Product,Company,URL,Source,Scraped_By_Selenium,Scraped_By_API,Selenium_Records,API_Records
VITAMINA B12 VEGANA VITAMIN WAY,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/vitamina-b12-vegana-vitamin-way.html,selenium,no,no,0,0
VITAMINA C,Laboratorio WPN,https://www.alfabeta.net/precio/vitamina-c.html,selenium,no,no,0,0
VITAMINA C,Natural Life,https://www.alfabeta.net/precio/vitamina-c.html,selenium,no,no,0,0
VITAMINA C + ZINC NUTRICEUTIC,Eurolab,https://www.alfabeta.net/precio/vitamina-c--zinc-nutriceutic.html,selenium,no,no,0,0
VITAMINA C 1 G,Innovapharma,https://www.alfabeta.net/precio/vitamina-c-1-g.html,selenium,no,no,0,0
VITAMINA C 1 GR,ISA,https://www.alfabeta.net/precio/vitamina-c-1-gr.html,selenium,no,no,0,0
VITAMINA C BEBIBLE VW,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/vitamina-c-bebible-vw.html,selenium,no,no,0,0
VITAMINA C CALIHEPAT+,Calihepat,https://www.alfabeta.net/precio/vitamina-c-calihepat.html,selenium,no,no,0,0
VITAMINA C LAFARMEN,Lafarmen,https://www.alfabeta.net/precio/vitamina-c-lafarmen.html,selenium,no,no,0,0
VITAMINA C LARJAN,Veinfar,https://www.alfabeta.net/precio/vitamina-c-larjan.html,selenium,no,no,0,0
VITAMINA C NATULIV,Laboratorio ENA,https://www.alfabeta.net/precio/vitamina-c-natuliv.html,selenium,no,no,0,0
VITAMINA C TRIPLE ACCION,Provefarma,https://www.alfabeta.net/precio/vitamina-c-triple-accion.html,selenium,no,no,0,0
VITAMINA C VITAMIN WAY,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/vitamina-c-vitamin-way.html,selenium,no,no,0,0
VITAMINA D,Laboratorio WPN,https://www.alfabeta.net/precio/vitamina-d.html,selenium,no,no,0,0
VITAMINA D,Provefarma,https://www.alfabeta.net/precio/vitamina-d.html,selenium,no,no,0,0
VITAMINA D LAFARMEN,Lafarmen,https://www.alfabeta.net/precio/vitamina-d-lafarmen.html,selenium,no,no,0,0
VITAMINA D NATULIV,Laboratorio ENA,https://www.alfabeta.net/precio/vitamina-d-natuliv.html,selenium,no,no,0,0
VITAMINA D VANNIER,Vannier,https://www.alfabeta.net/precio/vitamina-d-vannier.html,selenium,no,no,0,0
VITAMINA D VITAMIN WAY,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/vitamina-d-vitamin-way.html,selenium,no,no,0,0
VITAMINA D3 + K2 INCAICO,Donato Zurlo,https://www.alfabeta.net/precio/vitamina-d3--k2-incaico.html,selenium,no,no,0,0
VITAMINA D3 GARDEN,Garden House Argentina,https://www.alfabeta.net/precio/vitamina-d3-garden.html,selenium,no,no,0,0
VITAMINA D3-800 UI,Natural Life,https://www.alfabeta.net/precio/vitamina-d3-800-ui.html,selenium,no,no,0,0
VITAMINA E 400,Natural Life,https://www.alfabeta.net/precio/vitamina-e-400.html,selenium,no,no,0,0
VITAMINA E 400 UI VW,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/vitamina-e-400-ui-vw.html,selenium,no,no,0,0
VITAMINA E LAFARMEN,Lafarmen,https://www.alfabeta.net/precio/vitamina-e-lafarmen.html,selenium,no,no,0,0
VITAMINA K1,Veinfar,https://www.alfabeta.net/precio/vitamina-k1.html,selenium,no,no,0,0
VITAMINA K1 BIOL,Biol,https://www.alfabeta.net/precio/vitamina-k1-biol.html,selenium,no,no,0,0
VITAMINAS K2+D3,Innovapharma,https://www.alfabeta.net/precio/vitaminas-k2d3.html,selenium,no,no,0,0
VITAOL AROMATHERAPY SPRAY HERBAL BREATH,Verrugol,https://www.alfabeta.net/precio/vitaol-aromatherapy-spray-herbal-breath.html,selenium,no,no,0,0
VITAOL AROMATHERAPY SPRAY MIND RELAX,Verrugol,https://www.alfabeta.net/precio/vitaol-aromatherapy-spray-mind-relax.html,selenium,no,no,0,0
VITAOL AROMATHERAPY SPRAY ORIENTAL CITRUS,Verrugol,https://www.alfabeta.net/precio/vitaol-aromatherapy-spray-oriental-citrus.html,selenium,no,no,0,0
VITAOL BERGAMOTA ARGAN & JOJOBA OIL,Verrugol,https://www.alfabeta.net/precio/vitaol-bergamota-argan--jojoba-oil.html,selenium,no,no,0,0
VITAOL JOJOBA OIL,Verrugol,https://www.alfabeta.net/precio/vitaol-jojoba-oil.html,selenium,no,no,0,0
VITAOL LAVANDA ROSA MOSQUETA & JOJOBA OIL,Verrugol,https://www.alfabeta.net/precio/vitaol-lavanda-rosa-mosqueta--jojoba-oil.html,selenium,no,no,0,0
VITAOL MENTA ROMERO ARGAN Y JOJOBA OIL,Verrugol,https://www.alfabeta.net/precio/vitaol-menta-romero-argan-y-jojoba-oil.html,selenium,no,no,0,0
VITAOL SANDALO ROSA MOSQUETA & JOJOBA OIL,Verrugol,https://www.alfabeta.net/precio/vitaol-sandalo-rosa-mosqueta--jojoba-oil.html,selenium,no,no,0,0
VITAOL TEA TREE Y JOJOBA OIL,Verrugol,https://www.alfabeta.net/precio/vitaol-tea-tree-y-jojoba-oil.html,selenium,no,no,0,0
VITARFIL,Monserrat,https://www.alfabeta.net/precio/vitarfil.html,selenium,no,no,0,0
VITENE ANTIAGE,Laboratorio Millet,https://www.alfabeta.net/precio/vitene-antiage.html,selenium,no,no,0,0
VITENE ANTIAGE+40,Laboratorio Millet,https://www.alfabeta.net/precio/vitene-antiage40.html,selenium,no,no,0,0
VITENE CELLULITE,Laboratorio Millet,https://www.alfabeta.net/precio/vitene-cellulite.html,selenium,no,no,0,0
VITENE HAIR,Laboratorio Millet,https://www.alfabeta.net/precio/vitene-hair.html,selenium,no,no,0,0
VITERGIN,Biosintex,https://www.alfabeta.net/precio/vitergin.html,selenium,no,no,0,0
VITIX,Megalabs Argentina,https://www.alfabeta.net/precio/vitix.html,selenium,no,no,0,0
VITRAKVI,Bayer (PH),https://www.alfabeta.net/precio/vitrakvi.html,selenium,no,no,0,0
VIVACHEK INO,Drog. Farmaquio,https://www.alfabeta.net/precio/vivachek-ino.html,selenium,no,no,0,0
VIVACHEK INO SOUND,Drog. Farmaquio,https://www.alfabeta.net/precio/vivachek-ino-sound.html,selenium,no,no,0,0
VIVITA FORTE ANTIGRIPAL,Excelentia,https://www.alfabeta.net/precio/vivita-forte-antigripal.html,selenium,no,no,0,0
VIVITA FORTE BALSAMO,Formulab,https://www.alfabeta.net/precio/vivita-forte-balsamo.html,selenium,no,no,0,0
VIVITA FORTE DOLOR TE CALIENTE,Excelentia,https://www.alfabeta.net/precio/vivita-forte-dolor-te-caliente.html,selenium,no,no,0,0
VIVITA FORTE LAXANTE,Excelentia,https://www.alfabeta.net/precio/vivita-forte-laxante.html,selenium,no,no,0,0
VIVITA FORTE NATURAL RESFRIO,Excelentia,https://www.alfabeta.net/precio/vivita-forte-natural-resfrio.html,selenium,no,no,0,0
VIVITA FORTE PARACETAMOL,Excelentia,https://www.alfabeta.net/precio/vivita-forte-paracetamol.html,selenium,no,no,0,0
VIVITAFORTE DORMIRTE,Excelentia,https://www.alfabeta.net/precio/vivitaforte-dormirte.html,selenium,no,no,0,0
VIXALERG,Medisol,https://www.alfabeta.net/precio/vixalerg.html,selenium,no,no,0,0
VIXCEF 100,Bagó,https://www.alfabeta.net/precio/vixcef-100.html,selenium,no,no,0,0
VIXCEF 400,Bagó,https://www.alfabeta.net/precio/vixcef-400.html,selenium,no,no,0,0
VIXIDERM E,Siegfried,https://www.alfabeta.net/precio/vixiderm-e.html,selenium,no,no,0,0
VIXIDONE,Siegfried,https://www.alfabeta.net/precio/vixidone.html,selenium,no,no,0,0
VIXIDONE L,Siegfried,https://www.alfabeta.net/precio/vixidone-l.html,selenium,no,no,0,0
VIXIDONE LB,Siegfried,https://www.alfabeta.net/precio/vixidone-lb.html,selenium,no,no,0,0
VIXORFIT,E. J. Gezzi,https://www.alfabeta.net/precio/vixorfit.html,selenium,no,no,0,0
VIZIMPRO,Pfizer,https://www.alfabeta.net/precio/vizimpro.html,selenium,no,no,0,0
VOCABRIA,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/vocabria.html,selenium,no,no,0,0
VODEG,Bioprofarma Bagó,https://www.alfabeta.net/precio/vodeg.html,selenium,no,no,0,0
VOLFORTE 25,Omicron,https://www.alfabeta.net/precio/volforte-25.html,selenium,no,no,0,0
VOLFORTE 50,Omicron,https://www.alfabeta.net/precio/volforte-50.html,selenium,no,no,0,0
VOLFORTE 75,Omicron,https://www.alfabeta.net/precio/volforte-75.html,selenium,no,no,0,0
VOLFORTE CRISTAL,Omicron,https://www.alfabeta.net/precio/volforte-cristal.html,selenium,no,no,0,0
VOLFORTE GEL 1.16 %,Omicron,https://www.alfabeta.net/precio/volforte-gel-116.html,selenium,no,no,0,0
VOLFORTE GEL 5%,Omicron,https://www.alfabeta.net/precio/volforte-gel-5.html,selenium,no,no,0,0
VOLFORTE GEL ROLL-ON 1.16 %,Omicron,https://www.alfabeta.net/precio/volforte-gel-roll-on-116.html,selenium,no,no,0,0
VOLFORTE GEL ROLL-ON 5 %,Omicron,https://www.alfabeta.net/precio/volforte-gel-roll-on-5.html,selenium,no,no,0,0
VOLFORTE SPRAY 1.16 %,Omicron,https://www.alfabeta.net/precio/volforte-spray-116.html,selenium,no,no,0,0
VOLIBRIS,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/volibris.html,selenium,no,no,0,0
VOLTAREN 12HS EMULGEL,Haleon Argentina,https://www.alfabeta.net/precio/voltaren-12hs-emulgel.html,selenium,no,no,0,0
VOLTAREN EMULGEL,Haleon Argentina,https://www.alfabeta.net/precio/voltaren-emulgel.html,selenium,no,no,0,0
VOLUVEN,Fresenius Kabi,https://www.alfabeta.net/precio/voluven.html,selenium,no,no,0,0
VORICONAZOL PHARMAVIAL,IBC,https://www.alfabeta.net/precio/voriconazol-pharmavial.html,selenium,no,no,0,0
VORICONAZOL RICHET,Richet,https://www.alfabeta.net/precio/voriconazol-richet.html,selenium,no,no,0,0
VORICONAZOL SANDOZ,Biosidus S.A.U.,https://www.alfabeta.net/precio/voriconazol-sandoz.html,selenium,no,no,0,0
VORIFAS,Adium,https://www.alfabeta.net/precio/vorifas.html,selenium,no,no,0,0
VORIZEN,Adium,https://www.alfabeta.net/precio/vorizen.html,selenium,no,no,0,0
VORPIX,Ariston,https://www.alfabeta.net/precio/vorpix.html,selenium,no,no,0,0
VORST,Laboratorios Bernabó,https://www.alfabeta.net/precio/vorst.html,selenium,no,no,0,0
VORST 36,Laboratorios Bernabó,https://www.alfabeta.net/precio/vorst-36.html,selenium,no,no,0,0
VORST-M,Laboratorios Bernabó,https://www.alfabeta.net/precio/vorst-m.html,selenium,no,no,0,0
VORXETIL,Baliarda,https://www.alfabeta.net/precio/vorxetil.html,selenium,no,no,0,0
VOSEVI,Gador,https://www.alfabeta.net/precio/vosevi.html,selenium,no,no,0,0
VOZAMA,Adium,https://www.alfabeta.net/precio/vozama.html,selenium,no,no,0,0
VOZYNIB,LKM,https://www.alfabeta.net/precio/vozynib.html,selenium,no,no,0,0
VP-GEN,Bioprofarma Bagó,https://www.alfabeta.net/precio/vp-gen.html,selenium,no,no,0,0
VRELAX,Provefarma,https://www.alfabeta.net/precio/vrelax.html,selenium,no,no,0,0
VSIQQ,Novartis,https://www.alfabeta.net/precio/vsiqq.html,selenium,no,no,0,0
VUCLODIR,Richmond,https://www.alfabeta.net/precio/vuclodir.html,selenium,no,no,0,0
VUMERITY,Biogen,https://www.alfabeta.net/precio/vumerity.html,selenium,no,no,0,0
VUNOT,Medipharma,https://www.alfabeta.net/precio/vunot.html,selenium,no,no,0,0
VYNDAMAX,Pfizer,https://www.alfabeta.net/precio/vyndamax.html,selenium,no,no,0,0
VYNDAQEL,Pfizer,https://www.alfabeta.net/precio/vyndaqel.html,selenium,no,no,0,0
VYTORIN,Organon Arg.,https://www.alfabeta.net/precio/vytorin.html,selenium,no,no,0,0
VYZULTA,Bausch & Lomb Arg.,https://www.alfabeta.net/precio/vyzulta.html,selenium,no,no,0,0
WATERPIK BOQUILLA PARA DUCHA BUCAL,Grimberg,https://www.alfabeta.net/precio/waterpik-boquilla-para-ducha-bucal.html,selenium,no,no,0,0
WATERPIK DUCHA BUCAL,Grimberg,https://www.alfabeta.net/precio/waterpik-ducha-bucal.html,selenium,no,no,0,0
WATERPIK DUCHA BUCAL AQUARIUS PRO WP660,Grimberg,https://www.alfabeta.net/precio/waterpik-ducha-bucal-aquarius-pro-wp660.html,selenium,no,no,0,0
WATERPIK DUCHA BUCAL CORDLESS ENHANCE,Grimberg,https://www.alfabeta.net/precio/waterpik-ducha-bucal-cordless-enhance.html,selenium,no,no,0,0
WATERPIK DUCHA BUCAL CORDLESS ION,Grimberg,https://www.alfabeta.net/precio/waterpik-ducha-bucal-cordless-ion.html,selenium,no,no,0,0
WATERPIK DUCHA BUCAL CORDLESS PEARL,Grimberg,https://www.alfabeta.net/precio/waterpik-ducha-bucal-cordless-pearl.html,selenium,no,no,0,0
WATERPIK DUCHA BUCAL CORDLESS PLUS BLANCA,Grimberg,https://www.alfabeta.net/precio/waterpik-ducha-bucal-cordless-plus-blanca.html,selenium,no,no,0,0
WATERPIK DUCHA BUCAL CORDLESS PLUS NEGRA,Grimberg,https://www.alfabeta.net/precio/waterpik-ducha-bucal-cordless-plus-negra.html,selenium,no,no,0,0
WEGOVY,Novo Nordisk,https://www.alfabeta.net/precio/wegovy.html,selenium,no,no,0,0
WEIGTH MAXIMUM LAFARMEN,Lafarmen,https://www.alfabeta.net/precio/weigth-maximum-lafarmen.html,selenium,no,no,0,0
WELEDA ACEITES CORPORALES,Weleda,https://www.alfabeta.net/precio/weleda-aceites-corporales.html,selenium,no,no,0,0
WELEDA ANTI-IMPERFECCIONES,Weleda,https://www.alfabeta.net/precio/weleda-anti-imperfecciones.html,selenium,no,no,0,0
WELEDA CABELLO,Weleda,https://www.alfabeta.net/precio/weleda-cabello.html,selenium,no,no,0,0
"WELEDA CALENDULA (BEBES,NÑ,PIEL SENS.)",Weleda,https://www.alfabeta.net/precio/weleda-calendula-bebesnnpiel-sens.html,selenium,no,no,0,0
WELEDA CAPILAR,Weleda,https://www.alfabeta.net/precio/weleda-capilar.html,selenium,no,no,0,0
WELEDA CUIDADOS DENTALES,Weleda,https://www.alfabeta.net/precio/weleda-cuidados-dentales.html,selenium,no,no,0,0
WELEDA DESODORANTES,Weleda,https://www.alfabeta.net/precio/weleda-desodorantes.html,selenium,no,no,0,0
"WELEDA DUCHA 2 EN 1 (BEBES,NÑ,PIEL SENS.)",Weleda,https://www.alfabeta.net/precio/weleda-ducha-2-en-1-bebesnnpiel-sens.html,selenium,no,no,0,0
WELEDA EXFOLIANTE,Weleda,https://www.alfabeta.net/precio/weleda-exfoliante.html,selenium,no,no,0,0
WELEDA FITOACONDICIONADOR,Weleda,https://www.alfabeta.net/precio/weleda-fitoacondicionador.html,selenium,no,no,0,0
WELEDA FITOSHAMPOO,Weleda,https://www.alfabeta.net/precio/weleda-fitoshampoo.html,selenium,no,no,0,0
WELEDA FITOSPRAY,Weleda,https://www.alfabeta.net/precio/weleda-fitospray.html,selenium,no,no,0,0
WELEDA GEL CREMOSO DE DUCHA,Weleda,https://www.alfabeta.net/precio/weleda-gel-cremoso-de-ducha.html,selenium,no,no,0,0
WELEDA GEL DE DUCHA,Weleda,https://www.alfabeta.net/precio/weleda-gel-de-ducha.html,selenium,no,no,0,0
WELEDA GENCIANA AZUL Y EDELWEISS,Weleda,https://www.alfabeta.net/precio/weleda-genciana-azul-y-edelweiss.html,selenium,no,no,0,0
WELEDA GRANADA,Weleda,https://www.alfabeta.net/precio/weleda-granada.html,selenium,no,no,0,0
WELEDA GRANADA Y PEPTIDOS DE MACA,Weleda,https://www.alfabeta.net/precio/weleda-granada-y-peptidos-de-maca.html,selenium,no,no,0,0
WELEDA HOMBRE,Weleda,https://www.alfabeta.net/precio/weleda-hombre.html,selenium,no,no,0,0
WELEDA JABONES,Weleda,https://www.alfabeta.net/precio/weleda-jabones.html,selenium,no,no,0,0
WELEDA LECHES CORPORALES,Weleda,https://www.alfabeta.net/precio/weleda-leches-corporales.html,selenium,no,no,0,0
WELEDA LINEA CACTUS,Weleda,https://www.alfabeta.net/precio/weleda-linea-cactus.html,selenium,no,no,0,0
WELEDA NUEVA LINEA ALMENDRA,Weleda,https://www.alfabeta.net/precio/weleda-nueva-linea-almendra.html,selenium,no,no,0,0
WELEDA NUEVA LINEA GRANADA,Weleda,https://www.alfabeta.net/precio/weleda-nueva-linea-granada.html,selenium,no,no,0,0
WELEDA NUEVA LINEA IRIS,Weleda,https://www.alfabeta.net/precio/weleda-nueva-linea-iris.html,selenium,no,no,0,0
WELEDA NUEVA LINEA LIMPIEZA,Weleda,https://www.alfabeta.net/precio/weleda-nueva-linea-limpieza.html,selenium,no,no,0,0
WELEDA NUEVA LINEA ROSA MOSQUETA,Weleda,https://www.alfabeta.net/precio/weleda-nueva-linea-rosa-mosqueta.html,selenium,no,no,0,0
WELEDA NUEVA LINEA ROSA MOSQUETA Y TE BLANCO,Weleda,https://www.alfabeta.net/precio/weleda-nueva-linea-rosa-mosqueta-y-te-blanco.html,selenium,no,no,0,0
WELEDA TRATAMIENTOS ESPECIFICOS,Weleda,https://www.alfabeta.net/precio/weleda-tratamientos-especificos.html,selenium,no,no,0,0
WELIREG,MSD Argentina SRL,https://www.alfabeta.net/precio/welireg.html,selenium,no,no,0,0
WELLBUTRIN XL,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/wellbutrin-xl.html,selenium,no,no,0,0
WETOL,Beta,https://www.alfabeta.net/precio/wetol.html,selenium,no,no,0,0
WHEY PROTEIN,Lafarmen,https://www.alfabeta.net/precio/whey-protein.html,selenium,no,no,0,0
WHEY PROTEIN + COLLAGEN,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/whey-protein--collagen.html,selenium,no,no,0,0
WHEY PROTEIN TRUEMADE,Laboratorio ENA,https://www.alfabeta.net/precio/whey-protein-truemade.html,selenium,no,no,0,0
WHEY X PRO,Laboratorio ENA,https://www.alfabeta.net/precio/whey-x-pro.html,selenium,no,no,0,0
WILATE,Infinity Pharma,https://www.alfabeta.net/precio/wilate.html,selenium,no,no,0,0
WINREVAIR,MSD Argentina SRL,https://www.alfabeta.net/precio/winrevair.html,selenium,no,no,0,0
WOHL CLA,Kassel Pharmaceutical,https://www.alfabeta.net/precio/wohl-cla.html,selenium,no,no,0,0
WOHL DIAMOND,Kassel Pharmaceutical,https://www.alfabeta.net/precio/wohl-diamond.html,selenium,no,no,0,0
WOHL GREEN MOLECULAS DE RESVERATROL,Kassel Pharmaceutical,https://www.alfabeta.net/precio/wohl-green-moleculas-de-resveratrol.html,selenium,no,no,0,0
WOHL SPORT,Kassel Pharmaceutical,https://www.alfabeta.net/precio/wohl-sport.html,selenium,no,no,0,0
WPN BEAUTY COMPLEX,Laboratorio WPN,https://www.alfabeta.net/precio/wpn-beauty-complex.html,selenium,no,no,0,0
WPN COLLAGEN FLEX COMPLEX,Laboratorio WPN,https://www.alfabeta.net/precio/wpn-collagen-flex-complex.html,selenium,no,no,0,0
WPN COLLAGEN PEPTIDES,Laboratorio WPN,https://www.alfabeta.net/precio/wpn-collagen-peptides.html,selenium,no,no,0,0
WPN COLLAGEN VITA C,Laboratorio WPN,https://www.alfabeta.net/precio/wpn-collagen-vita-c.html,selenium,no,no,0,0
WUNDERBALSAM ENGLISCHER,Wunder Pharm,https://www.alfabeta.net/precio/wunderbalsam-englischer.html,selenium,no,no,0,0
X-RAY COLAGENO,Genomma Lab.,https://www.alfabeta.net/precio/x-ray-colageno.html,selenium,no,no,0,0
XALACOM,Aspen Pharma,https://www.alfabeta.net/precio/xalacom.html,selenium,no,no,0,0
XALATAN,Aspen Pharma,https://www.alfabeta.net/precio/xalatan.html,selenium,no,no,0,0
XALIPLAT,Richmond,https://www.alfabeta.net/precio/xaliplat.html,selenium,no,no,0,0
XALKORI 200,Pfizer,https://www.alfabeta.net/precio/xalkori-200.html,selenium,no,no,0,0
XALKORI 250,Pfizer,https://www.alfabeta.net/precio/xalkori-250.html,selenium,no,no,0,0
XANAES,Klonal,https://www.alfabeta.net/precio/xanaes.html,selenium,no,no,0,0
XANAX,Aspen Pharma,https://www.alfabeta.net/precio/xanax.html,selenium,no,no,0,0
XARDIAB AP,Richmond,https://www.alfabeta.net/precio/xardiab-ap.html,selenium,no,no,0,0
XARELTO,Bayer (PH),https://www.alfabeta.net/precio/xarelto.html,selenium,no,no,0,0
XAROBAN,Adium,https://www.alfabeta.net/precio/xaroban.html,selenium,no,no,0,0
XATERON,Eczane,https://www.alfabeta.net/precio/xateron.html,selenium,no,no,0,0
XEDENOL,Baliarda,https://www.alfabeta.net/precio/xedenol.html,selenium,no,no,0,0
XEDENOL B12,Baliarda,https://www.alfabeta.net/precio/xedenol-b12.html,selenium,no,no,0,0
XEDENOL FLEX,Baliarda,https://www.alfabeta.net/precio/xedenol-flex.html,selenium,no,no,0,0
XEDENOL FLEX CB,Baliarda,https://www.alfabeta.net/precio/xedenol-flex-cb.html,selenium,no,no,0,0
XEDENOL GEL,Baliarda,https://www.alfabeta.net/precio/xedenol-gel.html,selenium,no,no,0,0
XEDENOL GESIC,Baliarda,https://www.alfabeta.net/precio/xedenol-gesic.html,selenium,no,no,0,0
XEFIR,Kemex,https://www.alfabeta.net/precio/xefir.html,selenium,no,no,0,0
XEGREX,Poen,https://www.alfabeta.net/precio/xegrex.html,selenium,no,no,0,0
XEGREX LC,Poen,https://www.alfabeta.net/precio/xegrex-lc.html,selenium,no,no,0,0
XELEVIA,Gador,https://www.alfabeta.net/precio/xelevia.html,selenium,no,no,0,0
XELEVIA MET,Gador,https://www.alfabeta.net/precio/xelevia-met.html,selenium,no,no,0,0
XELEVIA MET XR,Gador,https://www.alfabeta.net/precio/xelevia-met-xr.html,selenium,no,no,0,0
XELJANZ,Pfizer,https://www.alfabeta.net/precio/xeljanz.html,selenium,no,no,0,0
XELJANZ XR,Pfizer,https://www.alfabeta.net/precio/xeljanz-xr.html,selenium,no,no,0,0
XELODA,Biopas Argentina,https://www.alfabeta.net/precio/xeloda.html,selenium,no,no,0,0
XENETIX 300,Temis-Lostaló,https://www.alfabeta.net/precio/xenetix-300.html,selenium,no,no,0,0
XENETIX 350,Temis-Lostaló,https://www.alfabeta.net/precio/xenetix-350.html,selenium,no,no,0,0
XEOMIN,Merz,https://www.alfabeta.net/precio/xeomin.html,selenium,no,no,0,0
XEROBASE,Cassará,https://www.alfabeta.net/precio/xerobase.html,selenium,no,no,0,0
XEROBASE 20,Cassará,https://www.alfabeta.net/precio/xerobase-20.html,selenium,no,no,0,0
XEROTIC,Neo-Dermos,https://www.alfabeta.net/precio/xerotic.html,selenium,no,no,0,0
XETRANE,LKM,https://www.alfabeta.net/precio/xetrane.html,selenium,no,no,0,0
XGEVA,Amgen,https://www.alfabeta.net/precio/xgeva.html,selenium,no,no,0,0
XIBRADEX,Vannier,https://www.alfabeta.net/precio/xibradex.html,selenium,no,no,0,0
XIBRAX,Vannier,https://www.alfabeta.net/precio/xibrax.html,selenium,no,no,0,0
XICLOVIR,Lazar,https://www.alfabeta.net/precio/xiclovir.html,selenium,no,no,0,0
XICLOVIR 800,Lazar,https://www.alfabeta.net/precio/xiclovir-800.html,selenium,no,no,0,0
XICLOVIR H,Lazar,https://www.alfabeta.net/precio/xiclovir-h.html,selenium,no,no,0,0
XICRIM,Lab Internacional Argentino,https://www.alfabeta.net/precio/xicrim.html,selenium,no,no,0,0
XIGDUO XR,AstraZeneca,https://www.alfabeta.net/precio/xigduo-xr.html,selenium,no,no,0,0
XILANIC,Siegfried,https://www.alfabeta.net/precio/xilanic.html,selenium,no,no,0,0
XILANIC RETARD,Siegfried,https://www.alfabeta.net/precio/xilanic-retard.html,selenium,no,no,0,0
XILCATOR,Tuteur,https://www.alfabeta.net/precio/xilcator.html,selenium,no,no,0,0
XILOCLER,Monserrat,https://www.alfabeta.net/precio/xilocler.html,selenium,no,no,0,0
XINA,Finadiet,https://www.alfabeta.net/precio/xina.html,selenium,no,no,0,0
XINPLEX,Craveri,https://www.alfabeta.net/precio/xinplex.html,selenium,no,no,0,0
XINTOS ADULTOS,Laboratorio Merlino,https://www.alfabeta.net/precio/xintos-adultos.html,selenium,no,no,0,0
XINTOS PEDRIATRICO,Laboratorio Merlino,https://www.alfabeta.net/precio/xintos-pedriatrico.html,selenium,no,no,0,0
XITABIN,Bioprofarma Bagó,https://www.alfabeta.net/precio/xitabin.html,selenium,no,no,0,0
XLEU MAXAMUM,AMN,https://www.alfabeta.net/precio/xleu-maxamum.html,selenium,no,no,0,0
