Registration No,Product Name,Holder
MAL20013499XZ,APPETON A TO Z KID'S VITAMIN C 30MG TABLET (ORANGE),KOTRA PHARMA (M) SDN. BHD.
MAL20013500XZ,APPETON ESSENTIALS ACTIV - C 250 (BLACKCURRANT),KOTRA PHARMA (M) SDN. BHD.
MAL20013576AZ,UROSIN FILM COATED TABLET 50MG,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20013604X,SHINE CALCIUM WITH VITAMIN D PLUS CHEWABLE TABLET,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20013757AZ,KLACID GRANULES 250MG/5ML PEDIATRIC SUSPENSION,ABBOTT LABORATORIES (M) SDN. BHD.
MAL20013759XC,KORDEL`S E 400 IU CAPSULES,CAMBERT(M) SDN. BHD.
MAL20013770AZ,AXCEL MEFENAMIC ACID SUSPENSION,KOTRA PHARMA (M) SDN. BHD.
MAL20013823XRZ,21st Century Acid Free C 500mg Tablet,21ST CENTURY PRODUCTS SDN. BHD.
MAL20013824XRZ,21ST CENTURY ACID FREE C 1000MG TABLET,21ST CENTURY PRODUCTS SDN. BHD.
MAL20013984AZ,SII MEASLES VACCINE LIVE ATTENUATED (FREEZE- DRIED)-10 DOSES,SM PHARMACEUTICALS SDN. BHD.
MAL20013996ACZ,MESPORIN-1000 I.V. VIALS,MEPHARM (MALAYSIA) SDN. BHD.
MAL20014012AZ,AXCEL CEFACLOR-125 SUSPENSION,KOTRA PHARMA (M) SDN. BHD.
MAL20014201AZ,SII DIPHTHERIA & TETANUS VACCINE ADSORBED (PEDIATRIC) 20 DOSE,SM PHARMACEUTICALS SDN. BHD.
MAL20014203AZ,MOXICLAV 625MG TABLET,KOMEDIC SDN BHD
MAL20014215AZ,U-CLOSONE OINTMENT,HOE PHARMACEUTICALS SDN. BHD.
MAL20014216AZ,AXCEL CEPHALEXIN-250 CAPSULE,KOTRA PHARMA (M) SDN. BHD.
MAL20014217AZ,AXCEL CEPHALEXIN-500 CAPSULE,KOTRA PHARMA (M) SDN. BHD.
MAL20014218AZ,VAXCEL CEFTRIAXONE-500MG INJECTION,KOTRA PHARMA (M) SDN. BHD.
MAL20014220AZ,VAXCEL CEFTRIAXONE-1G INJECTION,KOTRA PHARMA (M) SDN. BHD.
MAL20014229XZ,CHAMPS D-WORMS SUSPENSION 200MG/5ML,DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
MAL20014236XZ,SM CALAMINE LOTION,SM PHARMACEUTICALS SDN. BHD.
MAL20014315ARZ,Zexate� Solution for Injection or Infusion 25 mg/ml,FRESENIUS KABI MALAYSIA SDN. BHD
MAL20014319AZ,CAVUMOX SYRUP,SPG PHARMA (MALAYSIA) SDN BHD
MAL20014320AZ,CEF-4 1G INJECTION,SPG PHARMA (MALAYSIA) SDN BHD
MAL20014321AZ,CEF-4 500MG INJECTION,SPG PHARMA (MALAYSIA) SDN BHD
MAL20014330ACZ,AMIOHEXAL 200,IMEKS PHARMA SDN. BHD.
MAL20014331AZ,TIODIN TABLET 250MG,IMEKS PHARMA SDN. BHD.
MAL20014348AZ,RALSIN TABLET 5MG,DUOPHARMA (M) SENDIRIAN BERHAD
MAL20014349AZ,RALSIN TABLET 2MG,DUOPHARMA (M) SENDIRIAN BERHAD
MAL20014355AZ,INFUSOL D30,AIN MEDICARE SDN. BHD.
MAL20014356AZ,INFUSOL D40,AIN MEDICARE SDN. BHD.
MAL20014357AZ,INFUSOL D50,AIN MEDICARE SDN. BHD.
MAL20014358AZ,INFUSOL HMK,AIN MEDICARE SDN. BHD.
MAL20014360AZ,INFUSOL QSD10,AIN MEDICARE SDN. BHD.
MAL20014361AZ,INFUSOL HSD10,AIN MEDICARE SDN. BHD.
MAL20014363XZ,PORO SUPPOSITORY 250MG,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20014391X,AXE BRAND INHALER,Leung Kai Fook Medical Sdn. Bhd.
MAL20014492AZ,CEF-3 INJECTION IV (250MG),SPG PHARMA (MALAYSIA) SDN BHD
MAL20014493AZ,CEF-3 INJECTION IV (500MG),SPG PHARMA (MALAYSIA) SDN BHD
MAL20014494AZ,CEF-3 INJECTION 1V (1G),SPG PHARMA (MALAYSIA) SDN BHD
MAL20014495AZ,CEF-3 INJECTION IM (250MG),SPG PHARMA (MALAYSIA) SDN BHD
MAL20014496AZ,CEF-3 INJECTION IM (500MG),SPG PHARMA (MALAYSIA) SDN BHD
MAL20014497AZ,CEF-3 INJECTION IM (1G),SPG PHARMA (MALAYSIA) SDN BHD
MAL20014525AZ,CEFATUM INJECTION 1G,DUOPHARMA (M) SENDIRIAN BERHAD
MAL20014528AZ,BENOSONE CREAM,HOE PHARMACEUTICALS SDN. BHD.
MAL20014529AZ,BENOSONE OINTMENT,HOE PHARMACEUTICALS SDN. BHD.
MAL20014564XZ,Shine Vitamin C-100 Chewable Tablet Grape Flavour,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20016142AZ,Ceretam 1200 mg Film-Coated Tablet,AV MANUFACTURING SDN.BHD
MAL20016143AZ,Gemita RTU 38mg/ml Injection,FRESENIUS KABI MALAYSIA SDN. BHD
MAL20016152XC,Geliga Balm Cap Kris,SYARIKAT MYP SDN. BHD.
MAL20016154XC,Skilax Drops 7.5mg/ml,MILRIN PHARMACEUTICAL CO. (M) SDN. BHD.
MAL20016156XE,Winlykah Anti- Itch Cream,SYARIKAT WEN KEN DRUG SDN. BHD.
MAL20016165NC,JANIPRO Prebiotic & Probiotics LABISA Capsule,Janipro (M) Sdn Bhd
MAL20016167N,ZINKACIL Lozenges (Black Currant Flavour),V Care Pharmaceuticals PLT
MAL20016195N,ZINKACIL Lozenges (Honey Flavour),V Care Pharmaceuticals PLT
MAL20016196N,ZINKACIL Lozenges (Orange flavor),V Care Pharmaceuticals PLT
MAL20016197N,ZINKACIL Lozenges (Mint flavor),V Care Pharmaceuticals PLT
MAL20016204TC,DZR Z-Giber Chewable Tablet,DZR PHARMA MANUFACTURE SDN. BHD.
MAL20016217T,Hurix's Coldaway Nasal Inhaler,J.B. PHARMACY GROUP SDN. BHD.
MAL20016220AZ,"Influvac Tetra, suspension for injection in pre-filled syringe",ABBOTT LABORATORIES (M) SDN. BHD.
MAL20016241TC,Tai Yi Yuan Watermelon Plus Spray Powder,HEALTH WINNER ENTERPRISE SDN. BHD.
MAL20020023AZ,AXCEL CEPHALEXIN-125 SUSPENSION,KOTRA PHARMA (M) SDN. BHD.
MAL20020025AZ,Betamox 250mg Tablet,DUOPHARMA (M) SENDIRIAN BERHAD
MAL20020121ARZ,SINGULAIR 4MG CHEWABLE TABLET,ORGANON MALAYSIA SDN. BHD.
MAL20020152AZ,VAXCEL CEFTAZIDIME-1G INJECTION,KOTRA PHARMA (M) SDN. BHD.
MAL20020154AZ,AXCEL ERYTHROMYCIN ES TABLET,KOTRA PHARMA (M) SDN. BHD.
MAL20020156AZ,VAXCEL CEFUROXIME-750MG INJECTION,KOTRA PHARMA (M) SDN. BHD.
MAL20020256AZ,OFCIN FILM COATED TABLET 200MG,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20020257AZ,OFCIN FILM COATED TABLET 400MG,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20020262AZ,ALLAVIN EXPECTORANT,DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
MAL20020268AZ,Ibuspan Tablet 400mg,SM PHARMACEUTICALS SDN. BHD.
MAL20020484AZ,MOLAX-M FILM COATED TABLET,SPG PHARMA (MALAYSIA) SDN BHD
MAL20020486AZ,LORATEN TABLET 10MG,SM PHARMACEUTICALS SDN. BHD.
MAL20020688AZ,VASCOR TABLET 20MG F/C,DUOPHARMA (M) SENDIRIAN BERHAD
MAL20020689AZ,VASCOR TABLET 40MG F/C,DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
MAL20020702X,ANUCARE SUPPOSITORY,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20020722X,OK Orang Kampung Minyak Hijau,PERNIAGAAN ORANG KAMPUNG SDN. BHD.
MAL20020795AZ,,SM PHARMACEUTICALS SDN. BHD.
MAL20020807AZ,U-CLOSONE CREAM,HOE PHARMACEUTICALS SDN. BHD.
MAL20020808AZ,DUZEN-B CREAM,PRIME PHARMACEUTICAL SDN. BHD.
MAL20020809AZ,OXY-NASE SPRAY 0.025%,HOE PHARMACEUTICALS SDN. BHD.
MAL20020810AZ,OXY-NASE SPRAY 0.05%,HOE PHARMACEUTICALS SDN. BHD.
MAL20020811AZ,AXCEL PROMETHAZINE-5 SYRUP,KOTRA PHARMA (M) SDN. BHD.
MAL20020819AZ,DOMIDIN LOZENGES 0.5MG,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20020820AZ,LADOCORT CREAM,HEALOL PHARMACEUTICALS SDN. BHD.
MAL20020870ACZ,ZYVOX 600MG/300ML INFUSION BAGS,PFIZER (MALAYSIA) SDN. BHD.
MAL20020883AZ,LORATEN SYRUP 5MG/5ML,SM PHARMACEUTICALS SDN. BHD.
MAL20020884AZ,RASITOL TABLET 40MG,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20020899ACRZ,Glycophos Concentrate for Solution for Infusion 216mg/ml,FRESENIUS KABI MALAYSIA SDN. BHD
MAL20020899ARZ,N/A,N/A
MAL20021007AZ,MYCOSONE CREAM,SUNWARD PHARMACEUTICAL SDN. BHD.
MAL20021012AZ,LORADINE SYRUP 1MG/ML,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20021013AZ,LORADINE TABLET 10MG,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20021017X,AVM-Artrisa 250mg Capsule,AV MANUFACTURING SDN.BHD
MAL20021133AZ,AXCEL NASATAB TABLET,KOTRA PHARMA (M) SDN. BHD.
MAL20021135AZ,BEPROSALIC LOTION,HOE PHARMACEUTICALS SDN. BHD.
MAL20021143AZ,FUNGI-STAT CREAM,SM PHARMACEUTICALS SDN. BHD.
MAL20021157AZ,AXCEL FLEMIN JUNIOR EXPECTORANT,KOTRA PHARMA (M) SDN. BHD.
MAL20021159AZ,URIPAX FILM COATED TABLET 200MG,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20021163AZ,ATEHEXAL 25,IMEKS PHARMA SDN. BHD.
MAL20021164AZ,ATEHEXAL 50,IMEKS PHARMA SDN. BHD.
MAL20021165AZ,ATEHEXAL 100,IMEKS PHARMA SDN. BHD.
MAL20021172ACZ,ILIADIN 0.01% DECONGESTANT NASAL DROPS,PROCTER & GAMBLE (MALAYSIA ) SDN.BHD.
MAL20021173AZ,MOTIDOM TABLET,IMEKS PHARMA SDN. BHD.
MAL20021181X,ULTIMAX CREAM,HOVID BERHAD
MAL20021183X,OK ORANG KAMPUNG MINYAK PALA PLUS,PERNIAGAAN ORANG KAMPUNG SDN. BHD.
MAL20021367AZ,FROTIN FILM COATED TABLET 200MG,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20021372AZ,PHARMANIAGA CO-AMOXICLAV SUSPENSION 228MG,INSPIRAPHARMA SDN. BHD.
MAL20021379AZ,SILVERDERM CREAM,IMEKS PHARMA SDN. BHD.
MAL20021410AZ,AXCEL FUSIDIC ACID OINTMENT,KOTRA PHARMA (M) SDN. BHD.
MAL20021411AZ,MEDOSTATIN 40MG TABLET,KOMEDIC SDN BHD
MAL20021414AZ,Zycort Injection 100mg,SM PHARMACEUTICALS SDN. BHD.
MAL20021421AZ,AXCEL LORATADINE SYRUP,KOTRA PHARMA (M) SDN. BHD.
MAL20021425X,Cartril-S 250mg Capsule,Duopharma Marketing Sdn. Bhd.
MAL20021439X,OK Orang Kampung Minyak Serai Plus,PERNIAGAAN ORANG KAMPUNG SDN. BHD.
MAL20026009N,SEJAGAT MAXERGY CHEWABLE TABLET,NMY MANUFACTURING SDN BHD
MAL20026010NC,JANIPRO SAMUCIL G Powder,Janipro (M) Sdn Bhd
MAL20026014NC,FERWHITE GLUTABOSTE CHEWABLE TABLET,DS Pharma Herbs Sdn. Bhd.
MAL20026015NC,JANIPRO SAMUCIL Capsule,Janipro (M) Sdn Bhd
MAL20026021TC,Lescens Black Elderberry Plus Chewable Tablet,ASIA HEALTHCARE SDN. BHD.
MAL20026044ARZ,Rexulti 1mg film-coated tablets,Lundbeck Malaysia Sdn. Bhd.
MAL20026045ARZ,Rexulti 2mg film-coated tablets,Lundbeck Malaysia Sdn. Bhd.
MAL20026046ARZ,Rexulti 3mg film-coated tablets,Lundbeck Malaysia Sdn. Bhd.
MAL20026047ARZ,Rexulti 4mg film-coated tablets,Lundbeck Malaysia Sdn. Bhd.
MAL20026050AZ,"Symbicort Rapihaler 80/4.5 micrograms/actuation, pressurised inhalation, suspension",ASTRAZENECA SDN. BHD.
MAL20026051AZ,"Symbicort Rapihaler 160/4.5 micrograms/actuation, pressurised inhalation, suspension",ASTRAZENECA SDN. BHD.
MAL20026059ACZ,DOXLOX Doxorubicin HCl Liposome Injection Concentrate for Solution for Infusion 2 mg/ml,Dr. Reddy`s Laboratories Malaysia Sdn. Bhd.
MAL20026060AZ,Moxifloxacin Kabi 400mg/250ml Solution for Infusion (KabiPac),FRESENIUS KABI MALAYSIA SDN. BHD
MAL20026061AZ,Arite Beclometasone 100mcg/actuation Metered Dose Inhaler,KOTRA PHARMA (M) SDN. BHD.
MAL20026065AZ,Norphenadol Tablet,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20026066AZ,N-EPI� 1mg/ml Concentrate for Solution for Infusion,AVERROES PHARMACEUTICALS SDN. BHD.
MAL20026069ACRZ,CYMEVENE 500MG powder for concentrate for solution for infusion,DKSH MALAYSIA SDN. BHD.
MAL20026072ACZ,Kipo for IV Infusion 200 mg/ml,NANG KUANG PHARM SDN. BHD.
MAL20026073AZ,INFUSOL K+0.3 NS (Potassium Chloride 0.3% w/v and Sodium Chloride 0.9% w/v Intravenous Infusion BP),AIN MEDICARE SDN. BHD.
MAL20026074XCZ,Fasdol Suspension 250mg/5ml (Orange),Advance Pharma Sdn Bhd
MAL20026075XCZ,Fasdol Suspension 250mg/5ml (Strawberry),Advance Pharma Sdn Bhd
MAL20026077XC,Lyso-B Lozenges,Advance Pharma Sdn Bhd
MAL20026079X,Urobase Sachet 4g for Oral Solution,AV MANUFACTURING SDN.BHD
MAL20026086HAR,Bravecto 1400 mg chewable tablets for very large dogs (>40 � 56 kg),Intervet (m) Sdn Bhd
MAL20026087HAR,Bravecto 112.5 mg chewable tablets for very small dogs (2 � 4.5kg),Intervet (m) Sdn Bhd
MAL20026088HAR,Bravecto 250 mg chewable tablets for small dogs (>4.5 � 10 kg),Intervet (m) Sdn Bhd
MAL20026089HAR,Bravecto 1000 mg chewable tablets for large dogs (>20 � 40 kg),Intervet (m) Sdn Bhd
MAL20026090HAR,Bravecto 500 mg chewable tablets for medium-sized dogs (>10 - 20 kg),Intervet (m) Sdn Bhd
MAL20026096NC,GNC milestones child Probiotic 200 Million CFUs/ML Drops,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL20026107NC,KILOSTAB CHEWABLE TABLET,FEREENA BEAUTY & HEALTH SDN BHD
MAL20026112N,SEJAGAT KILOMAX CHEWABLE TABLET,NMY MANUFACTURING SDN BHD
MAL20026118NC,beautekand Chewable Tablet,AAW MARKETING SERVICES
MAL20026159TC,Biotropics nu-prep Maxx Chewable Tablet,Biotropics Malaysia Berhad
MAL20031731AZ,OLFEN-75 SR/RETARD DEPOTABS,MEPHARM (MALAYSIA) SDN. BHD.
MAL20031743ACRZ,FLIXONASE AQUEOUS NASAL SPRAY,Haleon Malaysia Sdn. Bhd.
MAL20031755ARZ,Leucovorin Kabi Injection USP 10MG/ML,FRESENIUS KABI MALAYSIA SDN. BHD
MAL20031761ARZ,VOLUVEN 6% (FREEFLEX WITH OVERWRAP),FRESENIUS KABI MALAYSIA SDN. BHD
MAL20031763ACZ,BONKY INJECTION,BIO-PHARMACEUTICALS SDN. BHD.
MAL20031763X,N/A,N/A
MAL20031764X,BONKY SOFT CAPSULE,BIO-PHARMACEUTICALS SDN. BHD.
MAL20031768X,APPETON MULTIVITAMIN PLUS INFANT DROPS,KOTRA PHARMA (M) SDN. BHD.
MAL20031769X,APPETON ESSENTIALS NATAL CARE,KOTRA PHARMA (M) SDN. BHD.
MAL20031914AZ,ASOLAN TABLET 0.5MG,DUOPHARMA (M) SENDIRIAN BERHAD
MAL20031927AZ,AXCEL LORATADINE TABLET,KOTRA PHARMA (M) SDN. BHD.
MAL20031941AZ,"Octagam 5%, Solution for Infusion",Pharmaniaga Marketing Sdn Bhd
MAL20031943AZ,Tuberculin PPD RT 23 AJV,PHARMANIAGA LIFESCIENCE SDN. BHD.
MAL20032177XZ,APPETON ACTIV-C (BLACKCURRANT) TABLET,KOTRA PHARMA (M) SDN. BHD.
MAL20032244AZ,CIPQUIN 500 TABLET,SM PHARMACEUTICALS SDN. BHD.
MAL20032250AZ,TYSTATIN ORAL SUSPENSION,IMEKS PHARMA SDN. BHD.
MAL20032258ACZ,Diprivan 10mg/ml (1%) emulsion for injection or infusion.,Aspen Medical Products Malaysia Sdn Bhd
MAL20032263AZ,AXCEL METRONIDAZOLE-200 TABLET,KOTRA PHARMA (M) SDN. BHD.
MAL20032393XZ,GNC Vitamin B-6 100 mg Tablet,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL20032405AZ,NEO-PENOTRAN PESSARY,EURODRUG LABORATORIES (M) SDN. BHD.
MAL20032425AZ,MELOX 7.5MG TABLETS,KOMEDIC SDN BHD
MAL20032426AZ,MELOX 15MG TABLETS,KOMEDIC SDN BHD
MAL20032432AZ,CAVUMOX (625MG TABLETS),SPG PHARMA (MALAYSIA) SDN BHD
MAL20033330AZ,CANDID B LOTION,Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd.
MAL20033350AZ,BERODUAL N METERED DOSE INHALER,BOEHRINGER INGELHEIM (MALAYSIA) SDN. BHD.
MAL20033356AZ,UFEXIL SOLUTION FOR INTRAVENOUS INFUSION 200MG/100ML,PAHANG PHARMACY SDN. BHD.
MAL20033486AZ,KNOWFUL FILM COATED TABLET 800MG,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20033496AZ,OLFEN-50,MEPHARM (MALAYSIA) SDN. BHD.
MAL20033509AZ,ORREPASTE PLUS,HOE PHARMACEUTICALS SDN. BHD.
MAL20033519AZ,5% GLUCOSE INTRAVENOUS INFUSION BP IN 250ML PLASTIC CONTAINER,B.BRAUN MEDICAL INDUSTRIES SDN. BHD.
MAL20033520XZ,Paracil Tablet 650mg,SM PHARMACEUTICALS SDN. BHD.
MAL20033528X,SHINE JUNIOR MULTIVITAMIN CHEWABLE TABLET,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20033529X,SHINE BIO-CAL CHEWABLE TABLET,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20033536XR,SPECTRUM MULTIVITAMINS & MINERALS TABLET,21ST CENTURY PRODUCTS SDN. BHD.
MAL20033665AZ,SIFACLOR (ORAL SUSPENSION) 125 MG/5 ML,SPG PHARMA (MALAYSIA) SDN BHD
MAL20033666AZ,SIFACLOR (ORAL SUSPENSION) 250 MG/5 ML,SPG PHARMA (MALAYSIA) SDN BHD
MAL20033669AZ,URISPAS 200 TABLET,DCH AURIGA (MALAYSIA) SDN. BHD.
MAL20033679ARZ,Azclear Action Medicated Lotion,EGO PHARM MALAYSIA SDN. BHD.
MAL20033689X,SIANGPURE INHALER,TEONG HUAT MEDICAL SDN. BHD.
MAL20033694XRZ,VITAMIN C 500MG ORANGE CHEWABLE,21ST CENTURY PRODUCTS SDN. BHD.
MAL20033706T,LOZENGE BATUK GANCAO,WINWA MEDICAL SDN. BHD.
MAL20033948AZ,ATROVENT N METERED DOSE INHALER 20MCG/PUFF,BOEHRINGER INGELHEIM (MALAYSIA) SDN. BHD.
MAL20033960XZ,CLOMAZ (CLOTRIMAZOLE 1% CREAM),HEALOL PHARMACEUTICALS SDN. BHD.
MAL20033973AZ,CLARITROX 250 TABLET,SM PHARMACEUTICALS SDN. BHD.
MAL20033984X,HEMOSOL OINTMENT,PRIME PHARMACEUTICAL SDN. BHD.
MAL20034002XRZ,VITAMIN C 1000MG ORANGE CHEWABLE,21ST CENTURY PRODUCTS SDN. BHD.
MAL20034003XRZ,VITAMIN C 250MG ORANGE CHEWABLE,21ST CENTURY PRODUCTS SDN. BHD.
MAL20034184AZ,MEFCID TABLET 500MG,SM PHARMACEUTICALS SDN. BHD.
MAL20034217AZ,CETRIZIN TABLET 10MG,IMEKS PHARMA SDN. BHD.
MAL20034355XCZ,KORDEL`S CHEWABLE C 250MG TABLET,CAMBERT(M) SDN. BHD.
MAL20034371XC,KORDEL`S EXECUTIVE B TABLET,CAMBERT(M) SDN. BHD.
MAL20034390XC,KORDEL`S C TIME ACID FREE C 1000MG TABLET,CAMBERT(M) SDN. BHD.
MAL20034447AZ,LANOLONE TABLET,IMEKS PHARMA SDN. BHD.
MAL20034563XZ,'MPI' PYRIDOXINE TABLETS 10MG,MALAYSIAN PHARMACEUTICAL INDUSTRIES SDN. BHD.
MAL20034570XZ,Flavettes Vitamin C Orange 500mg Sugar Free,Duopharma Marketing Sdn. Bhd.
MAL20034581ACZ,Avelox Infusion Solution 400mg/250mL,BAYER CO. (MALAYSIA) SDN. BHD.
MAL20034609AZ,CLARITROX 500 TABLET,SM PHARMACEUTICALS SDN. BHD.
MAL20034628ARZ,ELIDEL 1% CREAM,MYLAN HEALTHCARE SDN. BHD.
MAL20034631ACZ,BACTIFLOX-500 LACTAB,MEPHARM (MALAYSIA) SDN. BHD.
MAL20034634AZ,CIPROCEP TABLET 250 MG,IMEKS PHARMA SDN. BHD.
MAL20034650AZ,MEDAXONUM 1G POWDER FOR SOLUTION FOR INJECTION/ INFUSION,KOMEDIC SDN BHD
MAL20034653AZ,LAMOTRIX 100MG TABLET,KOMEDIC SDN BHD
MAL20034660AZ,DOMIL SUSPENSION,PAHANG PHARMACY SDN. BHD.
MAL20034662ACZ,"MIDAZOLAM-HAMELN 1MG/ML INJECTION,5ML",IMEKS PHARMA SDN. BHD.
MAL20034664ACZ,"MIDAZOLAM-HAMELN 5MG/ML INJECTION,1ML",IMEKS PHARMA SDN. BHD.
MAL20034830X,MUCIL 100,IMEKS PHARMA SDN. BHD.
MAL20034832X,MUCIL 200,IMEKS PHARMA SDN. BHD.
MAL20036002NC,GNC milestones child Vitamin D-3 Drops,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL20036016NC,JANIPRO VC2 Capsule,Janipro (M) Sdn Bhd
MAL20036018NC,SUGEGLOW CHEWABLE TABLET,MRZ HERBAL HEALTHY CARE
MAL20036036TC,pineclea Chewable Tablet,FEREENA BEAUTY & HEALTH SDN BHD
MAL20040034AZ,PANACID SUSPENSION 125MG/5ML,PAHANG PHARMACY SDN. BHD.
MAL20040058AZ,KETOBID SHAMPOO,SM PHARMACEUTICALS SDN. BHD.
MAL20040076AZ,ALESONE CREAM,PRIME PHARMACEUTICAL SDN. BHD.
MAL20040092AZ,FUKOLE CAPSULE 150MG,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20040171XRZ,NEURORUBINE-FORTE FILM-COATED TABLETS,MEPHARM (MALAYSIA) SDN. BHD.
MAL20040188X,GNC Chewable C 100mg Tablet with Citrus Bioflavonoids,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL20040192AZ,TRACTOCILE 7.5MG/ML CONCENTRATE FOR SOLUTION FOR INFUSION,Ferring Sdn. Bhd.
MAL20040205AZ,ANPRO-LORATADINE TABLET 10MG,MALAYSIAN PHARMACEUTICAL INDUSTRIES SDN. BHD.
MAL20040209AZ,METGYL TABLET 400MG,SM PHARMACEUTICALS SDN. BHD.
MAL20040211AZ,URTIRIZINE TABLETS 10MG,MALAYSIAN PHARMACEUTICAL INDUSTRIES SDN. BHD.
MAL20040212AZ,URTIRIZINE SYRUP 5MG/5ML,MALAYSIAN PHARMACEUTICAL INDUSTRIES SDN. BHD.
MAL20040230AZ,ELTHROCIN TABLET 500MG,SM PHARMACEUTICALS SDN. BHD.
MAL20040233AZ,FUNGI-STAT PESSARY,SM PHARMACEUTICALS SDN. BHD.
MAL20040244AZ,FOBAN HYDRO OINTMENT,HOE PHARMACEUTICALS SDN. BHD.
MAL20040246TC,TAI FONG NONG SUO QIAN CAO PI FU CREAM,SMART WELLMIN SDN BHD
MAL20040247XZ,DHACTULOSE SYRUP,DCH AURIGA (MALAYSIA) SDN. BHD.
MAL20040565AZ,MEDOPRAZOLE CAPSULE 20MG,KOMEDIC SDN BHD
MAL20040570AZ,ENCARDIL TABLET 10MG,SM PHARMACEUTICALS SDN. BHD.
MAL20040625AZ,XETEC TABLET 10MG,SM PHARMACEUTICALS SDN. BHD.
MAL20040626AZ,XETEC ORAL SOLUTION 5MG/5ML,SM PHARMACEUTICALS SDN. BHD.
MAL20040669XCR,"VitaHealth Kids Multivits + Zinc Chewable Tablet, Natural Orange Flavour",VITAHEALTH BIOTECH SDN BHD
MAL20040739AZ,NOVOMIX� 30 FLEXPEN� SUSPENSION FOR INJECTION,NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD.
MAL20040748X,TERNAFIN CREAM,PAHANG PHARMACY SDN. BHD.
MAL20040802AZ,LIPOTHIN 200MG CAPSULE,IMEKS PHARMA SDN. BHD.
MAL20040803ACZ,"MORPHINE-HAMELN 10MG/ML INJECTION,1ML",IMEKS PHARMA SDN. BHD.
MAL20040810AZ,OMELON ENTERIC MICROENCAPSULATED CAPSULE 20MG,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20040816AZ,DAIVOBET OINTMENT,DKSH MALAYSIA SDN. BHD.
MAL20040821AZ,AXCEL OXYMETAZOLINE 0.025% NASAL DROPS,KOTRA PHARMA (M) SDN. BHD.
MAL20040824X,DERMAFIN CREAM,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20040832AZ,ERYCIN FILM COATED TABLET 250MG,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20040849T,CHEEZHENG QINGPENG OINTMENT,HAI-O ENTERPRISE BERHAD
MAL20040892AZ,AXCEL CETIRIZINE TABLET 10MG,KOTRA PHARMA (M) SDN. BHD.
MAL20040893AZ,AXCEL CETIRIZINE SYRUP 5MG/5ML,KOTRA PHARMA (M) SDN. BHD.
MAL20040925ACZ,ANTAROL TABLET 20MG,IMEKS PHARMA SDN. BHD.
MAL20040950AZ,GLUCOMET TABLET 500MG,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20040963AZ,DURATOCIN RTS 100mcg/ml,Ferring Sdn. Bhd.
MAL20041001AZ,B-MYCIN CREAM,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20041029ACZ,ASTHALIN HFA METERED DOSE INHALER 100MCG / ACTUATION,CIPLA MALAYSIA SDN BHD
MAL20041064X,SHINE GLUCOSAMINE CAPSULE,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL20041071AZ,INZOLAM 0.25MG TABLET,DUOPHARMA (M) SENDIRIAN BERHAD
MAL20041074X,HUXLEY'S WINTOGENO MENTHOL-WINTERGREEN CREAM,DCH AURIGA (MALAYSIA) SDN. BHD.
MAL20041107ARSZ,AZOPT 10MG/ML OPHTHALMIC SUSPENSION,NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
MAL20041160AZ,LEXAPRO 10 MG TABLET,Lundbeck Malaysia Sdn. Bhd.
MAL20041162AZ,LEXAPRO 20 MG TABLET,Lundbeck Malaysia Sdn. Bhd.
MAL20041199AZ,REMICADE POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION,JOHNSON & JOHNSON SDN. BHD.
