Country,Company,Local Product Name,Generic Name,Currency,Ex Factory Wholesale Price,Region,Marketing Authority,Local Pack Description,Formulation,Fill Size,Strength,Strength Unit,LOCAL_PACK_CODE
CANADA-QUEBEC,Tolmar,Eligard,LEUPROLIDE (ACÉTATE DE),CAD,891.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Trousse - 22.5 mg - Pack of 1,Trousse,1,22.5,mg,02248240
CANADA-QUEBEC,AbbVie,Lupron Depot,LEUPROLIDE (ACÉTATE DE),CAD,1071.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Trousse - 22.5 mg - Pack of 1,Trousse,1,22.5,mg,02230248
CANADA-QUEBEC,Tolmar,Eligard,LEUPROLIDE (ACÉTATE DE),CAD,1285.2,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Trousse - 30 mg - Pack of 1,Trousse,1,30,mg,02248999
CANADA-QUEBEC,AbbVie,Lupron Depot,LEUPROLIDE (ACÉTATE DE),CAD,1428.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Trousse - 30 mg - Pack of 1,Trousse,1,30,mg,02239833
CANADA-QUEBEC,Tolmar,Eligard,LEUPROLIDE (ACÉTATE DE),CAD,1450.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Trousse - 45 mg - Pack of 1,Trousse,1,45,mg,02268892
CANADA-QUEBEC,Serono,Cetrotide,CÉTRORÉLIX,CAD,90.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. S.C. - 0.25 mg - Pack of 1,Pd. Inj. S.C.,1,0.25,mg,02247766
CANADA-QUEBEC,Organon,Orgalutran,GANIRELIX,CAD,94.71,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. (ser) - 250 mcg - Pack of 1,Sol. Inj. S.C. (ser),1,250,mcg,02245641
CANADA-QUEBEC,Sumitomo,Orgovyx 68:20.02,RÉLUGOLIX,CAD,270.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 120 mg - Pack of 30,Co.,30,120,mg,02542137
CANADA-QUEBEC,Marcan,Mar-Acarbose,ACARBOSE,CAD,16.18,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 50 mg - Pack of 120,Co.,120,50,mg,02494078
CANADA-QUEBEC,Marcan,Mar-Acarbose 2025-08 Page 317,ACARBOSE,CAD,22.39,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 100 mg - Pack of 120,Co.,120,100,mg,02494086
CANADA-QUEBEC,Angita,AG-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,12.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 500,Co.,500,500,mg,02494418
CANADA-QUEBEC,AuroPharma,Auro-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,2.47,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02438275
CANADA-QUEBEC,AuroPharma,Auro-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,8.89,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 360,Co.,360,500,mg,02438275
CANADA-QUEBEC,SanofiAven,Glucophage,METFORMINE (CHLORHYDRATE DE),CAD,21.31,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02099233
CANADA-QUEBEC,SanofiAven,Glucophage,METFORMINE (CHLORHYDRATE DE),CAD,106.55,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 500,Co.,500,500,mg,02099233
CANADA-QUEBEC,Jamp,Jamp Metformin,METFORMINE (CHLORHYDRATE DE),CAD,8.89,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 360,Co.,360,500,mg,02380196
CANADA-QUEBEC,Jamp,Jamp Metformin,METFORMINE (CHLORHYDRATE DE),CAD,12.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 500,Co.,500,500,mg,02380196
CANADA-QUEBEC,Marcan,Mar-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,2.47,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02378620
CANADA-QUEBEC,Marcan,Mar-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,12.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 500,Co.,500,500,mg,02378620
CANADA-QUEBEC,Sanis,Metformin,METFORMINE (CHLORHYDRATE DE),CAD,8.89,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 360,Co.,360,500,mg,02353377
CANADA-QUEBEC,Sanis,Metformin,METFORMINE (CHLORHYDRATE DE),CAD,12.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 500,Co.,500,500,mg,02353377
CANADA-QUEBEC,Sivem,Metformin FC,METFORMINE (CHLORHYDRATE DE),CAD,2.47,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02385341
CANADA-QUEBEC,Sivem,Metformin FC,METFORMINE (CHLORHYDRATE DE),CAD,12.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 500,Co.,500,500,mg,02385341
CANADA-QUEBEC,Mint,Mint-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,8.89,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 360,Co.,360,500,mg,02388766
CANADA-QUEBEC,Mint,Mint-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,12.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 500,Co.,500,500,mg,02388766
CANADA-QUEBEC,Mantra Ph.,M-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,2.47,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02547767
CANADA-QUEBEC,Mantra Ph.,M-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,12.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 500,Co.,500,500,mg,02547767
CANADA-QUEBEC,Nora,NRA-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,12.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 500,Co.,500,500,mg,02536439
CANADA-QUEBEC,Phmscience,pmsc-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,8.89,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 360,Co.,360,500,mg,02520303
CANADA-QUEBEC,Phmscience,pmsc-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,12.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 500,Co.,500,500,mg,02520303
CANADA-QUEBEC,Phmscience,pms-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,2.47,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02223562
CANADA-QUEBEC,Phmscience,pms-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,12.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 500,Co.,500,500,mg,02223562
CANADA-QUEBEC,Pro Doc,Pro-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,12.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 500,Co.,500,500,mg,02314908
CANADA-QUEBEC,Pharmaris,PRZ-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,2.47,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02531895
CANADA-QUEBEC,Pharmaris,PRZ-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,8.89,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 360,Co.,360,500,mg,02531895
CANADA-QUEBEC,Ranbaxy,Ran-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,2.47,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02269031
CANADA-QUEBEC,Ranbaxy,Ran-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,12.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 500,Co.,500,500,mg,02269031
CANADA-QUEBEC,Ratiopharm,ratio-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,247.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02242974
CANADA-QUEBEC,Ratiopharm,ratio-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,1235.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 500,Co.,500,500,mg,02242974
CANADA-QUEBEC,Riva,Riva-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,2.47,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02239081
CANADA-QUEBEC,Riva,Riva-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,12.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 500,Co.,500,500,mg,02239081
CANADA-QUEBEC,Sandoz,Sandoz Metformin FC,METFORMINE (CHLORHYDRATE DE),CAD,2.47,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02246820
CANADA-QUEBEC,Sandoz,Sandoz Metformin FC,METFORMINE (CHLORHYDRATE DE),CAD,8.89,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 360,Co.,360,500,mg,02246820
CANADA-QUEBEC,Teva Can,Teva-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,2.47,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02257726
CANADA-QUEBEC,Teva Can,Teva-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,8.89,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 360,Co.,360,500,mg,02257726
CANADA-QUEBEC,Angita,AG-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,16.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 500,Co.,500,850,mg,02494442
CANADA-QUEBEC,AuroPharma,Auro-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,3.39,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 100,Co.,100,850,mg,02438283
CANADA-QUEBEC,AuroPharma,Auro-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,16.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 500,Co.,500,850,mg,02438283
CANADA-QUEBEC,SanofiAven,Glucophage,METFORMINE (CHLORHYDRATE DE),CAD,30.8,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 100,Co.,100,850,mg,02162849
CANADA-QUEBEC,Jamp,Jamp Metformin,METFORMINE (CHLORHYDRATE DE),CAD,3.39,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 100,Co.,100,850,mg,02380218
CANADA-QUEBEC,Jamp,Jamp Metformin,METFORMINE (CHLORHYDRATE DE),CAD,16.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 500,Co.,500,850,mg,02380218
CANADA-QUEBEC,Marcan,Mar-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,3.39,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 100,Co.,100,850,mg,02378639
CANADA-QUEBEC,Marcan,Mar-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,16.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 500,Co.,500,850,mg,02378639
CANADA-QUEBEC,Sanis,Metformin,METFORMINE (CHLORHYDRATE DE),CAD,3.39,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 100,Co.,100,850,mg,02353385
CANADA-QUEBEC,Sanis,Metformin,METFORMINE (CHLORHYDRATE DE),CAD,16.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 500,Co.,500,850,mg,02353385
CANADA-QUEBEC,Sivem,Metformin FC,METFORMINE (CHLORHYDRATE DE),CAD,3.39,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 100,Co.,100,850,mg,02385368
CANADA-QUEBEC,Sivem,Metformin FC,METFORMINE (CHLORHYDRATE DE),CAD,16.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 500,Co.,500,850,mg,02385368
CANADA-QUEBEC,Mint,Mint-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,16.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 500,Co.,500,850,mg,02388774
CANADA-QUEBEC,Mantra Ph.,M-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,3.39,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 100,Co.,100,850,mg,02547775
CANADA-QUEBEC,Mantra Ph.,M-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,16.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 500,Co.,500,850,mg,02547775
CANADA-QUEBEC,Nora,NRA-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,16.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 500,Co.,500,850,mg,02536447
CANADA-QUEBEC,Phmscience,pmsc-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,3.39,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 100,Co.,100,850,mg,02520311
CANADA-QUEBEC,Phmscience,pmsc-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,16.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 500,Co.,500,850,mg,02520311
CANADA-QUEBEC,Phmscience,pmsc-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,16.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 500,Co.,500,850,mg,02520311
CANADA-QUEBEC,Pro Doc,Pro-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,16.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 500,Co.,500,850,mg,02314894
CANADA-QUEBEC,Pharmaris,PRZ-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,3.39,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 100,Co.,100,850,mg,02531909
CANADA-QUEBEC,Pharmaris,PRZ-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,16.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 500,Co.,500,850,mg,02531909
CANADA-QUEBEC,Ranbaxy,Ran-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,3.39,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 100,Co.,100,850,mg,02269058
CANADA-QUEBEC,Ratiopharm,ratio-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,339.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 100,Co.,100,850,mg,02242931
CANADA-QUEBEC,Ratiopharm,ratio-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,1695.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 500,Co.,500,850,mg,02242931
CANADA-QUEBEC,Riva,Riva-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,3.39,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 100,Co.,100,850,mg,02242783
CANADA-QUEBEC,Riva,Riva-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,16.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 500,Co.,500,850,mg,02242783
CANADA-QUEBEC,Sandoz,Sandoz Metformin FC,METFORMINE (CHLORHYDRATE DE),CAD,3.39,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 100,Co.,100,850,mg,02246821
CANADA-QUEBEC,Sandoz,Sandoz Metformin FC,METFORMINE (CHLORHYDRATE DE),CAD,16.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 500,Co.,500,850,mg,02246821
CANADA-QUEBEC,Teva Can,Teva-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,3.39,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 100,Co.,100,850,mg,02257734
CANADA-QUEBEC,Teva Can,Teva-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,16.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 850 mg - Pack of 500,Co.,500,850,mg,02257734
CANADA-QUEBEC,Mantra Ph.,M-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,19.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1000 mg - Pack of 500,Co.,500,1000,mg,02548275
CANADA-QUEBEC,Pharmaris,PRZ-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,7.18,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1000 mg - Pack of 180,Co.,180,1000,mg,02534673
CANADA-QUEBEC,Pharmaris,PRZ-Metformin,METFORMINE (CHLORHYDRATE DE),CAD,19.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1000 mg - Pack of 500,Co.,500,1000,mg,02534673
CANADA-QUEBEC,Biocon,Kirsty,INSULINE ASPARTE,CAD,213.55,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 100 U - Pack of 5,Sol. Inj. S.C.,5,100,U,02520974
CANADA-QUEBEC,SanofiAven,Trurapi,INSULINE ASPARTE,CAD,225.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 100 U - Pack of 5,Sol. Inj. S.C.,5,100,U,02506564
CANADA-QUEBEC,SanofiAven,Trurapi SoloSTAR,INSULINE ASPARTE,CAD,225.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 100 U - Pack of 5,Sol. Inj. S.C.,5,100,U,02506572
CANADA-QUEBEC,SanofiAven,Trurapi 2025-08 Page 319,INSULINE ASPARTE,CAD,22.64,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 100 U - Pack of 1,Sol. Inj. S.C.,1,100,U,02529254
CANADA-QUEBEC,N.Nordisk,Tresiba FlexTouch,INSULINE DÉGLUDEC,CAD,493.45,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 100 U - Pack of 5,Sol. Inj. S.C.,5,100,U,02467879
CANADA-QUEBEC,N.Nordisk,Tresiba Penfill,INSULINE DÉGLUDEC,CAD,493.45,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 100 U - Pack of 5,Sol. Inj. S.C.,5,100,U,02467860
CANADA-QUEBEC,N.Nordisk,Tresiba FlexTouch,INSULINE DÉGLUDEC,CAD,355.26,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 200 U - Pack of 3,Sol. Inj. S.C.,3,200,U,02467887
CANADA-QUEBEC,N.Nordisk,Levemir FlexTouch,INSULINE DÉTÉMIR,CAD,493.45,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 100 U - Pack of 5,Sol. Inj. S.C.,5,100,U,02412829
CANADA-QUEBEC,N.Nordisk,Levemir Penfill,INSULINE DÉTÉMIR,CAD,493.45,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 100 U - Pack of 5,Sol. Inj. S.C.,5,100,U,02271842
CANADA-QUEBEC,Lilly,Basaglar,INSULINE GLARGINE,CAD,348.2,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 100 U - Pack of 5,Sol. Inj. S.C.,5,100,U,02444844
CANADA-QUEBEC,Biocon,Semglee (stylo),INSULINE GLARGINE,CAD,319.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),02461528 Basaglar KwikPen ( - 80 U - Pack of 5,02461528 Basaglar KwikPen (,5,80,U,02526441
CANADA-QUEBEC,SanofiAven,Toujeo SoloStar,INSULINE GLARGINE,CAD,199.26,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. (stylo) - 300 U - Pack of 3,Sol. Inj. S.C. (stylo),3,300,U,02441829
CANADA-QUEBEC,SanofiAven,Toujeo SoloStar,INSULINE GLARGINE,CAD,332.1,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. (stylo) - 300 U - Pack of 5,Sol. Inj. S.C. (stylo),5,300,U,02441829
CANADA-QUEBEC,SanofiAven,Toujeo DoubleStar,INSULINE GLARGINE,CAD,398.52,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. (stylo) - 300 U - Pack of 3,Sol. Inj. S.C. (stylo),3,300,U,02493373
CANADA-QUEBEC,SanofiAven,Apidra,INSULINE GLULISINE,CAD,242.25,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 100 U - Pack of 5,Sol. Inj. S.C.,5,100,U,02279479
CANADA-QUEBEC,SanofiAven,Apidra Solostar,INSULINE GLULISINE,CAD,245.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 100 U - Pack of 5,Sol. Inj. S.C.,5,100,U,02294346
CANADA-QUEBEC,Lilly,Humulin N,INSULINE ISOPHANE BIO-SYNTHÉTIQUE DE SÉQUENCE HUMAINE,CAD,177.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Susp. Inj. S.C. - 100 U - Pack of 5,Susp. Inj. S.C.,5,100,U,01959239
CANADA-QUEBEC,Lilly,Humulin N KwikPen,INSULINE ISOPHANE BIO-SYNTHÉTIQUE DE SÉQUENCE HUMAINE,CAD,174.45,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Susp. Inj. S.C. - 100 U - Pack of 5,Susp. Inj. S.C.,5,100,U,02403447
CANADA-QUEBEC,N.Nordisk,Novolin ge NPH Penfill,INSULINE ISOPHANE BIO-SYNTHÉTIQUE DE SÉQUENCE HUMAINE,CAD,183.75,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Susp. Inj. S.C. - 100 U - Pack of 5,Susp. Inj. S.C.,5,100,U,02024268
CANADA-QUEBEC,SanofiAven,Admelog,INSULINE LISPRO,CAD,225.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 100 U - Pack of 5,Sol. Inj. S.C.,5,100,U,02469898
CANADA-QUEBEC,SanofiAven,Admelog SoloSTAR,INSULINE LISPRO,CAD,225.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 100 U - Pack of 5,Sol. Inj. S.C.,5,100,U,02469871
CANADA-QUEBEC,Lilly,Humalog KwikPen,INSULINE LISPRO,CAD,514.4,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 200 U - Pack of 5,Sol. Inj. S.C.,5,200,U,02439611
CANADA-QUEBEC,Lilly,Humulin R,INSULINE ZINC CRISTALLINE BIO-SYNTHÉTIQUE DE SÉQUENCE HUMAINE,CAD,177.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 100 U - Pack of 5,Sol. Inj. S.C.,5,100,U,01959220
CANADA-QUEBEC,Lilly,Humulin R KwikPen,INSULINE ZINC CRISTALLINE BIO-SYNTHÉTIQUE DE SÉQUENCE HUMAINE,CAD,177.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 100 U - Pack of 5,Sol. Inj. S.C.,5,100,U,02415089
CANADA-QUEBEC,N.Nordisk,Novolin ge Toronto Penfill,INSULINE ZINC CRISTALLINE BIO-SYNTHÉTIQUE DE SÉQUENCE HUMAINE,CAD,183.75,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 100 U - Pack of 5,Sol. Inj. S.C.,5,100,U,02024284
CANADA-QUEBEC,Lilly,Entuzity KwikPen,INSULINE ZINC CRISTALLINE BIO-SYNTHÉTIQUE DE SÉQUENCE HUMAINE,CAD,142.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 500 U - Pack of 2,Sol. Inj. S.C.,2,500,U,02466864
CANADA-QUEBEC,Lilly,Humulin 30/70,INSULINES ZINC CRISTALLINE ET ISOPHANE BIO-SYNTHÉTIQUES DE SÉQUENCE HUMAINE,CAD,177.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Susp. Inj. S.C. - 30 U - Pack of 5,Susp. Inj. S.C.,5,30,U,01959212
CANADA-QUEBEC,N.Nordisk,Novolin ge 30/70 Penfill 2025-08 Page 321,INSULINES ZINC CRISTALLINE ET ISOPHANE BIO-SYNTHÉTIQUES DE SÉQUENCE HUMAINE,CAD,183.75,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Susp. Inj. S.C. - 30 U - Pack of 5,Susp. Inj. S.C.,5,30,U,02025248
CANADA-QUEBEC,ActavisPhm,ACT Repaglinide,RÉPAGLINIDE,CAD,8.08,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.5 mg - Pack of 100,Co.,100,0.5,mg,02321475
CANADA-QUEBEC,AuroPharma,Auro-Repaglinide,RÉPAGLINIDE,CAD,8.08,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.5 mg - Pack of 100,Co.,100,0.5,mg,02424258
CANADA-QUEBEC,AuroPharma,Auro-Repaglinide,RÉPAGLINIDE,CAD,80.8,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.5 mg - Pack of 1000,Co.,1000,0.5,mg,02424258
