q_letter,local_pack_code,drug_id,generic_name,brand_name_strength_dosage,mfr_code,manufacturer_name,price_type,exfactory_price_raw,amount_moh_pays_raw,exfactory_price,reimbursable_price,public_with_vat,copay,interchangeable,limited_use,therapeutic_notes_requirements,qa_notes,detail_url
a,02406853,02406853,FONDAPARINUX SODIUM,Fondaparinux Sodium Injection 2.5mg/0.5mL Inj Sol-Pref Syr 0.5mL Pk (Preservative Free),DRR,Dr. Reddy's Laboratories Inc.,PACK,11.1944,11.1944,11.1944,11.1944,12.0900,0.8956,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02406853
a,02258056,02258056,FONDAPARINUX SODIUM,Arixtra (Off-Formulary Interchangeable) 7.5mg/0.6mL Inj Sol-Pref Syr 0.6mL Pk (Preservative Free),ASN,Aspen Pharma Trading Limited,PACK,N/A,N/A,nan,nan,nan,nan,YES,NO,NO,exfactory_missing_or_non_numeric;reimbursable_missing_or_non_numeric;amount_moh_pays_na,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02258056
a,02406896,02406896,FONDAPARINUX SODIUM,Fondaparinux Sodium Injection (Off-Formulary Interchangeable) 7.5mg/0.6mL Inj Sol-Pref Syr 0.6mL Pk (Preservative Free),DRR,Dr. Reddy's Laboratories Inc.,PACK,18.1356,18.1356,18.1356,18.1356,19.5864,1.4508,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02406896
a,02230898,02230898,FORMOTEROL FUMARATE,Foradil 12mcg/Cap Inh Pd-Device Pk,NOV,Novartis Pharma Canada Inc.,PACK,55.7700,55.7700,55.7700,55.7700,60.2316,4.4616,NO,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02230898
a,02237224,02237224,FORMOTEROL FUMARATE DIHYDRATE,Oxeze Turbuhaler 12mcg/Metered Dose Pd Inh-60 Dose Pk,AZC,AstraZeneca,PACK,51.0245,51.0245,51.0245,51.0245,55.1065,4.0820,NO,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02237224
a,02237225,02237225,FORMOTEROL FUMARATE DIHYDRATE,Oxeze Turbuhaler 6mcg/Metered Dose Pd Inh-60 Dose Pk,AZC,AstraZeneca,PACK,38.3350,38.3350,38.3350,38.3350,41.4018,3.0668,NO,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02237225
a,02261553,02261553,FOSAMPRENAVIR CALCIUM,Telzir 50mg/mL Oral Susp,VIH,ViiV Healthcare ULC,UNIT,0.6535,0.6535,0.6535,0.6535,0.7058,0.0523,NO,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02261553
a,02261545,02261545,FOSAMPRENAVIR CALCIUM,Telzir 700mg Tab,VIH,ViiV Healthcare ULC,UNIT,9.4389,9.4389,9.4389,9.4389,10.1940,0.7551,NO,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02261545
a,02473801,02473801,FOSFOMYCIN TROMETHAMINE,Jamp-Fosfomycin  Sachet-3g Pk,JPC,Jamp Pharma Corporation,PACK,14.0250,14.0250,14.0250,14.0250,15.1470,1.1220,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02473801
a,02240335,02240335,FOSFOMYCIN TROMETHAMINE,Monurol  Sachet-3g Pk,PAL,Paladin Labs Inc.,PACK,21.6700,14.0250,21.6700,14.0250,23.4036,9.3786,YES,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02240335
a,02266016,02266016,FOSINOPRIL SODIUM,Apo-Fosinopril 20mg Tab,APX,Apotex Inc.,UNIT,0.2619,0.2619,0.2619,0.2619,0.2829,0.0210,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02266016
a,02266008,02266008,FOSINOPRIL SODIUM,Apo-Fosinopril 10mg Tab,APX,Apotex Inc.,UNIT,0.2178,0.2178,0.2178,0.2178,0.2352,0.0174,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02266008
a,02459388,02459388,FOSINOPRIL SODIUM,Fosinopril 10mg Tab,SAI,Sanis Health Inc.,UNIT,0.2178,0.2178,0.2178,0.2178,0.2352,0.0174,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02459388
a,02459396,02459396,FOSINOPRIL SODIUM,Fosinopril 20mg Tab,SAI,Sanis Health Inc.,UNIT,0.2619,0.2619,0.2619,0.2619,0.2829,0.0210,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02459396
a,02331012,02331012,FOSINOPRIL SODIUM,Jamp-Fosinopril 20mg Tab,JPC,Jamp Pharma Corporation,UNIT,0.2619,0.2619,0.2619,0.2619,0.2829,0.0210,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02331012
a,02331004,02331004,FOSINOPRIL SODIUM,Jamp-Fosinopril 10mg Tab,JPC,Jamp Pharma Corporation,UNIT,0.2178,0.2178,0.2178,0.2178,0.2352,0.0174,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02331004
a,01907115,01907115,FOSINOPRIL SODIUM,Monopril (Not a Benefit) 20mg Tab,BQU,Bristol Myers Squibb Canada Inc,UNIT,N/A,N/A,nan,nan,nan,nan,YES,NO,NO,exfactory_missing_or_non_numeric;reimbursable_missing_or_non_numeric;amount_moh_pays_na,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=01907115
a,01907107,01907107,FOSINOPRIL SODIUM,Monopril (Not a Benefit) 10mg Tab,BQU,Bristol Myers Squibb Canada Inc,UNIT,N/A,N/A,nan,nan,nan,nan,YES,NO,NO,exfactory_missing_or_non_numeric;reimbursable_missing_or_non_numeric;amount_moh_pays_na,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=01907107
a,02294524,02294524,FOSINOPRIL SODIUM,Ran-Fosinopril 10mg Tab,RAN,Ranbaxy Pharmaceuticals Canada Inc.,UNIT,0.2178,0.2178,0.2178,0.2178,0.2352,0.0174,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02294524
a,02294532,02294532,FOSINOPRIL SODIUM,Ran-Fosinopril 20mg Tab,RAN,Ranbaxy Pharmaceuticals Canada Inc.,UNIT,0.2619,0.2619,0.2619,0.2619,0.2829,0.0210,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02294532
a,02247802,02247802,FOSINOPRIL SODIUM,Teva-Fosinopril 10mg Tab,TEV,Teva Canada Limited,UNIT,0.2178,0.2178,0.2178,0.2178,0.2352,0.0174,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02247802
a,02247803,02247803,FOSINOPRIL SODIUM,Teva-Fosinopril 20mg Tab,TEV,Teva Canada Limited,UNIT,0.2619,0.2619,0.2619,0.2619,0.2829,0.0210,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02247803
a,02224895,02224895,FRAMYCETIN SULFATE,Soframycin 0.5% Oph Oint-5g Pk,SLP,Searchlight Pharma Inc.,PACK,19.6100,19.6100,19.6100,19.6100,21.1788,1.5688,NO,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02224895
a,02224887,02224887,FRAMYCETIN SULFATE,Soframycin 0.5% Oph Sol,SLP,Searchlight Pharma Inc.,UNIT,1.3663,1.3663,1.3663,1.3663,1.4756,0.1093,NO,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02224887
a,02224623,02224623,FRAMYCETIN SULFATE & GRAMICIDIN & DEXAMETHASONE,Sofracort 5mg & 50mcg & 0.5mg/mL Oph/Ot Sol,SAV,Sanofi Aventis Pharma,UNIT,2.1263,2.1263,2.1263,2.1263,2.2964,0.1701,NO,NO,YES,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02224623
a,02426471,02426471,FROVATRIPTAN SUCCINATE,Apo-Frovatriptan (Off-Formulary Interchangeable) 2.5mg Tab,APX,Apotex Inc.,UNIT,12.5033,N/A,12.5033,12.5033,13.5036,1.0003,YES,NO,NO,amount_moh_pays_na,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02426471
a,02257084,02257084,FROVATRIPTAN SUCCINATE,Frova (Off-Formulary Interchangeable) 2.5mg Tab,EDO,Endo,UNIT,N/A,N/A,nan,nan,nan,nan,YES,NO,NO,exfactory_missing_or_non_numeric;reimbursable_missing_or_non_numeric;amount_moh_pays_na,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02257084
a,02535475,02535475,FROVATRIPTAN SUCCINATE,Frovatriptan (Off-Formulary Interchangeable) 2.5mg Tab,SAI,Sanis Health Inc.,UNIT,12.5033,N/A,12.5033,12.5033,13.5036,1.0003,YES,NO,NO,amount_moh_pays_na,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02535475
a,02497131,02497131,FROVATRIPTAN SUCCINATE,Jamp Frovatriptan (Off-Formulary Interchangeable) 2.5mg Tab,JPC,Jamp Pharma Corporation,UNIT,12.5033,N/A,12.5033,12.5033,13.5036,1.0003,YES,NO,NO,amount_moh_pays_na,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02497131
a,02509687,02509687,FROVATRIPTAN SUCCINATE,Mint-Frovatriptan (Off-Formulary Interchangeable) 2.5mg Tab,MIN,Mint Pharmaceuticals Inc.,UNIT,12.5033,N/A,12.5033,12.5033,13.5036,1.0003,YES,NO,NO,amount_moh_pays_na,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02509687
a,02415844,02415844,FROVATRIPTAN SUCCINATE,Teva-Frovatriptan (Off-Formulary Interchangeable) 2.5mg Tab,EDO,Endo,UNIT,12.5033,N/A,12.5033,12.5033,13.5036,1.0003,YES,NO,NO,amount_moh_pays_na,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02415844
a,02248624,02248624,FULVESTRANT,Faslodex 50mg/mL Inj Sol,AZC,AstraZeneca,UNIT,132.8093,40.8027,132.8093,40.8027,143.4340,102.6313,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02248624
a,02530635,02530635,FULVESTRANT,Fulvestrant Injectable 50mg/mL Inj Sol,JPC,Jamp Pharma Corporation,UNIT,40.8027,40.8027,40.8027,40.8027,44.0669,3.2642,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02530635
a,02483610,02483610,FULVESTRANT,Fulvestrant Injection 50mg/mL Inj Sol,SDZ,Sandoz Canada Inc.,UNIT,40.8027,40.8027,40.8027,40.8027,44.0669,3.2642,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02483610
a,02536293,02536293,FULVESTRANT,Fulvestrant Injection 50mg/mL Inj Sol,FOM,Formative Pharma Inc.,UNIT,40.8027,40.8027,40.8027,40.8027,44.0669,3.2642,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02536293
a,02558971,02558971,FULVESTRANT,Fulvestrant Injection 50mg/mL Inj Sol,STE,Sterimax Inc.,UNIT,40.8027,40.8027,40.8027,40.8027,44.0669,3.2642,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02558971
a,02460130,02460130,FULVESTRANT,Teva-Fulvestrant Injection 50mg/mL Inj Sol,TEV,Teva Canada Limited,UNIT,40.8027,40.8027,40.8027,40.8027,44.0669,3.2642,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02460130
a,02527502,02527502,FUROSEMIDE,Furosemide Injection USP 10mg/mL Inj Sol (Preservative Free),JPC,Jamp Pharma Corporation,UNIT,0.6055,0.6055,0.6055,0.6055,0.6539,0.0484,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02527502
a,00527033,00527033,FUROSEMIDE,Furosemide Injection USP 10mg/mL Inj Sol (Preservative Free),SDZ,Sandoz Canada Inc.,UNIT,0.6055,0.6055,0.6055,0.6055,0.6539,0.0484,YES,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=00527033
a,02224720,02224720,FUROSEMIDE,Lasix 10mg/mL O/L,SAV,Sanofi Aventis Pharma,UNIT,0.3465,0.3465,0.3465,0.3465,0.3742,0.0277,NO,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02224720
a,00396788,00396788,FUROSEMIDE,Apo-Furosemide 20mg Tab,APX,Apotex Inc.,UNIT,0.0219,0.0218,0.0219,0.0218,0.0237,0.0019,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=00396788
a,00362166,00362166,FUROSEMIDE,Apo-Furosemide 40mg Tab,APX,Apotex Inc.,UNIT,0.0327,0.0327,0.0327,0.0327,0.0353,0.0026,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=00362166
a,02351439,02351439,FUROSEMIDE,Furosemide 40mg Tab,SAI,Sanis Health Inc.,UNIT,0.0327,0.0327,0.0327,0.0327,0.0353,0.0026,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02351439
a,02351420,02351420,FUROSEMIDE,Furosemide 20mg Tab,SAI,Sanis Health Inc.,UNIT,0.0218,0.0218,0.0218,0.0218,0.0235,0.0017,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02351420
a,02224704,02224704,FUROSEMIDE,Lasix (Not a Benefit) 40mg Tab,SAV,Sanofi Aventis Pharma,UNIT,N/A,N/A,nan,nan,nan,nan,YES,NO,NO,exfactory_missing_or_non_numeric;reimbursable_missing_or_non_numeric;amount_moh_pays_na,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02224704
a,02224690,02224690,FUROSEMIDE,Lasix (Not a Benefit) 20mg Tab,SAV,Sanofi Aventis Pharma,UNIT,N/A,N/A,nan,nan,nan,nan,YES,NO,NO,exfactory_missing_or_non_numeric;reimbursable_missing_or_non_numeric;amount_moh_pays_na,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02224690
a,02224755,02224755,FUROSEMIDE,Lasix Special 500mg Tab,SAV,Sanofi Aventis Pharma,UNIT,3.5700,3.5700,3.5700,3.5700,3.8556,0.2856,NO,YES,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02224755
a,02466759,02466759,FUROSEMIDE,Mint-Furosemide 20mg Tab,MIN,Mint Pharmaceuticals Inc.,UNIT,0.0219,0.0218,0.0219,0.0218,0.0237,0.0019,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02466759
a,02466767,02466767,FUROSEMIDE,Mint-Furosemide 40mg Tab,MIN,Mint Pharmaceuticals Inc.,UNIT,0.0327,0.0327,0.0327,0.0327,0.0353,0.0026,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02466767
a,00337730,00337730,FUROSEMIDE,Teva-Furosemide 20mg Tab,TEV,Teva Canada Limited,UNIT,0.0219,0.0218,0.0219,0.0218,0.0237,0.0019,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=00337730
a,00337749,00337749,FUROSEMIDE,Teva-Furosemide 40mg Tab,TEV,Teva Canada Limited,UNIT,0.0327,0.0327,0.0327,0.0327,0.0353,0.0026,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=00337749
a,00586668,00586668,FUSIDIC ACID,Fucidin 2% Cr,LEO,Leo Pharma Inc.,UNIT,1.1202,0.5676,1.1202,0.5676,1.2098,0.6422,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=00586668
a,02528096,02528096,FUSIDIC ACID,Taro-Fusidic Acid 2% Cr,TAR,Taro Pharmaceuticals Inc.,UNIT,0.5676,0.5676,0.5676,0.5676,0.6130,0.0454,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02528096
a,02477939,02477939,GABAPENTIN,AG-Gabapentin 400mg Cap,ANG,Angita Pharma Inc.,UNIT,0.1206,0.1206,0.1206,0.1206,0.1302,0.0096,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02477939
a,02477920,02477920,GABAPENTIN,AG-Gabapentin 300mg Cap,ANG,Angita Pharma Inc.,UNIT,0.1012,0.1012,0.1012,0.1012,0.1093,0.0081,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02477920
a,02477912,02477912,GABAPENTIN,AG-Gabapentin 100mg Cap,ANG,Angita Pharma Inc.,UNIT,0.0416,0.0416,0.0416,0.0416,0.0449,0.0033,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02477912
a,02244304,02244304,GABAPENTIN,Apo-Gabapentin 100mg Cap,APX,Apotex Inc.,UNIT,0.0416,0.0416,0.0416,0.0416,0.0449,0.0033,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02244304
a,02244305,02244305,GABAPENTIN,Apo-Gabapentin 300mg Cap,APX,Apotex Inc.,UNIT,0.1012,0.1012,0.1012,0.1012,0.1093,0.0081,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02244305
a,02244306,02244306,GABAPENTIN,Apo-Gabapentin 400mg Cap,APX,Apotex Inc.,UNIT,0.1206,0.1206,0.1206,0.1206,0.1302,0.0096,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02244306
a,02321238,02321238,GABAPENTIN,Auro-Gabapentin 400mg Cap,AUR,Auro Pharma Inc.,UNIT,0.1206,0.1206,0.1206,0.1206,0.1302,0.0096,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02321238
a,02321211,02321211,GABAPENTIN,Auro-Gabapentin 300mg Cap,AUR,Auro Pharma Inc.,UNIT,0.1012,0.1012,0.1012,0.1012,0.1093,0.0081,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02321211
a,02321203,02321203,GABAPENTIN,Auro-Gabapentin 100mg Cap,AUR,Auro Pharma Inc.,UNIT,0.0416,0.0416,0.0416,0.0416,0.0449,0.0033,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02321203
a,02256150,02256150,GABAPENTIN,Co Gabapentin 300mg Cap,COB,Cobalt Pharmaceuticals Company,UNIT,0.1012,0.1012,0.1012,0.1012,0.1093,0.0081,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02256150
a,02256142,02256142,GABAPENTIN,Co Gabapentin 100mg Cap,COB,Cobalt Pharmaceuticals Company,UNIT,0.0416,0.0416,0.0416,0.0416,0.0449,0.0033,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02256142
a,02256169,02256169,GABAPENTIN,Co Gabapentin 400mg Cap,COB,Cobalt Pharmaceuticals Company,UNIT,0.1206,0.1206,0.1206,0.1206,0.1302,0.0096,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02256169
a,02246315,02246315,GABAPENTIN,Gabapentin 300mg Cap,SIV,Sivem Pharmaceuticals ULC,UNIT,0.1012,0.1012,0.1012,0.1012,0.1093,0.0081,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02246315
a,02246314,02246314,GABAPENTIN,Gabapentin 100mg Cap,SIV,Sivem Pharmaceuticals ULC,UNIT,0.0416,0.0416,0.0416,0.0416,0.0449,0.0033,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02246314
a,02353253,02353253,GABAPENTIN,Gabapentin 300mg Cap,SAI,Sanis Health Inc.,UNIT,0.1012,0.1012,0.1012,0.1012,0.1093,0.0081,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02353253
a,02353261,02353261,GABAPENTIN,Gabapentin 400mg Cap,SAI,Sanis Health Inc.,UNIT,0.1206,0.1206,0.1206,0.1206,0.1302,0.0096,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02353261
a,02353245,02353245,GABAPENTIN,Gabapentin 100mg Cap,SAI,Sanis Health Inc.,UNIT,0.0416,0.0416,0.0416,0.0416,0.0449,0.0033,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02353245
a,02246316,02246316,GABAPENTIN,Gabapentin 400mg Cap,SIV,Sivem Pharmaceuticals ULC,UNIT,0.1206,0.1206,0.1206,0.1206,0.1302,0.0096,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02246316
a,02416859,02416859,GABAPENTIN,Gabapentin Capsules USP 300mg Cap,ACH,Accord Healthcare Inc.,UNIT,0.1012,0.1012,0.1012,0.1012,0.1093,0.0081,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02416859
a,02416867,02416867,GABAPENTIN,Gabapentin Capsules USP 400mg Cap,ACH,Accord Healthcare Inc.,UNIT,0.1206,0.1206,0.1206,0.1206,0.1302,0.0096,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02416867
a,02416840,02416840,GABAPENTIN,Gabapentin Capsules USP 100mg Cap,ACH,Accord Healthcare Inc.,UNIT,0.0416,0.0416,0.0416,0.0416,0.0449,0.0033,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02416840
a,02535254,02535254,GABAPENTIN,Jamp Gabapentin Capsules 300mg Cap,JPC,Jamp Pharma Corporation,UNIT,0.1012,0.1012,0.1012,0.1012,0.1093,0.0081,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02535254
a,02535246,02535246,GABAPENTIN,Jamp Gabapentin Capsules 100mg Cap,JPC,Jamp Pharma Corporation,UNIT,0.0416,0.0416,0.0416,0.0416,0.0449,0.0033,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02535246
a,02535262,02535262,GABAPENTIN,Jamp Gabapentin Capsules 400mg Cap,JPC,Jamp Pharma Corporation,UNIT,0.1206,0.1206,0.1206,0.1206,0.1302,0.0096,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02535262
a,02361469,02361469,GABAPENTIN,Jamp-Gabapentin 100mg Cap,JPC,Jamp Pharma Corporation,UNIT,0.0416,0.0416,0.0416,0.0416,0.0449,0.0033,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02361469
a,02361493,02361493,GABAPENTIN,Jamp-Gabapentin 400mg Cap,JPC,Jamp Pharma Corporation,UNIT,0.1206,0.1206,0.1206,0.1206,0.1302,0.0096,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02361493
a,02361485,02361485,GABAPENTIN,Jamp-Gabapentin 300mg Cap,JPC,Jamp Pharma Corporation,UNIT,0.1012,0.1012,0.1012,0.1012,0.1093,0.0081,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02361485
a,02391481,02391481,GABAPENTIN,Mar-Gabapentin 300mg Cap,MAR,Marcan Pharmaceuticals Inc.,UNIT,0.1012,0.1012,0.1012,0.1012,0.1093,0.0081,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02391481
a,02391503,02391503,GABAPENTIN,Mar-Gabapentin 400mg Cap,MAR,Marcan Pharmaceuticals Inc.,UNIT,0.1206,0.1206,0.1206,0.1206,0.1302,0.0096,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02391503
a,02391473,02391473,GABAPENTIN,Mar-Gabapentin 100mg Cap,MAR,Marcan Pharmaceuticals Inc.,UNIT,0.0416,0.0416,0.0416,0.0416,0.0449,0.0033,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02391473
a,02408902,02408902,GABAPENTIN,Mint-Gabapentin 400mg Cap,MIN,Mint Pharmaceuticals Inc.,UNIT,0.1206,0.1206,0.1206,0.1206,0.1302,0.0096,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02408902
a,02408899,02408899,GABAPENTIN,Mint-Gabapentin 300mg Cap,MIN,Mint Pharmaceuticals Inc.,UNIT,0.1012,0.1012,0.1012,0.1012,0.1093,0.0081,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02408899
a,02408880,02408880,GABAPENTIN,Mint-Gabapentin 100mg Cap,MIN,Mint Pharmaceuticals Inc.,UNIT,0.0416,0.0416,0.0416,0.0416,0.0449,0.0033,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02408880
a,02550024,02550024,GABAPENTIN,NRA-Gabapentin 300mg Cap,NRA,Nora Pharma,UNIT,0.1012,0.1012,0.1012,0.1012,0.1093,0.0081,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02550024
a,02550016,02550016,GABAPENTIN,NRA-Gabapentin 100mg Cap,NRA,Nora Pharma,UNIT,0.0416,0.0416,0.0416,0.0416,0.0449,0.0033,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02550016
a,02550032,02550032,GABAPENTIN,NRA-Gabapentin 400mg Cap,NRA,Nora Pharma,UNIT,0.1206,0.1206,0.1206,0.1206,0.1302,0.0096,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02550032
a,02084260,02084260,GABAPENTIN,Neurontin 100mg Cap,UJC,Upjohn Canada ULC,UNIT,0.5494,0.0416,0.5494,0.0416,0.5934,0.5518,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02084260
a,02084279,02084279,GABAPENTIN,Neurontin 300mg Cap,UJC,Upjohn Canada ULC,UNIT,1.3141,0.1012,1.3141,0.1012,1.4192,1.3180,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02084279
a,02084287,02084287,GABAPENTIN,Neurontin 400mg Cap,UJC,Upjohn Canada ULC,UNIT,1.5660,0.1206,1.5660,0.1206,1.6913,1.5707,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02084287
a,02243446,02243446,GABAPENTIN,PMS-Gabapentin 100mg Cap,PMS,Pharmascience Inc.,UNIT,0.0416,0.0416,0.0416,0.0416,0.0449,0.0033,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02243446
a,02243448,02243448,GABAPENTIN,PMS-Gabapentin 400mg Cap,PMS,Pharmascience Inc.,UNIT,0.1206,0.1206,0.1206,0.1206,0.1302,0.0096,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02243448
a,02243447,02243447,GABAPENTIN,PMS-Gabapentin 300mg Cap,PMS,Pharmascience Inc.,UNIT,0.1012,0.1012,0.1012,0.1012,0.1093,0.0081,YES,NO,NO,,https://www.formulary.health.gov.on.ca/formulary/detail.xhtml?drugId=02243447
