detail_url,brand_full,brand_name,pack_presentation,ddd_text,currency,price_per_day,price_per_week,price_per_month,price_per_six_months,reimbursed_per_day,extra_payment_per_day,table_type,unit_type,unit_amount
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylfenidaat,"MEDIKINET ,
        CAPSULE MET GEREGULEERDE AFGIFTE 40 mg",MEDIKINET,CAPSULE MET GEREGULEERDE AFGIFTE 40 mg,30 mg,€,1.17,8.19,35.1,212.94,0.4,0.78,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylfenidaat,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 45 mg",GENERIEK,TABLET MET GEREGULEERDE AFGIFTE 45 mg,30 mg,€,0.4,2.8,12.0,72.8,0.0,0.4,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylfenidaat,"EQUASYM ,
        CAPSULE MET GEREGULEERDE AFGIFTE 50 mg",EQUASYM,CAPSULE MET GEREGULEERDE AFGIFTE 50 mg,30 mg,€,1.21,8.47,36.3,220.22,0.4,0.81,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylfenidaat,"MEDIKINET ,
        CAPSULE MET GEREGULEERDE AFGIFTE 50 mg",MEDIKINET,CAPSULE MET GEREGULEERDE AFGIFTE 50 mg,30 mg,€,1.19,8.33,35.7,216.58,0.4,0.79,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylfenidaat,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 54 mg",GENERIEK,TABLET MET GEREGULEERDE AFGIFTE 54 mg,30 mg,€,0.49,3.43,14.7,89.18,0.4,0.09,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylfenidaat,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 54 mg",GENERIEK,TABLET MET GEREGULEERDE AFGIFTE 54 mg,30 mg,€,0.4,2.8,12.0,72.8,0.4,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylfenidaat,"CONCERTA ,
        TABLET MET GEREGULEERDE AFGIFTE 54 mg",CONCERTA,TABLET MET GEREGULEERDE AFGIFTE 54 mg,30 mg,€,0.84,5.88,25.2,152.88,0.4,0.45,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylfenidaat,"KINECTEEN ,
        TABLET MET GEREGULEERDE AFGIFTE 54 mg",KINECTEEN,TABLET MET GEREGULEERDE AFGIFTE 54 mg,30 mg,€,0.5,3.5,15.0,91.0,0.4,0.11,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylfenidaat,"MEDIKINET ,
        CAPSULE MET GEREGULEERDE AFGIFTE 5 mg",MEDIKINET,CAPSULE MET GEREGULEERDE AFGIFTE 5 mg,30 mg,€,4.0,28.0,120.0,728.0,0.47,3.53,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylfenidaat,"GENERIEK ,
        TABLET 5 mg",GENERIEK,TABLET 5 mg,30 mg,€,0.47,3.29,14.1,85.54,0.47,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylfenidaat,"MEDIKINET ,
        TABLET 5 mg",MEDIKINET,TABLET 5 mg,30 mg,€,0.96,6.72,28.8,174.72,0.47,0.48,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylfenidaat,"MEDIKINET ,
        CAPSULE MET GEREGULEERDE AFGIFTE 60 mg",MEDIKINET,CAPSULE MET GEREGULEERDE AFGIFTE 60 mg,30 mg,€,1.1,7.7,33.0,200.2,0.4,0.7,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylnaltrexon,"RELISTOR , 0,6 ml INJECTIEVLOEISTOF 20 mg / ml",RELISTOR,"0,6 ml INJECTIEVLOEISTOF 20 mg / ml",,€,28.69,,,,28.69,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylprednisolon,"GENERIEK ,
        TABLET 100 mg",GENERIEK,TABLET 100 mg,"7,5 mg",€,0.89,6.23,26.7,161.98,0.89,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylprednisolon,"SOLU-MEDROL , 1000 mg POEDER VOOR OPLOSSING VOOR INFUSIE 1000 mg",SOLU-MEDROL,1000 mg POEDER VOOR OPLOSSING VOOR INFUSIE 1000 mg,,€,29.89,,,,29.89,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylprednisolon,"SOLU-MEDROL ,
        POEDER VOOR OPLOSSING VOOR INFUSIE 125 mg",SOLU-MEDROL,POEDER VOOR OPLOSSING VOOR INFUSIE 125 mg,,€,7.05,,,,4.36,2.69,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylprednisolon,"SOLU-MEDROL , 1 ml POEDER VOOR INJECTIEVLOEISTOF 40 mg",SOLU-MEDROL,1 ml POEDER VOOR INJECTIEVLOEISTOF 40 mg,,€,2.91,,,,1.4,1.51,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylprednisolon,"DEPO-MEDROL , 1 ml INJECTIEVLOEISTOF 40 mg / ml",DEPO-MEDROL,1 ml INJECTIEVLOEISTOF 40 mg / ml,,€,2.25,,,,2.25,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylprednisolon,"DEPO-MEDROL , 5 ml INJECTIEVLOEISTOF 40 mg / ml",DEPO-MEDROL,5 ml INJECTIEVLOEISTOF 40 mg / ml,,€,11.27,,,,11.27,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylprednisolon,"SOLU-MEDROL , 500 mg POEDER VOOR OPLOSSING VOOR INFUSIE 500 mg",SOLU-MEDROL,500 mg POEDER VOOR OPLOSSING VOOR INFUSIE 500 mg,,€,17.44,,,,17.44,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylprednisolon_lidocaine,"DEPO-MEDROL-LIDOCAINE , 1 ml INJECTIEVLOEISTOF 40/10 mg / ml",DEPO-MEDROL-LIDOCAINE,1 ml INJECTIEVLOEISTOF 40/10 mg / ml,,€,2.52,,,,2.52,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylthionine,"GENERIEK , 10 ml INJECTIEVLOEISTOF 5 mg / ml",GENERIEK,10 ml INJECTIEVLOEISTOF 5 mg / ml,,€,54.52,,,,0.0,54.52,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metoclopramide,"GENERIEK ,
        TABLET 10 mg",GENERIEK,TABLET 10 mg,30 mg,€,0.24,1.68,7.2,43.68,0.24,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metoclopramide,"PRIMPERAN ,
        DRANK 1 mg / ml",PRIMPERAN,DRANK 1 mg / ml,30 mg,€,0.54,3.78,16.2,98.28,0.54,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metoclopramide,"PRIMPERAN , 2 ml INJECTIEVLOEISTOF 5 mg / ml",PRIMPERAN,2 ml INJECTIEVLOEISTOF 5 mg / ml,,€,0.94,,,,0.94,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metoprolol,"GENERIEK ,
        TABLET 100 mg",GENERIEK,TABLET 100 mg,"0,15 g",€,0.15,1.05,4.5,27.3,0.15,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metoprolol,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 100 mg",GENERIEK,TABLET MET GEREGULEERDE AFGIFTE 100 mg,"0,15 g",€,0.34,2.38,10.2,61.88,0.34,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metoprolol,"SELOKEEN ,
        TABLET MET GEREGULEERDE AFGIFTE 100 mg",SELOKEEN,TABLET MET GEREGULEERDE AFGIFTE 100 mg,"0,15 g",€,0.44,3.08,13.2,80.08,0.44,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metoprolol,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 200 mg",GENERIEK,TABLET MET GEREGULEERDE AFGIFTE 200 mg,"0,15 g",€,0.18,1.26,5.4,32.76,0.18,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metoprolol,"SELOKEEN ,
        TABLET MET GEREGULEERDE AFGIFTE 200 mg",SELOKEEN,TABLET MET GEREGULEERDE AFGIFTE 200 mg,"0,15 g",€,0.19,1.33,5.7,34.58,0.19,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metoprolol,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 25 mg",GENERIEK,TABLET MET GEREGULEERDE AFGIFTE 25 mg,"0,15 g",€,0.7,4.9,21.0,127.4,0.7,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metoprolol,"SELOKEEN ,
        TABLET MET GEREGULEERDE AFGIFTE 25 mg",SELOKEEN,TABLET MET GEREGULEERDE AFGIFTE 25 mg,"0,15 g",€,0.7,4.9,21.0,127.4,0.7,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metoprolol,"GENERIEK ,
        TABLET 50 mg",GENERIEK,TABLET 50 mg,"0,15 g",€,0.22,1.54,6.6,40.04,0.22,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metoprolol,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 50 mg",GENERIEK,TABLET MET GEREGULEERDE AFGIFTE 50 mg,"0,15 g",€,0.43,3.01,12.9,78.26,0.43,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metoprolol,"SELOKEEN ,
        TABLET MET GEREGULEERDE AFGIFTE 50 mg",SELOKEEN,TABLET MET GEREGULEERDE AFGIFTE 50 mg,"0,15 g",€,0.44,3.08,13.2,80.08,0.44,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metoprolol,"SELOKEEN , 5 ml INJECTIEVLOEISTOF 1 mg / ml",SELOKEEN,5 ml INJECTIEVLOEISTOF 1 mg / ml,,€,1.95,,,,1.95,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metreleptine,"MYALEPTA , 11,3 mg POEDER VOOR INJECTIEVLOEISTOF 11,3 mg",MYALEPTA,"11,3 mg POEDER VOOR INJECTIEVLOEISTOF 11,3 mg",,€,,,,,2.393,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metreleptine,"MYALEPTA , 3 mg POEDER VOOR INJECTIEVLOEISTOF 3 mg",MYALEPTA,3 mg POEDER VOOR INJECTIEVLOEISTOF 3 mg,,€,598.89,,,,598.89,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metreleptine,"MYALEPTA , 5,8 mg POEDER VOOR INJECTIEVLOEISTOF 5,8 mg",MYALEPTA,"5,8 mg POEDER VOOR INJECTIEVLOEISTOF 5,8 mg",,€,,,,,1.197,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metoprolol_hydrochloorthiazide,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 100/12,5 mg",GENERIEK,"TABLET MET GEREGULEERDE AFGIFTE 100/12,5 mg",1 stuks,€,0.35,2.45,10.5,63.7,0.35,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metronidazol__cutaan_,"GENERIEK ,
        CREME 10 mg /G",GENERIEK,CREME 10 mg /G,,€,6.51,,,,0.43,0.0,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metronidazol__cutaan_,"GENERIEK ,
        GEL 7,5 mg /G",GENERIEK,"GEL 7,5 mg /G",,€,5.06,,,,0.34,0.0,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metronidazol__cutaan_steriel_,"GENERIEK ,
        CREME 10 mg /G",GENERIEK,CREME 10 mg /G,,€,6.51,,,,0.43,0.0,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metronidazol__cutaan_steriel_,"GENERIEK ,
        GEL 7,5 mg /G",GENERIEK,"GEL 7,5 mg /G",,€,5.06,,,,0.34,0.0,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metronidazol__intraveneus_,"GENERIEK , 100 ml INFUSIEVLOEISTOF 5 mg / ml",GENERIEK,100 ml INFUSIEVLOEISTOF 5 mg / ml,,€,4.32,,,,4.32,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metronidazol__intraveneus_,"GENERIEK , 100 ml INFUSIEVLOEISTOF 5 mg / ml",GENERIEK,100 ml INFUSIEVLOEISTOF 5 mg / ml,,€,4.23,,,,4.23,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metronidazol__intraveneus_,"GENERIEK , 100 ml INFUSIEVLOEISTOF 5 mg / ml",GENERIEK,100 ml INFUSIEVLOEISTOF 5 mg / ml,,€,4.32,,,,4.32,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metronidazol__intraveneus_,"GENERIEK , 100 ml INFUSIEVLOEISTOF 5 mg / ml",GENERIEK,100 ml INFUSIEVLOEISTOF 5 mg / ml,,€,4.32,,,,4.32,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metronidazol__oraal_,"GENERIEK ,
        TABLET 250 mg",GENERIEK,TABLET 250 mg,2 g,€,3.44,24.08,103.2,626.08,3.44,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metronidazol__oraal_,"FLAGYL ,
        SUSPENSIE VOOR ORAAL GEBRUIK 40 mg / ml",FLAGYL,SUSPENSIE VOOR ORAAL GEBRUIK 40 mg / ml,2 g,€,20.74,145.18,622.2,,20.74,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metronidazol__oraal_,"GENERIEK ,
        TABLET 500 mg",GENERIEK,TABLET 500 mg,2 g,€,1.95,13.65,58.5,354.9,1.95,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metronidazol__vaginaal_,"FLAGYL ,
        OVULE 500 mg",FLAGYL,OVULE 500 mg,"0,5 g",€,0.63,4.41,18.9,114.66,0.63,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metyrapon,"METOPIRONE ,
        CAPSULE 250 mg",METOPIRONE,CAPSULE 250 mg,,€,256.07,,,,5.12,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/micafungine,"GENERIEK , 100 mg POEDER VOOR OPLOSSING VOOR INFUSIE 100 mg",GENERIEK,100 mg POEDER VOOR OPLOSSING VOOR INFUSIE 100 mg,,€,373.02,,,,0.0,373.02,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/micafungine,"MYCAMINE , 100 mg POEDER VOOR OPLOSSING VOOR INFUSIE 100 mg",MYCAMINE,100 mg POEDER VOOR OPLOSSING VOOR INFUSIE 100 mg,,€,387.87,,,,0.0,387.87,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/micafungine,"GENERIEK , 50 mg POEDER VOOR OPLOSSING VOOR INFUSIE 50 mg",GENERIEK,50 mg POEDER VOOR OPLOSSING VOOR INFUSIE 50 mg,,€,234.02,,,,0.0,234.02,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/micafungine,"MYCAMINE , 50 mg POEDER VOOR OPLOSSING VOOR INFUSIE 50 mg",MYCAMINE,50 mg POEDER VOOR OPLOSSING VOOR INFUSIE 50 mg,,€,224.45,,,,0.0,224.45,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/miconazol__cutaan_,"GENERIEK ,
        CREME 20 mg /G",GENERIEK,CREME 20 mg /G,,€,2.42,,,,0.0,0.16,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/miconazol__cutaan_,"ANTISCHIMMELCREME HTP ,
        CREME 20 mg /G",ANTISCHIMMELCREME HTP,CREME 20 mg /G,,€,2.45,,,,0.0,0.16,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/miconazol__cutaan_,"DAKTARIN ,
        CREME 20 mg /G",DAKTARIN,CREME 20 mg /G,,€,6.33,,,,0.0,0.42,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/miconazol__cutaan_,"LIVSANE ,
        CREME 20 mg /G",LIVSANE,CREME 20 mg /G,,€,2.59,,,,0.0,0.17,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/miconazol__cutaan_,"DAKTARIN ,
        STROOIPOEDER 20 mg /G",DAKTARIN,STROOIPOEDER 20 mg /G,,€,5.44,,,,0.0,0.36,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/miconazol__cutaan_,"DAKTARIN ,
        OPLOSSING VOOR CUTAAN GEBRUIK 20 mg / ml",DAKTARIN,OPLOSSING VOOR CUTAAN GEBRUIK 20 mg / ml,,€,5.74,,,,0.0,0.38,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/miconazol__systemisch_,"DAKTARIN ,
        GEL VOOR ORAAL GEBRUIK 20 mg /G",DAKTARIN,GEL VOOR ORAAL GEBRUIK 20 mg /G,"0,2 g",€,1.38,9.66,41.4,251.16,1.38,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/miconazol_hydrocortison,"GENERIEK ,
        CREME 10/20 mg /G",GENERIEK,CREME 10/20 mg /G,,€,3.7,,,,0.25,0.0,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/midazolam,"DORMICUM ,
        TABLET 15 mg",DORMICUM,TABLET 15 mg,15 mg,€,0.21,1.47,6.3,38.22,0.21,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/midazolam,"OZALIN ,
        DRANK 2 mg / ml",OZALIN,DRANK 2 mg / ml,15 mg,€,34.1,238.7,,,0.0,34.1,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/midazolam,"DORMICUM ,
        TABLET 7,5 mg",DORMICUM,"TABLET 7,5 mg",15 mg,€,0.26,1.82,7.8,47.32,0.26,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/midazolam,"GENERIEK ,
        INJECTIEVLOEISTOF 1 mg / ml",GENERIEK,INJECTIEVLOEISTOF 1 mg / ml,15 mg,€,18.18,127.26,545.4,,2.94,15.23,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/midazolam,"GENERIEK ,
        INJECTIEVLOEISTOF 1 mg / ml",GENERIEK,INJECTIEVLOEISTOF 1 mg / ml,15 mg,€,2.88,20.16,86.4,524.16,2.88,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/midazolam,"GENERIEK ,
        INJECTIEVLOEISTOF 2 mg / ml",GENERIEK,INJECTIEVLOEISTOF 2 mg / ml,15 mg,€,1.98,13.86,59.4,360.36,0.0,1.98,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/midazolam,"GENERIEK ,
        INJECTIEVLOEISTOF 5 mg / ml",GENERIEK,INJECTIEVLOEISTOF 5 mg / ml,15 mg,€,1.08,7.56,32.4,196.56,1.08,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/midazolam,"DORMICUM ,
        INJECTIEVLOEISTOF 5 mg / ml",DORMICUM,INJECTIEVLOEISTOF 5 mg / ml,15 mg,€,1.1,7.7,33.0,200.2,1.1,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/midazolam,"SENOZAM , 100 ml INJECTIE/INFUSIEOPLOSSING 5 mg / ml",SENOZAM,100 ml INJECTIE/INFUSIEOPLOSSING 5 mg / ml,,€,98.02,,,,98.02,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/midazolam,"GENERIEK ,
        NEUSSPRAY 2,5 mg",GENERIEK,"NEUSSPRAY 2,5 mg",,€,261.86,,,,0.0,65.47,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/midazolam,"GENERIEK ,
        NEUSSPRAY 3,75 mg",GENERIEK,"NEUSSPRAY 3,75 mg",,€,261.91,,,,0.0,65.48,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/midazolam,"GENERIEK ,
        NEUSSPRAY 5 mg",GENERIEK,NEUSSPRAY 5 mg,,€,261.99,,,,0.0,65.5,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/midazolam,"GENERIEK , 0,5 ml VLOEISTOF VOOR OROMUCOSAAL GEBRUIK 5 mg / ml",GENERIEK,"0,5 ml VLOEISTOF VOOR OROMUCOSAAL GEBRUIK 5 mg / ml",,€,21.59,,,,5.4,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/midazolam,"GENERIEK , 1 ml VLOEISTOF VOOR OROMUCOSAAL GEBRUIK 5 mg / ml",GENERIEK,1 ml VLOEISTOF VOOR OROMUCOSAAL GEBRUIK 5 mg / ml,,€,43.2,,,,10.8,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/midazolam,"GENERIEK , 1,5 ml VLOEISTOF VOOR OROMUCOSAAL GEBRUIK 5 mg / ml",GENERIEK,"1,5 ml VLOEISTOF VOOR OROMUCOSAAL GEBRUIK 5 mg / ml",,€,64.79,,,,16.2,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/midazolam,"GENERIEK , 2 ml VLOEISTOF VOOR OROMUCOSAAL GEBRUIK 5 mg / ml",GENERIEK,2 ml VLOEISTOF VOOR OROMUCOSAAL GEBRUIK 5 mg / ml,,€,86.39,,,,21.6,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/midodrine,"GUTRON ,
        TABLET 5 mg",GUTRON,TABLET 5 mg,30 mg,€,9.46,66.22,283.8,,0.0,9.46,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/midostaurine,"RYDAPT ,
        CAPSULE 25 mg",RYDAPT,CAPSULE 25 mg,"0,1 g",€,475.02,,,,0.0,475.02,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/mifepriston,"MIFEGYNE ,
        TABLET 200 mg",MIFEGYNE,TABLET 200 mg,"0,2 g",€,26.05,182.35,781.5,,26.05,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/miglustat,"GENERIEK ,
        CAPSULE 100 mg",GENERIEK,CAPSULE 100 mg,"0,3 g",€,142.01,994.07,,,142.01,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/miglustat,"YARGESA ,
        CAPSULE 100 mg",YARGESA,CAPSULE 100 mg,"0,3 g",€,140.87,986.09,,,140.87,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/miglustat,"ZAVESCA ,
        CAPSULE 100 mg",ZAVESCA,CAPSULE 100 mg,"0,3 g",€,142.03,994.21,,,142.03,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/miglustat,"OPFOLDA ,
        CAPSULE 65 mg",OPFOLDA,CAPSULE 65 mg,"0,3 g",€,275.36,,,,275.35,0.02,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/milrinon,"GENERIEK , 10 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 1 mg / ml",GENERIEK,10 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 1 mg / ml,,€,22.74,,,,0.0,22.74,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/milrinon,"GENERIEK , 10 ml INJECTIEVLOEISTOF 1 mg / ml",GENERIEK,10 ml INJECTIEVLOEISTOF 1 mg / ml,,€,31.56,,,,0.0,31.56,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/minocycline,"GENERIEK ,
        TABLET 100 mg",GENERIEK,TABLET 100 mg,"0,2 g",€,1.17,8.19,35.1,212.94,1.17,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/minocycline,"GENERIEK ,
        TABLET 50 mg",GENERIEK,TABLET 50 mg,"0,2 g",€,1.28,8.96,38.4,232.96,1.28,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/minoxidil__cutaan_,"GENERIEK ,
        OPLOSSING VOOR CUTAAN GEBRUIK 20 mg / ml",GENERIEK,OPLOSSING VOOR CUTAAN GEBRUIK 20 mg / ml,,€,3.1,,,,0.0,0.21,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/minoxidil__cutaan_,"GENERIEK ,
        OPLOSSING VOOR CUTAAN GEBRUIK 50 mg / ml",GENERIEK,OPLOSSING VOOR CUTAAN GEBRUIK 50 mg / ml,,€,4.46,,,,0.0,0.3,dermatica,,
