PCID,Package Number,Country,Company,Product Group,Local Product Name,Generic Name,Indication,Pack Size,Effective Start Date,Effective End Date,Currency,Ex Factory Wholesale Price,Ex Factory Wholesale Price Less Rebate,Ex Factory Hospital Price,Ex Factory Hospital Price Less Rebate,Pharmacy Purchase Price,Pharmacy Purchase Price Less Rebate,Public without VAT Price,Public Without VAT Price Less Rebate,Public with VAT Price,Public With VAT Price Less Rebate,VAT Percent,Reimbursable Status,Reimbursable Price,Reimbursable Rate,Reimbursable Notes,Copayment Value,Copayment Percent,Margin Rule,Package Notes,Discontinued,Region,WHO ATC Code,Therapeutic Areas,Presentation,Marketing Authority,Local Pack Description,Formulation,Fill Unit,Fill Size,Pack Unit,Strength Size,Strength Unit,Brand Type,Import Type,Combination Molecule,Source,Quality Control Source,Quality Control Notes,Client,Client Pack Description,LOCAL_PACK_CODE,APPROVAL_DT,DDD Value,DDD Unit,Import Price
2169280,,BELARUS,"Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer of the finished dosage form: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer performing packaging/packaging: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Issuance of a permit for the release of a medicinal product: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Quality control: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus",Ramipril,Ramipril,Ramipril,,,02-02-2024,,BYR,9.26,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09AA05,,,,tablets 10 mg in a blister pack No. 10x6,,,,,,,,,,PRICENTRIC,,,,,258524,,,,
2160502,,BELARUS,"Dr. Reddy`s Laboratories Ltd, India Manufacturer of finished dosage form: Dr. Reddy`s Laboratories Ltd, India Manufacturer performing filling/packaging: Dr. Reddy`s Laboratories Ltd, India Issuance of permission to release the medicinal product: Dr. Reddy`s Laboratories Ltd, India",RIVAXORED,RIVAXORED,Rivaroxaban,,,,,BYR,21.88,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,B01AF01,,,,"film-coated tablets, 15 mg in a blister pack No. 14x2",,,,,,,,,,PRICENTRIC,,,,,10958/21,,,,"7,06 USD"
2037410,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus",LISINOPRIL-LF,LISINOPRIL-LF,Lisinopril,,,28-01-2021,,BYR,9.37,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09AA03,,,,tablets 20 mg in a blister pack No. 10x6,,,,,,,,,,PRICENTRIC,,,,,21/01/1670,,,,
1322246,,BELARUS,"EGIS Pharmaceuticals PLC, Hungary Manufacturer of finished dosage form: EGIS Pharmaceuticals PLC, Hungary Manufacturer performing filling/packaging: EGIS Pharmaceuticals PLC, Hungary Issuance of authorization for the release of the medicinal product: EGIS Pharmaceuticals PLC, Hungary",ROZULIP,ROZULIP,Rosuvastatin,,,18-07-2018,,BYR,19.69,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C10AA07,,,,"film-coated tablets, 10 mg in blisters in packaging No. 7x4",,,,,,,,,,PRICENTRIC,,,,,10124/13/18,,,,"5,67 EUR"
2160733,,BELARUS,"Dr. Reddy`s Laboratories Ltd, India, packed by Nesvizh Plant of Medical Preparations, OJSC, Republic of Belarus Manufacturer of finished dosage form: Dr. Reddy`s Laboratories Ltd, India Manufacturer performing filling/packaging: Dr. Reddy`s Laboratories Ltd, India (packaging), Nesvizh Plant of Medical Preparations, OJSC, Republic of Belarus (packaging) Issuance of permission to release the medicinal product: Nesvizh Plant of Medical Preparations, OJSC, Republic of Belarus Quality control: Nesvizh Plant of Medical Preparations, OJSC, Republic of Belarus",Omez,Omez,Omeprazole,,,09-02-2022,,BYR,11.81,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,A02BC01,,,,enteric-coated capsules 20 mg in strips in packaging No. 10x3,,,,,,,,,,PRICENTRIC,,,,,10546/17/22,,,,
2037326,,BELARUS,"Viatris Pharmaceuticals LLC, Puerto Rico/ Pfizer Manufacturing Deutschland GmbH, Germany Manufacturer of the finished dosage form: Viatris Pharmaceuticals LLC, Puerto Rico # KM 1.9 Road 689 Vega Baja, Puerto Rico 00693 Manufacturer performing filling/packaging: Pfizer Manufacturing Deutschland GmbH, Germany # Mooswaldallee 1, 79090 Freiburg Issue of marketing authorization for the medicinal product: Pfizer Manufacturing Deutschland GmbH, Germany # Mooswaldallee 1, 79090 Freiburg Quality control: Pfizer Manufacturing Deutschland GmbH, Germany # Mooswaldallee 1, 79090 Freiburg",Norvask,Norvask,Amlodipine,,,14-11-2024,,BYR,8.64,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,"C08CA01
                        
оригинальное",,,,5mg tablets in blisters in packaging No. 10x3,,,,,,,,,,PRICENTRIC,,,,,6426/03/08/13/13/15/17/19/22/24/24,,,,"2,66 USD"
2160611,,BELARUS,"Belarusian-Dutch joint venture limited liability company FARMLAND (JV OOO FARMLAND), Republic of Belarus Manufacturer of the finished dosage form: Belarusian-Dutch joint venture limited liability company FARMLAND (JV OOO FARMLAND), Republic of Belarus # ul.Leninskaya, 124, Nesvizh, Nesvizh district, Minsk region. Manufacturer carrying out filling/packaging: Belarusian-Dutch joint venture limited liability company FARMLAND (JV OOO FARMLAND), Republic of Belarus # ul.Leninskaya, 124, Nesvizh, Nesvizh district, Minsk region. Issuance of a permit for the release of a medicinal product: Belarusian-Dutch joint venture Limited Liability Company FARMLAND (JV OOO FARMLAND), Republic of Belarus # 1. ul. Leninskaya, 124/1, Nesvizh, Nesvizhsky district, Minsk region. 2. ul. Leninskaya, 124, Nesvizh, Nesvizhsky district, Minsk region. Quality control: Belarusian-Dutch joint venture Limited Liability Company FARMLAND (JV OOO FARMLAND), Republic of Belarus # 1. ul. Leninskaya, 124/1, Nesvizh, Nesvizhsky district, Minsk region. 2. ul. Leninskaya, 124, Nesvizh, Nesvizhsky district, Minsk region. Other participants in the production: Manufacturer of granulated mass for encapsulation: Holden Medical Laboratories Pvt. Ltd., India # Manufacturing Site No. C-35, C-36, C-37, Maharashtra Industrial Development Corporation, Malegaon, Sinnar, Nashik 422113",FLUCONAZOLE PHARMLAND,FLUCONAZOLE PHARMLAND,Fluconazole,,,28-11-2024,,BYR,51.09,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,J02AC01,,,,capsules 150 mg in a blister pack No. 3x2,,,,,,,,,,PRICENTRIC,,,,,159940,,,,
2160623,,BELARUS,"Shanghai Hengrui Pharmaceutical Co., Ltd., China Manufacturer of finished dosage form: Shanghai Hengrui Pharmaceutical Co., Ltd., China Manufacturer performing filling/packaging: Shanghai Hengrui Pharmaceutical Co., Ltd., China Issuance of permission to release the medicinal product: Shanghai Hengrui Pharmaceutical Co., Ltd., China Quality control: Shanghai Hengrui Pharmaceutical Co., Ltd., China Other participants in production: Shanghai Hengrui Pharmaceutical Co., Ltd., China",SEVOVOR,SEVOVOR,Sevoflurane,,,,,BYR,1468.76,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,N01AB08,,,,liquid for inhalation in 250 ml bottles in package No. 6,,,,,,,,,,PRICENTRIC,,,,,11222/23,,,,"469,49 USD"
2037391,,BELARUS,"Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer of the finished dosage form: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer performing packaging/packaging: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Issuance of a permit for the release of a medicinal product: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Quality control: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus",Bisoprolol,Bisoprolol,Bisoprolol,,,15-12-2023,,BYR,4.04,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C07AB07,,,,"film-coated tablets, 5 mg in a blister pack No. 10x6",,,,,,,,,,PRICENTRIC,,,,,29943,,,,
DUPLICATE,,BELARUS,"Bayer AG, Germany Manufacturer of finished dosage form: Bayer AG, Germany Manufacturer performing filling/packaging: Bayer AG, Germany Issuance of permission to release the medicinal product: Bayer AG, Germany Quality control: Bayer AG, Germany",Xarelto,Xarelto,Rivaroxaban,,,28-09-2022,,BYR,140.47,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,"B01AF01
                        
оригинальное",,,,"film-coated tablets, 15 mg in blisters in packaging No. 14x2",,,,,,,,,,PRICENTRIC,,,,,9994/12/15/15/16/19/22,,,,"40,86 EUR"
2169322,,BELARUS,"Belarusian-Dutch joint venture limited liability company FARMLAND (JV OOO FARMLAND), Republic of Belarus Manufacturer of the finished dosage form: Belarusian-Dutch joint venture limited liability company FARMLAND (JV OOO FARMLAND), Republic of Belarus # ul.Leninskaya, 124, Nesvizh, Nesvizh district, Minsk region. Manufacturer carrying out filling/packaging: Belarusian-Dutch joint venture limited liability company FARMLAND (JV OOO FARMLAND), Republic of Belarus # ul.Leninskaya, 124, Nesvizh, Nesvizh district, Minsk region. Issuance of a permit for the release of a medicinal product: Belarusian-Dutch joint venture Limited Liability Company FARMLAND (JV OOO FARMLAND), Republic of Belarus # 1. ul. Leninskaya, 124, Nesvizh, Nesvizhsky district, Minsk region. 2. ul. Leninskaya, 124/1, Nesvizh, Nesvizhsky district, Minsk region. Quality control: Belarusian-Dutch joint venture Limited Liability Company FARMLAND (JV OOO FARMLAND), Republic of Belarus # 1. ul. Leninskaya, 124, Nesvizh, Nesvizhsky district, Minsk region. 2. ul. Leninskaya, 124/1, Nesvizh, Nesvizhsky district, Minsk region. Other participants in the production: Manufacturer of granulated tablet mass: Holden Medical Laboratories Pvt. Ltd., India # MIDC Malegoan Sinnar, Nashik 422103",CARVELAND,CARVELAND,Carvedilol,,,23-10-2024,,BYR,10.84,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C07AG02,,,,tablets 12.5 mg in a blister pack No. 15x4,,,,,,,,,,PRICENTRIC,,,,,116080,,,,
1322102,,BELARUS,"Minskintercaps UP, Republic of Belarus Manufacturer of finished dosage form: Minskintercaps UP, Republic of Belarus Manufacturer performing filling/packaging: Minskintercaps UP, Republic of Belarus Issuance of permission to release the medicinal product: Minskintercaps UP, Republic of Belarus",CARVEDILOL-MIC,CARVEDILOL-MIC,Carvedilol,,,29-11-2016,,BYR,3.22,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C07AG02,,,,capsules 25 mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,16/11/1417,,,,
2160559,,BELARUS,"Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer of the finished dosage form: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer performing packaging/packaging: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Issuance of a permit for the release of a medicinal product: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus",Metformin,Metformin,Metformin,,,31-10-2019,,BYR,1.73,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,A10BA02,,,,film-coated tablets 500 mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,19/10/1853,,,,
2161513,,BELARUS,"Hetero Labs Limited, India packed by Belalek LLC, Republic of Belarus Manufacturer of finished dosage form: Hetero Labs Limited, India Manufacturer performing filling/packaging: Hetero Labs Limited, India (packaging), Belalek LLC, Republic of Belarus (packaging) Issuance of permission to release the medicinal product: Belalek LLC, Republic of Belarus Quality control: Belalek LLC, Republic of Belarus",ALZER,ALZER,Donepezil,,,28-08-2024,,BYR,16.32,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,N06DA02,,,,"film-coated tablets, 5 mg in vials No. 30 in package No. 1",,,,,,,,,,PRICENTRIC,,,,,329321,,,,
DUPLICATE,,BELARUS,"Belarusian-Dutch joint venture limited liability company FARMLAND (JV OOO FARMLAND), Republic of Belarus Manufacturer of the finished dosage form: Belarusian-Dutch joint venture limited liability company FARMLAND (JV OOO FARMLAND), Republic of Belarus # ul.Leninskaya, 124, Nesvizh, Nesvizh district, Minsk region. Manufacturer carrying out filling/packaging: Belarusian-Dutch joint venture limited liability company FARMLAND (JV OOO FARMLAND), Republic of Belarus # ul.Leninskaya, 124, Nesvizh, Nesvizh district, Minsk region. Issuance of a permit for the release of a medicinal product: Belarusian-Dutch joint venture Limited Liability Company FARMLAND (JV OOO FARMLAND), Republic of Belarus # 1. ul. Leninskaya, 124/1, Nesvizh, Nesvizhsky district, Minsk region. 2. ul. Leninskaya, 124, Nesvizh, Nesvizhsky district, Minsk region. Quality control: Belarusian-Dutch joint venture Limited Liability Company FARMLAND (JV OOO FARMLAND), Republic of Belarus # 1. ul. Leninskaya, 124/1, Nesvizh, Nesvizhsky district, Minsk region. 2. ul. Leninskaya, 124, Nesvizh, Nesvizhsky district, Minsk region. Other participants in production: Manufacturer of granulated tablet mass: Holden Medical Laboratories Pvt. Ltd., India # C35, C36, C37, Malegaon MIDC, Sinnar, Nashik 422113",AMLODIPINE PHARMLAND,AMLODIPINE PHARMLAND,Amlodipine,,,11-11-2024,,BYR,7.12,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C08CA01,,,,tablets 10 mg in a blister pack No. 15x4,,,,,,,,,,PRICENTRIC,,,,,70457,,,,
2161490,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus Quality control: Lekpharm SOOO, Republic of Belarus",METFORMIN-LF,METFORMIN-LF,Metformin,,,,,BYR,3.52,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,A10BA02,,,,"film-coated tablets, 850 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,507315,,,,
2037340,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus",ATORVASTATIN-LF,ATORVASTATIN-LF,Atorvastatin,,,12-11-2019,,BYR,5.22,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C10AA05,,,,"film-coated tablets, 10 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,19/11/1656,,,,
2037558,,BELARUS,"Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer of the finished dosage form: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer performing packaging/packaging: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Issuance of a permit for the release of a medicinal product: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus",LIZINOPRIL,LIZINOPRIL,Lisinopril,,,06-07-2020,,BYR,2.69,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09AA03,,,,tablets 10 mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,20/07/1854,,,,
2160696,,BELARUS,"Pharmtechnology LLC, Republic of Belarus Manufacturer of finished dosage form: Pharmtechnology LLC, Republic of Belarus # Minsk, Korzhenevskogo Street, 22 Manufacturer performing filling/packaging: Pharmtechnology LLC, Republic of Belarus # Minsk, Korzhenevskogo Street, 22 Issuance of permission to release a medicinal product: Pharmtechnology LLC, Republic of Belarus # Minsk, Korzhenevskogo Street, 22 Quality control: Pharmtechnology LLC, Republic of Belarus # Minsk, Korzhenevskogo Street, 22",IBUPROFEN FT,IBUPROFEN FT,Ibuprofen,,,23-10-2024,,BYR,7.17,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,M01AE01,,,,suspension for oral administration 100 mg/5 ml in 100 g vials in package No. 1,,,,,,,,,,PRICENTRIC,,,,,85400,,,,
2160489,,BELARUS,"Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer of the finished dosage form: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus # ul.Chapayeva, 64A (workshop No. 4), Borisov, Minsk region, 222518 Manufacturer performing filling/packaging: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus # ul.Chapayeva, 64A (workshop No. 4), Borisov, Minsk region, 222518 Issuance of a permit for the release of a medicinal product: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus # ul.Chapayeva, 64, Borisov, Minsk region, 222518 Quality control: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus # ul.Chapayeva, 64A (workshop No. 4), Borisov, Minsk region, 222518",Rivaroxaban,Rivaroxaban,Rivaroxaban,,,13-12-2024,,BYR,17.42,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,B01AF01,,,,"film-coated tablets, 2.5 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,530326,,,,
2037408,,BELARUS,"Belmedpreparaty RUE, Republic of Belarus Manufacturer of the finished dosage form: Belmedpreparaty RUE, Republic of Belarus # 231761, Grodno region, Skidel, ul.Kizevicha, 50-4 (workshop No. 17) Manufacturer performing filling/packaging: Belmedpreparaty RUE, Republic of Belarus # 231761, Grodno region, Skidel, ul.Kizevicha, 50-4 (workshop No. 17) Issuance of a permit for the release of a medicinal product: Belmedpreparaty RUE, Republic of Belarus # 231761, Grodno region, Skidel, ul.Kizevicha, 50-4 Quality control: Belmedpreparaty RUE, Republic of Belarus # 231761, Grodno region, Skidel, Kizyevich St., 50-4",METOPROLOL,METOPROLOL,Metoprolol,,,25-09-2025,,BYR,1.27,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C07AB02,,,,tablets 100 mg in a blister pack No. 10x2,,,,,,,,,,PRICENTRIC,,,,,99616,,,,
2160636,,BELARUS,"Pharmaceutical Works POLPHARMA SA, Poland Manufacturer of finished dosage form: Pharmaceutical Works POLPHARMA SA, Poland Manufacturer performing filling/packaging: Pharmaceutical Works POLPHARMA SA, Poland Issuance of permission to release the medicinal product: Pharmaceutical Works POLPHARMA SA, Poland Quality control: Pharmaceutical Works POLPHARMA SA, Poland",AKARD,AKARD,Acetylsalicylic acid,,,28-02-2024,,BYR,8.62,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,B01AC06,,,,"enteric-coated tablets, 75 mg in blisters in packaging No. 30x2",,,,,,,,,,PRICENTRIC,,,,,10535/16/22/24,,,,"2,70 USD"
2037374,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus Quality control: Lekpharm SOOO, Republic of Belarus",LOSARTAN-LF,LOSARTAN-LF,Losartan,,,05-04-2023,,BYR,5.74,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09CA01,,,,"film-coated tablets, 50 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,353670,,,,
2037398,,BELARUS,"Manufacturer: Merck Healthcare KGaA, Germany; Manufacturer of finished dosage form: Merck Healthcare KGaA, Germany; Manufacturer performing filling/packaging: Merck Healthcare KGaA, Germany; Quality control: Merck Healthcare KGaA, Germany; Issuance of permission to release medicinal product: Merck Healthcare KGaA, Germany",KONKOR KOR,KONKOR KOR,Bisoprolol,,,06-04-2022,,BYR,9.3,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,"C07AB07
                        
оригинальное",,,,film-coated tablets 2.5 mg in blisters in packaging No. 30x1,,,,,,,,,,PRICENTRIC,,,,,7632/06/08/11/12/16/18/22,,,,"2,89 USD"
2037506,,BELARUS,"Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer of the finished dosage form: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer performing packaging/packaging: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Issuance of a permit for the release of a medicinal product: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus",Enalapril,Enalapril,Enalapril,,,04-11-2016,,BYR,0.77,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09AA02,,,,5 mg tablets in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,16/11/1000,,,,
2160607,,BELARUS,"KRKA, dd, Slovenia Manufacturer of finished dosage form: KRKA, dd, Slovenia Manufacturer performing filling/packaging: KRKA, dd, Slovenia Issuance of permission to release the medicinal product: KRKA, dd, Slovenia Other participants in production: batch release - KRKA, dd, Slovenia",NAKLOFEN,NAKLOFEN,Diclofenac,,,21-06-2021,,BYR,8.63,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,M01AB05,,,,injection solution 75mg/3ml in 3ml ampoules in a blister in a package No. 5x1,,,,,,,,,,PRICENTRIC,,,,,9340/94/99/04/10/16/17/21,,,,"2,55 EUR"
2160471,,BELARUS,"Pharmtechnologiya LLC, Republic of Belarus Manufacturer of finished dosage form: Pharmtechnologiya LLC, Republic of Belarus Manufacturer performing packaging/packaging: Pharmtechnologiya LLC, Republic of Belarus Issuance of permission to release the medicinal product: Pharmtechnologiya LLC, Republic of Belarus",CANDESARTAN FT,CANDESARTAN FT,Candesartan,,,,,BYR,14.04,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09CA06,,,,tablets 32 mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,434629,,,,
