input_company,input_product_name,company,product_name,active_ingredient,therapeutic_class,description,price_ars,date,scraped_at,SIFAR_detail,PAMI_AF,PAMI_OS,IOMA_detail,IOMA_AF,IOMA_OS,import_status,coverage_json
Convatec,BOLSA ESTEEMBODY 7MM URO CVX SUAVE 10-35 MM,Convatec,BOLSA ESTEEMBODY 7MM URO CVX SUAVE 10-35 MM,accesorio,Accesorios,Caja x 10 cód. 423722 (VL),199582.5,2025-10-06,2026-01-17T13:02:29,,,,,,,Importado,{}
Convatec,BOLSA LITTLE ONES PEDIAT DREN TRSP. ARO 45,Convatec,BOLSA LITTLE ONES PEDIAT DREN TRSP. ARO 45,accesorio,Accesorios,Caja x 10 cód. 401928 (VL),178537.5,2025-10-03,2026-01-17T13:02:33,,,,,,,Importado,{}
Convatec,BOLSA LITTLE ONES PEDIAT DREN TRSP. ARO 32,Convatec,BOLSA LITTLE ONES PEDIAT DREN TRSP. ARO 32,accesorio,Accesorios,Caja x 10 cód. 401927 (VL),178537.5,2025-10-03,2026-01-17T13:02:33,,,,,,,Importado,{}
Convatec,BOLSA LITTLE ONES PEDIATRICA DREN. 8-50 MM,Convatec,BOLSA LITTLE ONES PEDIATRICA DREN. 8-50 MM,accesorio,Accesorios,Caja x 15 cód. 20922 (VL),124744.15,2025-10-02,2026-01-17T13:02:38,,,,,,,Importado,{}
Convatec,BOLSA NATURA CERRADA OPACA ARO 45 - 2 PZ,Convatec,BOLSA NATURA CERRADA OPACA ARO 45 - 2 PZ,accesorio,Accesorios,Caja x 30 cód. 416406 (VL),208849.2,2025-10-02,2026-01-17T13:02:42,,,,,,,Importado,{}
Convatec,BOLSA NATURA CERRADA OPACA ARO 38 - 2 PZ,Convatec,BOLSA NATURA CERRADA OPACA ARO 38 - 2 PZ,accesorio,Accesorios,Caja x 30 cód. 416403 (VL),208849.2,2025-10-02,2026-01-17T13:02:43,,,,,,,Importado,{}
Convatec,BOLSA NATURA CERRADA OPACA ARO 70 - 2 PZ,Convatec,BOLSA NATURA CERRADA OPACA ARO 70 - 2 PZ,accesorio,Accesorios,Caja x 30 cód.416412 (VL),208849.2,2025-10-02,2026-01-17T13:02:48,,,,,,,Importado,{}
Convatec,BOLSA NATURA CERRADA OPACA ARO 57 - 2 PZ,Convatec,BOLSA NATURA CERRADA OPACA ARO 57 - 2 PZ,accesorio,Accesorios,Caja x 30 cód. 416409 (VL),208849.2,2025-10-02,2026-01-17T13:02:50,,,,,,,Importado,{}
Convatec,BOLSA NATURA DREN OPACA ARO 38 - 2 PIEZAS,Convatec,BOLSA NATURA DREN OPACA ARO 38 - 2 PIEZAS,accesorio,Accesorios,Caja x 10 cód. 416415 (VL),275701.58,2025-10-02,2026-01-17T13:02:52,,,,,,,Importado,{}
Convatec,BOLSA NATURA DREN OPACA ARO 45 - 2 PIEZAS,Convatec,BOLSA NATURA DREN OPACA ARO 45 - 2 PIEZAS,accesorio,Accesorios,Caja x 10 cód. 416417 (VL),275701.58,2025-10-02,2026-01-17T13:02:53,,,,,,,Importado,{}
Convatec,BOLSA NATURA DREN OPACA ARO 57 - 2 PIEZAS,Convatec,BOLSA NATURA DREN OPACA ARO 57 - 2 PIEZAS,accesorio,Accesorios,Caja x 10 cód. 416420 (VL),275701.58,2025-10-02,2026-01-17T13:02:57,,,,,,,Importado,{}
Convatec,BOLSA NATURA DREN OPACA ARO 70 - 2 PIEZAS,Convatec,BOLSA NATURA DREN OPACA ARO 70 - 2 PIEZAS,accesorio,Accesorios,Caja x 10 cód. 416423 (VL),275701.58,2025-10-06,2026-01-17T13:02:59,,,,,,,Importado,{}
Convatec,BOLSA NATURA DREN TRSP. ARO 38 - 2 PIEZAS,Convatec,BOLSA NATURA DREN TRSP. ARO 38 - 2 PIEZAS,accesorio,Accesorios,Caja x 10 cód. 416414 (VL),275701.58,2025-10-06,2026-01-17T13:03:03,,,,,,,Importado,{}
Convatec,BOLSA NATURA DREN TRSP. ARO 100 - 2 PIEZAS,Convatec,BOLSA NATURA DREN TRSP. ARO 100 - 2 PIEZAS,accesorio,Accesorios,Caja x 10 cód. 401515 (VL),542833.35,2025-10-06,2026-01-17T13:03:03,,,,,,,Importado,{}
Convatec,BOLSA NATURA DREN TRSP. ARO 57 - 2 PIEZAS,Convatec,BOLSA NATURA DREN TRSP. ARO 57 - 2 PIEZAS,accesorio,Accesorios,Caja x 10 cód. 416419 (VL),275701.58,2025-10-06,2026-01-17T13:03:12,,,,,,,Importado,{}
Convatec,BOLSA NATURA DREN TRSP. ARO 45 - 2 PIEZAS,Convatec,BOLSA NATURA DREN TRSP. ARO 45 - 2 PIEZAS,accesorio,Accesorios,Caja x 10 cód. 416416 (VL),275701.58,2025-10-06,2026-01-17T13:03:13,,,,,,,Importado,{}
Convatec,BOLSA NATURA UROSTOMIA TRSP. ARO 38 2 PZ,Convatec,BOLSA NATURA UROSTOMIA TRSP. ARO 38 2 PZ,accesorio,Accesorios,Caja x 10 cód.401543 (VL),154732.5,2025-10-03,2026-01-17T13:03:18,,,,,,,Importado,{}
Convatec,BOLSA NATURA DREN TRSP. ARO 70 - 2 PIEZAS,Convatec,BOLSA NATURA DREN TRSP. ARO 70 - 2 PIEZAS,accesorio,Accesorios,Caja x 10 cód. 416422 (VL),275701.58,2025-10-06,2026-01-17T13:03:18,,,,,,,Importado,{}
Convatec,BOLSA NEONATAL LITTLE ONES 0-23 MM,Convatec,BOLSA NEONATAL LITTLE ONES 0-23 MM,accesorio,Accesorios,Caja x 10 cód. 411633 (VL),367588.88,2025-10-02,2026-01-17T13:03:24,,,,,,,Importado,{}
Convatec,BOLSA NATURA UROSTOMIA TRSP. ARO 57 2 PZ,Convatec,BOLSA NATURA UROSTOMIA TRSP. ARO 57 2 PZ,accesorio,Accesorios,Caja x 10 cód. 401545 (VL),154732.5,2025-10-03,2026-01-17T13:03:24,,,,,,,Importado,{}
Hollister,BOLSA NEONATAL POUCHKINS,Hollister,BOLSA NEONATAL POUCHKINS,accesorio,Accesorios,caja x 15 unid. cód.3777 (VL),125550.81,2025-12-01,2026-01-17T13:03:27,,,,,,,Importado,{}
Hollister,BOLSA PEDIATRICA POUCHKINS,Hollister,BOLSA PEDIATRICA POUCHKINS,accesorio,Accesorios,caja x 10 unid. cód.3795 (VL),107304.61,2025-12-01,2026-01-17T13:03:31,,,,,,,Importado,{}
Coloplast,BOLSA SENSURA 1P ABIE. OPAC. 10-66 MM,Coloplast,BOLSA SENSURA 1P ABIE. OPAC. 10-66 MM,accesorio,Accesorios,caja x 30 cód.15550 (VL),394569.58,2025-11-01,2026-01-17T13:03:31,,,,,,,,{}
Hollister,BOLSA PEDIATRICA POUCHKINS 32 MM,Hollister,BOLSA PEDIATRICA POUCHKINS 32 MM,accesorio,Accesorios,caja x 10 unid. cód.3799 (VL),115570.12,2025-12-01,2026-01-17T13:03:33,,,,,,,Importado,{}
Coloplast,BOLSA SENSURA 1P ABIE. OPAC. 10-76 MM,Coloplast,BOLSA SENSURA 1P ABIE. OPAC. 10-76 MM,accesorio,Accesorios,caja x 30 cód.15580 (VL),394569.58,2025-11-01,2026-01-17T13:03:40,,,,,,,,{}
Coloplast,BOLSA SENSURA 1P ABIE. TRSP. 10-66 MM,Coloplast,BOLSA SENSURA 1P ABIE. TRSP. 10-66 MM,accesorio,Accesorios,caja x 30 cód.15541 (VL),394569.58,2025-11-01,2026-01-17T13:03:45,,,,,,,,{}
Bayer Consumer,CAFIASPIRINA PLUS,Bayer Consumer,CAFIASPIRINA PLUS,"acetilsalicílico,ác.+cafeína",Analgésico,comp.x 20 (VL),5967.0,2026-01-12,2026-01-17T14:55:50,,,,,,,,{}
Gray,CAINA-G HIPERBARICA,Gray,CAINA-G HIPERBARICA,bupivacaína,Anestésico local,0.5% a.x 100 x 4 ml,2375467.2,2025-07-25,2026-01-17T14:56:00,,,,,,,,{}
Gray,CAINA-G HIPERBARICA,Gray,CAINA-G HIPERBARICA,bupivacaína,Anestésico local,0.5% a.x 25 x 4 ml,594871.8,2025-07-25,2026-01-17T14:56:00,,,,,,,,{}
Gray,CAINA-G HIPERBARICA,Gray,CAINA-G HIPERBARICA,bupivacaína,Anestésico local,0.5% a.x 4 ml,27164.32,2025-07-25,2026-01-17T14:56:00,,,,,,,,{}
Elea,CALADRYL,Elea,CALADRYL,calamina+difenhidramina,Antihistamínico Antipruriginoso,cr.x 70 g (VL),13296.59,2026-01-06,2026-01-17T14:56:12,,,,,,,,{}
Elea,CALADRYL,Elea,CALADRYL,calamina+difenhidramina,Antihistamínico Antipruriginoso,loc.x 100 ml (VL),14089.54,2026-01-06,2026-01-17T14:56:13,,,,,,,,{}
Elea,CALADRYL CUIDADOS INTENSIVOS PIEL DESHIDRAT,Elea,CALADRYL CUIDADOS INTENSIVOS PIEL DESHIDRAT,urea+asoc.,Dermatocosméticos,emul. corp. x 200 ml (VL),11256.48,2026-01-06,2026-01-17T14:56:21,,,,,,,,{}
Elea,CALADRYL CUIDADOS INTENSIVOS PIEL DESHIDRAT,Elea,CALADRYL CUIDADOS INTENSIVOS PIEL DESHIDRAT,urea+asoc.,Dermatocosméticos,emul.x corp. 400 ml (VL),18748.37,2026-01-06,2026-01-17T14:56:21,,,,,,,,{}
Elea,CALADRYL CUIDADOS INTENSIVOS PIEL DIABETICO,Elea,CALADRYL CUIDADOS INTENSIVOS PIEL DIABETICO,urea+asoc.,Dermatocosméticos,emul.x corp. 400 ml (VL),18748.37,2026-01-06,2026-01-17T14:56:31,,,,,,,,{}
Elea,CALADRYL CUIDADOS INTENSIVOS PIEL SENSIBLE,Elea,CALADRYL CUIDADOS INTENSIVOS PIEL SENSIBLE,avena+asoc.,Dermatocosméticos,emul. corp. x 200 ml (VL),11256.48,2026-01-06,2026-01-17T14:56:42,,,,,,,,{}
Elea,CALADRYL CUIDADOS INTENSIVOS PIEL SENSIBLE,Elea,CALADRYL CUIDADOS INTENSIVOS PIEL SENSIBLE,avena+asoc.,Dermatocosméticos,emul.x corp. 400 ml (VL),18748.37,2026-01-06,2026-01-17T14:56:42,,,,,,,,{}
Elea,CALADRYL EDIC.70 AÑOS,Elea,CALADRYL EDIC.70 AÑOS,calamina+difenhidramina,Antihistamínico Antipruriginoso,loc.x 110 ml (VL),10776.76,2026-01-06,2026-01-17T14:56:52,,,,,,,,{}
Elea,CALADRYL INCOLORO,Elea,CALADRYL INCOLORO,difenhidramina+asoc.,Antihistamínico Antipruriginoso,cr.x 70 g (VL),13296.59,2026-01-06,2026-01-17T14:57:02,,,,,,,,{}
Elea,CALADRYL INCOLORO,Elea,CALADRYL INCOLORO,difenhidramina+asoc.,Antihistamínico Antipruriginoso,loc.x 100 ml (VL),14089.54,2026-01-06,2026-01-17T14:57:02,,,,,,,,{}
Elea,CALADRYL INCOLORO,Elea,CALADRYL INCOLORO,difenhidramina+asoc.,Antihistamínico Antipruriginoso,spray x 90 ml (VL),15492.67,2026-01-06,2026-01-17T14:57:02,,,,,,,,{}
Casasco,CALCI CORTICAS,Casasco,CALCI CORTICAS,"calcipotriol+betametasona,diprop.",Antipsoriásico,ung.x 30 g,40378.2,2025-12-18,2026-01-17T14:57:12,Producto Reconocido,24226.92,16151.28,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 16151.28, ""AF"": 24226.92}}"
Gador,CALCIMAX,Gador,CALCIMAX,"calcio,citrato",Calciterápico,comp.rec.x 60,14002.35,2025-12-29,2026-01-17T14:57:21,Producto Reconocido,4727.98,,Cobertura Monto Fijo,6827.82,7174.53,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 4727.98}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7174.53, ""AF"": 6827.82}}"
Gador,CALCIMAX D3,Gador,CALCIMAX D3,"calcio,citrato+vit.d3",Calciterápico,comp.rec.x 60,17346.5,2025-12-29,2026-01-17T14:57:34,Producto Reconocido,10407.9,6938.6,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 6938.6, ""AF"": 10407.9}}"
Gador,CALCIMAX D3 400,Gador,CALCIMAX D3 400,"calcio,citrato+vit.d3",Calciterápico,comp.x 30,12727.37,2025-12-29,2026-01-17T14:57:41,Producto Reconocido,7636.42,5090.95,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 5090.95, ""AF"": 7636.42}}"
Gador,CALCIMAX D3 400,Gador,CALCIMAX D3 400,"calcio,citrato+vit.d3",Calciterápico,comp.x 60,19067.05,2025-12-29,2026-01-17T14:57:41,Producto Reconocido,11440.23,7626.82,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 7626.82, ""AF"": 11440.23}}"
Gador,CALCIMAX FORTE,Gador,CALCIMAX FORTE,"calcio,citrato",Calciterápico,comp.x 30,12092.61,2025-12-29,2026-01-17T14:57:51,Producto Reconocido,3382.64,,Cobertura Monto Fijo,5799.0,6293.61,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 3382.64}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 6293.61, ""AF"": 5799.0}}"
Natufarma,CALCIO 500 CON VITAMINA D,Natufarma,CALCIO 500 CON VITAMINA D,calcio+vit.d,Calciterápico,comp.x 50 (VL),7872.0,2025-11-01,2026-01-17T14:58:06,,,,,,,,{}
Siegfried,CALCIO BASE DUPOMAR D,Siegfried,CALCIO BASE DUPOMAR D,"calcio,carbonato+vit.d3",Calciterápico,comp.x 30,9788.0,2025-12-12,2026-01-17T14:58:13,Producto Reconocido,5872.8,3915.2,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 3915.2, ""AF"": 5872.8}}"
Siegfried,CALCIO BASE DUPOMAR D,Siegfried,CALCIO BASE DUPOMAR D,"calcio,carbonato+vit.d3",Calciterápico,comp.x 60,16507.47,2025-12-12,2026-01-17T14:58:13,Producto Reconocido,9904.48,6602.99,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 6602.99, ""AF"": 9904.48}}"
Siegfried,CALCIO BASE DUPOMAR D3 200,Siegfried,CALCIO BASE DUPOMAR D3 200,"calcio,carbonato+vit.d3",Calciterápico,comp.x 30,10033.9,2025-12-12,2026-01-17T14:58:22,Producto Reconocido,6020.34,4013.56,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 4013.56, ""AF"": 6020.34}}"
Siegfried,CALCIO BASE DUPOMAR D3 200,Siegfried,CALCIO BASE DUPOMAR D3 200,"calcio,carbonato+vit.d3",Calciterápico,comp.x 60,16156.38,2025-12-12,2026-01-17T14:58:22,Producto Reconocido,9693.83,6462.55,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 6462.55, ""AF"": 9693.83}}"
Siegfried,CALCIO BASE DUPOMAR D3 400,Siegfried,CALCIO BASE DUPOMAR D3 400,"calcio,carbonato+vit.d3",Calciterápico,comp.x 30,12356.43,2025-12-12,2026-01-17T14:58:34,Producto Reconocido,7413.86,4942.57,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 4942.57, ""AF"": 7413.86}}"
Siegfried,CALCIO BASE DUPOMAR D3 400,Siegfried,CALCIO BASE DUPOMAR D3 400,"calcio,carbonato+vit.d3",Calciterápico,comp.x 60,18427.92,2025-12-12,2026-01-17T14:58:35,Producto Reconocido,11056.75,7371.17,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 7371.17, ""AF"": 11056.75}}"
Vannier,CALCIO BASE VANNIER,Vannier,CALCIO BASE VANNIER,"calcio,carbonato",Calciterápico,1.250 mg comp.mast.x 60,19133.67,2026-01-01,2026-01-17T14:58:42,Producto Reconocido,6386.1,,Cobertura Monto Fijo,8555.52,10578.15,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 6386.1}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 10578.15, ""AF"": 8555.52}}"
Vent 3,CALCIO BASE VENT-3,Vent 3,CALCIO BASE VENT-3,calcio,Calciterápico,tab.mast.x 60,13644.86,2025-05-05,2026-01-17T14:58:53,Producto Reconocido,,,Cobertura Monto Fijo,4548.29,9096.57,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 9096.57, ""AF"": 4548.29}}"
Siegfried,CALCIO CITRATO DUPOMAR D3 200,Siegfried,CALCIO CITRATO DUPOMAR D3 200,"calcio,citrato+vit.d3",Calciterápico,comp.mast.x 30,9119.41,2025-12-12,2026-01-17T14:59:02,Producto Reconocido,5471.65,3647.76,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 3647.76, ""AF"": 5471.65}}"
Siegfried,CALCIO CITRATO DUPOMAR D3 200,Siegfried,CALCIO CITRATO DUPOMAR D3 200,"calcio,citrato+vit.d3",Calciterápico,comp.mast.x 60,16993.94,2025-12-12,2026-01-17T14:59:03,Producto Reconocido,10196.36,6797.58,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 6797.58, ""AF"": 10196.36}}"
Siegfried,CALCIO CITRATO DUPOMAR D3 400,Siegfried,CALCIO CITRATO DUPOMAR D3 400,"calcio,citrato+vit.d3",Calciterápico,comp.mast.x 30,10837.25,2025-12-12,2026-01-17T14:59:13,Producto Reconocido,6502.35,4334.9,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 4334.9, ""AF"": 6502.35}}"
Siegfried,CALCIO CITRATO DUPOMAR D3 400,Siegfried,CALCIO CITRATO DUPOMAR D3 400,"calcio,citrato+vit.d3",Calciterápico,comp.mast.x 60,18473.16,2025-12-12,2026-01-17T14:59:13,Producto Reconocido,11083.9,7389.26,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 7389.26, ""AF"": 11083.9}}"
Lafarmen,CALCIO DE OSTRAS,Lafarmen,CALCIO DE OSTRAS,calcio,Suplemento mineral,500 mg blíster comp.x 15 (VL),33000.0,2025-10-29,2026-01-17T14:59:23,,,,,,,,{}
Lafarmen,CALCIO DE OSTRAS,Lafarmen,CALCIO DE OSTRAS,calcio,Suplemento mineral,500 mg blíster comp.x 30 (VL),6600.0,2025-10-29,2026-01-17T14:59:23,,,,Cobertura Monto Fijo,3380.0,3220.0,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 3220.0, ""AF"": 3380.0}}"
Lafarmen,CALCIO DE OSTRAS,Lafarmen,CALCIO DE OSTRAS,calcio,Suplemento mineral,500 mg blíster comp.x 60 (VL),4800.0,2023-11-23,2026-01-17T14:59:23,,,,Cobertura Monto Fijo,0.0,5891.2,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5891.2, ""AF"": 0.0}}"
A.M. Farma Activ,CALCIO MASTICABLE 500 A.M.,A.M. Farma Activ,CALCIO MASTICABLE 500 A.M.,"calcio,carbonato+vit.d3",Suplemento dietario,1250 mg tab.mast.x 60 (VL),12000.0,2026-01-02,2026-01-17T14:59:33,,,,,,,,{}
A.M. Farma Activ,CALCIO MASTICABLE VITAL A.M.,A.M. Farma Activ,CALCIO MASTICABLE VITAL A.M.,"calcio,carbonato+vit.d3",Suplemento dietario,625 mg tab.mast.x 30 (VL),8500.0,2026-01-02,2026-01-17T14:59:43,,,,,,,,{}
Lafarmen,CALCIO+MAGNESIO+ISOFLAV DE SOJA+ZINC+VIT D,Lafarmen,CALCIO+MAGNESIO+ISOFLAV DE SOJA+ZINC+VIT D,calcio,Suplemento mineral,comp.x 150 (VL),40500.0,2025-10-29,2026-01-17T14:59:52,,,,,,,,{}
Lafarmen,CALCIO+MAGNESIO+ISOFLAV DE SOJA+ZINC+VIT D,Lafarmen,CALCIO+MAGNESIO+ISOFLAV DE SOJA+ZINC+VIT D,calcio,Suplemento mineral,comp.x 30 (VL),7700.0,2025-10-29,2026-01-17T14:59:52,,,,,,,,{}
Trb-Pharma,CALCIOCIT PLUS,Trb-Pharma,CALCIOCIT PLUS,"calcio,citrato+vit.d3",Antiosteoporótico,comp.ran.x 30,9587.99,2025-12-01,2026-01-17T15:00:04,Producto Reconocido,5752.79,3835.2,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 3835.2, ""AF"": 5752.79}}"
Trb-Pharma,CALCIOCIT PLUS,Trb-Pharma,CALCIOCIT PLUS,"calcio,citrato+vit.d3",Antiosteoporótico,comp.ran.x 60,17238.0,2025-12-01,2026-01-17T15:00:04,Producto Reconocido,10342.8,6895.2,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 6895.2, ""AF"": 10342.8}}"
Ariston,CALCIONAL,Ariston,CALCIONAL,"calcio,carbonato",Calciterápico,naranja comp.x 30,12319.11,2026-01-05,2026-01-17T15:00:12,Producto Reconocido,,,Cobertura Monto Fijo,6210.75,6108.36,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 6108.36, ""AF"": 6210.75}}"
Ariston,CALCIONAL,Ariston,CALCIONAL,"calcio,carbonato",Calciterápico,naranja comp.x 60,21260.22,2026-01-05,2026-01-17T15:00:13,Producto Reconocido,6733.8,,Cobertura Monto Fijo,10682.07,10578.15,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 6733.8}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 10578.15, ""AF"": 10682.07}}"
Ariston,CALCIONAL CITRATO,Ariston,CALCIONAL CITRATO,"calcio,citrato",Calciterápico,500 mg nja.comp.mast.x30,12225.05,2026-01-05,2026-01-17T15:00:23,Producto Reconocido,3625.64,,Cobertura Monto Fijo,6701.6,5523.45,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 3625.64}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5523.45, ""AF"": 6701.6}}"
Ariston,CALCIONAL CITRATO,Ariston,CALCIONAL CITRATO,"calcio,citrato",Calciterápico,500 mg nja.comp.mast.x60,21170.22,2026-01-05,2026-01-17T15:00:23,Producto Reconocido,6679.55,,Cobertura Monto Fijo,11605.22,9565.0,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 6679.55}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 9565.0, ""AF"": 11605.22}}"
Ariston,CALCIONAL D3,Ariston,CALCIONAL D3,"calcio,citrato+vit.d3",Calciterápico,comp.x 30,9518.5,2026-01-05,2026-01-17T15:00:35,Producto Reconocido,5711.1,3807.4,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 3807.4, ""AF"": 5711.1}}"
Ariston,CALCIONAL D3,Ariston,CALCIONAL D3,"calcio,citrato+vit.d3",Calciterápico,comp.x 60,17097.38,2026-01-05,2026-01-17T15:00:35,Producto Reconocido,10258.43,6838.95,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 6838.95, ""AF"": 10258.43}}"
Ariston,CALCIONAL D3 400,Ariston,CALCIONAL D3 400,"calcio,citrato+vit.d3",Calciterápico,comp.x 30,11067.19,2026-01-05,2026-01-17T15:00:42,,6640.31,4426.88,,,,,"{""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 4426.88, ""AF"": 6640.31}}"
Ariston,CALCIONAL D3 400,Ariston,CALCIONAL D3 400,"calcio,citrato+vit.d3",Calciterápico,comp.x 60,19929.51,2026-01-05,2026-01-17T15:00:42,,11957.71,7971.8,,,,,"{""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 7971.8, ""AF"": 11957.71}}"
Roemmers,CALCIRAQUIFEROL,Roemmers,CALCIRAQUIFEROL,calcitriol,Vitaminoterapia d,cáps.blandas x 30,18905.0,2025-12-16,2026-01-17T15:00:53,Producto Reconocido,6422.1,,Cobertura Monto Fijo,6190.93,12714.07,Importado,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 6422.1}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 12714.07, ""AF"": 6190.93}}"
Siegfried,CALCITOL D3,Siegfried,CALCITOL D3,vit.d3,Vitaminoterapia d,sol.oral x 2 ml,10343.46,2025-12-12,2026-01-17T15:01:02,,,,Cobertura Monto Fijo,4818.99,5524.47,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5524.47, ""AF"": 4818.99}}"
Siegfried,CALCITRIOL,Siegfried,CALCITRIOL,calcitriol,Vitaminoterapia d,0.25 mcg cáps.x 30,23901.45,2025-12-12,2026-01-17T15:01:12,Producto Reconocido,8090.05,,Cobertura Monto Fijo,11187.38,12714.07,Importado,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 8090.05}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 12714.07, ""AF"": 11187.38}}"
Megalabs Argentina,CALCITRIOL MEGALABS,Megalabs Argentina,CALCITRIOL MEGALABS,calcitriol,Vitaminoterapia d,cáps.x 30,27399.61,2026-01-06,2026-01-17T15:01:22,Producto Reconocido,6969.33,,Cobertura Monto Fijo,14685.54,12714.07,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 6969.33}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 12714.07, ""AF"": 14685.54}}"
Monserrat,CALCUSAN,Monserrat,CALCUSAN,calamina+difenhidramina,Antialérgico Antipruriginoso,cr.x 75 g (VL),12760.0,2025-12-27,2026-01-17T15:01:32,,,,,,,,{}
