PCID,Country,Company,Local Product Name,Generic Name,Effective Start Date,Public With VAT Price,Reimbursement Category,Reimbursement Amount,Co-Pay Amount,Local Pack Description
OOS,ARGENTINA,Isdin,AFTER SUN EFECTO INMEDIATO,sunscreen,,,,,,spray x 200 ml (VL)
OOS,ARGENTINA,Isdin,ERYFOTONA AK-NMSC FLUID,sunscreen,,,,,,fluid x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO COMPACTO ARENA 50+,sunscreen,,,,,,compact 10 g (VL)
OOS,ARGENTINA,Isdin,FOTO COMPACTO BRONCE 50+,sunscreen,,,,,,compact 10 g (VL)
OOS,ARGENTINA,Isdin,FOTO DRY TOUCH COLOR GEL CREAM 50+,sunscreen,,,,,,SPF 50+ cr.gel x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO DRY TOUCH S/COLOR GEL CREMA 50+,sunscreen,,,,,,cr. gel x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO FUSION FLUID 50+,sunscreen,,,,,,fusion fluid x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO FUSION FLUID COLOR 50+,sunscreen,,,,,,fusion fluid colorx 50ml (VL)
OOS,ARGENTINA,Isdin,FOTO FUSION FLUID MINERAL 50+,Cosmetic Product,,,,,,cr. x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO FUSION GEL SPORT 50+,sunscreen,,,,,,gel x 100 ml (VL)
OOS,ARGENTINA,Isdin,FOTO FUSION WATER COLOR BRONZE 5 STARS,sunscreen,,,,,,cr. 50 SPF x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO FUSION WATER COLOR LIGHT 5 STARS,sunscreen,,,,,,cr. x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO FUSION WATER COLOR MEDIUM 5 STARS,sunscreen,,,,,,cr. x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO FUSION WATER MAGIC 5 STARS 50 SPF,sunscreen,,,,,,cr. x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO FUSION WATER MAGIC GLOW SPF 30,sunscreen,,,,,,cr. x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO FUSION WATER URBAN SPF 30,sunscreen,,,,,,cr. x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO GEL CREAM 30,sunscreen,,,,,,cream gel x 250 ml (VL)
OOS,ARGENTINA,Isdin,FOTO GEL CREMA 50,sunscreen,,,,,,cream gel x 250 ml (VL)
OOS,ARGENTINA,Isdin,FOTO HYDRO LOTION 50,sunscreen,,,,,,cr.x 200 ml (VL)
OOS,ARGENTINA,Isdin,FOTO HYDRO OIL 30,sunscreen,,,,,,loc.x 200 ml (VL)
OOS,ARGENTINA,Isdin,FOTO INVISIBLE STICK SPF 50,sunscreen,,,,,,bar x 10 g (VL)
OOS,ARGENTINA,Isdin,FOTO PED FUSION WATER SPF 50,sunscreen,,,,,,fusion fluid.x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO PED WET SKIN TRANS SPRAY SPF 50,sunscreen,,,,,,spray x 250 ml (VL)
OOS,ARGENTINA,Isdin,FOTO PEDIATRICS FF MINERAL BABY 50+,sunscreen,,,,,,fusion fluid.x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO PEDIATRICS GEL CREMA 50+,sunscreen,,,,,,gel-cr.x 250 ml (VL)
OOS,ARGENTINA,Isdin,FOTO ULTRA 100 ACTIVE UNIFY SPF 50+,sunscreen,,,,,,fluid x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO ULTRA 100 SPOT PREVENT COLOR SPF 50+,Cosmetic Product,,,,,,fluid x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO ULTRA 100 SPOT PREVENT SPF +50,Cosmetic Product,,,,,,fluid x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO ULTRA ACTIVE UNIFY 99,Cosmetic Product,,,,,,fluid x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO ULTRA ACTIVE UNIFY COLOR 99,Cosmetic Product,,,,,,fluid x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO ULTRA AGE REPAIR 5 STARS FW 50+,sunscreen,,,,,,fluid x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO ULTRA AGE REPAIR COLOR 50+,sunscreen,,,,,,fluid x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO ULTRA REDNESS SPF 50,Cosmetic Product,,,,,,fluid x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO ULTRA SOLAR ALLERGY 99,sunscreen,,,,,,fluid x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO ULTRA SPOT PREVENT 99,Cosmetic Product,,,,,,fluid x 50 ml (VL)
OOS,ARGENTINA,Isdin,FOTO UV MINERAL BRUSH,sunscreen,,,,,,FPS+50 brush x 2 g (VL)
OOS,ARGENTINA,Isdin,FP PROTECTOR LABIAL,sunscreen,,,,,,SPF+50 x 4 g (VL)
OOS,ARGENTINA,Isdin,ISDIN MICELLAR SOLUTION,Cosmetic Product,,,,,,env.x 100 ml (VL)
OOS,ARGENTINA,Isdin,ISDIN MICELLAR SOLUTION,Cosmetic Product,,,,,,env.x 400 ml (VL)
OOS,ARGENTINA,Isdin,ISDINCEUTICS FLAVO C DAY & NIGHT MEL AQ,vit.c,,,,,,a.x 10+10 (VL)
OOS,ARGENTINA,Isdin,ISDINCEUTICS FLAVO C FORTE,vit.c,,,,,,serum x 5.3 ml (VL)
OOS,ARGENTINA,Isdin,ISDINCEUTICS FLAVO C FORTE,vit.c,,,,,,serum x 5.3 ml x 3 (VL)
OOS,ARGENTINA,Isdin,ISDINCEUTICS FLAVO C MELAT AQ,vit.c,,,,,,a.x 10 (VL)
OOS,ARGENTINA,Isdin,ISDINCEUTICS FLAVO C SERUM,vit.c,,,,,,serum x 30 ml (VL)
OOS,ARGENTINA,Isdin,ISDINCEUTICS FLAVO C ULTRAGLICAN,vit.c,,,,,,a.x 10 (VL)
OOS,ARGENTINA,Isdin,ISDINCEUTICS FLAVO C ULTRAGLICAN,vit.c,,,,,,a.x 30 (VL)
OOS,ARGENTINA,Isdin,ISDINCEUTICS HYALURONIC BOOSTER,hyaluronic acid,,,,,,a.x 5 (VL)
OOS,ARGENTINA,Isdin,ISDINCEUTICS HYALURONIC CONCENTRATE,Cosmetic Product,,,,,,serum x 30 ml (VL)
OOS,ARGENTINA,Isdin,ISDINCEUTICS HYALURONIC MOISTURE PIEL GRASA,Cosmetic Product,,,,,,cr.facial refill x 50 g (VL)
OOS,ARGENTINA,Isdin,ISDINCEUTICS HYALURONIC MOISTURE PIEL GRASA,Cosmetic Product,,,,,,facial cr. x 50 g (VL)
OOS,ARGENTINA,Isdin,ISDINCEUTICS HYALURONIC MOISTURE PIEL NORMAL,Cosmetic Product,,,,,,cr.facial refill x 50 g (VL)
OOS,ARGENTINA,Isdin,ISDINCEUTICS HYALURONIC MOISTURE PIEL NORMAL,Cosmetic Product,,,,,,facial cr. x 50 g (VL)
OOS,ARGENTINA,Isdin,ISDINCEUTICS HYALURONIC MOISTURE SENSIBLE,Cosmetic Product,,,,,,cr.facial refill x 50 g (VL)
OOS,ARGENTINA,Isdin,ISDINCEUTICS HYALURONIC MOISTURE SENSIBLE,Cosmetic Product,,,,,,facial cr. x 50 g (VL)
OOS,ARGENTINA,Isdin,ISDINCEUTICS MELACLEAR ADVANCED REFILL,Cosmetic Product,,,,,,serum x 30 ml (VL)
OOS,ARGENTINA,Isdin,ISDINCEUTICS MELACLEAR ADVANCED,Cosmetic Product,,,,,,serum x 30 ml (VL)
OOS,ARGENTINA,Isdin,ISDINCEUTICS MELACLEAR,vit.c,,,,,,serum x 15 ml (VL)
OOS,ARGENTINA,Isdin,ISDINCEUTICS RETINAL INTENSE,Cosmetic Product,,,,,,serum x 50 ml (VL)
OOS,ARGENTINA,Isdin,LAMBDAPIL ANTICAIDA HAIRDENSITY,vit.+amino acids+minerals+assoc.,,,,,,caps. x 60 (VL)
OOS,ARGENTINA,Isdin,UREADIN 10 LOTION PLUS,urea+assoc.,,,,,,loc.x 200 ml (VL)
OOS,ARGENTINA,Isdin,UREADIN ANTIARRUGAS CREAM,urea,,,,,,cr.x 50 ml (VL)
OOS,ARGENTINA,Isdin,UREADIN FUSION MELTING CREAM,urea+assoc.,,,,,,cr.x 50 ml (VL)
OOS,ARGENTINA,Isdin,UREADIN FUSION SERUM ANTIARRUGAS,urea,,,,,,fco.x 30 ml (VL)
OOS,ARGENTINA,Isdin,UREADIN GEL CREMA CONTORNO DE OJOS,urea+assoc.,,,,,,gel-cr.x 15 ml (VL)
OOS,ARGENTINA,Isdin,UREADIN HAND CREAM PLUS REPAIR,urea+assoc.,,,,,,cr.x 50 ml (VL)
OOS,ARGENTINA,Isdin,UREADIN HIDRATACION INTENSIVA CREAM,urea+assoc.,,,,,,cr.x 50 ml (VL)
OOS,ARGENTINA,Isdin,UREADIN HYDRATION LOTION PLUS,Cosmetic Product,,,,,,Body cr. x 400 ml (VL)
OOS,ARGENTINA,Isdin,UREADIN PODOS DB CREAM,urea,,,,,,cr.x 100 ml (VL)
OOS,ARGENTINA,Isdin,UREADIN PODOS GEL OIL,urea+assoc.,,,,,,gel oil x 75 ml (VL)
OOS,ARGENTINA,Jayor,AGUA DESTILADA BOLSA SIMPLE,soluc.parent/fisiol/glucos/others,,,,,,sachet x 2000 ml
OOS,ARGENTINA,Jayor,AGUA DESTILADA BOLSA SIMPLE,soluc.parent/fisiol/glucos/others,,,,,,sachet x 500 ml
OOS,ARGENTINA,Jayor,AGUA DESTILADA INYECTABLE JAYOR,soluc.parent/fisiol/glucos/others,,,,,,bag x 12 x 1000 ml
OOS,ARGENTINA,Jayor,ARIA,test strips,,,,,,strips reactive.p/glucosax50
OOS,ARGENTINA,JCZT SRL,ON CALL PLUS II,test strips,,,,,,reac. strips x 50
OOS,ARGENTINA,Jeianell,ON BALM,plant extracts+assoc.,,,,,,baby x 50 g (VL)
OOS,ARGENTINA,Jeianell,ON BALM,plant extracts+assoc.,,,,,,mint x 50 g (VL)
OOS,ARGENTINA,Jeianell,ON FUNGI,"lion's mane, l-theanine+asoc.",,,,,,lions mane caps. x 30 (VL)
OOS,ARGENTINA,Jeianell,ON FUNGI,"lion's mane, l-theanine+asoc.",,,,,,maitake caps. x 30 (VL)
OOS,ARGENTINA,Jeianell,ON FUNGI,"lion's mane, l-theanine+asoc.",,,,,,reishi caps. x 30 (VL)
OOS,ARGENTINA,Jeianell,ON ROLL,plant extracts+assoc.,,,,,,active gel x 60 g (VL)
OOS,ARGENTINA,Jeianell,ON ROLL,plant extracts+assoc.,,,,,,energy gel x 60 g (VL)
OOS,ARGENTINA,Jeianell,ON ROLL,plant extracts+assoc.,,,,,,fem gel x 60 g (VL)
OOS,ARGENTINA,Jeianell,ON ROLL,plant extracts+assoc.,,,,,,flow gel x 60 g (VL)
OOS,ARGENTINA,Jeianell,ON ROLL,plant extracts+assoc.,,,,,,relax gel x 60 g (VL)
OOS,ARGENTINA,Kassel Pharmaceutical,WOHL CLA,"linoleic acid, conjugated",,,,,,soft capsules x 66 (VL)
OOS,ARGENTINA,Kassel Pharmaceutical,WOHL DIAMOND,collagen+assoc.,,,,,,over x 30 (VL)
OOS,ARGENTINA,Kassel Pharmaceutical,WOHL GREEN MOLECULAS DE RESVERATROL,resveratrol+assoc.,,,,,,caps.x 30 (VL)
OOS,ARGENTINA,Kassel Pharmaceutical,WOHL SPORT,collagen+assoc.,,,,,,over x 30 (VL)
OOS,ARGENTINA,Kilab,CBD CREAM KILAB CANNABIDIOL,cannabidiol+assoc.,,,,,,cr.x 150 g (VL)
OOS,ARGENTINA,Kilab,CBD CREAM KILAB CANNABIDIOL,cannabidiol+assoc.,,,,,,cr.x 50 g (VL)
OOS,ARGENTINA,Klonal,AGUA DESTILADA,soluc.parent/fisiol/glucos/others,,,,,,a.x 100 x 5 ml
OOS,ARGENTINA,Klonal,LUBRICTIN,chondroitin sulfate,,,,,,sol.oft.x 10 ml (VL)
OOS,ARGENTINA,Klonal,TRISEL,"vit. b,complex",,,,,,250/250/3 mg tablets x 10
OOS,ARGENTINA,Klonal,VITADECE,vit.a+vit.c+vit.d,,,,,,sol.x 20 ml
OOS,ARGENTINA,Kriler,CRISLY AGUA MICELAR,Cosmetic Product,,,,,,env. x 200 ml (VL)
OOS,ARGENTINA,Kriler,CRISLY LECHE EMOLIENTE,Cosmetic Product,,,,,,cr. x 500 g (VL)
OOS,ARGENTINA,Kriler,CRISLY PROTECTOR SOLAR FACIAL,sunscreen,,,,,,FPS 50 cr. x 50 g (VL)
OOS,ARGENTINA,Kriler,CRISLY SERUM C15,hyaluronic acid + assoc.,,,,,,serum x 30 ml (VL)
OOS,ARGENTINA,Kriler,CRISLY SERUM HB3,hyaluronic acid + assoc.,,,,,,serum x 30 ml (VL)
OOS,ARGENTINA,Kriler,CRISLY SERUM HB5,hyaluronic acid + assoc.,,,,,,serum x 30 ml (VL)
OOS,ARGENTINA,L.D.A.,DAYGEL RED PREVENT,tetrapeptides+assoc.,,,,,,cr.x 40 g (VL)
OOS,ARGENTINA,L.D.A.,DAYPLUS CE,collagen+elastin+assoc.,,,,,,cr.c/liposomes x 50 g (VL)
OOS,ARGENTINA,L.D.A.,DERMACNE,salicylic acid + assoc.,,,,,,loc.astring.x 140 ml (VL)
OOS,ARGENTINA,L.D.A.,DERM'S Q 10,coenzyme Q10+assoc.,,,,,,emuls.nutr.x 140 ml (VL)
OOS,ARGENTINA,L.D.A.,DERM'S Q 10,coenzyme Q10+assoc.,,,,,,eyelid gel x 30 g (VL)
OOS,ARGENTINA,L.D.A.,DERM'S Q 10,coenzyme Q10+assoc.,,,,,,nutritive cr. x 60 g (VL)
OOS,ARGENTINA,L.D.A.,DERM'S REVIT,hyaluronic acid,,,,,,cr.day SPF 15 x 30 ml (VL)
OOS,ARGENTINA,L.D.A.,DERM'S REVIT,hyaluronic acid,,,,,,eye and lip container x30ml (VL)
OOS,ARGENTINA,L.D.A.,DERM'S REVIT,hyaluronic acid,,,,,,night cream x 30 ml (VL)
OOS,ARGENTINA,L.D.A.,DERM'S SHAMPOO ANTICASPA,octopirox+assoc.,,,,,,shampoo x 140 ml (VL)
OOS,ARGENTINA,L.D.A.,DURGEL,centella asiatica+assoc.,,,,,,knob x 140 g (VL)
OOS,ARGENTINA,L.D.A.,GLIGEL,glycolic acid + assoc.,,,,,,fabric softener cr.x 60 g (VL)
OOS,ARGENTINA,L.D.A.,GLIGEL,glycolic acid + assoc.,,,,,,gel x 30 g (VL)
OOS,ARGENTINA,L.D.A.,L D A,panthenol+assoc.,,,,,,loc.cap.x 140 ml (VL)
OOS,ARGENTINA,L.D.A.,L D A,panthenol+assoc.,,,,,,shampoo x 140 ml (VL)
OOS,ARGENTINA,L.D.A.,LACTOFILM ACQUA,amino acids+assoc.,,,,,,Clean micellar water x250ml (VL)
OOS,ARGENTINA,L.D.A.,LACTOFILM LOCION DE LIMPIEZA,sodium lauryl sulfate,,,,,,loc.x 200 ml (VL)
OOS,ARGENTINA,L.D.A.,LACTOPLUS,lactic acid+urea+assoc.,,,,,,cr.x 60 g (VL)
OOS,ARGENTINA,L.D.A.,LACTOPLUS,lactic acid+urea+assoc.,,,,,,emuls.x 140 ml (VL)
OOS,ARGENTINA,L.D.A.,LACTOSCRUB,calendula+assoc.,,,,,,abrasive clean cr. x 60 g (VL)
OOS,ARGENTINA,L.D.A.,LOXICLEAN,Cosmetic Product,,,,,,Dermo-lightening cr. x 30 g (VL)
OOS,ARGENTINA,L.D.A.,LOXIDIL,glycolic acid,,,,,,30 g gel with dosing valve (VL)
OOS,ARGENTINA,L.D.A.,LOXIDIL,glycolic acid,,,,,,cr.x 60 g (VL)
OOS,ARGENTINA,L.D.A.,MAPROSOL 50+,titanium dioxide + assoc.,,,,,,fluid emuls pomo x140ml (VL)
OOS,ARGENTINA,L.D.A.,MAPROSOL,parsol MCX+assoc.,,,,,,FPS 40 screen x 60g (VL)
OOS,ARGENTINA,L.D.A.,MAPROSOL,parsol MCX+assoc.,,,,,,gel x 60 g (VL)
OOS,ARGENTINA,La Sibila,PURISIMA DESLACTOSADA,proteins+fats+carbohydrates,,,,,,case x 400 g (VL)
OOS,ARGENTINA,La Sibila,PURISIMA KIDS,proteins+fats+carbohydrates+assoc.,,,,,,can x 800 g (VL)
OOS,ARGENTINA,La Sibila,PURISIMA KIDS,proteins+fats+carbohydrates+assoc.,,,,,,case x 800 g (VL)
OOS,ARGENTINA,Lab Internacional Argentino,AEROVIA ATLAS,anatomical or mouth facial mask,,,,,,aerial camera x 1
OOS,ARGENTINA,Lab Internacional Argentino,BLEFASKIN,Cosmetic Product,,,,,,eyelid gel x 25 g (VL)
OOS,ARGENTINA,Lab Internacional Argentino,CELU-ATLAS,centella asiatica+assoc.,,,,,,body emulsion x 230 g (VL)
OOS,ARGENTINA,Lab Internacional Argentino,ESTRI-ATLAS,rosehip oil+assoc.,,,,,,body emulsion x 230 g (VL)
OOS,ARGENTINA,Lab Internacional Argentino,LATLAS FRESH,carbomer 974 p+assoc.,,,,,,gel ophthalmic 10 g
OOS,ARGENTINA,Lab Internacional Argentino,LATLAS,carbomer 974 p,,,,,,gel ophthalmic 10 g
OOS,ARGENTINA,Laboratorio Albula,REPELENTE PELENTE DEEP FOREST,deep+eucalyptus,,,,,,aerosol x 170 ml (VL)
OOS,ARGENTINA,Laboratorio Albula,REPELENTE PELENTE DEEP FOREST,deep+eucalyptus,,,,,,loc.x 120 ml (VL)
OOS,ARGENTINA,Laboratorio Albula,REPELENTE PELENTE DEEP FOREST,deep+eucalyptus,,,,,,loc.x 190 ml (VL)
OOS,ARGENTINA,Laboratorio Albula,REPELENTE PELENTE,citronella oil,,,,,,cr.x 50 g (VL)
OOS,ARGENTINA,Laboratorio Albula,REPELENTE PELENTE,citronella oil,,,,,,loc.vap.x 120 ml (VL)
OOS,ARGENTINA,Laboratorio Albula,REPELENTE PELENTE,citronella oil,,,,,,loc.vap.x 190 ml (VL)
OOS,ARGENTINA,Laboratorio ENA,BCAA 2:1:1,l-isoleucine+assoc.,,,,,,caps.x 90 (VL)
OOS,ARGENTINA,Laboratorio ENA,CAFE VERDE NATULIV,"green coffee, extr.+assoc.",,,,,,caps.x 60 (VL)
OOS,ARGENTINA,Laboratorio ENA,CARBO ENERGY,maltodextrin+assoc.,,,,,,blueberry env.x 546 g (VL)
OOS,ARGENTINA,Laboratorio ENA,CARBO ENERGY,maltodextrin+assoc.,,,,,,fruit punch env.x 540 g (VL)
OOS,ARGENTINA,Laboratorio ENA,CARNITINA PRO BURN,carnitine,,,,,,caps.x 60 (VL)
OOS,ARGENTINA,Laboratorio ENA,CITRATO DE MAGNESIO ENA LEMONADE,magnesium citrate+assoc.,,,,,,env. x 192 g (VL)
OOS,ARGENTINA,Laboratorio ENA,CITRATO DE MAGNESIO LIMONADA NATULIV,magnesium citrate,,,,,,env. x 105 g (VL)
OOS,ARGENTINA,Laboratorio ENA,CITRATO DE MAGNESIO NATULIV,magnesium citrate,,,,,,caps.x 30 (VL)
OOS,ARGENTINA,Laboratorio ENA,CITRATO DE MAGNESIO POMELO NATULIV,magnesium+assoc.,,,,,,114 g (VL)
OOS,ARGENTINA,Laboratorio ENA,COLAGENO SPORT FRUIT PUNCH,collagen+assoc.,,,,,,pvo.x 413 g (VL)
OOS,ARGENTINA,Laboratorio ENA,COLAGENO SPORT,colg.hidr.+vit.c+c.hialur.,,,,,,pvo.x 407 g (VL)
OOS,ARGENTINA,Laboratorio ENA,CREATINA + ELECTROLITOS SABOR BLUE LEMON,creatine+assoc.,,,,,,env.x 293 g (VL)
OOS,ARGENTINA,Laboratorio ENA,CREATINA + ELECTROLITOS SABOR PINK LEMONADE,creatine+assoc.,,,,,,env.x 302 g (VL)
OOS,ARGENTINA,Laboratorio ENA,CREATINA MICRONIZADA,creatine,,,,,,fruit punch env.x 300 g (VL)
OOS,ARGENTINA,Laboratorio ENA,CREATINA MICRONIZADA,creatine,,,,,,Neutral packaging x 300 g (VL)
OOS,ARGENTINA,Laboratorio ENA,CREATINA MICRONIZADA,creatine,,,,,,orange env.x 342 g (VL)
OOS,ARGENTINA,Laboratorio ENA,CREATINA MICRONIZADA,creatine,,,,,,unflavored package x 150 g (VL)
OOS,ARGENTINA,Laboratorio ENA,CREATINA MONOHIDRATO CREAPURE,creatine,,,,,,unflavored package x 200 g (VL)
OOS,ARGENTINA,Laboratorio ENA,CURCUMA + JENGIBRE NATULIV,turmeric + ginger,,,,,,caps.x 30 (VL)
OOS,ARGENTINA,Laboratorio ENA,DOBLE DESCANSO,"linden, extr.+chamomile+vit.+assoc.",,,,,,comp. x 60 (VL)
OOS,ARGENTINA,Laboratorio ENA,ENA PROTEIN,whey proteins,,,,,,chocolate sob.x 1 x 25g (VL)
OOS,ARGENTINA,Laboratorio ENA,ENA PROTEIN,whey proteins,,,,,,chocolate sob.x 12 x 25g (VL)
OOS,ARGENTINA,Laboratorio ENA,ENA PROTEIN,whey proteins,,,,,,vanilla sachet x 1 x 25g (VL)
OOS,ARGENTINA,Laboratorio ENA,ENA PROTEIN,whey proteins,,,,,,vanilla sachet x 12 x 25g (VL)
OOS,ARGENTINA,Laboratorio ENA,ENACCION COLAGENO COMPLEX,collagen+assoc.,,,,,,lemonade pvo.x 270 g (VL)
OOS,ARGENTINA,Laboratorio ENA,ENACCION COLAGENO MOVE,collagen type II+assoc.,,,,,,comp. x 30 (VL)
OOS,ARGENTINA,Laboratorio ENA,ENACCION COLAGENO,collagen+assoc.,,,,,,orange sachet x 1 x 12 g (VL)
OOS,ARGENTINA,Laboratorio ENA,ENACCION COLAGENO,collagen+assoc.,,,,,,orange sachet x 10 x 12 g (VL)
OOS,ARGENTINA,Laboratorio ENA,ENACCION COLAGENO,collagen+assoc.,,,,,,pvo.x 240 g (VL)
OOS,ARGENTINA,Laboratorio ENA,ENACCION MULTIVITAMINICO MUJER,vit.+assoc.,,,,,,comp. x 30 (VL)
OOS,ARGENTINA,Laboratorio ENA,ENACCION MULTIVITAMINICO PLUS,vit.+assoc.,,,,,,comp. x 30 (VL)
OOS,ARGENTINA,Laboratorio ENA,ENACCION MULTIVITAMINICO,vit.+assoc.,,,,,,tab. x 30 (VL)
OOS,ARGENTINA,Laboratorio ENA,ENACCION MULTIVITAMINICO,vit.+assoc.,,,,,,tab. x 60 (VL)
OOS,ARGENTINA,Laboratorio ENA,ENARGY GEL,carbohydrates+assoc.,,,,,,lemon box x 12 x 32 g (VL)
OOS,ARGENTINA,Laboratorio ENA,ENARGY GEL,carbohydrates+assoc.,,,,,,lemon box x 6 x 32 g (VL)
OOS,ARGENTINA,Laboratorio ENA,ENARGY GEL,carbohydrates+assoc.,,,,,,lemon x 1 x 32 g (VL)
OOS,ARGENTINA,Laboratorio ENA,ENARGY GEL,carbohydrates+assoc.,,,,,,strawberry box x 12 x 32g (VL)
OOS,ARGENTINA,Laboratorio ENA,ENARGY GEL,carbohydrates+assoc.,,,,,,strawberry box x 6 x 32 g (VL)
OOS,ARGENTINA,Laboratorio ENA,ENARGY GEL,carbohydrates+assoc.,,,,,,strawberry x 1 x 32 g (VL)
OOS,ARGENTINA,Laboratorio ENA,ENARGY GEL,carbohydrates+assoc.,,,,,,vanilla bean box x 12 (VL)
OOS,ARGENTINA,Laboratorio ENA,ENARGY GEL,carbohydrates+assoc.,,,,,,vanilla bean x 1 x 32 g (VL)
OOS,ARGENTINA,Laboratorio ENA,FIBERVEN,dietary fibers,,,,,,150 g (VL)
OOS,ARGENTINA,Laboratorio ENA,GLUTAMINA DOYPACK,glutamine,,,,,,doypack x 300 g (VL)
OOS,ARGENTINA,Laboratorio ENA,GLUTAMINA MICRONIZADA,glutamine,,,,,,pvo.x 150 g (VL)
OOS,ARGENTINA,Laboratorio ENA,GLUTAVEN,levoglutamine,,,,,,pvo.x 150 g (VL)
OOS,ARGENTINA,Laboratorio ENA,HYDROXY MAX NIGHT,plant extracts+assoc.,,,,,,tab.x 120 (VL)
OOS,ARGENTINA,Laboratorio ENA,ISOPROT CHOCOLATE MOUSSE,proteins,,,,,,2 lbs env.x 907 g (VL)
OOS,ARGENTINA,Laboratorio ENA,ISOPROT VANILLA CARAMELO,proteins,,,,,,2 lbs env.x 907 g (VL)
OOS,ARGENTINA,Laboratorio ENA,MAGNESIO 400 NATULIV,magnesium,,,,,,comp.x 30 (VL)
OOS,ARGENTINA,Laboratorio ENA,MAGNESIO CITRATO,magnesium citrate,,,,,,caps.x 60 (VL)
OOS,ARGENTINA,Laboratorio ENA,MAGNESIO PLUS NATULIV,magnesium,,,,,,caps.x 30 (VL)
OOS,ARGENTINA,Laboratorio ENA,MALTOVEN,maltodextrin,,,,,,env. x 150 g (VL)
OOS,ARGENTINA,Laboratorio ENA,MULTIVITAMIN ENA SPORT,vitamins + minerals,,,,,,comp.x 60 (VL)
OOS,ARGENTINA,Laboratorio ENA,MUSCLE MAX,amino acids,,,,,,tab.x 90 (VL)
OOS,ARGENTINA,Laboratorio ENA,OXIDO NITRICO,arginine+assoc.,,,,,,env.x 210 g (VL)
OOS,ARGENTINA,Laboratorio ENA,PLANT PROTEIN,proteins+assoc.,,,,,,env. x 375 g. (VL)
OOS,ARGENTINA,Laboratorio ENA,PROTEIN BAR,proteins+assoc.,,,,,,banana split bar x 1 (VL)
OOS,ARGENTINA,Laboratorio ENA,PROTEIN BAR,proteins+assoc.,,,,,,choc. brownie bar x 1 (VL)
OOS,ARGENTINA,Laboratorio ENA,PROTEIN BAR,proteins+assoc.,,,,,,chocolate bar x 1 (VL)
OOS,ARGENTINA,Laboratorio ENA,PROTEIN BAR,proteins+assoc.,,,,,,coco+DDL box x 16 (VL)
OOS,ARGENTINA,Laboratorio ENA,PROTEIN BAR,proteins+assoc.,,,,,,coconut+DDL bar x 1 (VL)
OOS,ARGENTINA,Laboratorio ENA,PROTEIN BAR,proteins+assoc.,,,,,,lemon pie bar x 1 (VL)
OOS,ARGENTINA,Laboratorio ENA,PROTEIN BAR,proteins+assoc.,,,,,,strawberry/cream bar x 1 (VL)
OOS,ARGENTINA,Laboratorio ENA,PROTEVEN CHOCOLATE,whey proteins,,,,,,chocolate x 432 g (VL)
OOS,ARGENTINA,Laboratorio ENA,PROTEVEN SIN SABOR,whey proteins,,,,,,unflavored x 395 g (VL)
OOS,ARGENTINA,Laboratorio ENA,PROTEVEN VAINILLA,whey proteins,,,,,,vanilla x 414 g (VL)
OOS,ARGENTINA,Laboratorio ENA,RELOAD,l-isoleucine+assoc.,,,,,,fruit punch env.x 220 g (VL)
OOS,ARGENTINA,Laboratorio ENA,RELOAD,l-isoleucine+assoc.,,,,,,lemonade env.x 220 g (VL)
OOS,ARGENTINA,Laboratorio ENA,RIPPED X,plant extracts+assoc.,,,,,,caps.x 60 (VL)
OOS,ARGENTINA,Laboratorio ENA,SHAKER ENA,accessory,,,,,,x 1 unit (VL)
OOS,ARGENTINA,Laboratorio ENA,SHAKER PLUS COMPARTIMENTO,accessory,,,,,,x 1 unit (VL)
OOS,ARGENTINA,Laboratorio ENA,SHAKER PREMIUM TRUEMADE,accessory,,,,,,x 1 unit (VL)
OOS,ARGENTINA,Laboratorio ENA,SHAKER PREMIUM,accessory,,,,,,x 1 unit (VL)
OOS,ARGENTINA,Laboratorio ENA,SPIRULINA NATULIV,spirulina,,,,,,comp.x 60 (VL)
OOS,ARGENTINA,Laboratorio ENA,STARTER PROTEIN,proteins,,,,,,"coffee with milk, 400 g (VL)"
OOS,ARGENTINA,Laboratorio ENA,SUPLEMENTO DIETARIO PROTEIN BAR,proteins+assoc.,,,,,,banana split box x 16 (VL)
