search_inn_used,page_no,page_url,trade_name,inn,dosage_form,atc_code_or_category,marketing_authorization_holder,producer_raw,registration_certificate_number,max_selling_price,max_selling_price_currency,import_price,import_price_currency,contract_currency_info_raw,max_price_registration_info_raw,date_of_changes_raw,details_url,scraped_at_utc
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"CETIRIZINE
instruction:
the specialist
the patient",Cetirizine,drops for oral administration 10 mg/ml in 20 ml bottles in package No. 1,"Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",24/04/2952,02.04.2024,,,,,"05/13/2025
LP-№010133-RG-BY",,,,2026-01-14T04:36:07.687571+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"CETIRIZINE FT
instruction:
the patient
the specialist",Cetirizine,drops for internal use 10 mg/ml in 20 ml bottles in package No. 1,"Pharmtechnology LLC, Republic of Belarus","Pharmtechnology LLC, Republic of Belarus",20/09/2434,02.09.2020,,,,,"10.04.2023
LP-№002199-RG-BY",,,,2026-01-14T04:36:07.687613+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,CETIRIZINE DIHYDROCHLORIDE,Cetirizine,substance,"ProVentus Life Sciences Pvt. Ltd., India","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",2362/18,08.02.2018,,,,,,,,,2026-01-14T04:36:07.687649+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,CETIRIZINE DIHYDROCHLORIDE,Cetirizine,substance,"OM Pharmaceutical Industries, Индия","Kompharm LLC, Republic of Belarus",2190/16,14.11.2016,,,,,,,,,2026-01-14T04:36:07.687686+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,CETIRIZINE DIHYDROCHLORIDE,Cetirizine,substance,"Supriya Lifescience Ltd., India","Lekpharm LLC, Republic of Belarus",2197/16,08.12.2016,,,,,,,,,2026-01-14T04:36:07.687721+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,CETIRIZINE DIHYDROCHLORIDE,Cetirizine,substance,"Arevipharma GmbH, Germany","Minskkintercapes UP, Republic of Belarus",1736/13/18/24,30.05.2018,,,,,,,,,2026-01-14T04:36:07.687830+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,CETIRIZINE DIHYDROCHLORIDE,Cetirizine,substance,"IPCA Laboratories Limited, India","Pharmtechnology LLC, Republic of Belarus",1886/14/20,07.04.2020,,,,,,,,,2026-01-14T04:36:07.687880+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,CETIRIZINE DIHYDROCHLORIDE,Cetirizine,substance,"Mylan Laboratories Limited, India","Minskkintercapes UP, Republic of Belarus",738/05/10/13/15/20/24,09.03.2020,,,,,,,,,2026-01-14T04:36:07.687927+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"CETIRIZINE-AM
instructions:
specialist
patient",Cetirizine,"film-coated tablets, 10 mg in blister packs No. 10x1, No. 10x3","AmantisMed LLC, Republic of Belarus","AmantisMed LLC, Republic of Belarus",24/01/2691,30.05.2022,,,,,"17.06.2024
LP-№005840-RG-BY",,,,2026-01-14T04:36:07.687986+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"CETIRIZINE-LF
instruction:
the patient
the specialist",Cetirizine,"film-coated tablets, 10 mg in blister packs No. 10x1, No. 10x2","Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",23/02/2860,23.02.2023,,,,,"04/10/2025
LP-№009783-RG-BY",,,,2026-01-14T04:36:07.688043+00:00
Cetirizine,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"CETRIN
instructions:
by application",Cetirizine,"film-coated tablets, 10 mg in blister pack No. 10x2","Dr. Reddy`s Laboratories Ltd, India packaged Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus","Dr. Reddy`s  Laboratories Ltd, Индия",6470/03/08/14/16/19/20/21,29.03.2019,,,,,,,,,2026-01-14T04:36:07.688106+00:00
Carvedilol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,CARVEDILOL,Carvedilol,substance,"Shodhana Laboratories Limited, India","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",1858/14/19,02.09.2019,,,,,,,,,2026-01-14T04:37:55.861262+00:00
Carvedilol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,CARVEDILOL,Carvedilol,substance,"ZuRIs an leadership of registered., Losed, # Parms, Thank you.","Lekpharm LLC, Republic of Belarus",2284/17,31.07.2017,,,,,,,,,2026-01-14T04:37:55.861448+00:00
Carvedilol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,CARVEDILOL,Carvedilol,substance,"Sun Pharmaceutical Industries Ltd, Индия","Minskkintercapes UP, Republic of Belarus",1544/12/17,23.01.2017,,,,,,,,,2026-01-14T04:37:55.861512+00:00
Carvedilol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,CARVEDILOL,Carvedilol,substance,"CTX Lifesciences Pvt., Ltd., India","Pharmtechnology LLC, Republic of Belarus",2443/19,28.01.2019,,,,,,,,,2026-01-14T04:37:55.861573+00:00
Carvedilol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,CARVEDILOL,Carvedilol,substance,"CTX Lifesciences Pvt., Ltd., India","Lekpharm LLC, Republic of Belarus",2655/21,24.03.2021,,,,,,,,,2026-01-14T04:37:55.861619+00:00
Carvedilol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"CARVEDILOL-MIC
instruction:
the specialist
the patient",Carvedilol,"capsules 12.5 mg in blister pack No. 10x3;
25 mg capsules in blister pack No. 10x3;
capsules 6.25 mg in blister pack No. 10x3","Minskkintercapes UP, Republic of Belarus","Minskkintercapes UP, Republic of Belarus",16/11/1417,29.11.2016,,,,,"17.12.2025
LP-№012916-RG-BY",,,,2026-01-14T04:37:55.861687+00:00
Carvedilol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"CARVELAND
instructions:
patient
specialist",Carvedilol,"25 mg tablets in blister packs No. 10x3, No. 15x2, No. 15x4","Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus","Belarusian-Dutch joint venture limited liability company Farmland (JV LLC Farmland), Republic of Belarus",24/08/2650,16.03.2021,,,,,"29.11.2024
LP-№007937-RG-BY",,,,2026-01-14T04:37:55.861752+00:00
Carvedilol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"CARVELAND
instructions:
patient
specialist",Carvedilol,"tablets 12.5 mg in blister packs No. 10x3, No. 15x2, No. 15x4;
tablets 6.25 mg in blister packs No. 10x3, No. 15x2, No. 15x4","Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus","Belarusian-Dutch joint venture limited liability company Farmland (JV LLC Farmland), Republic of Belarus",24/10/2217,26.06.2019,,,,,"06/23/2025
LP-№010831-RG-BY",,,,2026-01-14T04:37:55.861813+00:00
Carvedilol,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"CARVIDIL
instructions:
by application",Carvedilol,"tablets 12.5 mg in blisters in packaging No. 14x2;
25 mg tablets in blisters in packaging No. 14x2;
tablets 6.25 mg in blisters in packaging No. 14x2","Grindeks JSC, Latvia","Grindeks JSC, Latvia",6715/04/06/09/10/14/19,05.04.2019,,,,,"04/29/2023
LP-№002243-RG-BY",,,,2026-01-14T04:37:55.861873+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AZIKAR
instruction:
the patient
the specialist",Azithromycin,"500 mg capsules in blister packs No. 2x1, No. 3x1, No. 3x2","Pharmacare LTD, Palestine/ Lamira-Pharmacare LLC, Republic of Belarus","Lamira-Farmakar LLC, Republic of Belarus",7327/05/10/15/17/21/25,31.05.2021,,,,,,,,,2026-01-14T04:38:26.340591+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AZITHROMYCIN
instruction:
the patient
the specialist",Azithromycin,"lyophilisate for the preparation of solution for infusion 500 mg in bottles in packaging No. 1, No. 5","Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",24/09/3283,03.11.2022,,,,,"11.12.2025
LP-№012852-RG-BY",,,,2026-01-14T04:38:26.340677+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,AZITHROMYCIN,Azithromycin,substance,"Ningxa Qiyuan Pharmaceutical Co., Ltd., Киай","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",1753/13/19,14.03.2019,,,,,,,,,2026-01-14T04:38:26.340734+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AZITHROMYCIN
instruction:
the specialist
the patient",Azithromycin,capsules 250 mg in blister pack No. 6x1,"Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",19/09/1108,02.08.2016,,,,,"31.12.2025
LP-№013095-RG-BY",,,,2026-01-14T04:38:26.340796+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AZITHROMYCIN
instruction:
the patient
the specialist",Azithromycin,"film-coated tablets 500 mg in blister packs No. 3x1, No. 3x2","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",20/04/2342,07.04.2020,,,,,"31.12.2025
LP-№013103-RG-BY",,,,2026-01-14T04:38:26.340858+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,AZITHROMYCIN,Azithromycin,substance,"Alembic Limited, India","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",440/02/10/14/20,18.05.2020,,,,,,,,,2026-01-14T04:38:26.340908+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,AZITHROMYCIN (AZITHROMYCIN DIHYDRATE),Azithromycin,substance,ZeRhose who are from Gudial consulted in the Guval. Ld.,"Pharmtechnology LLC, Republic of Belarus",1389/10/15/21/25,02.11.2015,,,,,,,,,2026-01-14T04:38:26.340957+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AZITHROMYCIN FARMLAND
instruction:
the specialist
the patient",Azithromycin,"film-coated tablets, 250 mg in polymer jars No. 6 in package No. 1;
film-coated tablets, 500 mg in blister packs No. 3x1, No. 3x2","Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus","Belarusian-Dutch joint venture limited liability company Farmland (JV LLC Farmland), Republic of Belarus",24/06/2204,29.01.2020,,,,,"16.12.2024
LP-№008315-RG-BY",,,,2026-01-14T04:38:26.341028+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AZITHROMYCIN FT
instruction:
the specialist
the patient",Azithromycin,"film-coated tablets, 500 mg in blister packs No. 3x1, No. 3x2","Pharmtechnology LLC, Republic of Belarus","Pharmtechnology LLC, Republic of Belarus",24/06/1976,14.02.2017,,,,,"21.11.2025
LP-№012565-RG-BY",,,,2026-01-14T04:38:26.341104+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,AZITHROMYCIN DIHYDRATE,Azithromycin,substance,"Mehta API Pvt. Ltd., India","Belmedpreparaty RUE, Republic of Belarus",2440/19,24.01.2019,,,,,,,,,2026-01-14T04:38:26.341164+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,AZITHROMYCIN DIHYDRATE,Azithromycin,substance,"Alembic Pharmaceuticals Limited, Индия","Pharmtechnology LLC, Republic of Belarus",778/02/10/14/19/21,31.12.2019,,,,,,,,,2026-01-14T04:38:26.341247+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,AZITHROMYCIN DIHYDRATE,Azithromycin,substance,"Ercros S.A., Spain","Pharmtechnology LLC, Republic of Belarus",2550/20/21,08.04.2020,,,,,,,,,2026-01-14T04:38:26.341306+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AZITHROMYCIN-BELMED
instruction:
the specialist
the patient",Azithromycin,"lyophilisate for the preparation of solution for infusion 500 mg in bottles in packaging No. 1, No. 5, No. 10","Belmedpreparaty RUE, Republic of Belarus","Belmedpreparaty RUE, Republic of Belarus",24/09/3028,04.06.2020,,,,,,,,,2026-01-14T04:38:26.341388+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AZITHROMYCIN-BELMED
instruction:
the patient
the specialist",Azithromycin,"film-coated tablets, 125 mg in blister pack No. 10x1;
film-coated tablets, 500 mg in blister packs No. 3x1, No. 3x2","Belmedpreparaty RUE, Republic of Belarus","Belmedpreparaty RUE, Republic of Belarus",25/10/3411,20.10.2025,,,,,,,,,2026-01-14T04:38:26.341469+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"AZITHROMYCIN-BELMED
instruction:
the specialist
the patient",Azithromycin,capsules 250 mg in blister pack No. 6x1,"Belmedpreparaty RUE, Republic of Belarus","Belmedpreparaty RUE, Republic of Belarus",17/06/1052,28.06.2017,,,,,"12.03.2025
LP-№009228-RG-BY",,,,2026-01-14T04:38:26.341538+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"ZIROMIN-REB
instruction:
the specialist
the patient",Azithromycin,powder for the preparation of a suspension for oral administration 200 mg/5 ml in bottles complete with a syringe for dosing in package No. 1,"World Medicine Ilac San. Ve Tic. A.S., Türkiye/ Foreign production and trade unitary enterprise Reb-Farma, Republic of Belarus","Foreign production and trade unitary enterprise Reb-Farma, Republic of Belarus",24/04/3346,30.04.2024,,,,,"09/24/2024
LP-№007073-RG-BY",,,,2026-01-14T04:38:26.341609+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"ZIROMIN-REB
instruction:
the specialist
the patient",Azithromycin,"film-coated tablets 500 mg in blister packs No. 3x1, No. 3x2","World Medicine Ilac San. Ve Tic. A.S., Türkiye/ Foreign production and trade unitary enterprise Reb-Farma, Republic of Belarus","Foreign production and trade unitary enterprise Reb-Farma, Republic of Belarus",24/06/3353,17.06.2024,,,,,"08.12.2025
LP-№012766-RG-BY",,,,2026-01-14T04:38:26.341680+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"ZITMAK
instructions:
specialist
patient",Azithromycin,"film-coated tablets, 500 mg in blisters in packaging No. 3x1, No. 3x2, No. 2x1","Nobbe the Sanyi veyee Ticaret A.S., rokey # ’","Nobbe the Sanyi veyee Ticaret A.S., rokey # ’",8132/07/12/13/18/22,26.03.2018,,,,,,,,,2026-01-14T04:38:26.341754+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"SUMAMED
instructions:
patient
specialist",Azithromycin,capsules 250 mg in blisters in packaging No. 6x1,"PLIVA Hrvatska d.o.o., Croatia","PLIVA Hrvatska d.o.o., Croatia",9106/94/99/04/08/09/14/20,10.02.2020,,,,,,,,,2026-01-14T04:38:26.341826+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"SUMAMED
instructions:
patient
specialist",Azithromycin,"film-coated tablets, 125 mg in blisters in packaging No. 6x1;
film-coated tablets, 500 mg in blisters in packaging No. 3x1","PLIVA Hrvatska d.o.o., Croatia","PLIVA Hrvatska d.o.o., Croatia",123/94/99/04/08/09/14/20,17.03.2020,,,,,,,,,2026-01-14T04:38:26.341914+00:00
Azithromycin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"SUMAMED FORTE
instructions:
patient
specialist",Azithromycin,"powder for the preparation of 15 ml suspension for oral administration 200 mg/5 ml in bottles in package No. 1;
powder for the preparation of 20 ml suspension for oral administration 200 mg/5 ml in bottles in package No. 1;
powder for the preparation of 30 ml suspension for oral administration 200 mg/5 ml in bottles in package No. 1;
powder for the preparation of 37.5 ml suspension for oral administration 200 mg/5 ml in bottles in package No. 1","PLIVA Hrvatska d.o.o., Croatia","PLIVA Hrvatska d.o.o., Croatia",9178/94/99/04/08/10/15/20,13.10.2020,,,,,,,,,2026-01-14T04:38:26.341995+00:00
Levetiracetam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"LEVETRA
instructions:
patient
specialist",Levetiracetam,"film-coated tablets, 250 mg in blister packs No. 10x3, No. 10x6;
film-coated tablets, 500 mg in blister packs No. 10x3, No. 10x6;
film-coated tablets, 1000 mg in blister packs No. 10x3, No. 10x6;
film-coated tablets, 750 mg in blister packs No. 10x3, No. 10x6","Hetero Labs Ltd., India packaged by Belalek LLC, Republic of Belarus","Belalek LLC, Republic of Belarus",25/05/3016,13.05.2025,,,,,,,,,2026-01-14T04:39:42.878211+00:00
Levetiracetam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"LEVIEEL
instructions:
patient
specialist",Levetiracetam,concentrate for the preparation of solution for infusion 100 mg/ml in 5 ml bottles in package No. 1,"Sun Pharmaceutical Medicare Limited, Индия","Sun Pharmaceutical Industries Ltd, Индия",10935/21,02.04.2021,,,,,,,,,2026-01-14T04:39:42.878281+00:00
Levetiracetam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"LEVIEEL
instructions:
patient
specialist",Levetiracetam,"film-coated tablets, 1000 mg in blisters in packaging No. 10x3;
film-coated tablets, 250 mg in blisters in packaging No. 10x3;
film-coated tablets, 500 mg in blisters in packaging No. 10x3;
film-coated tablets, 750 mg in blisters in packaging No. 10x3","Sun Pharma Laboratories Limited, Индия","Sun Pharmaceutical Industries Ltd, Индия",10423/15/19/21/23,27.04.2021,,,,,"17.06.2025
LP-№010778-RG-BY",,,,2026-01-14T04:39:42.878334+00:00
Levetiracetam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"LEVIEEL XR
instructions:
patient
specialist",Levetiracetam,"tablets with prolonged release, film-coated 500 mg in blisters in packaging No. 10x3","Sun Pharmaceutical Industries Ltd, Индия","Sun Pharmaceutical Industries Ltd, Индия",10633/18/23,28.02.2023,,,,,"07/02/2025
LP-№010842-RG-BY",,,,2026-01-14T04:39:42.878381+00:00
Levetiracetam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"LEVIEEL XR
instructions:
specialist
patient",Levetiracetam,"extended-release tablets, film-coated 750 mg in blisters in packaging No. 6x5","Sun Pharmaceutical Industries Ltd, Индия","Sun Pharmaceutical Industries Ltd, Индия",10718/19/24,11.04.2024,,,,,"07/02/2025
LP-№010843-RG-BY",,,,2026-01-14T04:39:42.878425+00:00
Levetiracetam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"LEVIEEL XR
instructions:
patient
specialist",Levetiracetam,"extended-release tablets, film-coated, 1000 mg in blisters in packaging No. 6x5;
extended-release tablets, film-coated, 1500 mg in blisters in packaging No. 10x3","Sun Pharmaceutical Industries Ltd, Индия","Sun Pharmaceutical Industries Ltd, Индия",10788/20/24,26.12.2024,,,,,,,,,2026-01-14T04:39:42.878475+00:00
Levetiracetam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"I'M FLYING
instruction:
the patient
the specialist",Levetiracetam,"film-coated tablets, 1000 mg in blisters in packaging No. 10x3, No. 10x6;
film-coated tablets, 250 mg in blisters in packaging No. 10x3, No. 10x6;
film-coated tablets, 500 mg in blisters in packaging No. 10x3, No. 10x6;
film-coated tablets, 750 mg in blisters in packaging No. 10x3, No. 10x6","EGIS Pharmaceuticals PLC, Hungary manufactured by Rontis Hellas S.A., Greece","EGIS Pharmaceuticals PLC, Hungary",10498/16/21,28.12.2021,,,,,"04.10.2023
LP-№003338-RG-BY",,,,2026-01-14T04:39:42.878521+00:00
Levetiracetam,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"PYRROCETTE
instructions:
specialist
patient",Levetiracetam,"film-coated tablets 1000 mg in blister pack No. 10x3;
film-coated tablets 250 mg in blister pack No. 10x3;
film-coated tablets 500 mg in blister pack No. 10x3","World Medicine Ilac San. Ve Tic. A.S., Türkiye/ Foreign production and trade unitary enterprise Reb-Farma, Republic of Belarus","Foreign production and trade unitary enterprise Reb-Farma, Republic of Belarus",24/08/2821,29.12.2022,,,,,"12.03.2025
LP-№009243-RG-BY",,,,2026-01-14T04:39:42.878573+00:00
