Effective Start Date,Effective End Date,DIN,Trade name,Strength,Dosage form,DBP (raw),Ex Factory Wholesale Price,Ex Factory Wholesale Unit,Local Pack Description,PK keyword present,Public With VAT Price,RI Price,Reimbursable Status,Reimbursable Price,Reimbursable Rate,Reimbursable Notes,Copayment Value
2021-04-30,,02434407,Imbruvica,140 mg,Cap,$99.8350,99.835,,140 mg Cap,No,107.8218,107.8218,FULLY REIMBURSABLE,107.8218,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-04-30,,02459132,Movapo,10 mg / mL,Inj Sol-Pref Pen 3 mL Pk,$45.5400/Pref Pen,45.54,Pref Pen,10 mg / mL Inj Sol-Pref Pen 3 mL Pk,Yes,49.1832,49.1832,FULLY REIMBURSABLE,49.1832,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-04-30,,02466236,Rydapt,25 mg,Cap,$172.6250,172.625,,25 mg Cap,No,186.435,186.435,FULLY REIMBURSABLE,186.435,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-04-30,,02326442,Tykerb,250 mg,Tab,$24.7910,24.791,,250 mg Tab,No,26.77428,26.77428,FULLY REIMBURSABLE,26.77428,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-04-30,,02286386,Tysabri,300 mg /15 mL,Inj Sol-15 mL Vial Pk,"$3,596.1729",3596.1729,,300 mg /15 mL Inj Sol-15 mL Vial Pk,Yes,3883.866732,3883.866732,FULLY REIMBURSABLE,3883.866732,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-04-30,,02260565,Xolair,150 mg,Inj Pd-6 mL Vial Pk,$652.9800/Vial,652.98,Vial,150 mg Inj Pd-6 mL Vial Pk,Yes,705.2184,705.2184,FULLY REIMBURSABLE,705.2184,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-04-30,,02436779,Zykadia,150 mg,Cap,$53.3880,53.388,,150 mg Cap,No,57.65904,57.65904,FULLY REIMBURSABLE,57.65904,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-04-22,,02436523,Ferriprox,100 mg / mL,Oral Solution,$3.3495/ mL,3.3495,mL,100 mg / mL Oral Solution,No,3.61746,3.61746,FULLY REIMBURSABLE,3.61746,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-04-20,,02415690,Opsumit,10 mg,Tab,$132.0550,132.055,,10 mg Tab,No,142.6194,142.6194,FULLY REIMBURSABLE,142.6194,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-04-08,,02469596,Kanuma,2 mg / mL,Inj Sol-10 mL Vial Pk (Preservative-Free),$8546.0000,8546.0,,2 mg / mL Inj Sol-10 mL Vial Pk (Preservative-Free),Yes,9229.68,9229.68,FULLY REIMBURSABLE,9229.68,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-04-08,,02489252,Onpattro,2 mg / mL,Inj Sol (Preservative-Free),$2100.4813/ mL,2100.4813,mL,2 mg / mL Inj Sol (Preservative-Free),No,2268.519804,2268.519804,FULLY REIMBURSABLE,2268.519804,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-03-25,,02472104,Lonsurf,15 mg & 6.14 mg,Tab,$76.2500,76.25,,15 mg & 6.14 mg Tab,No,82.35,82.35,FULLY REIMBURSABLE,82.35,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-03-25,,02472112,Lonsurf,20 mg & 8.19 mg,Tab,$78.5385,78.5385,,20 mg & 8.19 mg Tab,No,84.82158,84.82158,FULLY REIMBURSABLE,84.82158,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-03-03,,02484137,Verkazia,0.1% w/v,Top Oph Emuls-0.3 mL Pk,$3.6667/single-dose container,3.6667,single-dose container,0.1% w/v Top Oph Emuls-0.3 mL Pk,Yes,3.960036,3.960036,FULLY REIMBURSABLE,3.960036,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-02-26,,02465493,Cubicin RF,500 mg /Vial,Pd for Inj Sol-Vial Pk,$161.0000/Vial,161.0,Vial,500 mg /Vial Pd for Inj Sol-Vial Pk,Yes,173.88,173.88,FULLY REIMBURSABLE,173.88,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-02-02,,02480948,Takhzyro,300 mg /2 mL,Inj Sol-Vial (Preservative-Free),$68.4600/ mg,68.46,mg,300 mg /2 mL Inj Sol-Vial (Preservative-Free),No,73.9368,73.9368,FULLY REIMBURSABLE,73.9368,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2021-01-29,,02481383,Tegsedi,284 mg /1.5 mL,Inj Sol-1.5 mL Pref Syr,"$8,043.4874",8043.4874,,284 mg /1.5 mL Inj Sol-1.5 mL Pref Syr,No,8686.966392,8686.966392,FULLY REIMBURSABLE,8686.966392,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2020-04-28,,02470179,Mavenclad,10 mg,Tab,$3212.0000,3212.0,,10 mg Tab,No,3468.96,3468.96,FULLY REIMBURSABLE,3468.96,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2020-03-31,,02292165,Duodopa,20 mg / mL & 5 mg / mL,Intestinal Gel (100 mL Cassette),$169.8100,169.81,,20 mg / mL & 5 mg / mL Intestinal Gel (100 mL Cassette),No,183.3948,183.3948,FULLY REIMBURSABLE,183.3948,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2020-03-04,,02483971,Cresemba,100 mg,Cap,$78.8300,78.83,,100 mg Cap,No,85.1364,85.1364,FULLY REIMBURSABLE,85.1364,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2020-03-04,,02483998,Cresemba,200 mg /Vial,Pd for Sol-Vial Pk (Preservative-Free),$400.0000/Vial,400.0,Vial,200 mg /Vial Pd for Sol-Vial Pk (Preservative-Free),Yes,432.0,432.0,FULLY REIMBURSABLE,432.0,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2020-02-26,,02471574,Velphoro,500 mg,Chew Tab,$4.2036,4.2036,,500 mg Chew Tab,No,4.539888,4.539888,FULLY REIMBURSABLE,4.539888,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2020-01-22,,02469375,Prevymis,240 mg,Tab,$238.7160,238.716,,240 mg Tab,No,257.81328,257.81328,FULLY REIMBURSABLE,257.81328,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2020-01-22,,02469367,Prevymis,20 mg / mL,Inj Sol-240 mL Vial Pk,$238.7160,238.716,,20 mg / mL Inj Sol-240 mL Vial Pk,Yes,257.81328,257.81328,FULLY REIMBURSABLE,257.81328,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2020-01-22,,02469383,Prevymis,480 mg,Tab,$238.7160,238.716,,480 mg Tab,No,257.81328,257.81328,FULLY REIMBURSABLE,257.81328,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2020-01-22,,02469405,Prevymis,20 mg / mL,Inj Sol-480 mL Vial Pk,$469.0910,469.091,,20 mg / mL Inj Sol-480 mL Vial Pk,Yes,506.61828,506.61828,FULLY REIMBURSABLE,506.61828,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2019-11-11,,02484013,Brineura,30 mg / mL,Inj Sol-5 mL Vial Pk,$100.6667/ mg,100.6667,mg,30 mg / mL Inj Sol-5 mL Vial Pk,Yes,108.720036,108.720036,FULLY REIMBURSABLE,108.720036,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2019-09-12,,02467224,Ocrevus,30 mg / mL,Inj Sol-10 mL Vial Pk (Preservative Free),$8150.0000/Vial,8150.0,Vial,30 mg / mL Inj Sol-10 mL Vial Pk (Preservative Free),Yes,8802.0,8802.0,FULLY REIMBURSABLE,8802.0,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2019-06-28,,02443066,Ofev,100 mg,Cap,$28.4168,28.4168,,100 mg Cap,No,30.690144,30.690144,FULLY REIMBURSABLE,30.690144,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2019-06-28,,02443074,Ofev,150 mg,Cap,$56.8336,56.8336,,150 mg Cap,No,61.380288,61.380288,FULLY REIMBURSABLE,61.380288,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2019-05-13,,02468042,Galafold,123 mg,Cap,$1700.0000,1700.0,,123 mg Cap,No,1836.0,1836.0,FULLY REIMBURSABLE,1836.0,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2019-05-13,,02427184,Vimizim,5 mg /5 mL,Inj Sol-5 mL Vial Pk (Preservative Free),$1091.0900/Vial,1091.09,Vial,5 mg /5 mL Inj Sol-5 mL Vial Pk (Preservative Free),Yes,1178.3772,1178.3772,FULLY REIMBURSABLE,1178.3772,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2019-04-30,,02247725,Fuzeon,108 mg /Vial,Inj-3 mL Vial Pk,$42.3230,42.323,,108 mg /Vial Inj-3 mL Vial Pk,Yes,45.70884,45.70884,FULLY REIMBURSABLE,45.70884,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2019-04-30,,02388006,Jakavi,5 mg,Tab,$86.6275,86.6275,,5 mg Tab,No,93.5577,93.5577,FULLY REIMBURSABLE,93.5577,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2019-04-30,,2241927,Rituxan,10 mg / mL,Inj-10 mL Vial Pk,$482.3050/Vial,482.305,Vial,10 mg / mL Inj-10 mL Vial Pk,Yes,520.8894,520.8894,FULLY REIMBURSABLE,520.8894,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2019-04-30,,09857407,Rituxan,10 mg / mL,Inj-50 mL Vial Pk,$2411.5400/Vial,2411.54,Vial,10 mg / mL Inj-50 mL Vial Pk,Yes,2604.4632,2604.4632,FULLY REIMBURSABLE,2604.4632,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2019-04-10,,02418320,Lemtrada,12 mg /1.2 mL,Inj Sol-12 mg /1.2 mL Vial,$1085.9258/ mg,1085.9258,mg,12 mg /1.2 mL Inj Sol-12 mg /1.2 mL Vial,No,1172.799864,1172.799864,FULLY REIMBURSABLE,1172.799864,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2019-02-04,,02442302,Quinsair,100 mg / mL,Inh Sol-2.4 mL Amp (Preservative Free),$64.4887/amp,64.4887,amp,100 mg / mL Inh Sol-2.4 mL Amp (Preservative Free),No,69.647796,69.647796,FULLY REIMBURSABLE,69.647796,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2018-11-20,,02465663,Spinraza,2.4 mg / mL,Inj Sol-5 mL Vial Pk,$9833.3333/ mg,9833.3333,mg,2.4 mg / mL Inj Sol-5 mL Vial Pk,Yes,10619.999964,10619.999964,FULLY REIMBURSABLE,10619.999964,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2018-10-29,,02457857,Hemangiol,3.75 mg / mL,Oral Sol,$2.2808,2.2808,,3.75 mg / mL Oral Sol,No,2.463264,2.463264,FULLY REIMBURSABLE,2.463264,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2018-09-13,,02378582,Caprelsa,100 mg,Tab,$99.1573,99.1573,,100 mg Tab,No,107.089884,107.089884,FULLY REIMBURSABLE,107.089884,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2018-09-13,,02378590,Caprelsa,300 mg,Tab,$198.3150,198.315,,300 mg Tab,No,214.1802,214.1802,FULLY REIMBURSABLE,214.1802,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2018-06-29,,02329840,Cayston,75 mg /vial,Pd Inh Sol- Vial Pk,$42.3989,42.3989,,75 mg /vial Pd Inh Sol- Vial Pk,Yes,45.790812,45.790812,FULLY REIMBURSABLE,45.790812,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2018-06-06,,02444615,Strensiq,18 mg /0.45 mL,Single Use Vial,$1358.6400,1358.64,,18 mg /0.45 mL Single Use Vial,No,1467.3312,1467.3312,FULLY REIMBURSABLE,1467.3312,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2018-06-06,,02444623,Strensiq,28 mg /0.7 mL,Single Use Vial,$2113.4400,2113.44,,28 mg /0.7 mL Single Use Vial,No,2282.5152,2282.5152,FULLY REIMBURSABLE,2282.5152,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2018-06-06,,02444631,Strensiq,40 mg /1 mL,Single Use Vial,$3019.2000,3019.2,,40 mg /1 mL Single Use Vial,No,3260.736,3260.736,FULLY REIMBURSABLE,3260.736,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2018-06-06,,02444658,Strensiq,80 mg /0.8 mL,Single Use Vial,$6038.4000,6038.4,,80 mg /0.8 mL Single Use Vial,No,6521.472,6521.472,FULLY REIMBURSABLE,6521.472,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2018-04-19,,02460351,Ilaris,150 mg / mL,Inj Sol-Vial Pk,$106.6667 per mg,106.6667,,150 mg / mL Inj Sol-Vial Pk,Yes,115.200036,115.200036,FULLY REIMBURSABLE,115.200036,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
