Company,Local Product Name,Generic Name,Local Pack Description,PCID
SIEGFRIED,ENALAPRIL,KINFIL,10 MG COMP.X 30,964252
SIEGFRIED,ENALAPRIL,KINFIL,20 MG COMP.X 30,964254
SIEGFRIED,ENALAPRIL,KINFIL,5 MG COMP.X 30,964256
SIEGFRIED,ENALAPRIL,KINFIL,10 MG COMP.X 60,964253
SIEGFRIED,ENALAPRIL,KINFIL,20 MG COMP.X 60,964255
SIEGFRIED,ENALAPRIL,KINFIL,5 MG COMP.X 60,964257
SIEGFRIED,ENALAPRIL & HYDROCHLOROTHIAZIDE,KINFIL D,10MG / 25MG COMP.X 30,175454
EUROFARMA,PRAMIPEXOLE,KINSON XR,KINSON XR 0.375MGCOMP.LIB.PROL.X10,1895147
EUROFARMA,PRAMIPEXOLE,KINSON XR,KINSON XR 0.75MG COMP.LIB.PROL.X30,1895146
EUROFARMA,PRAMIPEXOLE,KINSON XR,KINSON XR 1.5 MG COMP.LIB.PROL.X30,1895148
TAKEDA,"IMMUNOGLOBULINS, NORMAL HUMAN, FOR INTRAVASCULAR ADM.",KIOVIG,10 G / 100 ML,285
TAKEDA,"IMMUNOGLOBULINS, NORMAL HUMAN, FOR INTRAVASCULAR ADM.",KIOVIG,20 G/200 ML,286
TAKEDA,"IMMUNOGLOBULINS, NORMAL HUMAN, FOR INTRAVASCULAR ADM.",KIOVIG,5 G / 50 ML,288
VARIFARMA,PAZOPANIB,KIPANIB,200 MG COMP.REC.X 30,553822
VARIFARMA,PAZOPANIB,KIPANIB,400 MG COMP.REC.X 30,553823
ADIUM PHARMA,DROSPIRENONE & ETHINYLESTRADIOL,KIR,COMP. REC. X 28,250729
ADIUM PHARMA,DROSPIRENONE & ETHINYLESTRADIOL,KIRUM,KIRUM COMPRIMIDO RECUBIERTO 1 BLISTER POR 21 UNIDADES (21 COMPRIMIDOS RECUBIERTOS (ACTIVOS) Y 7 COMPRIMIDOS INERTES (PLACEBOS))3.03MG,1675842
NOVARTIS,RIBOCICLIB,KISQALI,200 MG COMP.REC.X 21,420934
NOVARTIS,RIBOCICLIB,KISQALI,200 MG COMP.REC.X 63,420935
GLAXOSMITHKLINE,ABACAVIR & LAMIVUDINE,KIVEXA,900 MG TABLETS,182835
ABBOTT,CLARITHROMYCIN,KLARICID,500 MG COMP.X 16,295890
ABBOTT,CLARITHROMYCIN,KLARICID,500 MG COMP.X 8,295892
ABBOTT,CLARITHROMYCIN,KLARICID FORTE,JBE.X 60 ML,630076
ABBOTT,CLARITHROMYCIN,KLARICID UD,COMP.X 5,630077
ABBOTT,CLARITHROMYCIN,KLARICID UD,COMP.X 8,630078
TRB PHARMA,TOFACITINIB,KLAXON,KLAXON 5 mg comp.rec.x 60,1556670
CRAVERI,TIBOLONE,KLIMASTRESS,TABS 30 2.5 MG,531259
BIOSINTEX,CLOBETASOL,KLOMADEX,KLOMADEX CREMA 1 POMO por 30 G,1554619
KLONAL,CLOTRIMAZOLE,KLOMAZOLE,1% CR X 20 G,554310
KLONAL,OMEPRAZOLE,KLOMEPRAX,KLOMEPRAX CON SOLV 5 ML POV 40 MG INY.X 25,1895149
KLONAL,CLARITHROMYCIN,KLONACID,250MG/5ML JBE.X 60ML,1649639
KLONAL,DIPHENHYDRAMINE,KLONADRYL ANTIALERGICO,250 MG% JBE.X 120 ML,870178
KLONAL,DIPHENHYDRAMINE,KLONADRYL,50 MG COMP.X 30,870177
KLONAL,DICLOFENAC,KLONAFENAC,2% CR. X 50 G,1608124
KLONAL,FUSIDIC ACID,KLONAFUSID,2% CR.X 15 G,1317815
KLONAL,TIMOLOL,KLONALOL,"KLONALOL SOLUCION OFTALMICA 1 FRASCO POR 5 ML, 0.5%",1554381
KLONAL,CILASTATIN & IMIPENEM,KLONAM,500 MG F.A.X 42,1108081
KLONAL,LATANOPROST,KLONAPROST,OPH. SOL. 0.005 % 2.5 ML,233528
KLONAL,ATROPINE,KLONATROPINA,100 AMP. 1MG/ML *1ML,382122
KLONAL,ATROPINE,KLONATROPINA,SOL.OFT.X 5 ML,330364
KLONAL,MIDAZOLAM,KLONAZOLAM,KLONAZOLAM 15 mg/3 ml iny.a.x 100,1556751
KLONAL,CEFADROXIL,KLONDROXIL,500 MG COMP.X 8,643717
KLONAL,COLISTIN,KLONISTIN,KLONISTINA POLVO PARA SOLUCI√ìN INYECTABLE Y/O INHALATORIA 100 FRASCO AMPOLLA por 240 MG,1844075
KLONAL,MEROPENEM,KLOPENEM,"KLOPENEM STERILE POWDER FOR INJECTION 25 AMPOULE BOTTLE per 500 MG, 10 ML",1602565
KLONAL,POVIDONE-IODINE,KLOPOXONA,10g /100ml TÛpico Sol. X 30ml,1547007
KLONAL,HYDROCHLOROTHIAZIDE,KLORTIAZIDA,KLORTIAZIDA 25 mg comp.x 30,1556752
CLONAL SRL,LOSARTAN,KLOSARTAN,100MG COMP. X 30,175498
CLONAL SRL,LOSARTAN,KLOSARTAN,50MG COMP. X 30,175500
CLONAL SRL,HYDROCHLOROTHIAZIDE & LOSARTAN,KLOSARTAN-D,50MG /12.5MG COMP. X 30,175612
BAGO,PARACETAMOL & TRAMADOL,KLOSIDOL,KLOSIDOL PLUS PLOT 37.5/325MG COMP.REC.X 20,1997038
BAGO,PARACETAMOL & TRAMADOL,KLOSIDOL,KLOSIDOL PLUS PLOT 37.5/325MG COMP.REC.X 30,1997039
BAGO,TRAMADOL,KLOSIDOL,KLOSIDOL 50 PLOT COMP.X 30,1997037
KLONAL,ACICLOVIR,KLOVIRACIL,"KLOVIRACIL CREMA DERMICA 1 POMO POR 10 G, 5%",1554392
KLONAL,ACICLOVIR,KLOVIRACIL,500MG FA X 30,1649598
TUTEUR,COAGULATION FACTOR VIII,KOATE-DVI,KOATE-DVI 1000 UI F.A.+DILUY.+KIT FACTOR VIII,1290111
TUTEUR,COAGULATION FACTOR VIII,KOATE-DVI,KOATE-DVI 500 UI F.A.+DILUY.+KIT FACTOR VIII,1290112
DUNCAN,FUROSEMIDE,KOLKIN,40 MG COMP.X 50,1189569
LAFEDAR,CARVEDILOL,KOLLOSTERIL,KOLLOSTERIL 12.5 MG COMP.X 28C,684588
LAFEDAR,CARVEDILOL,KOLLOSTERIL,KOLLOSTERIL 25 MG COMP.X 28,684589
LAFEDAR,CARVEDILOL,KOLLOSTERIL,KOLLOSTERIL 6.25 MG COMP.X 28,684590
ASTRAZENECA,METFORMIN & SAXAGLIPTIN,KOMBIGLYZE XR,"TABLET (MODIFIED RELEASE) CONTAINING 5 MG SAXAGLIPTIN (AS HYDROCHLORIDE) WITH 1000 MG METFORMIN HYDROCHLORIDE MODIFIED RELEASE, 28",221
ASTRAZENECA,METFORMIN & SAXAGLIPTIN,KOMBIGLYZE XR,"TABLET (MODIFIED RELEASE) CONTAINING 2.5 MG SAXAGLIPTIN (AS HYDROCHLORIDE) WITH 1000 MG METFORMIN HYDROCHLORIDE MODIFIED RELEASE, 56",222
BAYER,COAGULATION FACTOR VIII,KOVALTRY,1000 UI F.A. X 1,1547008
BAYER,COAGULATION FACTOR VIII,KOVALTRY,500 UI F.A. X 1,1547009
DUNCAN,ALPRAZOLAM,KRAMA,0.5 MG COMP.X 30,460224
DUNCAN,ALPRAZOLAM,KRAMA,1 MG COMP.X 30,460225
DUNCAN,ALPRAZOLAM,KRAMA,0.5 MG COMP.X 60,460226
DUNCAN,ALPRAZOLAM,KRAMA,1 MG COMP.X 60,460227
KEMEX,ENZALUTAMIDE,KREVEDA,KREVEDA 40 MG CAPS.X 120,1997028
MONSERRAT,SODIUM PICOSULFATE,KRITEL,MINT CHEWING GUM X 6,630040
SIEGFRIED,BRIMONIDINE & DORZOLAMIDE & TIMOLOL,KRYTANTEK OFTENO,KRYTANTEK OFTENO PFW/DOSIF. SOL.OFT.X 5 ML,2112834
GOBBI,SAPROPTERIN,KUVAN,KUVAN POLVO PARA SOLUCION ORAL SOBRE POR 30 UNIDADES 100 MG,1895791
GOBBI,SAPROPTERIN,KUVAN,KUVAN POLVO PARA SOLUCION ORAL SOBRE POR 30 UNIDADES 500 MG,1573528
BAYER,PLASTIC IUD WITH PROGESTOGEN,KYLEENA,INTRAUTERINE DELIVERY SYSTEM 19.5 MG,1579466
TUTEUR,SIPONIMOD,KYMONOD,KYMONOD TABLETS 0.25 MG COMP.REC.X 12,1934996
TUTEUR,SIPONIMOD,KYMONOD,KYMONOD TABLETS 0.25 MG COMP.REC.X 120,1934997
TUTEUR,SIPONIMOD,KYMONOD,KYMONOD TABLETS 2 MG COMP.REC.X 28,1934995
AMGEN,CARFILZOMIB,KYPROLIS,INFUSION 1 LYOPHILIZED POWDER VIAL  30 MG,684536
AMGEN,CARFILZOMIB,KYPROLIS,INFUSION 1 LYOPHILIZED POWDER VIAL 1 ML 60 MG,172
RICHET,LABETALOL,LABETALOL,5 MG/ML A.X 10 X 4 ML,846002
RICHET,LABETALOL,LABETALOL,200 MG COMP.X 20,845999
RICHET,LABETALOL,LABETALOL,200 MG COMP.X 50,846000
BIOSINTEX,ACICLOVIR,LABIODERM,LABIODERM CREMA DERMICA 1 POMO por 10 G,1554617
LABSA LAB,SALBUTAMOL,LABSA VENT,SOL.X 20 ML,1158236
LABSA LAB,MELOXICAM & PRIDINOL,LABSYCAM FLEX,15/4 MG COMP.X 10,743623
KEMEX,GEFITINIB,LACAD,250 MG COMP.X 30,531323
ARISTON,LACOSAMIDE,LACOMAX,100 MG COMP.X 30,1108078
ARISTON,LACOSAMIDE,LACOMAX,200 MG COMP.X 30,1108079
ARISTON,LACOSAMIDE,LACOMAX,50 MG COMP.X 30,1108080
ARISTON,ARGININE ASPARTATE,LACORENE,"LACORENE SOLUCION 1 FRASCO POR 200 ML, 15 G/ 10ML",1554395
ADIUM,LACOSAMIDE,LACOTEM,100 MG 30 TABS,397858
MONTEVERDE,LACOSAMIDE,LACOTEM,LACOTEM 100 COMPRIMIDO RECUBIERTO BLISTER por 30 UNIDADES 100 MG,1675204
ADIUM,LACOSAMIDE,LACOTEM,150 MG 30 TABS,397859
MONTEVERDE,LACOSAMIDE,LACOTEM,LACOTEM 150 COMPRIMIDO RECUBIERTO BLISTER por 30 UNIDADES 150 MG,1675205
ADIUM,LACOSAMIDE,LACOTEM,200 MG 30 TABS,397860
ADIUM,LACOSAMIDE,LACOTEM,50 MG 30 TABS,2167219
RAFFO,LACOSAMIDE,LACOTEM,50 MG 30 TABS,397861
MONTEVERDE,LACOSAMIDE,LACOTEM,LACOTEM 50 COMPRIMIDO RECUBIERTO BLISTER por 30 UNIDADES 50 MG,1675203
BIOSINTEX,TETRYZOLINE,LACRIGESTINA COLIRIO,LACRIGESTINA COLIRIO SOLUCION OFTALMICA ESTERIL 1 FRASCO GOTERO por 15 ML,1554624
BAUSCH & LOMB,CICLOSPORIN,LACRINMUNE,"5ML,0.05%",896047
BETA PHARMA,CABERGOLINE,LACTAMAX,0.5MG COMP. X 2,209501
BETA PHARMA,CABERGOLINE,LACTAMAX,0.5MG COMP. X 8,196446
DOMINGUEZ,LACTASE,LACTAS,"LACTAS CAPSULA BLISTER POR 20 UNIDADES,4500 IU",1725068
MEGALABS,LACTIC ACID,LACTIBON,LACTIBON OVULO ALVEOLO POR 7 UNIDADES 171 MG,1608693
ELEA,MIGALASTAT,LACTOREL,LACTOREL 123 MG C¡PS.X 14,2045758
LAZAR,LACTULOSE,LACTULON,10 G SOB.X 16,684654
LAZAR,LACTULOSE,LACTULON,10 G SOB.X 8,684655
LAZAR,LACTULOSE,LACTULON,JBE.X 120 ML,684656
LAZAR,LACTULOSE,LACTULON,JBE.X 250 ML,684657
LAZAR,LACTULOSE,LACTULON,LACTULON15 ML SACHETS X 16,2112871
LAZAR,LACTULOSE,LACTULON,LACTULON15 ML SACHETS X 8,2112872
LKM ONCO,LENALIDOMIDE,LADEVINA,CAPS 10MG. X 21,1594
LKM ONCO,LENALIDOMIDE,LADEVINA,CAPS 15MG. X 21,1595
LKM ONCO,LENALIDOMIDE,LADEVINA,CAPS 25MG. X 21,1596
LKM ONCO,LENALIDOMIDE,LADEVINA,CAPS 5MG. X 21,1597
BIOL,CARBETOCIN,LAETIS,LAETIS SOLUCION INYECTABLE ENDOVENOSA 5 AMPOLLA por 1 ML,1554588
LAFEDAR,LIDOCAINE,LAFECAIN,VISCOUS FCO.X 50 ML,395243
GENOMMA LAB,CALAMINE & DIPHENHYDRAMINE,LAFEDRYL,LOC.†V2 X 120 ML,1908868
LAFEDAR,LACTULOSE,LAFELAX,JBE.X 120 ML,684658
LAFEDAR,ACICLOVIR,LAFEVIR,LIOF. 500MG INY. AMP.,147087
LAFEDAR,ACICLOVIR,LAFEVIR,200MG COMP. X 20,147088
LAFEDAR,ACICLOVIR,LAFEVIR,800MG COMP. X 20,147089
LAFEDAR,ACICLOVIR,LAFEVIR,200MG COMP. X 40,147090
LAFEDAR,ACICLOVIR,LAFEVIR,800MG COMP. X 40,147091
TEVA,LEVETIRACETAM,LAFONTEN,1000 MG TAB X 30,1447261
TEVA,LEVETIRACETAM,LAFONTEN,500 MG TAB X 30,1447262
BETA PHARMA,LAMOTRIGINE,LAGOTRAN,100 MG DISPERSIBLE 30 TABS,397865
BETA LABORATORIOS,LAMOTRIGINE,LAGOTRAN 100 MG,LAGOTRAN 100 MG COMPRIMIDO DISPERSABLE BLISTER POR 30 UNIDADES,1874976
BETA PHARMA,LAMOTRIGINE,LAGOTRAN,200 MG DISPERSIBLE 30 TABS,397866
BETA LABORATORIOS,LAMOTRIGINE,LAGOTRAN,LAGOTRAN 25 MG COMPRIMIDO DISPERSABLE BLISTER POR 30 UNIDADES,1630942
BETA PHARMA,LAMOTRIGINE,LAGOTRAN,25 MG DISPERSIBLE 30 TABS,397867
BETA LABORATORIOS,LAMOTRIGINE,LAGOTRAN,LAGOTRAN 50 MG COMPRIMIDO DISPERSABLE BLISTER POR 30 UNIDADES,1630943
BETA PHARMA,LAMOTRIGINE,LAGOTRAN,50 MG DISPERSIBLE 30 TABS,397868
ALCON,ARTIFICIAL TEARS & OTHER INDIFFERENT PREPARATIONS,ALCON LAGRIMAS II,ALCON LAGRIMAS SOLUCION OFTALMICA 1 FRASCO GOTERO por 15 ML,1566907
GLAXOSMITHKLINE,LAMOTRIGINE,LAMICTAL,100 MG DISPERSIBLE 30 TABS,397893
GLAXOSMITHKLINE,LAMOTRIGINE,LAMICTAL,200 MG DISPERSIBLE 30 TABS,397904
GLAXOSMITHKLINE,LAMOTRIGINE,LAMICTAL,25 MG DISPERSIBLE 30 TABS,397909
GLAXOSMITHKLINE,LAMOTRIGINE,LAMICTAL,5 MG DISPERSIBLE 30 TABS,397914
GLAXOSMITHKLINE,LAMOTRIGINE,LAMICTAL,50 MG DISPERSIBLE 30 TABS,397921
GLAXOSMITHKLINE,LAMOTRIGINE,LAMICTAL,100 MG COMP.X 60,1492922
ELEA,LAMOTRIGINE,LAMIRAX,50 MG DISPERSIBLE 10 TABS,1435656
ELEA,LAMOTRIGINE,LAMIRAX,100 MG DISPERSIBLE 30 TABS,397964
ELEA,LAMOTRIGINE,LAMIRAX,200 MG DISPERSIBLE 30 TABS,397965
ELEA,LAMOTRIGINE,LAMIRAX,25 MG DISPERSIBLE 30 TABS,397966
ELEA,LAMOTRIGINE,LAMIRAX,50 MG DISPERSIBLE 30 TABS,397967
ELEA,LAMOTRIGINE,LAMIRAX,100 MG DISPERSIBLE 60 TABS,397968
MICROSULES,LAMIVUDINE,LAMIVUDINA MICROSULES,300 MG COMP.REC.X 30,585305
MICROSULES,LAMIVUDINE,LAMIVUDINA MICROSULES,150 MG COMP.REC.X 60,585304
CASASCO,LAMOTRIGINE,LAMOCAS,100 MG DISPERSIBLE 30 TABS,397979
CASASCO,LAMOTRIGINE,LAMOCAS,200 MG DISPERSIBLE 30 TABS,397980
CASASCO,LAMOTRIGINE,LAMOCAS,25 MG DISPERSIBLE 30 TABS,397981
CASASCO,LAMOTRIGINE,LAMOCAS,50 MG DISPERSIBLE 30 TABS,397982
CASASCO,LAMOTRIGINE,LAMOCAS,LAMOCAS 100 MG COMP.DISPERS.X 60,1566717
CASASCO,LAMOTRIGINE,LAMOCAS XR,EXT. RELEASE 100 MG 30 TABS,397983
CASASCO,LAMOTRIGINE,LAMOCAS XR,LAMOCAS XR 200 MG COMP.X 30,1556753
CASASCO,LAMOTRIGINE,LAMOCAS XR,EXT. RELEASE 100 MG 60 TABS,397984
CASASCO,LAMOTRIGINE,LAMOCAS XR,200 MG COMP.X 60,1561410
AMARIN TECHNOLOGIES,DESOGESTREL & ETHINYLESTRADIOL,LAMUNA,LAMUNA 25MCG/H PARCHE MATRIZ.X5,1957414
AMARIN TECHNOLOGIES,DESOGESTREL & ETHINYLESTRADIOL,LAMUNA,LAMUNA 50MCG/H PARCHE MATRIZX5,1957413
ROEMMERS,DIGOXIN,LANOXIN,0.25 MG COMP.X 100,305116
ROEMMERS,DIGOXIN,LANOXIN,0.25 MG COMP.X 25,305117
ROEMMERS,DIGOXIN,LANOXIN,0.25 MG COMP.X 50,305118
SIEGFRIED,LOPERAMIDE,LANSEKA,2 MG COMP.X 10,408995
SIEGFRIED,LOPERAMIDE,LANSEKA,2 MG COMP.X 20,408996
TEVA,LANSOPRAZOLE,LANSOPRAZOL TEVA,CAPS.*30,568009
SANOFI,INSULIN GLARGINE,LANTUS SOLOSTAR,100 IU / ML LAP PRELL X 5 X 3ML,561430
ASPEN,TIOGUANINE,LANVIS,40 MG 25 TABLETS THIOGUANINE,403
ELEA,SPIRONOLACTONE,LANX,100 MG COMP.X 30,295913
ELEA,SPIRONOLACTONE,LANX,25 MG COMP.X 30,295914
ELEA,EPLERENONE,LANX EP 25,LANX EP 25 COMPRIMIDO RECUBIERTO BLISTER POR 30 UNIDADES,1608371
ELEA,EPLERENONE,LANX EP 50,LANX EP 50 COMPRIMIDO RECUBIERTO BLISTER por 30 UNIDADES,1566785
ROEMMERS,LANSOPRAZOLE,LANZOPRAL,LANZOPRAL CAPSULA BLISTER POR 15 UNIDADES 15 MG,1675212
ROEMMERS,LANSOPRAZOLE,LANZOPRAL,30 MG 15 CAPS,377212
ROEMMERS,LANSOPRAZOLE,LANZOPRAL,30 MG 30 CAPS,377213
ROEMMERS,LANSOPRAZOLE,LANZOPRAL,30 MG 30 ENVELOPES,377216
ROEMMERS,LANSOPRAZOLE,LANZOPRAL MD,15 MG 30 CAPS,377214
ROEMMERS,LANSOPRAZOLE,LANZOPRAL MD,15 MG 30 ENVELOPES,377215
CELNOVA,LAPATINIB,LAPANOVA,250 MG COMP.REC. X 140,1512359
PANALAB,AMOROLFINE,LAQUIFUN,NAIL LACQUER X 4 ML,553942
ROEMMERS,SILYMARIN,LARAGON,150 MG COMP.REC.X 30,1296313
VEINFAR,LIDOCAINE,LARJANCAINA,LARJANCAINA 1% A.X 100 X 5 ML,1895150
VEINFAR,AMINOPHYLLINE,LARJANFILINA,LARJANFILINA INYECTABLE 100 AMPOLLA POR 10 ML 0.24 G,1608705
BAYER,MULTIVITAMINS WITH MINERALS,LAROTABE,LAROTABE CAPSULA BLANDA BLISTER por 30 UNIDADES,1554600
POEN,BIMATOPROST,LASIN,0.03% FCO. SOL. X 5ML,1108085
SANOFI,FUROSEMIDE,LASIX,40 MG COMP.X 30,343635
SANOFI,FUROSEMIDE,LASIX,40 MG COMP.X 50,343641
SANOFI,FUROSEMIDE,LASIX,40 MG COMP.X 60,531383
ABBVIE,ALCAFTADINE,LASTACAFT,LASTACAFT SOLUCION OFTALMICA 1 FRASCO GOTERO por 3 ML 0.25 PERCENT,1725102
SIDUS,LATANOPROST,LATANOFLAX,50MCG/ML GTS.OFT.X 2.5ML,1158161
SIDUS,LATANOPROST & TIMOLOL,LATANOFLAX T,GTS.OFT.X 2.5 ML,1722973
PHARMADORF,LATANOPROST,LATANOPROST,50MCG/ML GTS.OFT.X 2.5ML,1158162
PHARMADORF,LATANOPROST & TIMOLOL,LATIMODORF,"2,5 ML EYE DROPS, SOLUTION",233548
ABBVIE,BIMATOPROST,LATISSE TM,0.03% BOX FCO. SOL X 3 ML,1108086
LI ARGENTINO,ARTIFICIAL TEARS & OTHER INDIFFERENT PREPARATIONS,LATLAS TEARS,FCO.GOTERO X 15 ML,330385
BALIARDA,LAMOTRIGINE,LATRIGIN 100,100 MG DISPERSIBLE 30 TABS,398080
BALIARDA,LAMOTRIGINE,LATRIGIN 200,200 MG DISPERSIBLE 30 TABS,398081
BALIARDA,LAMOTRIGINE,LATRIGIN 25,25 MG DISPERSIBLE 30 TABS,398082
BALIARDA,LAMOTRIGINE,LATRIGIN 50,50 MG DISPERSIBLE 30 TABS,398083
BALIARDA,LAMOTRIGINE,LATRIGIN 100,LATRIGIN 100 DISPERSIBLE TABLETS COMP.DISPER.RAN. 100 MG X 60,1934998
WUNDER PHARM,SODIUM PICOSULFATE,LAXAGAR,"GTS.X 15 ML, 750 MG / 100 ML",630037
TEMIS LOSTALO,BISACODYL,LAXAMIN,COMP X 10,684547
TEMIS LOSTALO,BISACODYL,LAXAMIN,COMP X 20,684548
TEMIS LOSTALO,BISACODYL,LAXAMIN,COMP X 40,684549
RONNET,SODIUM PICOSULFATE,LAXANET,SOL.ORAL X 50 ML,1468073
DR LAZAR Y CIA SA,FAMOTIDINE,LAZARTIDINE,"LAZARTIDINA COMPRIMIDO RECUBIERTO BLISTER POR 30 UNIDADES, 20 MG TAB.REC. X30",1554363
DR LAZAR Y CIA SA,FAMOTIDINE,LAZARTIDINE,"LAZARTIDINA COMPRIMIDO RECUBIERTO BLISTER POR 60 UNIDADES, 20 MG TAB.REC. X60",1554364
PFIZER,CARBIDOPA & LEVODOPA,LEBOCAR 100-25,COMP.REC.X 30,554042
PFIZER,CARBIDOPA & LEVODOPA,LEBOCAR,250MG /25MG COMP. X 30,554040
PFIZER,CARBIDOPA & LEVODOPA,LEBOCAR 100-25,COMP.REC.X 60,554043
PFIZER,CARBIDOPA & LEVODOPA,LEBOCAR,250MG /25MG COMP. X 60,554041
ADIUM,FINGOLIMOD,LEBRINA,LEBRINA CAPSULA DURA BLISTER POR 28 UNIDADES 0.5 MG,1865936
KLONAL,CARBIDOPA & LEVODOPA,LECARGE,250/25 MG COMP.X 30,554044
ERIOCHEM,LEUPRORELIN,LECTRUM,LYO.INJ7.5 MG,382124
ERIOCHEM,LEUPRORELIN,LECTRUM,LYO.INJ 22.5 MG,1229518
ERIOCHEM,LEUPRORELIN,LECTRUM,LYO.INJ 3.75 MG,382123
NOVARTIS,LEUPRORELIN,LECTRUM,LECTRUM 3.75 MG INYECTABLE LIOFILIZADO DE DEPOSITO 1 FRASCO AMPOLLA POR 3.75 MG + 1 AMPOLLA CON SOLVENTE POR 1.5 ML,1725058
NOVARTIS,LEUPRORELIN,LECTRUM,LECTRUM 7.5 MG INYECTABLE LIOFILIZADO DE DEPOSITO 1 FRASCO AMPOLLA POR 7.5 MG + 1 AMPOLLA CON SOLVENTE POR 1.5 ML,1630953
VARIFARMA,CHLORMETHINE,LEDAGA,LEDAGAGEL DERM. X 60 G.,1926972
ASPEN,LENALIDOMIDE,LEDAMIN,CAPS 10MG. X 21,1029
ASPEN,LENALIDOMIDE,LEDAMIN,CAPS 15MG. X 21,1030
ASPEN,LENALIDOMIDE,LEDAMIN,CAPS 25MG. X 21,1031
ASPEN,LENALIDOMIDE,LEDAMIN,CAPS 5MG. X 21,1032
ECZANE,LENALIDOMIDE,LEDANE,10 MG CAPS.X 21,1158150
ECZANE,LENALIDOMIDE,LEDANE,15 MG CAPS.X 21,1158151
ECZANE,LENALIDOMIDE,LEDANE,25 MG CAPS.X 21,1158152
ECZANE,LENALIDOMIDE,LEDANE,5 MG CAPS.X 21,1158153
ASPEN,ZOLEDRONIC ACID,LEDRON,4 mg liof.vial x 1+solv.,531222
FECOFAR,LOPERAMIDE,LEFA ENTERIL L,LEFA ENTERIL L COMPRIMIDO BLISTER POR 10 UNIDADES,1554663
FECOFAR,NEOMYCIN & PHTHALYLSULFATHIAZOLE,LEFANTERIL,LEFANTERIL COMPRIMIDO BLISTER POR 20 UNIDADES,1556567
RONTAG LABORATORIES,LEFLUNOMIDE,LEFLUAR,30 TABLET 20 MG,377122
ELEA,LEVOFLOXACIN,LEFLUMAX,750 MG COMP.REC.X 5,531279
ELEA,LEVOFLOXACIN,LEFLUMAX,500 MG COMP.REC.X 7,531280
ARISTON,LEFLUNOMIDE,LEFLUNOMIDA SC,TABLET 20 MG X 30,2033
BIOSINTEX,BENZOCAINE & HEXYLRESORCINOL & TYROTHRICIN,LEFMAR CARAMELOS ANTIBIOTICOS,LEFMAR CARAMELOS ANTIBIOTICOS CARAMELO BLISTER por 9 UNIDADES,1895792
LABORATORIOS CASASCO S.A.I.C.,ROFLUMILAST,LEMAST,LEMAST COMPRIMIDO RECUBIERTO BLISTER POR 30 UNIDADES 0.5 MG,1675352
CASASCO,ROFLUMILAST,LEMAST,0.5 MG COMP X 30,1170
CASASCO,ARIPIPRAZOLE,LEMIDAL,10 MG COMP.X 30,377218
CASASCO,ARIPIPRAZOLE,LEMIDAL,15 MG COMP.X 30,377219
CASASCO,ARIPIPRAZOLE,LEMIDAL,5 MG COMP.X 30,377220
IMA,LENALIDOMIDE,LENALIM,10 MG CAPS.X 21,1673685
IMA,LENALIDOMIDE,LENALIM,15 MG CAPS.X 21,1673686
IMA,LENALIDOMIDE,LENALIM,25 MG CAPS.X 21,1673687
IMA,LENALIDOMIDE,LENALIM,5 MG CAPS.X 21,1673684
CELNOVA,LENALIDOMIDE,LENALINOVA,CAPS 10MG. X 21,1358555
CELNOVA,LENALIDOMIDE,LENALINOVA,CAPS 15MG. X 21,1358556
CELNOVA,LENALIDOMIDE,LENALINOVA,CAPS 25MG. X 21,1358557
CELNOVA,LENALIDOMIDE,LENALINOVA,CAPS 5MG. X 21,1358558
LAFEDAR,ALENDRONIC ACID,LENDRONAL,70 MG COMP.*4,1645
OXAPHARMA,ADAPALENE & CLINDAMYCIN,LENEMICINA,LENEMICINA GEL DERMICO 1 POMO por 30 G,1553942
LEPETIT,CITALOPRAM,LENEPAL,20MG COMP. REC. X 30,209514
LKM ONCO,LENALIDOMIDE,LENOMEL,10 MG 21 CAPS.X,1510
LKM ONCO,LENALIDOMIDE,LENOMEL,15 MG 21 CAPS.X,1511
LKM ONCO,LENALIDOMIDE,LENOMEL,21 25 MG CAPS.X,1512
VARIFARMA,LENVATINIB,LENVATIB,LENVATIB BLISTER POR 30 UNIDADES 10 MG,1052633
VARIFARMA,LENVATINIB,LENVATIB,LENVATIB BLISTER POR 30 UNIDADES 4 MG,1052632
ECZANE,LENVATINIB,LENVATINIB ECZANE,10 MG CAPS X 30,1593218
ECZANE,LENVATINIB,LENVATINIB ECZANE,4 MG CAPS X 30,1593279
LKM ONCO,LEUPRORELIN,LEPRID 7.5,7.5 MG FCO.AMP. KIT X 1,554189
BETA LABORATORIOS,LEVETIRACETAM,LEPTAM,LEPTAM COMPRIMIDO RECUBIERTO BLISTER POR 30 UNIDADES,1554489
SOUBEIRAN CHOBET,CLONAZEPAM,LEPTIC CHOBET,LEPTIC CHOBET COMPRIMIDO ENVASE por 10 UNIDADES 0.5 MG,1675500
SOUBEIRAN CHOBET,CLONAZEPAM,LEPTIC,LEPTIC CHOBET COMPRIMIDO ENVASE POR 10 UNIDADES 2 MG,1725137
GADOR,LERCANIDIPINE,LERCADIP,10MG COMP.REC. X 30,175333
GADOR,LERCANIDIPINE,LERCADIP,20MG COMP.REC. X 30,175335
GADOR,LERCANIDIPINE,LERCADIP,10MG COMP.REC. X 60,175334
GADOR,LERCANIDIPINE,LERCADIP,20MG COMP.REC. X 60,175336
ORGANON & CO,MIANSERIN,LERIVON,30MG COMP. X 30,196508
