WHO_ATC_Code,Local_Pack_Description_MK,Local_Pack_Description_EN,Generic_Name,Marketing_Company_MK,Marketing_Company_EN,Pharmacy_Purchase_Price,Effective_Start_Date
B02BD02,NovoEight ?????? ? ????????? ?? ??????? ?? ??????????? 250 IE 1 ?????? ?? ??????+1 ????????? ???????? ????? ?? ?????????+ 1 ??????? ?? ??????/??????,NovoEight powder and vehicle for solution for injection 250 IU 1 vial with powder+1 pre-filled syringe with vehicle+ 1 vial/box adapter,turoctocog alfa,NOVO NORDISK A/S,NOVO NORDISK A/S,9656.13,15.03.2021
B02BD02,NovoEight ?????? ? ????????? ?? ??????? ?? ??????????? 250 IE 1 ?????? ?? ??????+1 ????????? ???????? ????? ?? ?????????+ 1 ??????? ?? ??????/??????,NovoEight powder and vehicle for solution for injection 250 IU 1 vial with powder+1 pre-filled syringe with vehicle+ 1 vial/box adapter,turoctocog alfa,NOVO NORDISK A/S,NOVO NORDISK A/S,9039.33,15.03.2022
B02BD02,NovoEight ?????? ? ????????? ?? ??????? ?? ??????????? 500 IE 1 ?????? ?? ??????+ 1 ????????? ???????? ????? ?? ?????????+ 1 ??????? ?? ??????/??????,NovoEight powder and vehicle for solution for injection 500 IU 1 vial of powder+ 1 pre-filled syringe with vehicle+ 1 vial/box adapter,turoctocog alfa,NOVO NORDISK A/S,NOVO NORDISK A/S,20891.6,16.11.2015
B02BD02,NovoEight ?????? ? ????????? ?? ??????? ?? ??????????? 500 IE 1 ?????? ?? ??????+ 1 ????????? ???????? ????? ?? ?????????+ 1 ??????? ?? ??????/??????,NovoEight powder and vehicle for solution for injection 500 IU 1 vial of powder+ 1 pre-filled syringe with vehicle+ 1 vial/box adapter,turoctocog alfa,NOVO NORDISK A/S,NOVO NORDISK A/S,19779.82,15.03.2018
B02BD02,NovoEight ?????? ? ????????? ?? ??????? ?? ??????????? 500 IE 1 ?????? ?? ??????+ 1 ????????? ???????? ????? ?? ?????????+ 1 ??????? ?? ??????/??????,NovoEight powder and vehicle for solution for injection 500 IU 1 vial of powder+ 1 pre-filled syringe with vehicle+ 1 vial/box adapter,turoctocog alfa,NOVO NORDISK A/S,NOVO NORDISK A/S,19484.76,15.03.2019
B02BD02,NovoEight ?????? ? ????????? ?? ??????? ?? ??????????? 500 IE 1 ?????? ?? ??????+ 1 ????????? ???????? ????? ?? ?????????+ 1 ??????? ?? ??????/??????,NovoEight powder and vehicle for solution for injection 500 IU 1 vial of powder+ 1 pre-filled syringe with vehicle+ 1 vial/box adapter,turoctocog alfa,NOVO NORDISK A/S,NOVO NORDISK A/S,18257.36,15.03.2021
B02BD02,NovoEight ?????? ? ????????? ?? ??????? ?? ??????????? 500 IE 1 ?????? ?? ??????+ 1 ????????? ???????? ????? ?? ?????????+ 1 ??????? ?? ??????/??????,NovoEight powder and vehicle for solution for injection 500 IU 1 vial of powder+ 1 pre-filled syringe with vehicle+ 1 vial/box adapter,turoctocog alfa,NOVO NORDISK A/S,NOVO NORDISK A/S,18050.37,15.03.2022
B02BD02,NovoEight ?????? ? ????????? ?? ??????? ?? ??????????? 500 IE 1 ?????? ?? ??????+ 1 ????????? ???????? ????? ?? ?????????+ 1 ??????? ?? ??????/??????,NovoEight powder and vehicle for solution for injection 500 IU 1 vial of powder+ 1 pre-filled syringe with vehicle+ 1 vial/box adapter,turoctocog alfa,NOVO NORDISK A/S,NOVO NORDISK A/S,17276.21,15.03.2024
B02BD02,NovoEight ?????? ? ????????? ?? ??????? ?? ??????????? 500 IE 1 ?????? ?? ??????+ 1 ????????? ???????? ????? ?? ?????????+ 1 ??????? ?? ??????/??????,NovoEight powder and vehicle for solution for injection 500 IU 1 vial of powder+ 1 pre-filled syringe with vehicle+ 1 vial/box adapter,turoctocog alfa,NOVO NORDISK A/S,NOVO NORDISK A/S,17240,17.03.2025
A10AD05,NOVOMIX 30 FLEXPEN ?????????? ?? ??????????? 100 E/1 ml 5 ????????? ?????????? ??????? ?? ?????? ? 3 ml/??????,NOVOMIX 30 FLEXPEN suspension for injection 100 U/1 ml 5 pre-filled injection pens with cartridge x 3 ml/box,insulin aspart,"NOVO NORDISK A/S, NOVO NORDISK Production SAS-???????,","NOVO NORDISK A/S, NOVO NORDISK Production SAS-Chartres,",1940,14.12.2011
A10AD05,NOVOMIX 30 FLEXPEN ?????????? ?? ??????????? 100 E/1 ml 5 ????????? ?????????? ??????? ?? ?????? ? 3 ml/??????,NOVOMIX 30 FLEXPEN suspension for injection 100 U/1 ml 5 pre-filled injection pens with cartridge x 3 ml/box,insulin aspart,"NOVO NORDISK A/S, NOVO NORDISK Production SAS-???????,","NOVO NORDISK A/S, NOVO NORDISK Production SAS-Chartres,",1923.32,16.03.2015
A10AD05,NOVOMIX 30 FLEXPEN ?????????? ?? ??????????? 100 E/1 ml 5 ????????? ?????????? ??????? ?? ?????? ? 3 ml/??????,NOVOMIX 30 FLEXPEN suspension for injection 100 U/1 ml 5 pre-filled injection pens with cartridge x 3 ml/box,insulin aspart,"NOVO NORDISK A/S, NOVO NORDISK Production SAS-???????,","NOVO NORDISK A/S, NOVO NORDISK Production SAS-Chartres,",1921.34,16.03.2020
A10AD05,NOVOMIX 30 FLEXPEN ?????????? ?? ??????????? 100 E/1 ml 5 ????????? ?????????? ??????? ?? ?????? ? 3 ml/??????,NOVOMIX 30 FLEXPEN suspension for injection 100 U/1 ml 5 pre-filled injection pens with cartridge x 3 ml/box,insulin aspart,"NOVO NORDISK A/S, NOVO NORDISK Production SAS-???????,","NOVO NORDISK A/S, NOVO NORDISK Production SAS-Chartres,",1912.51,15.03.2021
A10AD05,NOVOMIX 30 FLEXPEN ?????????? ?? ??????????? 100 E/1 ml 5 ????????? ?????????? ??????? ?? ?????? ? 3 ml/??????,NOVOMIX 30 FLEXPEN suspension for injection 100 U/1 ml 5 pre-filled injection pens with cartridge x 3 ml/box,insulin aspart,"NOVO NORDISK A/S, NOVO NORDISK Production SAS-???????,","NOVO NORDISK A/S, NOVO NORDISK Production SAS-Chartres,",1897.49,15.03.2022
A10AD05,NOVOMIX 30 FLEXPEN ?????????? ?? ??????????? 100 E/1 ml 5 ????????? ?????????? ??????? ?? ?????? ? 3 ml/??????,NOVOMIX 30 FLEXPEN suspension for injection 100 U/1 ml 5 pre-filled injection pens with cartridge x 3 ml/box,insulin aspart,"NOVO NORDISK A/S, NOVO NORDISK Production SAS-???????,","NOVO NORDISK A/S, NOVO NORDISK Production SAS-Chartres,",1890.18,23.03.2023
A10AD05,NovoMix 30 Penfill ?????????? ?? ??????????? 100 E/1 ml 5 ??????? ? 3 ml/??????,NovoMix 30 Penfill suspension for injection 100 U/1 ml 5 cartridges x 3 ml/box,insulin aspart,"NOVO NORDISK Production SAS-???????,, NOVO NORDISK A/S","NOVO NORDISK Production SAS-Chartres,, NOVO NORDISK A/S",1683.57,17.10.2014
A10AD05,NovoMix 30 Penfill ?????????? ?? ??????????? 100 E/1 ml 5 ??????? ? 3 ml/??????,NovoMix 30 Penfill suspension for injection 100 U/1 ml 5 cartridges x 3 ml/box,insulin aspart,"NOVO NORDISK A/S, NOVO NORDISK Production SAS-???????,","NOVO NORDISK A/S, NOVO NORDISK Production SAS-Chartres,",1734.43,14.12.2011
A10BX02,"NOVONORM ??????? 0,5 mg 30 ??????? (??????? 2 x 15)/??????",NOVONORM tablet 0.5 mg 30 tablets (blister 2 x 15)/box,repaglinide,NOVO NORDISK A/S,NOVO NORDISK A/S,224.6,14.12.2011
A10BX02,"NOVONORM ??????? 0,5 mg 30 ??????? (??????? 2 x 15)/??????",NOVONORM tablet 0.5 mg 30 tablets (blister 2 x 15)/box,repaglinide,NOVO NORDISK A/S,NOVO NORDISK A/S,219.21,16.03.2020
A10BX02,NOVONORM ??????? 1 mg 30 ??????? (??????? 2 x 15)/??????,NOVONORM tablet 1 mg 30 tablets (blister 2 x 15)/box,repaglinide,NOVO NORDISK A/S,NOVO NORDISK A/S,183.5,14.12.2011
A10BX02,NOVONORM ??????? 1 mg 30 ??????? (??????? 2 x 15)/??????,NOVONORM tablet 1 mg 30 tablets (blister 2 x 15)/box,repaglinide,NOVO NORDISK A/S,NOVO NORDISK A/S,179.71,16.03.2020
A10BX02,NOVONORM ??????? 2 mg 30 ??????? (??????? 2 x 15)/??????,NOVONORM tablet 2 mg 30 tablets (blister 2 x 15)/box,repaglinide,NOVO NORDISK A/S,NOVO NORDISK A/S,183.5,14.12.2011
A10BX02,NOVONORM ??????? 2 mg 30 ??????? (??????? 2 x 15)/??????,NOVONORM tablet 2 mg 30 tablets (blister 2 x 15)/box,repaglinide,NOVO NORDISK A/S,NOVO NORDISK A/S,179.71,16.03.2020
A10AB05,NOVORAPID ??????? ?? ??????????? 100 E/1 ml 1 ?????? x 10 ml/??????,NOVORAPID solution for injection 100 U/1 ml 1 vial x 10 ml/box,insulin aspart,NOVO NORDISK A/S,NOVO NORDISK A/S,1078.95,14.12.2011
A10AB05,NOVORAPID ??????? ?? ??????????? 100 E/1 ml 1 ?????? x 10 ml/??????,NOVORAPID solution for injection 100 U/1 ml 1 vial x 10 ml/box,insulin aspart,NOVO NORDISK A/S,NOVO NORDISK A/S,989.5,14.03.2014
A10AB05,NOVORAPID ??????? ?? ??????????? 100 E/1 ml 1 ?????? x 10 ml/??????,NOVORAPID solution for injection 100 U/1 ml 1 vial x 10 ml/box,insulin aspart,NOVO NORDISK A/S,NOVO NORDISK A/S,956.26,16.03.2020
A10AB05,NOVORAPID ??????? ?? ??????????? 100 E/1 ml 1 ?????? x 10 ml/??????,NOVORAPID solution for injection 100 U/1 ml 1 vial x 10 ml/box,insulin aspart,NOVO NORDISK A/S,NOVO NORDISK A/S,954.41,15.03.2021
A10AB05,NOVORAPID ??????? ?? ??????????? 100 E/1 ml 1 ?????? x 10 ml/??????,NOVORAPID solution for injection 100 U/1 ml 1 vial x 10 ml/box,insulin aspart,NOVO NORDISK A/S,NOVO NORDISK A/S,921.01,23.03.2023
A10AB05,NOVORAPID FLEXPEN ??????? ?? ??????????? 100 E/1 ml 5 ????????? ?????????? ??????? ?? ?????? ? 3 ml/??????,NOVORAPID FLEXPEN solution for injection 100 U/1 ml 5 pre-filled injection pens with cartridge x 3 ml/box,insulin aspart,"NOVO NORDISK A/S, NOVO NORDISK Production SAS-???????,","NOVO NORDISK A/S, NOVO NORDISK Production SAS-Chartres,",1575.95,14.12.2011
A10AB05,NOVORAPID PENFILL ??????? ?? ??????????? 100 E/1 ml 5 ??????? ? 3 ml/??????,NOVORAPID PENFILL solution for injection 100 U/1 ml 5 cartridges x 3 ml/box,insulin aspart,"NOVO NORDISK Production SAS-???????,, NOVO NORDISK A/S","NOVO NORDISK Production SAS-Chartres,, NOVO NORDISK A/S",2021.9,14.12.2011
A10AB05,NOVORAPID PENFILL ??????? ?? ??????????? 100 E/1 ml 5 ??????? ? 3 ml/??????,NOVORAPID PENFILL solution for injection 100 U/1 ml 5 cartridges x 3 ml/box,insulin aspart,"NOVO NORDISK Production SAS-???????,, NOVO NORDISK A/S","NOVO NORDISK Production SAS-Chartres,, NOVO NORDISK A/S",1755.33,15.10.2013
A10AB05,NOVORAPID PENFILL ??????? ?? ??????????? 100 E/1 ml 5 ??????? ? 3 ml/??????,NOVORAPID PENFILL solution for injection 100 U/1 ml 5 cartridges x 3 ml/box,insulin aspart,"NOVO NORDISK Production SAS-???????,, NOVO NORDISK A/S","NOVO NORDISK Production SAS-Chartres,, NOVO NORDISK A/S",1751,15.10.2016
A10AB05,NOVORAPID PENFILL ??????? ?? ??????????? 100 E/1 ml 5 ??????? ? 3 ml/??????,NOVORAPID PENFILL solution for injection 100 U/1 ml 5 cartridges x 3 ml/box,insulin aspart,"NOVO NORDISK Production SAS-???????,, NOVO NORDISK A/S","NOVO NORDISK Production SAS-Chartres,, NOVO NORDISK A/S",1661,16.03.2020
A10AB05,NOVORAPID PENFILL ??????? ?? ??????????? 100 E/1 ml 5 ??????? ? 3 ml/??????,NOVORAPID PENFILL solution for injection 100 U/1 ml 5 cartridges x 3 ml/box,insulin aspart,"NOVO NORDISK Production SAS-???????,, NOVO NORDISK A/S","NOVO NORDISK Production SAS-Chartres,, NOVO NORDISK A/S",1658.06,15.03.2021
A10AB05,NOVORAPID PENFILL ??????? ?? ??????????? 100 E/1 ml 5 ??????? ? 3 ml/??????,NOVORAPID PENFILL solution for injection 100 U/1 ml 5 cartridges x 3 ml/box,insulin aspart,"NOVO NORDISK Production SAS-???????,, NOVO NORDISK A/S","NOVO NORDISK Production SAS-Chartres,, NOVO NORDISK A/S",1643.11,15.03.2022
A10AB05,NOVORAPID PENFILL ??????? ?? ??????????? 100 E/1 ml 5 ??????? ? 3 ml/??????,NOVORAPID PENFILL solution for injection 100 U/1 ml 5 cartridges x 3 ml/box,insulin aspart,"NOVO NORDISK Production SAS-???????,, NOVO NORDISK A/S","NOVO NORDISK Production SAS-Chartres,, NOVO NORDISK A/S",1586,23.03.2023
B02BD08,"NovoSeven ?????? ? ????????? ?? ??????? ?? ??????????? 2 mg (100 KIE) 1 ?????? ? 2 mg + 1 ?????? ? 2,1 ml ?????????/??????",NovoSeven powder and vehicle for solution for injection 2 mg (100 KIE) 1 vial x 2 mg + 1 vial x 2.1 ml vehicle/box,eptacog alfa (activated),NOVO NORDISK A/S,NOVO NORDISK A/S,65123,14.12.2011
B02BD08,"NovoSeven ?????? ? ????????? ?? ??????? ?? ??????????? 1 mg (50 KIE) 1 ?????? ? 1 mg + 1 ?????? ? 1,12 ml ?????????/??????",NovoSeven powder and vehicle for solution for injection 1 mg (50 KIE) 1 vial x 1 mg + 1 vial x 1.12 ml vehicle/box,eptacog alfa (activated),NOVO NORDISK A/S,NOVO NORDISK A/S,32561.61,14.12.2011
B02BD08,NOVOSEVEN ?????? ? ????????? ?? ??????? ?? ??????????? 2 mg (100 KIE) 1 ?????? ? 2 mg+ 1 ???????? ?????????? ????? ?? ????????? ? 3 ml+1 ???????/??????,NOVOSEVEN powder and vehicle for solution for injection 2 mg (100 KIE) 1 vial x 2 mg+ 1 pre-filled syringe with vehicle x 3 ml+1 adapter/box,eptacog alfa (activated),NOVO NORDISK A/S,NOVO NORDISK A/S,76156.33,03.06.2014
B02BD08,NOVOSEVEN ?????? ? ????????? ?? ??????? ?? ??????????? 1 mg (50 KIE) 1 ?????? ? 1 mg+ 1 ???????? ?????????? ????? ?? ????????? ? 3 ml+ 1 ???????/??????,NOVOSEVEN powder and vehicle for solution for injection 1 mg (50 KIE) 1 vial x 1 mg+ 1 pre-filled syringe with vehicle x 3 ml+ 1 adapter/box,eptacog alfa (activated),NOVO NORDISK A/S,NOVO NORDISK A/S,38085.87,03.06.2014
N05AA02,NOZINAN ????-???????? ??????? 25 mg 20 ??????? (??????? 2 ? 10)/??????,NOZINAN film-coated tablet 25 mg 20 tablets (blister 2 x 10)/box,levomepromazine,???????? ??,ALKALOID AD,,
N05AA02,NOZINAN ????-???????? ??????? 25 mg 100 ??????? (??????? 10 ? 10)/??????,NOZINAN film-coated tablet 25 mg 100 tablets (blister 10 x 10)/box,levomepromazine,???????? ??,ALKALOID AD,,
N05AA02,NOZINAN ????-???????? ??????? 25 mg 20 ??????? ?? ??????? ?????????/??????,NOZINAN film-coated tablet 25 mg 20 tablets in a glass container/box,levomepromazine,???????? ??,ALKALOID AD,145.95,14.12.2011
N05AA02,NOZINAN ????-???????? ??????? 100 mg 100 ??????? ?? ???????? ????????/??????,NOZINAN film-coated tablet 100 mg 100 tablets in a glass jar/box,levomepromazine,???????? ??,ALKALOID AD,1872.15,14.12.2011
N05AA02,NOZINAN ????-???????? ??????? 100 mg 20 ??????? (??????? 2 ? 10)/??????,NOZINAN film-coated tablet 100 mg 20 tablets (blister 2 x 10)/box,levomepromazine,???????? ??,ALKALOID AD,392.7,14.12.2011
N05AA02,NOZINAN ????-???????? ??????? 25 mg 100 ??????? ?? ???????? ????????/??????,NOZINAN film-coated tablet 25 mg 100 tablets in a glass jar/box,levomepromazine,???????? ??,ALKALOID AD,639.45,14.12.2011
L02BB06,NUBEQA ????-???????? ??????? 300 mg 112 ????-???????? ??????? (??????? 7 ? 16)/??????,NUBEQA film-coated tablet 300 mg 112 film-coated tablets (blister 7 x 16)/box,darolutamide,"Orion Corporation/ Orion Pharma, BAYER farmacevtska druzba d.o.o.","Orion Corporation/ Orion Pharma, BAYER farmacevtska druzba d.o.o.",174268.86,31.05.2022
L02BB06,NUBEQA ????-???????? ??????? 300 mg 112 ????-???????? ??????? (??????? 7 ? 16)/??????,NUBEQA film-coated tablet 300 mg 112 film-coated tablets (blister 7 x 16)/box,darolutamide,"Orion Corporation/ Orion Pharma, BAYER farmacevtska druzba d.o.o.","Orion Corporation/ Orion Pharma, BAYER farmacevtska druzba d.o.o.",172809.46,15.03.2024
L02BB06,NUBEQA ????-???????? ??????? 300 mg 112 ????-???????? ??????? (??????? 7 ? 16)/??????,NUBEQA film-coated tablet 300 mg 112 film-coated tablets (blister 7 x 16)/box,darolutamide,"Orion Corporation/ Orion Pharma, BAYER farmacevtska druzba d.o.o.","Orion Corporation/ Orion Pharma, BAYER farmacevtska druzba d.o.o.",171367.75,17.03.2025
L02BB06,NUBEQA ????-???????? ??????? 300 mg 112 ????-???????? ??????? (??????? 7 ? 16)/??????,NUBEQA film-coated tablet 300 mg 112 film-coated tablets (blister 7 x 16)/box,darolutamide,"BAYER farmacevtska druzba d.o.o., Orion Corporation/ Orion Pharma","BAYER farmacevtska druzba d.o.o., Orion Corporation/ Orion Pharma",,
B05BA10,NUTRIFLEX LIPID PERI ???????? ?? ???????? 5 PA/PP ?????????? ???? 1250 ml (500 ml ??????? ?? ????????????? /250 ml ???????? ?? ?????/500 ml ??????? ?? ???????),NUTRIFLEX LIPID PERI emulsion for infusion 5 PA/PP three-chamber bags 1250 ml (500 ml amino acid solution / 250 ml fat emulsion / 500 ml glucose solution),"solution for parenteral nutrition, combinations",B.BRAUN MELSUNGEN AG,B. BRAUN MELSUNGEN AG,7340,24.12.2014
B05BA10,NUTRIFLEX LIPID PERI ???????? ?? ???????? 5 PA/PP ?????????? ???? 1250 ml (500 ml ??????? ?? ????????????? /250 ml ???????? ?? ?????/500 ml ??????? ?? ???????),NUTRIFLEX LIPID PERI emulsion for infusion 5 PA/PP three-chamber bags 1250 ml (500 ml amino acid solution / 250 ml fat emulsion / 500 ml glucose solution),"solution for parenteral nutrition, combinations",B.BRAUN MELSUNGEN AG,B. BRAUN MELSUNGEN AG,6881.54,16.03.2015
B05BA10,"NUTRIFLEX OMEGA PLUS ???????? ?? ???????? 5 PA/PP ?????????? ???? ?? 1875 ml (???????????? ???? ?????? 750 ml ?????? ?? ?????????????, 375 ml ???????? ?? ????? ? 750 ml ??????? ?? ???????)","NUTRIFLEX OMEGA PLUS emulsion for infusion 5 PA/PP three-chamber bags with 1875 ml (the three-chamber bag contains 750 ml amino acid solution, 375 ml fat emulsion and 750 ml glucose solution)","solution for parenteral nutrition, combinations",B.BRAUN MELSUNGEN AG,B. BRAUN MELSUNGEN AG,7696.7,24.12.2014
B05BA10,NUTRIFLEX OMEGA SPECIAL ???????? ?? ???????? 5 PA/PP ?????????? ???? 1250 ml (500 ml ?????? ?? ?????????????/250 ml ???????? ?? ?????/500 ml ??????? ?? ???????),NUTRIFLEX OMEGA SPECIAL emulsion for infusion 5 PA/PP three-chamber bags 1250 ml (500 ml amino acid solution/250 ml fat emulsion/500 ml glucose solution),"solution for parenteral nutrition, combinations",B.BRAUN MELSUNGEN AG,B. BRAUN MELSUNGEN AG,,
B05BA10,NUTRIFLEX OMEGA SPECIAL ???????? ?? ???????? 5 PA/PP ?????????? ???? 625 ml (250 ml ??????? ?? ????????????? /125 ml ???????? ?? ?????/250 ml ??????? ?? ???????),NUTRIFLEX OMEGA SPECIAL emulsion for infusion 5 PA/PP three-chamber bags 625 ml (250 ml amino acid solution / 125 ml fat emulsion / 250 ml glucose solution),"solution for parenteral nutrition, combinations",B.BRAUN MELSUNGEN AG,B. BRAUN MELSUNGEN AG,5200,24.12.2014
B05DB,"NUTRINEAL PD4 with 1,1 % Amino Acids ??????? ?? ???????????? ???????? 1,1 % Amino Acids PL PVC ???? ? 2000 ml/PE ???????? ????",NUTRINEAL PD4 with 1.1 % Amino Acids solution for peritoneal dialysis 1.1 % Amino Acids PL PVC bag x 2000 ml/PE protective bag,"peritoneal dialysis, hypertonic solutions",BAXTER Healthcare SA,BAXTER Healthcare SA,927.52,21.05.2013
B05DB,"NUTRINEAL PD4 with 1,1 % Amino Acids ??????? ?? ???????????? ???????? 1,1 % Amino Acids PL PVC ???? ? 2000 ml/PE ???????? ????",NUTRINEAL PD4 with 1.1 % Amino Acids solution for peritoneal dialysis 1.1 % Amino Acids PL PVC bag x 2000 ml/PE protective bag,"peritoneal dialysis, hypertonic solutions",BAXTER Healthcare SA,BAXTER Healthcare SA,913.75,17.10.2014
B05DB,"NUTRINEAL PD4 with 1,1 % Amino Acids ??????? ?? ???????????? ???????? 1,1 % Amino Acids PL PVC ???? ? 2000 ml/PE ???????? ????",NUTRINEAL PD4 with 1.1 % Amino Acids solution for peritoneal dialysis 1.1 % Amino Acids PL PVC bag x 2000 ml/PE protective bag,"peritoneal dialysis, hypertonic solutions",BAXTER Healthcare SA,BAXTER Healthcare SA,907.84,15.03.2021
B05DB,"NUTRINEAL PD4 with 1,1 % Amino Acids ??????? ?? ???????????? ???????? 1,1 % Amino Acids PL PVC ???? ? 2000 ml/PE ???????? ????",NUTRINEAL PD4 with 1.1 % Amino Acids solution for peritoneal dialysis 1.1 % Amino Acids PL PVC bag x 2000 ml/PE protective bag,"peritoneal dialysis, hypertonic solutions",BAXTER Healthcare SA,BAXTER Healthcare SA,901.67,15.03.2022
B02BD02,"NUWIQ ?????? ? ????????? ?? ??????? ?? ??????????? 250 IE 1 ?????? ?o ??????+1 ?????????? ????? ? 2,5 ml ?????????+ 1 ??????? ?? ????????????? ?? ???? + 2 ????????? ??????/??????",NUWIQ powder and vehicle for solution for injection 250 IU 1 vial with powder + 1 injection syringe x 2.5 ml vehicle + 1 reconstitution adapter with needle + 2 alcohol swabs/box,simoctocog alfa,OCTAPHARMA AB,OCTAPHARMA AB,9562,17.03.2025
B02BD02,"NUWIQ ?????? ? ????????? ?? ??????? ?? ??????????? 500 IE 1 ?????? ?o ??????+1 ?????????? ????? ? 2,5 ml ?????????+ 1 ??????? ?? ????????????? ?? ???? + 2 ????????? ??????/??????",NUWIQ powder and vehicle for solution for injection 500 IU 1 vial with powder + 1 injection syringe x 2.5 ml vehicle + 1 reconstitution adapter with needle + 2 alcohol swabs/box,simoctocog alfa,OCTAPHARMA AB,OCTAPHARMA AB,18260,17.03.2025
B02BD02,"NUWIQ ?????? ? ????????? ?? ??????? ?? ??????????? 250 IE 1 ?????? ?o ??????+1 ?????????? ????? ? 2,5 ml ?????????+ 1 ??????? ?? ????????????? ?? ???? + 2 ????????? ??????/??????",NUWIQ powder and vehicle for solution for injection 250 IU 1 vial with powder + 1 injection syringe x 2.5 ml vehicle + 1 reconstitution adapter with needle + 2 alcohol swabs/box,simoctocog alfa,OCTAPHARMA AB,OCTAPHARMA AB,9796,18.07.2018
B02BD02,"NUWIQ ?????? ? ????????? ?? ??????? ?? ??????????? 250 IE 1 ?????? ?o ??????+1 ?????????? ????? ? 2,5 ml ?????????+ 1 ??????? ?? ????????????? ?? ???? + 2 ????????? ??????/??????",NUWIQ powder and vehicle for solution for injection 250 IU 1 vial with powder + 1 injection syringe x 2.5 ml vehicle + 1 reconstitution adapter with needle + 2 alcohol swabs/box,simoctocog alfa,OCTAPHARMA AB,OCTAPHARMA AB,9789.7,15.03.2019
B02BD02,"NUWIQ ?????? ? ????????? ?? ??????? ?? ??????????? 1000 IE 1 ?????? ?o ??????+1 ?????????? ????? ? 2,5 ml ?????????+ 1 ??????? ?? ????????????? ?? ???? + 2 ????????? ??????/??????",NUWIQ powder and vehicle for solution for injection 1000 IU 1 vial with powder + 1 injection syringe x 2.5 ml vehicle + 1 reconstitution adapter with needle + 2 alcohol swabs/box,simoctocog alfa,OCTAPHARMA AB,OCTAPHARMA AB,36820,17.03.2025
B02BD02,"NUWIQ ?????? ? ????????? ?? ??????? ?? ??????????? 2000 IE 1 ?????? ?o ??????+1 ?????????? ????? ? 2,5 ml ?????????+ 1 ??????? ?? ????????????? ?? ???? + 2 ????????? ??????/??????",NUWIQ powder and vehicle for solution for injection 2000 IE 1 vial with powder + 1 injection syringe x 2.5 ml vehicle + 1 reconstitution adapter with needle + 2 alcohol swabs/box,simoctocog alfa,OCTAPHARMA AB,OCTAPHARMA AB,74070,17.03.2025
B02BD02,"NUWIQ ?????? ? ????????? ?? ??????? ?? ??????????? 500 IE 1 ?????? ?o ??????+1 ?????????? ????? ? 2,5 ml ?????????+ 1 ??????? ?? ????????????? ?? ???? + 2 ????????? ??????/??????",NUWIQ powder and vehicle for solution for injection 500 IU 1 vial with powder + 1 injection syringe x 2.5 ml vehicle + 1 reconstitution adapter with needle + 2 alcohol swabs/box,simoctocog alfa,OCTAPHARMA AB,OCTAPHARMA AB,18554,18.07.2018
