pcid,Company,Local Product Name,Generic Name,Local Pack Description
1927680,Adium,XUMER CB,etoricoxib,120 mg capsules per 7 tablets
1927681,Adium,XUMER CB,etoricoxib,90 mg capsules x 28
1927682,Adium,XUMER CB,etoricoxib,60 mg capsules x 28
1927683,Panalab,URGISTAT,mirabegrn,50 mg comp.lib.prol.x 60
2231930,Roemmers,RAQUIFEROL D3,vit.d3,fco.dropper x 4 ml
2231931,Roemmers,RAQUIFEROL D3,vit.d3,oral sol x 2 ml
2231944,Geminis Farmaceutica,RODINAC 75 K,diclofenac potassium,comp.x 10
1927712,Roemmers,COROVAL 10,amlodipine,10 mg tablets x 60
1927717,Bioprofarma Bago,IMPILO,bexarotene,75 mg caps.x 100
1927720,Cassara,MINOCASS,minoxidil,2.5 mg tablets x 30
1927721,Elea,KANBIS CBD,cannabidiol,drops x 10 ml
1927722,Eczane,PONATIXANE,ponatinib,15 mg comp.rec.x 30
1927723,Lazar,DIPEMINA,diosmin+micronized hesperidin,cr. x 30 g
1927724,Roemmers,PROCETINA 5,vortioxetine,5 mg comp.rec.x 30
1927725,Roemmers,PROCETINA 10,vortioxetine,10 mg comp.rec.x 30
1927727,Oxapharma,IVIX HTA,minoxidil,2.5 mg tablets x 30
1927729,Rontag,LEVRON,levetiracetam,500 mg tablets x 30
1927748,Eczane,ENZALUXANE,enzalutamide,40 mg caps.x 120
1927749,Eczane,ENZALUXANE,enzalutamide,80 mg comp.rec.x 56
1927751,Andromaco,FUNGIMAX,terbinafine,250 mg tablets x 28
1927753,Siegfried,ACEMUK GRIP,acetylcysteine+paracet.+asoc.,comp.eferv.x 10
1927754,Eczane,ENZALUXANE,enzalutamide,40 mg comp.rec.x 120
2231947,Geminis Farmaceutica,RODINAC 75 K,diclofenac potassium,comp.x 15
1927757,Andromaco,FUNGIMAX,terbinafine,250 mg tablets x 14
1927758,Roemmers,COROVAL 5,amlodipine,5 mg comp.x 60
1927911,Everex,EVEROLIMUS ETHYPHARM,everolimus,5 mg tablets x 30
1927960,Lepetit,LEVOTRAX,levofloxacin,750 mg comp.rec.x 5
1927997,Eczane,PROBLOCK,bisoprolol,5 mg comp.rec.x 1200
1934394,CSL Behring,BERINERT SC 2000,C1-esterase inhibitor,2000 U inj.f.a.x 1
1934950,IBC,ACICLOVIR PHARMAVIAL 500,acyclovir,500 mg f.a.x 50 E.H. (VL)
1934951,Eczane,ACLOXIGENAC,diclofenac sodium,50 mg comp.rec.x 20
1934952,Eczane,ACLOXIGENAC,diclofenac sodium,50 mg comp.rec.x 500
1934953,Eczane,ACLOXIGENAC,diclofenac sodium,75 mg comp.rec.x 20
1934954,Eczane,ACLOXIGENAC,diclofenac sodium,75 mg comp.rec.x 500
1934955,Eczane,ACLOXIGENAC LP,diclofenac sodium,100mg caps.lib.prol.x 10
1934956,Eczane,ACLOXIGENAC LP,diclofenac sodium,100mg caps.lib.prol.x 20
1934957,Eczane,ACLOXIGENAC LP,diclofenac sodium,100mg caps.lib.prol.x500
1934959,Lazar,ALFADIMAN,allopurinol,300 mg tablets x 30
1934960,Klonal,ANESTEX,fentanyl,inj.a. x100 x 5 ml
1934962,Vannier,ATENOLOL VANNIER,atenolol,50 mg tablets x 30
1934963,ISA,ATORVASTATINA,atorvastatin,10 mg tablets x 30
1934964,ISA,ATORVASTATINA,atorvastatin,20 mg tablets x 30
1934965,Lafedar,BAZAM,clobazam,10 mg tablets x 60
1934966,Roemmers,BRIVAL 100,brivaracetam,100 mg comp.rec.x 30
1934967,Roemmers,BRIVAL 25,brivaracetam,25 mg comp.rec.x 30
1934968,Roemmers,BRIVAL 50,brivaracetam,50 mg comp.rec.x 30
1934969,Kilab,CEFAZOLINA KILAB,cefazolin,1000 mg inj.f.a.x 100
1934970,Kilab,CEFEPIME KILAB,cefepime,1g f.a.x 100
1934971,Kilab,CEFEPIME KILAB,cefepime,2g f.a.x 50
1934972,B. Braun,CLORURO DE POTASIO B. BRAUN EN GLUC.5%,potassium chloride,1.5mg/ml x 1 x 500 ml
1934973,B. Braun,CLORURO DE POTASIO B. BRAUN EN GLUC.5%,potassium chloride,3mg/ml x 1 x 500 ml
1934974,Siegfried,DAURAN,dapagliflozin,10 mg comp.rec.x 30
1934975,Teva Argentina,DEVEXUS,tacrolimus,0.5 mg caps.x 50
1934976,Gador,ENCLYNA,empagliflozin,10 mg tablets x 30
1934977,Gador,ENCLYNA,empagliflozin,25 mg tablets x 30
1934978,AstraZeneca,ENHERTU,trastuzumab deruxtecan,100 mg vial x 1
1934979,Celtyc,ENOXAPARINA CELTYC,enoxaparin sodium,40 mg jga.prell.x 10
1934981,Microsules Arg.,EZALUTA,enzalutamide,40 mg caps.x 120
2231948,Geminis Farmaceutica,RODINAC 75 K,diclofenac potassium,comp.x 20
1934983,IMA,HENILOT,nilotinib,200 mg caps.x 120
1934984,IMA,HENILOT,nilotinib,150 mg caps.x 120
1934986,Varifarma,HIPULAR,treprostinil,1 mg/ml fco.x 20 ml
1934987,Varifarma,HIPULAR,treprostinil,5 mg/ml fco.x 20 ml
1934988,Varifarma,HIPULAR,treprostinil,2.5 mg/ml fco.x 20 ml
1934989,Varifarma,HIPULAR,treprostinil,10 mg/ml fco.x 20 ml
1934990,Baliarda,ILDUC,amlodipine,5 mg comp.ran.x 60
1934991,Baliarda,ILDUC,amlodipine,10 mg comp.ran.x 60
1934992,Biofactor,IMMUNORHO,anti-rho immunoglobulin,300mcg jga.prell.x1x2ml
1934993,Teva Argentina,KINALGIN ETO,etoricoxib,90 mg comp.rec.x 10
1934994,Teva Argentina,KINALGIN ETO,etoricoxib,90 mg comp.rec.x 30
1934995,Tuteur,KYMONOD,siponimod,2 mg comp.rec.x 28
1934996,Tuteur,KYMONOD,siponimod,0.25 mg comp.rec.x 12
1934997,Tuteur,KYMONOD,siponimod,0.25 mg rec. tab. x 120
1934998,Baliarda,LATRIGIN 100,lamotrigine,comp.disper.ran.x 60
1934999,Varifarma,LINOTAX,nilotinib,200 mg caps.x 120
1935000,Varifarma,LINOTAX,nilotinib,150 mg caps.x 120
1935001,Baliarda,LINPREL MULTIDOSIS,pregabalin,75 mg comp.birran.x 60
1935003,Roemmers,LISIBACTER,rifaximin,400 mg comp.rec.x 30
1935004,Roemmers,LISIBACTER,rifaximin,550 mg comp.rec.x 60
1935005,Celtyc,MEROPENEM CELTYC,meropenem,1000 mg f.a.x 50
1935007,Gemabiotech,MODISMUNE LP,tofacitinib,11 mg tablets x 30
1935008,Klonal,NODIPIR,paracetamol,500 mg tablets x 20
1935009,Infinity Pharma,OCTANINE,factor IX,500 IU liof.f.a.x 1
1935010,Lancaster Pharma,OMNIPAQUE,iohexol,350 mg inj.f.a.x 100 ml
1935011,Biosidus S.A.U.,OSTEOFORTIL PEN,teriparatide,250mcg/ml carp.x 1 x 3ml
1935012,Baliarda,PANTUS 40,pantoprazole,40mg comp.rec.gastro.x60
1935013,Kilab,PENICILINA KILAB,penicillin g sodium,3000000 IU f.a.x 100
1935014,Casasco,PERDURAL,tadalafil,20 mg comp.rec.x 60
1935015,Biotenk,PURITENK,allopurinol,300 mg tablets x 30
1935016,ISA,QUARTIER,tadalafil,20 mg comp.rec.x 2
2231949,Geminis Farmaceutica,RODINAC 75 K,diclofenac potassium,comp.x 30
2231950,Geminis Farmaceutica,RODINAC 50,diclofenac potassium,comp.rec.x 15
1935019,Teva Argentina,SEREPAX,olanzapine,5 mg dispersible tablets x 28
1935020,Teva Argentina,SEREPAX,olanzapine,10 mg dispersible tablets x 28
1935021,Cassara,SINALER B,loratadine+betamethasone,comp.x 10
1935022,Bago,SULBACTAM 1000,sulbactam,1000mg f.ax100x5ml
1935023,Lepetit,TARUSOL,tamsulosin,0.4 mg caps.lib.mod.x30
1935024,Lepetit,TARUSOL,tamsulosin,0.4 mg caps.lib.mod.x60
1935025,Casasco,VALCAS,"sodium, divalproex",500 mg tablets x 30
1935026,Casasco,VALCAS,"sodium, divalproex",500 mg tablets x 60
1935027,Casasco,VALCAS,"sodium, divalproex",250 mg tablets x 30
1935028,Casasco,VALCAS,"sodium, divalproex",250 mg tablets x 60
1935029,Celnova Argentina,VALTOCO,diazepam,10mg blis.x2naspray.x1
1935030,Celnova Argentina,VALTOCO,diazepam,15mg bls.x2spray nas.x2
1935031,Casasco,VILDAP,vildagliptin,50 mg tablets x 30
1935032,Casasco,VILDAP,vildagliptin,50 mg tablets x 60
1935033,Casasco,VILDAP MET,vildagliptin+metformin,50/500 mg rec. tab. x 30
1935034,Casasco,VILDAP MET,vildagliptin+metformin,50/500 mg rec. tab.x 60
1935035,Casasco,VILDAP MET,vildagliptin+metformin,50/850 mg rec. tab. x 30
1935036,Casasco,VILDAP MET,vildagliptin+metformin,50/850 mg rec. tab. x 60
1935037,Casasco,VILDAP MET,vildagliptin+metformin,50/1000 mg rec. tab.x 30
1935038,Casasco,VILDAP MET,vildagliptin+metformin,50/1000 mg rec. tab.x 60
1935039,Richmond,YRIVIAK,bevacizumab,0.2 ml/5 mg vial x 1
2231952,Geminis Farmaceutica,RODINAC 50,diclofenac potassium,comp.rec.x 30
2231957,Geminis Farmaceutica,RODINAC BIOTIC,amoxicillin+diclofenac,comp.rec.x 16
1948027,Bago,ULCOZOL P 40,pantoprazole,40 mg comp.rec.x30 (VL)
1948028,Bayer (PH),EYLIA,aflibercept,114.3 mg/ml vial x 1
1948029,Beta,FEMTERONA,prasterone,ov. x 14
1948030,Bristol,CAMZYOS,mavacamten,5 mg caps.x 30
1948031,Bristol,CAMZYOS,mavacamten,2.5 mg caps.x 30
1948032,Bristol,CAMZYOS,mavacamten,10 mg caps.x 30
1948033,Bristol,CAMZYOS,mavacamten,15 mg caps.x 30
1948035,Elea,REMIVOX,rivaroxaban,10 mg comp.rec.x 10
1948036,Elea,REMIVOX,rivaroxaban,10 mg comp.rec.x 30
1948037,Genomma Lab.,IBU 400,ibuprofen,400mg comp.x 20 (VL)
1948038,Genomma Lab.,IBU 400,ibuprofen,400mg comp.x500 bl.50x10
1948039,Genomma Lab.,IBU 600,ibuprofen,600mg comp.x500 bl.50x10
1948040,Janssen-Cilag,TECVAYLI,keyboardist,30 mg/3 ml vial x 1
1948041,Janssen-Cilag,TECVAYLI,keyboardist,153 mg/1.7 ml vial x 1
1948045,Opella Healthcare Arg.,NOVALGINA,dipyrone,jbe.x 100 ml
1948046,Pfizer,MYLOTARG,gemtuzumab ozogamicin,5 mg liof.f.a.x 1
1948047,Pfizer,NGENLA,somatrogon,60mg lap.prell.x1x1.2ml
1948048,Pfizer,NGENLA,somatrogon,24mg lap.prell.x1x1.2ml
1948049,Richet,BETAHISTINA RICHET,betahistine,24 mg tablets x 60
1948050,Richet,CARVEDILOL RICHET,carvedilol,6.25 mg tablets x 60
1948051,Richet,CARVEDILOL RICHET,carvedilol,12.5 mg tablets x 60
1948052,Richet,CARVEDILOL RICHET,carvedilol,25 mg tablets x 60
1948053,Savant Consumer,FABOGESIC ALIV,paracetamol,2% sol.x 120 ml
1948054,Savant Generic,FABOGESIC PLEN,diclofenac+pridinol,50/4 mg comp.x 90
1948055,Takeda,LIVTENCITY,maribavir,200 mg comp.rec.x 28
1948056,Tuteur,OSPOLOT,sultiamo,20mg/ml fco.x 250 ml
1948085,Aspen,ZADIB,enzalutamide,40 mg caps.x 120
1948086,Biofactor,AIRBUDE ADULTOS HFA,budesonide,aer.x 10 ml/200 doses
1948088,Biofactor,AIRBUDE INFANTIL HFA,budesonide,aer.x 10 ml/200 doses
1948089,Elea,ASUMLEA,denosumab,60 mg/ml jga.prell.x 1
1948090,Genomma Lab.,TREG,omeprazole,20mg.caps.x900 bl.60x15 (VL)
1948091,Klonal,BETASONE G,betamethasone,0.5 mg/ml liq. x 30 ml
1948092,Montpellier,CADILER,sertraline,100 mg tablets per 30 tablets
1948093,Montpellier,CADILER,sertraline,50 mg tablets per 30 tablets
1948094,Pretoria,TREXANET,tranexamic acid,1000 mg a.x 5 x 10 ml
1948095,Pretoria,TREXANET,tranexamic acid,500 mg a.x 5 x 5 ml
1948096,Savant Consumer,FABOGESIC COMPLEX,diclofenac sodium+paracetamol,50/400 mg rec. tab.x 10
1948097,Teva Argentina,UNIXIS,apixaban,5 mg comp.x 60
1948098,Teva Argentina,UNIXIS,apixaban,2.5 mg tablets x 60
1951816,Ariston,DUERIX,duloxetine,30mg caps.lib. mod.x28
1951817,Ariston,STEROGYL,vit.d3,f.a.beb.x 3 x 2 ml
1951820,Biogen,VUMERITY,diroximel fumarate,231 mg caps.dur.x 120
1951821,Casasco,GRIXAN,apixaban,5 mg comp.x 60
1951822,Casasco,GRIXAN,apixaban,2.5 mg tablets x 60
1951823,Elea,ZALUTEX 80,enzalutamide,80 mg tablets x 56
1951824,Fecofar,KEMICOL F 150,fluconazole,150 mg comp.x 1
1951825,Fecofar,KEMICOL F 150,fluconazole,150 mg tablets x 2
1951826,Fecofar,KEMICOL F 150,fluconazole,150 mg tablets x 4
1951827,Fecofar,KEMICOL F 150,fluconazole,150 mg tablets x 8
1951828,GlaxoSmithKline Biopharma,NUCALA SS 40,mepolizumab,40mg jga.prell.x0.4ml
1951829,Gobbi,CALCINOVAG,calcium gluconate,10% inj.a.x 25 x 10 ml
1951834,Richet,CEFEPIME RICHET,cefepime,1 g f.a.x 25
1951835,Richet,CEFEPIME RICHET,cefepime,2 g f.a.x 25
1951836,Richet,MEROPENEM RICHET,meropenem,1 g IV inj.f.a.x 50
1951837,Richet,MEROPENEM RICHET,meropenem,500 mg IV inj.f.a.x 50
1951838,Takeda,LIVTENCITY,maribavir,200 mg comp.rec.x 56
1951839,Temis-Lostalo,FERRANIN,"iron, polymaltosate",comp.rec.x 30
1953511,Gobbi,RANITIDINA GOBBI,ranitidine,50 mg a.x 50 x 5 ml
1953513,Biol,ROCURONIO BIOL,"rocuronium,brom.",50 mg/5 ml f.a. x 10
1953515,Richmond,RENACENZ,cerebrolysin,a.x 5 x 10 ml
1953516,Sanofi-Aventis,SARCLISA,isatuximab,500mg/25ml vial x 1
1953517,Sanofi-Aventis,SARCLISA,isatuximab,100mg/5ml vial x 1
1957413,Amarin Technologies,LAMUNA,fentanyl,50mcg/h matrix patchx5
1957414,Amarin Technologies,LAMUNA,fentanyl,25mcg/h matrix patch.x5
2231959,Geminis Farmaceutica,RODINAC BIOTIC,amoxicillin+diclofenac,comp.rec.x 18
1957416,Baliarda,AXEPIN,apixaban,5 mg comp.rec.x 60
1957417,Baliarda,AXEPIN,apixaban,2.5 mg comp.rec.x 60
1957418,Baliarda,DOLOCOX CB,etoricoxib,90 mg caps.bl.x 10
1957419,Baliarda,DOLOCOX CB,etoricoxib,90 mg caps.bl.x 30
1957420,Baliarda,DOLOCOX CB,etoricoxib,120 mg caps.bl.x 10
1957421,Baliarda,MIRABROL,mirabegrn,50mg comp.r.lib.prol.x30
1957422,Baliarda,MIRABROL,mirabegrn,25mg comp.r.lib.prol.x30
1957423,Casasco,SATER,sevelamer carbonate,800 mg comp.rec.x 180
1957424,Celtyc,COLISTINA CELTYC,colistin methanesulfonate,100 mg f.a.x 50
1957426,Daxley,ORFADIN,nitisinone,10 mg caps.fco.x 60
1957427,Daxley,ORFADIN,nitisinone,20 mg caps.fco.x 60
1957428,Daxley,ORFADIN,nitisinone,oral suspension x 90 ml
1957429,Eczane,CANDESAN 16,candesartan cilexetil,16 mg tablets x 30
1957430,Eczane,CANDESAN 32,candesartan cilexetil,32 mg tablets x 30
1957431,Eczane,CANDESAN 8,candesartan cilexetil,8 mg comp.x 30
1957432,Eczane,IBUZANE,ibuprofen,400 mg comp.x 10 (VL)
1957433,Eczane,IBUZANE,ibuprofen,400 mg comp.x 20 (VL)
1957434,Eczane,IBUZANE,ibuprofen,400 mg comp.x 500 (VL)
1957435,Eczane,IBUZANE,ibuprofen,600 mg tablets x 10
1957436,Eczane,IBUZANE,ibuprofen,600 mg tablets x 20
1957437,Eczane,IBUZANE,ibuprofen,600 mg comp.x 500
1957438,Eczane,OMEFORT RAPID 20,omeprazole + sodium bicarbonate,20 mg caps.x 28
1957439,Eczane,OMEFORT RAPID 40,omeprazole + sodium bicarbonate,40 mg caps.x 28
1957441,Eczane,RIFAMAX,rifaximin,200 mg comp.rec.x 10
1957442,Eczane,RIFAMAX,rifaximin,200 mg comp.rec.x 20
1957443,Eczane,RIFAMAX,rifaximin,200 mg comp.rec.x 40
1957444,Elea,NOVOTINIB,nilotinib,200 mg caps.x 120
1957445,Elea,NOVOTINIB,nilotinib,50 mg caps.x 120
1957446,Elea,NOVOTINIB,nilotinib,150 mg caps.x 120
1957447,Finadiet,CALMADOR,tramadol,50 mg tablets x 10
1957448,Finadiet,TADAL 20,tadalafil,20 mg comp.rec.x 8
1957449,Gador,ANELKA,quetiapine,100 mg comp.rec.x 30
1957450,Gador,ANELKA,quetiapine,200 mg comp.rec.x 30
1957451,Gador,ANELKA,quetiapine,300 mg comp.rec.x 30
1957452,Gador,ANELKA,quetiapine,25 mg comp.rec.x 30
1957454,Galderma,DYSPORT,botulinum toxin type A,300 IU vial x 1
1957456,Lafedar,FLAXVAN 500,"sodium, divalproex",500 mg comp.rec.x 50
1957459,Microsules Arg.,ATENOLOL MICROSULES,atenolol,50 mg tablets x 30
1957460,Microsules Arg.,ATENOLOL MICROSULES,atenolol,50 mg tablets x 60
1957461,Panalab,COMBINATER,minoxidil,2.5 mg tablets x 90
1957464,Rospaw,AMLOPAW,amlodipine,10 mg tablets x 60
1957465,Rospaw,SECODAL,lorazepam,1 mg comp.x 30
1957466,Rospaw,SECODAL,lorazepam,1 mg comp.x 60
1957467,Rospaw,SECODAL,lorazepam,2 mg tablets x 30
1957468,Rospaw,SECODAL,lorazepam,2 mg comp.x 60
1957469,Rospaw,SECODAL,lorazepam,2.5 mg tablets x 30
1957470,Rospaw,SECODAL,lorazepam,2.5 mg tablets x 60
1957471,Rospaw,SECODAL SUBL,lorazepam,1 mg comp.subl.x 30
1957472,Rospaw,SECODAL SUBL,lorazepam,2 mg comp.subl.x 30
1957473,Rospaw,VINTEX,losartan,100 mg comp.rec.x 60
1957474,Rospaw,VINTEX,losartan,50 mg comp.rec.x 60
1957475,Teva Argentina,DEXALERGIN MUC,acetylcysteine,comp.eferv.x 10
1957476,Tuteur,EUGAMMA SN 10% INY,human immunoglobulin,10g f.a.x 1 x 100ml
1957477,Vannier,ARIPIPRAZOL 10 VANNIER,aripiprazole,10 mg tablets x 30
1957478,Vannier,ARIPIPRAZOL 15 VANNIER,aripiprazole,15 mg tablets x 30
1957479,Vannier,ARIPIPRAZOL 20 VANNIER,aripiprazole,20 mg tablets x 30
1957480,Vannier,ARIPIPRAZOL 5 VANNIER,aripiprazole,5 mg tablets x 30
1957481,Varifarma,BOCIPAL,relugolix,40 mg rec. tablets x 100
1957482,Varifarma,RAPILOG ONE,insulin aspart,100 IU lap.x 5 x 3 ml
1957483,VSA Alta Complejidad,ALSAVIN ONE,sodium hyaluronate,jga.prell.x48 mgx2.4mlx1
1958710,Novartis,FLAREX,fluorometholone,susp.oft.x 5 ml
2231961,Geminis Farmaceutica,RODINAC BIOTIC,amoxicillin+diclofenac,comp.rec.x 8
1963359,Eczane,ASPIRINA ECZANE,acetylsalicylic acid,500 mg comp.x 30 (VL)
1963360,Eczane,ASPIRINA ECZANE,acetylsalicylic acid,500 mg comp.x 500 (VL)
1963361,Eczane,ASPIRINA ECZANE,acetylsalicylic acid,650 mg comp.x 20 (VL)
1963362,Eczane,ASPIRINA ECZANE,acetylsalicylic acid,650 mg comp.x 500 (VL)
1963363,Elea,BROCABE,ibrutinib,420 mg tablets x 30
1963364,Elea,BROCABE,ibrutinib,140 mg tablets x 30
1963365,Elea,BROCABE,ibrutinib,560 mg tablets x 30
1963366,Elea,BROCABE,ibrutinib,280 mg tablets x 30
1963367,Elea,CATIZ,tucatinib,50 mg tablets x 60
1963368,Elea,CATIZ,tucatinib,150 mg tablets x 60
1963369,Elea,CATIZ,tucatinib,150 mg comp.x 120
1963370,Oxapharma,CLODEW,botulinum toxin type A,100 U vial x 1
1963371,Oxapharma,CLODEW,botulinum toxin type A,200 U vial x 1
1963372,Vent 3,CLONAZEPAM,clonazepam,1 mg comp.x 50
1963373,Vent 3,CLONAZEPAM,clonazepam,2 mg comp.x 50
1963374,Vent 3,CLONAZEPAM,clonazepam,0.5 mg tablets x 50
1963375,Vent 3,CLONAZEPAM SL,clonazepam,0.25 mg tablets x 50
1963376,Bago,DIOXAFLEX VL,diclofenac potassium,25 mg soft caps x 8 (VL)
1963377,Bago,DIOXAFLEX VL,diclofenac potassium,25 mg soft caps x 16 (VL)
1963378,Elea,DUTIDE,semaglutide,3 mg tablets x 30
1963379,Elea,DUTIDE,semaglutide,7 mg tablets x 30
1963380,Elea,DUTIDE,semaglutide,14 mg tablets x 30
1963381,Pint Pharma,EMPAVELI,pegcetacoplan,fco. amp. x 1 x 20 ml
1963382,Beta,ETACRIL,empagliflozin,10 mg comp.rec.x 30
1963383,Beta,ETACRIL,empagliflozin,25 mg comp.rec.x 30
1963384,Savant Consumer,FABOGESIC FLEXI GEL,diclofenac diethylamine,1.16% knob x 50 g
1963386,Infinity Pharma,FIBRYGA,human fibrinogen,1 g f.a. x 1
1963387,Finadiet,FINATREX,sugammadex,200 mg/2 ml a.x 10
1963388,Richet,FLUCONAZOL RICHET,fluconazole,150 mg tablets x 8
1963389,Trb-Pharma,FUNGOTOTAL GYNO,fluconazole,150 mg comp.rec.x 1 (VL)
1963390,Daxley,IMUKIN,interferon gamma,2000000IU inj. sc
1963391,Celtyc,LIDOCAINA CELTYC,lidocaine,2% a.x 100 x 5 ml
1963392,Casasco,LOPLAC,losartan,100 mg tablets x 60
1963393,Celtyc,MIDAZOLAM CELTYC,midazolam,15 mg/3 ml inj.a.x 100
1963394,Lafedar,MILRICOR,milrinone,1mg/ml inj.a.x10ml x1
1963395,PharmaDorf,MOX 500,naproxen,500 mg tablets x 20
1963396,PharmaDorf,MOX 500,naproxen,500 mg tablets x 50
1963397,Richmond,NEURICA,lamotrigine,100 mg comp.dispers.x 30
1963398,Richmond,NEURICA,lamotrigine,200 mg comp.dispers.x 30
1963399,Richmond,NEURICA,lamotrigine,50 mg comp.dispers.x 30
1963400,Richmond,NEURICA,lamotrigine,25 mg comp.dispers.x 30
1963401,Pint Pharma,ORLADEYO,berotralstat,150 mg tablets x 28
1963402,Casasco,PELMEC AT,"amlodipine+losartan,potassium",5/50 mg comp.x 60
1963403,Casasco,PELMEC AT,"amlodipine+losartan,potassium",5/100 mg tablets x 60
1963405,Geminis Farmaceutica,RODICOX 120,etoricoxib,120 mg tablets x 10
2231962,Geminis Farmaceutica,RODINAC BIOTIC,amoxicillin+diclofenac,comp.rec.x 9
1963407,Geminis Farmaceutica,RODINAC 50,diclofenac potassium,comp.x 10
1963408,Servier,TIBSOVO,ivosidenib,250 mg tablets x 60
1965176,Siegfried,PROSTIGMIN,neostigmine,a.x 6
1965232,Beta,ANDROLONE,testosterone,gel sachet x 30 x 5 g
1974928,Celnova Argentina,AMBIFUL,fulvestrant,250 mg jga.x 5 ml x 2
2231967,Geminis Farmaceutica,RODINAC FLEX,diclofenac+pridinol,comp.x 15
1974930,Geminis Farmaceutica,ATORMAX 40,atorvastatin,comp.rec.x 60
1974931,Amgen,BEKEMV,eculizumab,300 mg vial x 1 x 30 ml
1993371,Novoplos,TOBRALER,tobramycin,sol.oft.x 5 ml
2231969,Geminis Farmaceutica,RODINAC FLEX,diclofenac+pridinol,comp.x 30
1996983,Bayer Consumer,ACTRON RAPIDA ACCION NF,ibuprofen,400 mg caps.x 10 (VL)
1996984,Bayer Consumer,ACTRON RAPIDA ACCION NF,ibuprofen,400 mg caps.x 20 (VL)
1996987,Laboratorios Frasca,AMITRIPTILINA CEVALLOS,amitriptyline,25 mg tablets x 30
1996988,Laboratorios Frasca,AMITRIPTILINA CEVALLOS,amitriptyline,25 mg tablets x 50
1996989,Laboratorios Frasca,AMITRIPTILINA CEVALLOS,amitriptyline,75 mg tablets x 30
1996990,Richet,AMLODIPINA RICHET,amlodipine,5 mg comp.rec.x 60
1996991,Richet,AMLODIPINA RICHET,amlodipine,10 mg comp.rec.x 60
2231977,Eczane,PARAXAMOL,paracetamol,650 mg comp.x 10 (VL)
2231978,Eczane,PARAXAMOL 1 G,paracetamol,1 g comp.x 50
1996994,Geminis Farmaceutica,CARVICORD,carvedilol,6.25 mg tablets x 60
1996995,Geminis Farmaceutica,CARVICORD,carvedilol,12.5 mg tablets x 60
1996996,Geminis Farmaceutica,CARVICORD,carvedilol,25 mg tablets x 60
1996997,Laboratorios Frasca,CREMA DE BISMUTO CEVALLOS,bismuth hydroxide + pectin,susp.x 90 ml
1996998,Laboratorios Frasca,DICLOFENAC CEVALLOS,diclofenac potassium,75 mg tablets x 20
1996999,Laboratorios Frasca,DICLOFENAC CEVALLOS,diclofenac potassium,gel x 50 g (VL)
1997000,Laboratorios Frasca,DICLOFENAC CEVALLOS,diclofenac potassium,gel x 100 g (VL)
1997001,Baliarda,DIFOGLIX,empagliflozin,10 mg comp.rec.x 30
1997002,Baliarda,DIFOGLIX,empagliflozin,25 mg comp.rec.x 30
1997003,Roemmers,DORIXINA VL,clonixinate lysine,comp.x 10 (VL)
1997004,Nolter,EMADIAN,empagliflozin,10 mg comp.rec.x 30
1997005,Nolter,EMADIAN,empagliflozin,25 mg comp.rec.x 30
1997006,Nolter,EMADIANMET,empagliflozin+metformin chlorh.,5/850 comp.rec.x 60
1997007,Nolter,EMADIANMET,empagliflozin+metformin chlorh.,5/1000 comp.rec.x 60
1997008,Nolter,EMADIANMET,empagliflozin+metformin chlorh.,12.5/850 comp.rec.x 60
1997009,Nolter,EMADIANMET,empagliflozin+metformin chlorh.,12.5/1000 comp.rec.x 60
1997010,Siegfried,EMPAX,empagliflozin,10 mg comp.rec.x 30
1997011,Siegfried,EMPAX,empagliflozin,25 mg comp.rec.x 30
1997016,Richet,ENALAPRIL RICHET,enalapril,20 mg comp.rec.x 60
1997017,Lepetit,ENATRAL D,enalapril+hydrochlorothiazide,10/25 mg tablets x 30
1997018,Lepetit,ENATRAL D,enalapril+hydrochlorothiazide,10/25 mg tablets x 60
1997019,Lepetit,ENATRAL D,enalapril+hydrochlorothiazide,20/12.5 mg tablets x 30
1997020,Lepetit,ENATRAL D,enalapril+hydrochlorothiazide,20/12.5 mg tablets x 60
1997021,Abbvie,EPKINLY,epcoritamab,5 mg/ml sol. inj.x 1
1997022,Abbvie,EPKINLY,epcoritamab,60 mg/ml sol. inj.x 1
1997023,Siegfried,ESOGASTROSEDOL,esomeprazole,20 mg caps.x 15 (VL)
2231980,Lagos,PB GEL,benzoyl peroxide,5% gel x 60 g
1997027,AstraZeneca,IMJUDO,tremelimumab,300 mg vial x 1 x 15 ml
1997028,Kemex,KREVEDA,enzalutamide,40 mg caps.x 120
1997029,Fecofar,LIPOKEMIA 40,atorvastatin,40 mg tablets x 30
1997031,Baliarda,SARVAL,valsartan,320 mg comp.rec.x 60
1997032,Bago,SEGUMAX,apixaban,5 mg comp.x 60
1997033,Bago,SEGUMAX,apixaban,2.5 mg tablets x 60
2231992,Omicron,REANIMA COMPRIMIDOS,paracetamol+assoc.,comp.x 20 (VL)
1997035,Takeda Argentina S.A.,TAKHZYRO,lanadelumab,150 mg jga.prell. x 1 ml
1997036,Laboratorios Frasca,TOPIRAMATO CEVALLOS,topiramate,100 mg tablets x 30
630221,Vannier,PROMETAZINA VANNIER,promethazine,25 mg comp.rec.x 30
1997040,Biotenk,ZOLTENK,omeprazole,20 mg caps.x 15 (VL)
2008261,Fortbenton,FORTCINOLONA 40,triamcinolone,40 mg amp. x 1 ml
2231993,Montpellier,REFRIANEX,paracetamol+pseudoephedrine+assoc.,comp.x 20
