Country,Currency,Source,Region,Company,Product Group,Local Product Name,Generic Name,Local Pack Description,Pack Unit,Pack Size,LOCAL_PACK_CODE,Unit Price,PCID Mapping,VAT Percent,Public without VAT Price,Public with VAT Price,Reimbursable Status,Reimbursable Rate,Copayment Percent
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Meloxicam,TABLET 15 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/meloxicam,0.28,,0.09,0.25688073394495414,0.28,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Lundbeck bv,GENERIEK,,Ebixa,FILMOMHULDE TABLET 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/memantine,1.04,,0.09,0.9541284403669724,1.04,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Lundbeck bv,EBIXA,,Ebixa,FILMOMHULDE TABLET 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/memantine,1.09,,0.09,1.0,1.09,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Sanofi,MENVEO,,MenQuadfi,POEDER VOOR INJECTIEVLOEISTOF 10/5/5/5 μg /ST,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/meningokokkenvaccin_type_a__c__w135__y,45.73,,0.09,41.954128440366965,45.73,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Sanofi,MENQUADFI,,MenQuadfi,"0,5 ml INJECTIEVLOEISTOF 20/20/20/20 μg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/meningokokkenvaccin_type_a__c__w135__y,70.85,,0.09,64.99999999999999,70.85,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Sanofi,NIMENRIX,,MenQuadfi,POEDER VOOR INJECTIEVLOEISTOF 5/5/5/5 μg /ST,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/meningokokkenvaccin_type_a__c__w135__y,47.13,,0.09,43.23853211009174,47.13,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,GlaxoSmithKline bv,BEXSERO,,Bexsero,"0,5 ml SUSPENSIE VOOR INJECTIE",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/meningokokkenvaccin_type_b,85.56,,0.09,78.4954128440367,85.56,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,GlaxoSmithKline bv,TRUMENBA,,Bexsero,"0,5 ml SUSPENSIE VOOR INJECTIE",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/meningokokkenvaccin_type_b,80.65,,0.09,73.9908256880734,80.65,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Pfizer bv,NEISVAC-C,,NeisVac-C,"0,5 ml SUSPENSIE VOOR INJECTIE 20 μg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/meningokokkenvaccin_type_c,72.37,,0.09,66.39449541284404,72.37,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Ferring bv,MENOPUR,,Menopur,POEDER VOOR INJECTIEVLOEISTOF,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/menopauzegonadotrofine,45.05,,0.09,41.330275229357795,45.05,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Ferring bv,MERIOFERT,,Menopur,POEDER VOOR INJECTIEVLOEISTOF,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/menopauzegonadotrofine,45.04,,0.09,41.32110091743119,45.04,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Laboratorios Inibsa,GENERIEK,,Mepicart,20 ml INJECTIEVLOEISTOF 10 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/mepivacaine,5.78,,0.09,5.302752293577981,5.78,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Laboratorios Inibsa,SCANDONEST,,Mepicart,"1,7 ml INJECTIEVLOEISTOF 30 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/mepivacaine,1.2,,0.09,1.1009174311926604,1.2,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,GlaxoSmithKline bv,NUCALA,,Nucala,100 mg POEDER VOOR INJECTIEVLOEISTOF 100 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/mepolizumab,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Recordati,CYSTADROPS,,Cystadrops,"5 ml OOGDRUPPELS 3,8 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/mercaptamine__oculair_,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Recordati,CYSTAGON,,Cystagon,CAPSULE 150 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/mercaptamine__oraal_,33.1,,0.09,30.36697247706422,33.1,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Recordati,PROCYSBI,,Cystagon,MAAGSAPRESISTENTE CAPSULE 75 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/mercaptamine__oraal_,559.87,,0.09,513.6422018348624,559.87,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Baxter bv,UROMITEXAN,,Uromitexan injectie,4 ml INJECTIEVLOEISTOF 100 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/mercapto_ethaansulfonzuur,12.43,,0.09,11.40366972477064,12.43,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Formularium der Nederlandse Apothekers,XALUPRINE,,Mercaptopurine Suspensie FNA,SUSPENSIE VOOR ORAAL GEBRUIK 20 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/mercaptopurine,490.49,,0.09,449.99082568807336,490.49,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Formularium der Nederlandse Apothekers,PURI-NETHOL,,Mercaptopurine Suspensie FNA,TABLET 50 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/mercaptopurine,9.08,,0.09,8.330275229357797,9.08,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Meropenem,1000 mg POEDER VOOR INJECTIE/INFUSIEOPLOSSING 1000 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/meropenem,15.42,,0.09,14.146788990825687,15.42,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,All-gen Pharmaceuticals en Generics B.V.,DOLAMIZOL,,Dolamizol,TABLET 500 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metamizol,5.55,,0.09,5.091743119266055,5.55,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,All-gen Pharmaceuticals en Generics B.V.,GENERIEK,,Dolamizol,2 ml INJECTIEVLOEISTOF 500 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metamizol,1.05,,0.09,0.963302752293578,1.05,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,All-gen Pharmaceuticals en Generics B.V.,NOVALGIN,,Dolamizol,2 ml INJECTIEVLOEISTOF 500 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metamizol,1.18,,0.09,1.0825688073394495,1.18,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,pharmaand GmbH,MEZAVANT,,Asacol,TABLET MET GEREGULEERDE AFGIFTE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/mesalazine,1.12,,0.09,1.0275229357798166,1.12,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,pharmaand GmbH,SALOFALK GRANU-STIX,,Asacol,GRANULAAT MET GEREGULEERDE AFGIFTE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/mesalazine,1.04,,0.09,0.9541284403669724,1.04,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,pharmaand GmbH,YALDIGO,,Asacol,TABLET MET GEREGULEERDE AFGIFTE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/mesalazine,1.24,,0.09,1.1376146788990824,1.24,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,pharmaand GmbH,AZZAVIX,,Asacol,MAAGSAPRESISTENTE TABLET 1000 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/mesalazine,1.08,,0.09,0.9908256880733944,1.08,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,pharmaand GmbH,PENTASA COMPACT,,Asacol,GRANULAAT MET GEREGULEERDE AFGIFTE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/mesalazine,1.19,,0.09,1.091743119266055,1.19,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,pharmaand GmbH,PENTASA,,Asacol,TABLET MET GEREGULEERDE AFGIFTE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/mesalazine,1.08,,0.09,0.9908256880733944,1.08,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,pharmaand GmbH,GENERIEK,,Asacol,MAAGSAPRESISTENTE TABLET 250 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/mesalazine,1.39,,0.09,1.275229357798165,1.39,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,pharmaand GmbH,ASACOL,,Asacol,MAAGSAPRESISTENTE TABLET 400 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/mesalazine,1.21,,0.09,1.1100917431192658,1.21,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,pharmaand GmbH,SALOFALK,,Asacol,MAAGSAPRESISTENTE TABLET 500 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/mesalazine,0.86,,0.09,0.7889908256880733,0.86,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,pharmaand GmbH,KIUDRO,,Asacol,ZETPIL,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/mesalazine,1.95,,0.09,1.7889908256880733,1.95,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,All-gen Pharmaceuticals en Generics B.V.,GENERIEK,,Glucient,TABLET 1000 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metformine,0.15,,0.09,0.13761467889908255,0.15,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,L. Molteni & C. dei F.lli Alitti Società di Esercizio S.p.A.,GENERIEK,,Eptadone,TABLET 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methadon,0.41,,0.09,0.37614678899082565,0.41,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,L. Molteni & C. dei F.lli Alitti Società di Esercizio S.p.A.,EPTADONE,,Eptadone,DRANK 5 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methadon,0.48,,0.09,0.4403669724770642,0.48,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ACE Pharmaceuticals bv,XCYST,,Xcyst,MAAGSAPRESISTENTE TABLET 500 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methenamine,3.83,,0.09,3.5137614678899083,3.83,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Basic Pharma Manufacturing B.V.,GENERIEK,,Basitrin,TABLET 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methotrexaat__bij_inflammatoire_aandoening_,0.21,,0.09,0.19266055045871558,0.21,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Basic Pharma Manufacturing B.V.,EMTHEXATE,,Basitrin,2 ml INJECTIEVLOEISTOF 25 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methotrexaat__bij_inflammatoire_aandoening_,14.17,,0.09,12.999999999999998,14.17,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Basic Pharma Manufacturing B.V.,BASITRIN,,Basitrin,"200 μl INJECTIEVLOEISTOF 37,5 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methotrexaat__bij_inflammatoire_aandoening_,10.29,,0.09,9.440366972477063,10.29,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Basic Pharma Manufacturing B.V.,INJEXATE,,Basitrin,"0,15 ml INJECTIEVLOEISTOF 50 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methotrexaat__bij_inflammatoire_aandoening_,10.29,,0.09,9.440366972477063,10.29,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Basic Pharma Manufacturing B.V.,METOJECT,,Basitrin,"0,15 ml INJECTIEVLOEISTOF 50 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methotrexaat__bij_inflammatoire_aandoening_,10.29,,0.09,9.440366972477063,10.29,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Basic Pharma Manufacturing B.V.,METOJECT PEN,,Basitrin,"0,15 ml INJECTIEVLOEISTOF 50 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methotrexaat__bij_inflammatoire_aandoening_,10.29,,0.09,9.440366972477063,10.29,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Teva Nederland bv,GENERIEK,,Emthexate PF,5 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 100 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methotrexaat__bij_tumoren_,39.58,,0.09,36.31192660550458,39.58,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Teva Nederland bv,EMTHEXATE,,Emthexate PF,10 ml INJECTIEVLOEISTOF 100 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methotrexaat__bij_tumoren_,79.93,,0.09,73.3302752293578,79.93,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Roche Nederland bv,MIRCERA,,Mircera,"0,3 ml INJECTIEVLOEISTOF 100 μg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methoxypolyethyleenglycol_epoetine_beta,60.54,,0.09,55.54128440366972,60.54,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Galderma Benelux bv,METVIX,,Metvix,CREME 160 mg /G,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylaminolevulinaat,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Methyldopa,TABLET 125 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methyldopa,4.2,,0.09,3.853211009174312,4.2,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,PRESINOL,,Methyldopa,TABLET 125 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methyldopa,2.02,,0.09,1.8532110091743117,2.02,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Essential Pharma Ltd,METHERGIN,,Methergin,"1 ml INJECTIEVLOEISTOF 0,2 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylergometrine,0.55,,0.09,0.5045871559633027,0.55,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Janssen-Cilag bv,EQUASYM,,Concerta,CAPSULE MET GEREGULEERDE AFGIFTE 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylfenidaat,1.79,,0.09,1.6422018348623852,1.79,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Janssen-Cilag bv,MEDIKINET,,Concerta,CAPSULE MET GEREGULEERDE AFGIFTE 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylfenidaat,1.79,,0.09,1.6422018348623852,1.79,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Janssen-Cilag bv,GENERIEK,,Concerta,TABLET 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylfenidaat,0.39,,0.09,0.35779816513761464,0.39,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Janssen-Cilag bv,RITALIN,,Concerta,TABLET 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylfenidaat,0.4,,0.09,0.3669724770642202,0.4,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Janssen-Cilag bv,CONCERTA,,Concerta,TABLET MET GEREGULEERDE AFGIFTE 18 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylfenidaat,1.41,,0.09,1.293577981651376,1.41,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Janssen-Cilag bv,KINECTEEN,,Concerta,TABLET MET GEREGULEERDE AFGIFTE 18 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylfenidaat,1.09,,0.09,1.0,1.09,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Bausch Health Ireland,RELISTOR,,Relistor,"0,6 ml INJECTIEVLOEISTOF 20 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylnaltrexon,28.69,,0.09,26.321100917431192,28.69,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Pfizer bv,GENERIEK,,Depo-Medrol,TABLET 100 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylprednisolon,0.89,,0.09,0.8165137614678899,0.89,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Pfizer bv,SOLU-MEDROL,,Depo-Medrol,1000 mg POEDER VOOR OPLOSSING VOOR INFUSIE 1000 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylprednisolon,29.89,,0.09,27.42201834862385,29.89,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Pfizer bv,DEPO-MEDROL,,Depo-Medrol,1 ml INJECTIEVLOEISTOF 40 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylprednisolon,2.25,,0.09,2.0642201834862384,2.25,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Pfizer bv,DEPO-MEDROL-LIDOCAINE,,Depo-Medrol + Lidocaïne,1 ml INJECTIEVLOEISTOF 40/10 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylprednisolon_lidocaine,2.52,,0.09,2.311926605504587,2.52,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Formularium der Nederlandse Apothekers,GENERIEK,,Methylthionine FNA,10 ml INJECTIEVLOEISTOF 5 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylthionine,54.52,,0.09,50.01834862385321,54.52,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Formularium der Nederlandse Apothekers,Gentiaanviolet oplossing 1% FNA,,Gentiaanviolet oplossing 1% FNA,,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/methylrosaniline,,,0.09,,,NON REIMBURSABLE,0.00%,100.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Metoclopramide,TABLET 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metoclopramide,0.24,,0.09,0.2201834862385321,0.24,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,PRIMPERAN,,Metoclopramide,DRANK 1 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metoclopramide,0.54,,0.09,0.4954128440366972,0.54,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Metoprolol,TABLET 100 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metoprolol,0.15,,0.09,0.13761467889908255,0.15,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,SELOKEEN,,Metoprolol,TABLET MET GEREGULEERDE AFGIFTE 100 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metoprolol,0.44,,0.09,0.40366972477064217,0.44,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Metoprolol/hydrochloorthiazide,"TABLET MET GEREGULEERDE AFGIFTE 100/12,5 mg",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metoprolol_hydrochloorthiazide,0.35,,0.09,0.3211009174311926,0.35,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Chiesi Pharmaceuticals bv,MYALEPTA,,Myalepta,"11,3 mg POEDER VOOR INJECTIEVLOEISTOF 11,3 mg",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metreleptine,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Metronidazol,CREME 10 mg /G,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metronidazol__cutaan_,6.51,,0.09,5.9724770642201825,6.51,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Formularium der Nederlandse Apothekers,GENERIEK,,Metronidazol gel FNA,CREME 10 mg /G,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metronidazol__cutaan_steriel_,6.51,,0.09,5.9724770642201825,6.51,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Metronidazol,100 ml INFUSIEVLOEISTOF 5 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metronidazol__intraveneus_,4.32,,0.09,3.9633027522935778,4.32,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Sanofi,GENERIEK,,Flagyl,TABLET 250 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metronidazol__oraal_,3.44,,0.09,3.1559633027522933,3.44,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Sanofi,FLAGYL,,Flagyl,SUSPENSIE VOOR ORAAL GEBRUIK 40 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metronidazol__oraal_,20.74,,0.09,19.027522935779814,20.74,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Memidis Pharma,FLAGYL,,Flagyl,OVULE 500 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metronidazol__vaginaal_,0.63,,0.09,0.5779816513761468,0.63,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Laboratoire HRA Pharma,METOPIRONE,,Metopirone,CAPSULE 250 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/metyrapon,256.07,,0.09,234.92660550458714,256.07,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Micafungine,100 mg POEDER VOOR OPLOSSING VOOR INFUSIE 100 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/micafungine,373.02,,0.09,342.2201834862385,373.02,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,MYCAMINE,,Micafungine,100 mg POEDER VOOR OPLOSSING VOOR INFUSIE 100 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/micafungine,387.87,,0.09,355.8440366972477,387.87,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Kenvue Netherlands BV,GENERIEK,,Daktarin crème,CREME 20 mg /G,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/miconazol__cutaan_,2.42,,0.09,2.2201834862385317,2.42,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Kenvue Netherlands BV,ANTISCHIMMELCREME HTP,,Daktarin crème,CREME 20 mg /G,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/m/miconazol__cutaan_,2.45,,0.09,2.2477064220183487,2.45,REIMBURSABLE,100.00%,0.00%
