award_date,source_url,lot_number,un_classification_code,item_title,buyer_specifications,lot_quantity,supplier,supplier_specifications,unit_price_offer_raw,unit_price_offer,awarded_quantity_raw,awarded_quantity,total_net_awarded_raw,total_net_awarded,state,is_awarded,awarded_unit_price,lot_total_line_raw,lot_total_line,source_tender_url
2025-07-17,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=+ZEhfRqAjz3exgGgMGU37w==,2,51181506,Insulina,INSULINA GLARGINA 100 U.I/ML LAPIZ PRELLENADO 3 ML OBSERVACION: DESPACHO PARCIALIZADO SEGÚN REQUERIMIENTO DEL ESTABLECIMIENTO,1200,88.466.300-8 TECNOFARMA S A,BASAGLAR® INSULINA GLARGINA SOL INYECTABLE 100 UmL PROLONGADASANALOGO Kwikpen® 100Uml x 3ml CJx 5 lapices-971403-BIOSIMILAR-Eli Lilly-Proc. P. Term.: Italia-Certificados: ISP---GMP-----Eficacia: 24 MESES---B-2881-21-Almacenado Entre 2°C Y 8°C Sin Congelar,$ 13172,13172.0,0,0.0,0,0.0,No Adjudicada,NO,,17.142.000,17142000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=+ZEhfRqAjz3exgGgMGU37w==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,2,85121902,Farmacias,ASCIMINIB 40 MG CM,2880,83.002.400-k NOVARTIS CHILE S A,"766618, Scemblix Comprimidos Recubiertos 40 mg, N° de Registro: F-27250, Procedencia, Procedencia: Suiza, Factor Empaque: 60 comprimidos, Precio Unitario $40.998, Precio Caja: $ 2.459.880.-",$ 40998,40998.0,2880,2880.0,118074240,118074240.0,Adjudicada,YES,40998.0,118.074.240,118074240.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,4,85121902,Farmacias,AVELUMAB 200 MG / 20 ML FA,200,80.621.200-8 MERCK S A,Bavencio 20 mg-ml Avelumab_ Frasco Ampolla 10 ml Concentrado para solución para perfusión. Reg. ISP. B-2711.23 Entrega dentro de 3 días hábiles.,$ 670000,670000.0,200,200.0,134000000,134000000.0,Adjudicada,YES,670000.0,134.000.000,134000000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,5,51111701,Sulfato de bleomicina,BLEOMICINA 15 U.I. LIOFILIZADO PARA SOLUCION INYECTABLE,120,96.519.830-k BPH SPA,"BLEOMICINA LIOFILIZADO PARA SOLUCIÓN INYECTABLE 15 U. ESTUCHE POR 1 FA, LABORATORIO KOREA UNITED PHARMACEUTICAL INC, PROCEDENCIA COREA. REG ISP B-149. VENC 05-11-2026",$ 45000,45000.0,120,120.0,5400000,5400000.0,Adjudicada,YES,45000.0,5.400.000,5400000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,5,51111701,Sulfato de bleomicina,BLEOMICINA 15 U.I. LIOFILIZADO PARA SOLUCION INYECTABLE,120,76.598.564-1 BLAU FARMACEUTICA CHILE SPA,"BLEOMICINA 15 UI LIOF, BLEOMICINA LIOFILIZADO PARA SOLUCIÓN INYECTABLE 15 UI, PRESENTACIÓN CAJA X 1 FCO AMP. ART. N°99, MONTO MINIMO DE FACTURACIÓN 200.000, DESPACHO 90 – 120 DIAS POST- ADJUDICACIÓN.",$ 78100,78100.0,0,0.0,0,0.0,No Adjudicada,NO,,5.400.000,5400000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,6,85121902,Farmacias,CETUXIMAB SOLUCION PARA PERFUSION 5 MG / ML (20 ML),350,80.621.200-8 MERCK S A,"ERBITUX 5MGML -Cetuximab- Frasco Ampolla 20ML. Producto requiere cadena de frio_Registro ISP B-2350.23, Entrega dentro de 3 días hábiles, flete incluido_",$ 208492,208492.0,350,350.0,72972200,72972200.0,Adjudicada,YES,208492.0,72.972.200,72972200.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,8,85121902,Farmacias,DEXRAZOXANO 500 MG FA,24,88.466.300-8 TECNOFARMA S A,"CARDIOXANE® Dexrazoxano 500 mg CJ 1 FA LIO SOL INY I.V.-900143-BIOEQ.ISP---Proc. P. Term.: BELGICA-Certificados: ISP--EMA-GMP-GMP+API--ANVISA-INVIMA-Eficacia: 36 MESES-INNOVADOR-PROVEE. UNICO-F-10285-21-Almacenar a no mas de 25° C; Protegido de Luz, Humedad",$ 201402,201402.0,24,24.0,4833648,4833648.0,Adjudicada,YES,201402.0,4.833.648,4833648.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,9,51111604,Fosfato de fludarabina,FLUDARABINA 50 MG + 2 ML SOLVENTE,48,77.700.769-6 SANDOZ CHILE SPA,"44081330 FLUDARABINA 50MG2ML 5LIVI CL, Procedencia Austria, Se oferta en precio unitario, empaque por 5 frascos ampolla con protección Oncosafe, por lo tanto precio caja es de 501.640.-",$ 100328,100328.0,48,48.0,4815744,4815744.0,Adjudicada,YES,100328.0,4.815.744,4815744.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,11,51111610,Metotrexato,METOTREXATO 500 MG / 20 ML SOLUCION INYECTABLE (VIA I.V.- I.M.- INTRATECAL),12,76.598.564-1 BLAU FARMACEUTICA CHILE SPA,"METREXATO® - METOTREXATO 500 MG POLVO LIOFILIZADO SOLUCIÓN INYECTABLE 500 mg2 mL., CAJA X 1 FCO AMP., REGISTRADO EN ANVISA con el N°1163701420014, MONTO MINIMO DE FACTURACIÓN 200.000, DESPACHO 120 DIAS POSTERIOR OC.",$ 25000,25000.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,12,85121902,Farmacias,"NETUPITANT / PALONOSETRON 300 MG / 0,5 MG CAP",240,76.237.266-5 LABORATORIOS ANDROMACO S.A.,"22100506 AKYNZEO CAP 300 MG / 0.5 MG (NETUPITANT/PALONOSETRON CLORHIDRATO) REG. ISP F-23367/22, FECHA DE VCTO 31-03-2027, DESPACHO EN 02 DÍAS",$ 71500,71500.0,240,240.0,17160000,17160000.0,Adjudicada,YES,71500.0,17.160.000,17160000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,13,85121902,Farmacias,NIVOLUMAB 100 MG / 10 ML INY. VIAL,600,92.363.000-7 BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB & SONS INTERAM CORPO,OPDIVO 100 MG,$ 849158,849158.0,600,600.0,509494800,509494800.0,Adjudicada,YES,849158.0,509.494.800,509494800.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,14,85121902,Farmacias,NIVOLUMAB 40 MG / 4 ML INY. VIAL,300,92.363.000-7 BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB & SONS INTERAM CORPO,OPDIVO 40 MG,$ 339662,339662.0,300,300.0,101898600,101898600.0,Adjudicada,YES,339662.0,101.898.600,101898600.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,15,51201802,Filgrastim,"PEG FILGRASTIM 6 MG / 0,6 ML JGA",144,88.466.300-8 TECNOFARMA S A,"NEULASTIM® Pegfilgrastim 6 mg0,6ml CJ 1 JER Prellenada SOL INY-951146- ---Proc. P. Term.: PUERTO RICO-Certificados: ISP-FDA-EMA-GMP-GMP+API--ANVISA-INVIMA-Eficacia: 36 MESES-INNOVADOR-PROVEE. UNICO-B-2642-21-Almacenado entre 2° y 8° C, no congelar",$ 444286,444286.0,144,144.0,63977184,63977184.0,Adjudicada,YES,444286.0,63.977.184,63977184.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,16,85121902,Farmacias,PEMBROLIZUMAB 100 MG/4 ML,400,"59.043.540-6 MERCK SHARP & DOHME (I.A) LLC,AGENCIA EN CHILE","KEYTRUDA RECOMBINANTE SOL. PARA PERFUSION 100 MG4 ML.PEMBROLIZUMAB. Registro: B-2631-21.CAJA X 2 F.A.Vencimiento: Igual o Superior a 12 meses.Producto OriginalCertificacion: GMP, CPP, FDA-EMA.Programa Farmacovigilancia ISP y Canje-Devolucion. Sin Minimo de facturacion. Flete Incluido. Validez oferta 180 dias.-Plazo de Entrega 3 días hábiles. Valor caja 3.480.000 x 2 frascos ampolla.",$ 1740000,1740000.0,400,400.0,696000000,696000000.0,Adjudicada,YES,1740000.0,696.000.000,696000000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,17,85121902,Farmacias,PERTUZUMAB 1200 MG + TRASTUZUMAB 600 MG (SC),10,82.999.400-3 ROCHE CHILE LIMITADA,PHESGO Carga 1200 mg Pertuzumab SC + 600 mg Trastuzumab SC,$ 2010000,2010000.0,10,10.0,20100000,20100000.0,Adjudicada,YES,2010000.0,20.100.000,20100000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,18,85121902,Farmacias,PERTUZUMAB 420 mg / 14 ML x 1 FA,84,82.999.400-3 ROCHE CHILE LIMITADA,10206924 PERJETA 420 MG/ 14 ML (Pertuzumab). - Presentación: Caja x 1 Frasco Ampolla. - Precio Cotizado x F.Ampolla. - Producto Innovador ROCHE. - Registro ISP: B-2348/23. - Plazo de entrega: 24 hrs. hábiles a partir de la recepción conforme de la OC.,$ 1544483,1544483.0,84,84.0,129736572,129736572.0,Adjudicada,YES,1544483.0,129.736.572,129736572.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,19,85121902,Farmacias,PERTUZUMAB 600 MG + TRASTUZUMAB 600 MG (SC),30,82.999.400-3 ROCHE CHILE LIMITADA,PHESGO Mantención 600 mg Pertuzumab SC + 600 mg Trastuzumab SC,$ 2010000,2010000.0,30,30.0,60300000,60300000.0,Adjudicada,YES,2010000.0,60.300.000,60300000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,21,85121902,Farmacias,RIBOCICLIB 200 MG CM,4536,83.002.400-k NOVARTIS CHILE S A,"762421, Kisqali Comprimidos Recubiertos 200 mg, N° de Registro: F-27864/23 Procedencia: Suiza y Eslovenia, Factor Empaque: 63 comprimidos, Precio Unidad: $30.199, Precio Caja: $ 1.902.537",$ 30199,30199.0,4536,4536.0,136982664,136982664.0,Adjudicada,YES,30199.0,136.982.664,136982664.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,22,51111716,Rituximab,"RITUXIMAB FA 1400 MG / 11,4 ML (VIA SC)",55,82.999.400-3 ROCHE CHILE LIMITADA,10142248 MABTHERA SC (Rituximab). - Presentación: Caja x 1 Vial. - Precio Cotizado x Vial. - Producto Referente/Innovador ROCHE. - Registro ISP: B-2409/24. - Período de eficacia 24 meses. - Plazo de entrega: 24 hrs. hábiles a partir de la recepción conforme de la OC.,$ 844608,844608.0,55,55.0,46453440,46453440.0,Adjudicada,YES,844608.0,46.453.440,46453440.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,24,85121902,Farmacias,TALIDOMIDA 100 MG CM,3000,88.466.300-8 TECNOFARMA S A,INMUNOPRIN® Talidomida 100 mg CJ 100 CMR 10 BLT-901176- ---Proc. P. Term.: ARGENTINA-Certificados: ISP---GMP-GMP+API---INVIMA-Eficacia: 24 MESES---F-14926-20-Almacenar a no mas de 30° C,$ 871,871.0,3000,3000.0,2613000,2613000.0,Adjudicada,YES,871.0,2.613.000,2613000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,25,85121902,Farmacias,TOPOTECAN 4 MG LIOFILIZADO PARA SOLUCION INYECTABLE,50,88.597.500-3 LABORATORIO BIOSANO S A,"TOPOTECÁN LIOFILIZADO PARA SOLUCIÓN PARA PERFUSIÓN 4 mg, estuche unitario, Registro ISP F-26455 21, Plazo de entrega: 10 días",$ 220000,220000.0,50,50.0,11000000,11000000.0,Adjudicada,YES,220000.0,11.000.000,11000000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-07-22,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==,26,85121902,Farmacias,VINORELBINA 50 MG/ 5 ML SOLUCION INYECTABLE,12,76.598.564-1 BLAU FARMACEUTICA CHILE SPA,"VINORELBINA SOLUCIÓN INYECTABLE 50 mg 5mL., PRESENTACION CAJA X 1 FCO AMP. , REG. SAN. Ex. No.302-2025, ART. 99, DISPONIBILIDAD JULIO 2025, MONTO MINIMO DE FACTURACIÓN 200.000",$ 335000,335000.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=fWMM/JVMtnOGYQM8iW56WQ==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,1,73101701,Servicios de producción de medicamentos o medicinas,5552690 ADENOSINA 6 mg 2 ml Inyectable,113,76.423.281-K PISA FARMACEUTICA DE CHILE SPA,"Pisdeno Adenosina 6mg-2ml. Caja con 6 frasco ampolla. Registro F-22928-21. Laboratorio Pisa, fabricado en Mexico. Unidad minima de despacho ESTUCHE CON 6 FCO AMP 2ML SI. Venc.: Superior a 12 meses.-Despacho: 24 horas habiles una vez aceptada la orden de compra.",$ 5800,5800.0,0,0.0,0,0.0,No Adjudicada,NO,,655.400,655400.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,1,73101701,Servicios de producción de medicamentos o medicinas,5552690 ADENOSINA 6 mg 2 ml Inyectable,113,79.581.120-6 DIFEM LABORATORIOS S A,"ADENOSINA 6mg2ml, caja x 10 Ampollas, administración Intravenosa, tratamiento para taquicardias, Registro ISP F-27398, Marca DFM PHARMA. Procedencia India. Vigencia 36 meses. Despacho 24 hrs. SAP 2800341",$ 5800,5800.0,113,113.0,655400,655400.0,Adjudicada,YES,5800.0,655.400,655400.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,1,73101701,Servicios de producción de medicamentos o medicinas,5552690 ADENOSINA 6 mg 2 ml Inyectable,113,76.453.466-2 GADORPHARMA SPA,"Adenosina Solución Inyectable, presentación estuche 10 Ampollas 6mg 2ml. Equivalente terapéutico. Laboratorio fabricante: instituto biológico argentino SAIC y laboratorio comercializador: GADOR LIMITADA, Reg ISP F-24804, Fecha de vcto: 30-06-2026. Plazo de Entrega: 48 horas, aplica horario de corte. Valor ofertado por unidad,Monto.Min:500.000.-",$ 9734,9734.0,0,0.0,0,0.0,No Adjudicada,NO,,655.400,655400.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,1,73101701,Servicios de producción de medicamentos o medicinas,5552690 ADENOSINA 6 mg 2 ml Inyectable,113,76.084.945-6 GADOR LIMITADA,"Adenosina Solución Inyectable, presentación estuche 10 Ampollas 6mg 2ml. Equivalente terapéutico. Compañía Biol. laboratorio fabricante: instituto biológico argentino SAIC y laboratorio comercializador: GADOR LIMITADA Reg. ISP:F-24804-24, Fecha de vcto: 30-04-2026. Plazo de Entrega: 2 días hábiles, aplica horario de corte. Valor ofertado por unidad. Monto min. despacho 500.000.",$ 6500,6500.0,0,0.0,0,0.0,No Adjudicada,NO,,655.400,655400.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,2,73101701,Servicios de producción de medicamentos o medicinas,5552720 AMIODARONA CLORHIDRATO 150 mg 3 ml Inyectable,130,88.597.500-3 LABORATORIO BIOSANO S A,"Amiodarona Clorhidrato 150mg 3ml, solución inyectable, ampollas, cajas por 100, registro F-7618 21, venc: 30-10-2027, Min de facturación $150.000, Plazo de entrega: 24 horas",$ 450,450.0,130,130.0,58500,58500.0,Adjudicada,YES,450.0,58.500,58500.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,3,73101701,Servicios de producción de medicamentos o medicinas,5552730 ATROPINA 1 mg 1 ml Inyectable,260,91.546.000-3 LABORATORIO SANDERSON SPA,ICL008P ATROPINA SULFATO 1 MG1 ML CAJA X 100 AMP.VIDRIO CON ETIQUETA A COLOR. REGISTRO ISP F-1350524. FABRICACION NACIONAL CON GMP. EQUIVALENTE TERAPÉUTICO.,$ 120,120.0,260,260.0,31200,31200.0,Adjudicada,YES,120.0,31.200,31200.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,4,73101701,Servicios de producción de medicamentos o medicinas,5554630 BICARBONATO DE SODIO 2/3 M 250 ml Inyectable,130,91.546.000-3 LABORATORIO SANDERSON SPA,WCL031 BICARBONATO SODIO 23 MOLAR 250 ML CAJA X 20 MATRAZ APIROFLEX. FABRICACION NACIONAL CON GMP. REGISTRO ISP F-613925,$ 1474,1474.0,130,130.0,191620,191620.0,Adjudicada,YES,1474.0,191.620,191620.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,5,73101701,Servicios de producción de medicamentos o medicinas,5552760 CALCIO CLORURO 10 % 10 ml Inyectable,200,91.546.000-3 LABORATORIO SANDERSON SPA,"ICL233B CLORURO DE CALCIO 10% 10ML CAJA 100 AMPOLLA DE VIDRIO DEBIDAMENTE ROTULADA. CAJA CON ETIQUETA CON COLOR EXCLUSIVO POR MOLECULA, CON CODIGO DE BARRA INCORPORADO. REGISTRO ISP F-1354024.",$ 728,728.0,200,200.0,145600,145600.0,Adjudicada,YES,728.0,145.600,145600.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,6,73101701,Servicios de producción de medicamentos o medicinas,5555270 CALCIO GLUCONATO 10 % 10 ml Inyectable,585,76.423.281-K PISA FARMACEUTICA DE CHILE SPA,"GLUCONATO DE CALCIO, SOLUCION INYECTABLE 10%, estuche con 50 ampollas. Registro F-26319-21. Laboratorio Pisa, Fabricado en Mexico. Almacenado a no mas de 30C. Venc.: Superior a 12 meses.-Despacho: 24 horas habiles una vez aceptada la orden de compra.",$ 580,580.0,0,0.0,0,0.0,No Adjudicada,NO,,251.550,251550.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,6,73101701,Servicios de producción de medicamentos o medicinas,5555270 CALCIO GLUCONATO 10 % 10 ml Inyectable,585,91.546.000-3 LABORATORIO SANDERSON SPA,"ICL132B GLUCONATO DE CALCIO 10% 10ML CAJA 100 AMPOLLA DE VIDRIO DEBIDAMENTE ROTULADA. CAJA CON ETIQUETA CON COLOR EXCLUSIVO POR MOLECULA, CON CODIGO DE BARRA INCORPORADO. REGISTRO ISP F-615720.",$ 430,430.0,585,585.0,251550,251550.0,Adjudicada,YES,430.0,251.550,251550.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,7,73101701,Servicios de producción de medicamentos o medicinas,5552820 DESMOPRESINA INYECTABLE 15 mcg 1 ml Inyectable,4,96.945.670-2 NOVOFARMA SERVICE S A,"OCTOSTIM SOL. INY. 15 MCG/ML (Desmopresina Acetato Trihidrato, análogo estructural de la hormona natural arginina vasopresina). Envase x 10 ampollas x 1 ml. Fabricado en Alemania por Ferring GmbH. Periodo de eficacia 48 meses.",$ 29437,29437.0,4,4.0,117748,117748.0,Adjudicada,YES,29437.0,117.748,117748.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,8,73101701,Servicios de producción de medicamentos o medicinas,5552840 DOBUTAMINA 250 mg 5 ml Inyectable,40,88.597.500-3 LABORATORIO BIOSANO S A,"Dobutamina 250mg 5ml, solución inyectable, ampolla, estuches por 10, registro F - 7644 21, venc: 30-08-2027, Min de facturación $150.000, Plazo de entrega: 24 horas",$ 1100,1100.0,40,40.0,44000,44000.0,Adjudicada,YES,1100.0,44.000,44000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,9,73101701,Servicios de producción de medicamentos o medicinas,5552850 DOPAMINA 200 mg 5 ml Inyectable,65,88.597.500-3 LABORATORIO BIOSANO S A,"Dopamina 200 mg 5 ml, solución inyectable, ampollas, cajas por 100 unidades. Registro F-3033 20, Min de facturación $150.000, Plazo de entrega: 24 horas",$ 443,443.0,65,65.0,28795,28795.0,Adjudicada,YES,443.0,28.795,28795.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
