page,text
262,"60,00"
262,"0,1200"
262,"0,1200"
262,80027407  Bio-CAL-D3 + Biomed 30
262,"5003,60"
262,"60,00"
262,"0,1200"
262,"0,1200"
262,80025501  Calcite 500 + D 1000 Riva 30
262,"5003,60"
262,"60,00"
262,"0,1200"
262,"0,1200"
262,80066093  Calcium 500 Vitamine
262,D1000Altamed 30
262,"5003,60"
262,"60,00"
262,"0,1200"
262,"0,1200"
262,80018540  Cal-Os D 1000 Jamp 30
262,"5003,60"
262,"60,00"
262,"0,1200"
262,"0,1200"
262,80027625  Carbocal D 1000 Sandoz 30
262,"5003,60"
262,"60,00"
262,"0,1200"
262,"0,1200"
262,80027787  Jamp-Calcium+Vitamine D
262,"1000 UI (Co. Croq.)Jamp 60 7,20"
262,"0,1200"
262,"80025051  LiquiCal-D Mayaka 100 12,00"
262,"0,1200"
262,"80028899  Liqui-Jamp Fort Jamp 120 14,40"
262,"0,1200"
262,80019536  MCal D1000 Mantra Ph. 30
262,"5003,60"
262,"60,00"
262,"0,1200"
262,"0,1200"
262,"80050701  MCal D1000 à croquer Mantra Ph. 60 7,20"
262,"0,1200"
262,80120728  Nora CAL-D 1000 Nora 30
262,"5003,60"
262,"60,00"
262,"0,1200"
262,"0,1200"
262,80039162  Opus Cal D-1000 Opus 30
262,"5003,60"
262,"60,00"
262,"0,1200"
262,"0,1200"
262,80055435  Px-Calcium 500 mg + D
262,1000 UIPhoenix 60
262,"5007,20"
262,"60,00 R"
262,R
262,80072757  Riva-Cal D1000 Riva 30
262,"5003,60"
262,"60,00"
262,"0,1200"
262,"0,1200"
262,CALCIUM (CITRATE DE)/ VITAMINE D
262,250 mg - 200 U.I. Co.
262,
262,80015811  Jamp-Calcium Citrate et
262,Vitamine D 200 UIJamp 120
262,"3607,20"
262,"21,600,0600"
262,"0,0600"
262,250 mg - 500 UI Co.
262,
262,80025304  Jamp-Calcium Citrate +
262,Vitamine D 500 UIJamp 60
262,"3603,60"
262,"21,600,0600"
262,"0,0600CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
262,FORMATPRIX UNITAIRE
262,Page    258 2025-08
263,500 mg -400 UI   PPB Co. Croq.
263,
263,"80101373  AG-Calcium Cit.D 400 Croq. Angita 60 7,20"
263,"0,1200"
263,"80000281  Ci-Cal D 400 Sandoz 60 7,20"
263,"0,1200"
263,"80003262  Jamp Calci-Os Jamp 60 7,20"
263,"0,1200"
263,500 mg - 1 000 UI Co. Croq.
263,
263,80029083  Jamp-Calcium Citrate +
263,"Vitamine D 1000 UIJamp 60 7,20 0,1200"
263,ELECTROLYTES DE REMPLACEMENT/ DEXTROSE
263,"5,1 g / sac. Pd. Orale"
263,
263,"80027403  Jamp Rehydralyte Jamp 10 19,50 1,9500"
263,MAGNÉSIUM (GLUCOHEPTONATE DE)
263,500 mg/5 mL (Mg-25 mg/5 mL)   PPB Sol. Orale
263,
263,80009357  Jamp-Magnesium Jamp 500 ml
263,"2000 ml9,95"
263,"39,80"
263,"0,0199"
263,"0,0199"
263,80004109  Magnesium-Odan Odan 500 ml
263,"2000 ml9,95"
263,"39,80"
263,"0,0199"
263,"0,0199"
263,"80072191  M-Magnesium Mantra Ph. 500 ml 9,95"
263,"0,0199"
263,00026697  Rougier Magnésium Teva Can 500 ml
263,"2000 ml9,95"
263,"39,80"
263,"0,0199"
263,"0,0199"
263,99100788  Rougier Magnesium sans
263,sucreTeva Can 500 ml
263,"2000 ml9,95"
263,"39,80"
263,"0,0199"
263,"0,0199"
263,MAGNÉSIUM (GLUCONATE DE)
263,500 mg (Mg - 28 mg à 30 mg)   PPB Co.
263,
263,"80107417  AG-Magnesium Gluconate Angita 100 10,88"
263,"0,1088"
263,"80089349  Bio-Magnesium Biomed 100 10,88"
263,"0,1088"
263,"80009539  Jamp-Magnesium Jamp 100 10,88"
263,"0,1088"
263,"00555126  Maglucate Pendopharm 100 10,88"
263,"0,1088"
263,80062929  M-Magnesium Gluconate
263,"500 mgMantra Ph. 100 10,88"
263,"0,1088"
263,80115982  Opus Gluconate de
263,"MagnésiumOpus 100 10,88"
263,"0,1088"
263,PHOSPHATE ACIDE DE SODIUM/ SODIUM (BICARBONATE DE)/ POTASSIUM (BICARBONATE DE)
263,500 mg en P - 469 mg - 123 mg Co. Eff.
263,
263,"80047562  Jamp-Sodium Phosphate Jamp 20 34,97 1,7485CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
263,FORMATPRIX UNITAIRE
263,2025-08 Page    259
264,POTASSIUM (CHLORURE DE)
264,8 mmol (en K+)   PPB Caps. LA ou Co. LA
264,
264,"80106826  AG-K8 Angita 500 20,00"
264,"0,0400"
264,80084446  Alta-K8 Altamed 500
264,"100020,00"
264,"40,00"
264,"0,0400"
264,"0,0400"
264,"00602884  Apo-K Apotex 1000 74,86 0,0749"
264,"02246734  Euro-K 600 Sandoz 500 20,00"
264,"0,0400"
264,80013005  Jamp-K 8 Jamp 100
264,"5004,00"
264,"20,00"
264,"0,0400"
264,"0,0400"
264,"02042304  Micro-K Paladin 100 7,92 0,0792"
264,80035346  M-K8 L.A. Mantra Ph. 100
264,"5004,00"
264,"20,00"
264,"0,0400"
264,"0,0400"
264,"80044745  Opus K-8 Opus 1000 40,00"
264,"0,0400"
264,80108882  PRZ K8 Pharmaris 100
264,"5004,00"
264,"20,00"
264,"0,0400"
264,"0,0400"
264,20 mmol (en K+)   PPB Co. L.A.
264,
264,"80106713  AG-K20 Angita 500 58,05"
264,"0,1161"
264,80026265  Bio-POTASSIUM K20 Biomed 100
264,"50011,61"
264,"58,05"
264,"0,1161"
264,"0,1161"
264,02242261  Euro-K 20 Sandoz 100
264,"50011,61"
264,"58,05"
264,"0,1161"
264,"0,1161"
264,80013007  Jamp-K 20 Jamp 100
264,"50011,61"
264,"58,05"
264,"0,1161"
264,"0,1161"
264,"80040412  K-20 Potassium Altamed 500 58,05"
264,"0,1161"
264,80025624  M-K20 L.A. Mantra Ph. 100
264,"50011,61"
264,"58,05"
264,"0,1161"
264,"0,1161"
264,80071412  M-K20 Soluble Mantra Ph. 100
264,"50019,95"
264,"99,750,1995"
264,"0,1995"
264,80004415  Odan K-20 Odan 100
264,"50011,61"
264,"58,05"
264,"0,1161"
264,"0,1161"
264,"80028233  Opus K-20 Opus 500 58,05"
264,"0,1161"
264,"80107649  PRZ K20 Pharmaris 100 11,61"
264,"0,1161"
264,"80040926  PX K-20 Phoenix 500 58,05  R"
264,02243975  Riva-K 20 SR Riva 100
264,"50011,61"
264,"58,05"
264,"0,1161"
264,"0,1161"
264,"6,65 mmol/5 mL (en K+) Sol. Orale"
264,
264,"02238604  pms-Potassium Chloride Phmscience 500 ml 5,10 0,0102"
264,POTASSIUM (CITRATE DE)
264,25 mmol (en K+)   PPB Co. Eff.
264,
264,"80033602  Jamp-K Effervescent Jamp 30 14,28"
264,"0,4760"
264,"02085992  K-Lyte WellSpring 30 14,28"
264,"0,4760"
264,10 mmol (en K+)   PPB Co. L.A.
264,
264,"80023817  Jamp-K-Citrate Jamp 100 15,45"
264,"0,1545"
264,"02243768  K-Citra Seaford 100 15,45"
264,"0,1545"
264,"80109304  + PRZ K-Citrate Pharmaris 100 15,45"
264,"0,1545CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
264,FORMATPRIX UNITAIRE
264,Page    260 2025-08
265,10 mmol/5 mL (en K+) Sol. Orale
265,
265,"80011529  K-Citra 10 Solution Seaford 450 ml 19,97 0,0444"
265,SODIUM (CHLORURE DE)
265,234 mg/mL 11 Sol. Inj. I.V.
265,
265,99100498  30 ml
265,70 mg/mL (4 mL) Sol. pour Inh.
265,
265,"80029758  Nebusal 7 % Sterimax 60 53,00 0,8833"
265,40:18.18
265,AGENTS D'ÉLIMINATION DU POTASSIUM
265,POLYSTYRÈNE (SULFONATE CALCIQUE DE)
265,"Pouvoir liant: 1,6 mmol de k/g   PPB Pd. Orale"
265,
265,02502631  Jamp Calcium Polystyrene
265,SulfonateJamp 300 g
265,"71,94"
265,02017741  Resonium Calcium SanofiAven 300 g
265,"71,94"
265,POLYSTYRÈNE (SULFONATE SODIQUE DE)   X
265,Pouvoir liant: 1 mmol de k/g   PPB Pd. Orale
265,
265,02497557  Jamp Sodium Polystyrene
265,SulfonateJamp 454 g
265,"29,42"
265,02026961  Kayexalate SanofiAven 454 g
265,"29,42"
265,02473941  Odan-Sodium polystyrene
265,sulfonateOdan 454 g
265,"29,42"
265,00755338  Solystat Pendopharm 454 g
265,"29,42"
265,Pouvoir liant: 1 mmol de k/4mL   PPB Susp. Orale
265,
265,02473968  Odan-Sodium polystyrene
265,"sulfonateOdan 500 ml 52,19"
265,"0,1044"
265,"00769541  Solystat Pendopharm 500 ml 52,19"
265,"0,1044"
265,40:20
265,AGENTS CALORIQUES
265,LÉVOCARNITINE   X
265,330 mg Co.
265,
265,"02144328  * Carnitor Leadiant 90 340,71 3,7857"
265,1 g/5 mL Sol. Inj. I.V.
265,
265,"02144344  Carnitor Leadiant 5 ml 87,94"
265,"11 Lorsqu'aucun prix n'est indiqué, le pharmacien peut acheter le produit de son choix. Le produit ainsi"
265,obtenu est alors considéré comme assuré et le prix payable par la Régie est le prix coûtant du
265,pharmacien.CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU
265,FORMATPRIX UNITAIRE
265,2025-08 Page    261
266,100 mg/mL   PPB Sol. Orale
266,
266,"02144336  Carnitor Leadiant 118 ml 44,95"
266,"0,3809"
266,"02492105  Odan Levocarnitine Odan 118 ml 44,95"
266,"0,3809"
266,40:28.08
266,DIURÉTIQUES DE L'ANSE
266,ÉTHACRYNIQUE (ACIDE)   X
266,25 mg Co.
266,
266,"02258528  Edecrin Bausch H. 100 30,96 0,3096"
266,FUROSÉMIDE   X
266,20 mg   PPB Co.
266,
266,"00396788  Apo-Furosémide Apotex 1000 20,90"
266,"0,0209"
266,"02351420  Furosemide Sanis 1000 20,90"
266,"0,0209"
266,"02466759  Mint-Furosemide Mint 1000 20,90"
266,"0,0209"
266,"00496723  Pro-Furosemide Pro Doc 1000 20,90"
266,"0,0209"
266,00337730  Teva-Furosemide Teva Can 100
266,"10002,09"
266,"20,90"
266,"0,0209"
266,"0,0209"
266,40 mg   PPB Co.
266,
266,"00362166  Apo-Furosémide Apotex 1000 32,18"
266,"0,0322"
266,"02351439  Furosemide Sanis 1000 32,18"
266,"0,0322"
266,"02466767  Mint-Furosemide Mint 1000 32,18"
266,"0,0322"
266,"02247494  pms-Furosémide Phmscience 500 16,09"
266,"0,0322"
266,"00397792  Pro-Furosemide Pro Doc 1000 32,18"
266,"0,0322"
266,00337749  Teva-Furosemide Teva Can 100
266,"10003,22"
266,"32,18"
266,"0,0322"
266,"0,0322"
266,80 mg   PPB Co.
266,
266,"00707570  Apo-Furosémide Apotex 100 6,54"
266,"0,0654"
266,"02351447  Furosemide Sanis 100 6,54"
266,"0,0654"
266,"02466775  Mint-Furosemide Mint 100 6,54"
266,"0,0654"
266,00667080  Pro-Furosemide Pro Doc 100
266,"5006,54"
266,"32,70"
266,"0,0654"
266,"0,0654"
266,"00765953  Teva-Furosemide Teva Can 100 6,54"
266,"0,0654"
266,500 mg Co.
266,
266,"02224755  Lasix Spécial SanofiAven 20 52,47 2,6235CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
266,FORMATPRIX UNITAIRE
266,Page    262 2025-08
267,10 mg/mL   PPB Sol. Inj.
267,
267,00527033  Furosémide Sandoz 4 ml
267,"2,42"
267,02527502  Furosémide pour injection Jamp 2 ml
267,4 ml
267,"1,21"
267,"2,42"
267,02384094  Furosémide pour injection
267,"USPHikma 2 ml 1,30"
267,02382539  Furosémide SDZ Sandoz 2 ml
267,4 ml
267,"1,21"
267,"2,42"
267,02480530  Injection de furosémide USP Marcan 2 ml
267,4 ml
267,"1,21"
267,"2,42"
267,10 mg/mL Sol. Orale
267,
267,"02224720  Lasix SanofiAven 120 ml 36,99 0,3083"
267,40:28.16
267,DIURÉTIQUES D'ÉPARGNE POTASSIQUE
267,AMILORIDE (CHLORHYDRATE D')   X
267,5 mg Co.
267,
267,"02249510  Midamor AA Pharma 100 31,37 0,3137"
267,40:28.20
267,DIURÉTIQUES THIAZIDIQUES
267,HYDROCHLOROTHIAZIDE   X
267,"12,5 mg   PPB Co."
267,
267,"02327856  Apo-Hydro Apotex 500 3,95"
267,"0,0079"
267,"02425947  Mint-Hydrochlorothiazide Mint 500 3,95"
267,"0,0079"
267,25 mg   PPB Co.
267,
267,00326844  Apo-Hydro Apotex 100
267,"10001,57"
267,"15,65"
267,"0,0157"
267,"0,0157"
267,"02486962  Hydrochlorothiazide Pro Doc 1000 15,65"
267,"0,0157"
267,02360594  Hydrochlorothiazide Sanis 100
267,"10001,57"
267,"15,65"
267,"0,0157"
267,"0,0157"
267,"02426196  Mint-Hydrochlorothiazide Mint 1000 15,65"
267,"0,0157"
267,02247386  pms-Hydrochlorothiazide Phmscience 500
267,"10007,83"
267,"15,65"
267,"0,0157"
267,"0,0157"
267,00021474  Teva-Hydrochlorothiazide Teva Can 100
267,"10001,57"
267,"15,65"
267,"0,0157"
267,"0,0157"
267,50 mg   PPB Co.
267,
267,00312800  Apo-Hydro Apotex 100
267,"10002,17"
267,"21,68"
267,"0,0217"
267,"0,0217"
267,02360608  Hydrochlorothiazide Sanis 100
267,"10002,17"
267,"21,68"
267,"0,0217"
267,"0,0217"
267,"02247387  pms-Hydrochlorothiazide Phmscience 100 2,17"
267,"0,0217"
267,00021482  Teva-Hydrochlorothiazide Teva Can 100
267,"10002,17"
267,"21,68"
267,"0,0217"
267,"0,0217CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
267,FORMATPRIX UNITAIRE
267,2025-08 Page    263
268,OLMÉSARTAN MÉDOXOMIL/HYDROCHLOROTHIAZIDE   X
268,"20 mg -12,5 mg   PPB Co."
268,
268,02468948  ACH-Olmesartan HCTZ Accord 30
268,"909,06"
268,"27,17"
268,"0,3019"
268,"0,3019"
268,"02443112  * Act Olmesartan HCT Teva Can 30 9,06  R"
268,"02453606  Apo-Olmesartan/HCTZ Apotex 90 27,17"
268,"0,3019"
268,02476487  Auro-Olmesartan HCTZ AuroPharma 30
268,"1009,06"
268,"30,19"
268,"0,3019"
268,"0,3019"
268,02475707  GLN-Olmesartan HCTZ Glenmark 30
268,"909,06"
268,"27,17"
268,"0,3019"
268,"0,3019"
268,02508273  NRA-Olmesartan HCTZ Nora 30
268,"909,06"
268,"27,17"
268,"0,3019"
268,"0,3019"
268,"02509601  Olmesartan HCTZ Sanis 90 27,17"
268,"0,3019"
268,"02319616  Olmetec Plus Organon 30 30,49 1,0163"
268,"02526468  PRZ-Olmesartan HCTZ Pharmaris 100 30,19"
268,"0,3019"
268,"40 mg - 12,5 mg   PPB Co."
268,
268,02468956  ACH-Olmesartan HCTZ Accord 30
268,"909,06"
268,"27,17"
268,"0,3019"
268,"0,3019"
268,"02443120  Act Olmesartan HCT Teva Can 30 9,06"
268,"0,3019"
268,"02453614  Apo-Olmesartan/HCTZ Apotex 90 27,17"
268,"0,3019"
268,02476495  Auro-Olmesartan HCTZ AuroPharma 30
268,"1009,06"
268,"30,19"
268,"0,3019"
268,"0,3019"
268,02475715  GLN-Olmesartan HCTZ Glenmark 30
268,"909,06"
268,"27,17"
268,"0,3019"
268,"0,3019"
268,02508281  NRA-Olmesartan HCTZ Nora 30
268,"909,06"
268,"27,17"
268,"0,3019"
268,"0,3019"
268,"02509636  Olmesartan HCTZ Sanis 90 27,17"
268,"0,3019"
268,"02319624  Olmetec Plus Organon 30 30,49 1,0163"
268,"02526476  PRZ-Olmesartan HCTZ Pharmaris 100 30,19"
268,"0,3019"
268,40 mg - 25 mg   PPB Co.
268,
268,02468964  ACH-Olmesartan HCTZ Accord 30
268,"909,06"
268,"27,17"
268,"0,3019"
268,"0,3019"
268,"02443139  Act Olmesartan HCT Teva Can 30 9,06"
268,"0,3019"
268,"02453622  Apo-Olmesartan/HCTZ Apotex 90 27,17"
268,"0,3019"
268,02476509  Auro-Olmesartan HCTZ AuroPharma 30
268,"1009,06"
268,"30,19"
268,"0,3019"
268,"0,3019"
268,02475723  GLN-Olmesartan HCTZ Glenmark 30
268,"909,06"
268,"27,17"
268,"0,3019"
268,"0,3019"
268,02508303  NRA-Olmesartan HCTZ Nora 30
268,"909,06"
268,"27,17"
268,"0,3019"
268,"0,3019"
268,"02509628  Olmesartan HCTZ Sanis 90 27,17"
268,"0,3019"
268,"02319632  Olmetec Plus Organon 30 30,49 1,0163"
268,"02526484  PRZ-Olmesartan HCTZ Pharmaris 100 30,19"
268,"0,3019"
268,40:28.24
268,DIURÉTIQUES DE TYPE THIAZIDIQUE
268,CHLORTHALIDONE   X
268,"12,5 mg Co."
268,
268,"02523795  Jamp Chlorthalidone Jamp 100 11,21 0,1121CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
268,FORMATPRIX UNITAIRE
268,Page    264 2025-08
269,25 mg Co.
269,
269,"02523809  Jamp Chlorthalidone Jamp 100 11,80 0,1180"
269,50 mg   PPB Co.
269,
269,"00360279  Chlorthalidone Apotex 100 12,42"
269,"0,1242"
269,"02523817  Jamp Chlorthalidone Jamp 100 12,42"
269,"0,1242"
269,INDAPAMIDE   X
269,"1,25 mg   PPB Co."
269,
269,"02245246  Apo-Indapamide Apotex 100 7,45"
269,"0,0745"
269,"02240067  Mylan-Indapamide Mylan 100 7,45"
269,"0,0745"
269,"2,5 mg   PPB Co."
269,
269,"02223678  Apo-Indapamide Apotex 100 11,82"
269,"0,1182"
269,"02153483  Mylan-Indapamide Mylan 100 11,82"
269,"0,1182"
269,METOLAZONE   X
269,"2,5 mg Co."
269,
269,"00888400  Zaroxolyn SanofiAven 100 16,14 0,1614"
269,40:28.92
269,"DIURÉTIQUES, DIVERS"
269,AMILORIDE (CHLORHYDRATE D')/ HYDROCHLOROTHIAZIDE   X
269,5 mg -50 mg Co.
269,
269,"00784400  Amilzide AA Pharma 1000 83,78 0,0838"
269,SPIRONOLACTONE/ HYDROCHLOROTHIAZIDE   X
269,25 mg -25 mg Co.
269,
269,"00613231  Teva-Spironolactone/HCTZ Teva Can 100 8,58 0,0858"
269,50 mg -50 mg Co.
269,
269,"00657182  Teva-Spironolactone/HCTZ Teva Can 100 22,36 0,2236"
269,TRIAMTÉRÈNE/ HYDROCHLOROTHIAZIDE   X
269,50 mg -25 mg   PPB Co.
269,
269,00441775  Apo-Triazide Apotex 100
269,"10006,08"
269,"60,80"
269,"0,0608"
269,"0,0608"
269,00532657  Teva-Triamzide Teva Can 100
269,"10006,08"
269,"60,80"
269,"0,0608"
269,"0,0608CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
269,FORMATPRIX UNITAIRE
269,2025-08 Page    265
270,
271,48:00
271,AGENTS DES VOIES RESPIRATOIRES
271,48:10 agents anti ‑inflammatoires
271,48:10.24 antagonistes des récepteurs aux
271,leucotriènes
271,48:24 agents mucolytiques
272,
273,48:10.24
273,ANTAGONISTES DES RÉCEPTEURS AUX LEUCOTRIÈNES
273,MONTÉLUKAST SODIQUE   X
273,10 mg   PPB Co.
273,
273,"02482835  AG-Montelukast Angita 30 12,69"
273,"0,4231"
273,02374609  Apo-Montelukast Apotex 30
273,"9012,69"
273,"38,08"
273,"0,4231"
273,"0,4231"
273,02401274  Auro-Montelukast AuroPharma 30
273,"9012,69"
273,"38,08"
273,"0,4231"
273,"0,4231"
273,02445735  Bio-Montelukast Biomed 30
273,"10012,69"
273,"42,31"
273,"0,4231"
273,"0,4231"
273,02391422  Jamp-Montelukast Jamp 30
273,"10012,69"
273,"42,31"
273,"0,4231"
273,"0,4231"
273,"02399997  Mar-Montelukast Marcan 30 12,69"
273,"0,4231"
273,"02408643  Mint-Montelukast Mint 100 42,31"
273,"0,4231"
273,02488183  M-Montelukast Mantra Ph. 30
273,"10012,69"
273,"42,31"
273,"0,4231"
273,"0,4231"
273,02379856  Montelukast Pro Doc 30
273,"10012,69"
273,"42,31"
273,"0,4231"
273,"0,4231"
273,"02379333  Montelukast Sanis 100 42,31"
273,"0,4231"
273,02382474  Montelukast Sivem 30
273,"10012,69"
273,"42,31"
273,"0,4231"
273,"0,4231"
273,02379236  Montélukast sodique Accord 30
273,"10012,69"
273,"42,31"
273,"0,4231"
273,"0,4231"
273,"02522136  NAT-Montelukast Natco 30 12,69"
273,"0,4231"
273,"02489821  NRA-Montelukast Nora 30 12,69"
273,"0,4231"
273,02373947  pms-Montelukast FC Phmscience 30
273,"10012,69"
273,"42,31"
273,"0,4231"
273,"0,4231"
273,"02398826  Riva-Montelukast FC Riva 30 12,69"
273,"0,4231"
273,"02328593  Sandoz Montelukast Sandoz 100 42,31"
273,"0,4231"
273,"02238217  Singulair Organon 30 68,23 2,2743"
273,02389517  Taro-Montelukast Sun Pharma 30
273,"10012,69"
273,"42,31"
273,"0,4231"
273,"0,4231"
273,"02355523  Teva Montelukast Teva Can 30 12,69"
273,"0,4231"
273,4 mg   PPB Co. Croq.
273,
273,"02377608  Apo-Montelukast Apotex 30 8,27"
273,"0,2758"
273,02514877  Jamp Montelukast
273,"Chewable TabletsJamp 30 8,27"
273,"0,2758"
273,"02442353  Jamp-Montelukast Jamp 30 8,27"
273,"0,2758"
273,"02399865  Mar-Montelukast Marcan 30 8,27"
273,"0,2758"
273,"02408627  Mint-Montelukast Mint 30 8,27"
273,"0,2758"
273,02379821  Montelukast Pro Doc 30
273,"1008,27"
273,"27,58"
273,"0,2758"
273,"0,2758"
273,02382458  Montelukast Sivem 30
273,"1008,27"
273,"27,58"
273,"0,2758"
273,"0,2758"
273,"02522101  NAT-Montelukast Natco 30 8,27"
273,"0,2758"
273,02354977  pms-Montelukast Phmscience 30
273,"1008,27"
273,"27,58"
273,"0,2758"
273,"0,2758"
273,"02330385  Sandoz Montelukast Sandoz 100 27,58"
273,"0,2758"
273,"02243602  Singulair Organon 30 42,00 1,4000"
273,"02355507  Teva Montelukast Teva Can 30 8,27"
273,"0,2758CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
273,FORMATPRIX UNITAIRE
273,2025-08 Page    269
274,5 mg   PPB Co. Croq.
274,
274,"02377616  Apo-Montelukast Apotex 30 9,25"
274,"0,3082"
274,02514885  Jamp Montelukast
274,"Chewable TabletsJamp 30 9,25"
274,"0,3082"
274,"02442361  Jamp-Montelukast Jamp 30 9,25"
274,"0,3082"
274,"02399873  Mar-Montelukast Marcan 30 9,25"
274,"0,3082"
274,"02408635  Mint-Montelukast Mint 30 9,25"
274,"0,3082"
274,02379848  Montelukast Pro Doc 30
274,"1009,25"
274,"30,82"
274,"0,3082"
274,"0,3082"
274,"02379325  Montelukast Sanis 100 30,82"
274,"0,3082"
274,02382466  Montelukast Sivem 30
274,"1009,25"
274,"30,82"
274,"0,3082"
274,"0,3082"
274,"02522128  NAT-Montelukast Natco 30 9,25"
274,"0,3082"
274,02354985  pms-Montelukast Phmscience 30
274,"1009,25"
274,"30,82"
274,"0,3082"
274,"0,3082"
274,"02330393  Sandoz Montelukast Sandoz 100 30,82"
274,"0,3082"
274,"02238216  Singulair Organon 30 46,36 1,5453"
274,"02355515  Teva Montelukast Teva Can 30 9,25"
274,"0,3082"
274,4 mg/sachet   PPB Gran.
274,
274,"02358611  Sandoz Montelukast Sandoz 30 35,70"
274,"1,1900"
274,"02247997  Singulair Organon 30 42,00 1,4000"
274,48:24
274,AGENTS MUCOLYTIQUES
274,ACÉTYLCYSTÉINE
274,200 mg/mL   PPB Sol.
274,
274,02459906  Solution d'acétylcystéine Hikma 10 ml
274,30 ml
274,"7,00"
274,"21,00"
274,02243098  Solution d'acétylcystéine Sandoz 10 ml
274,30 ml
274,"7,00"
274,"21,00CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
274,FORMATPRIX UNITAIRE
274,Page    270 2025-08
275,52:00
275,"PRÉPARATIONS YEUX, OREILLES, NEZ ET GORGE"
275,52:02 agents antiallergiques
275,52:04 anti ‑infectieux
275,52:04.04 antibactériens
275,52:08 agents anti ‑inflammatoires
275,52:08.08 corticostéroïdes
275,52:16 anesthésiques locaux
275,52:24 mydriatiques
275,52:40 agents antiglaucomes
275,52:40.04 agonistes alpha ‑adrénergiques
275,52:40.08 bêta ‑bloquants
275,52:40.12 inhibiteurs de l'anhydrase carbonique
275,52:40.20 miotiques
275,52:40.28 analogues de prostaglandine
275,"52:40.92 agents antiglaucomes, divers"
275,"52:92 médicaments yeux, oreilles, nez,"
275,gorge et divers
276,
277,52:02
277,AGENTS ANTIALLERGIQUES
277,CROMOGLICATE SODIQUE
277,2 % Sol. Oph.
277,
277,02009277  Cromolyn Pendopharm 5 ml
277,"10 ml4,75"
277,"9,50"
277,LODOXAMIDE (TROMÉTHAMINE DE )   X
277,"0,1 % Sol. Oph."
277,
277,"00893560  Alomide Novartis 10 ml 10,73"
277,52:04.04
277,ANTIBACTÉRIENS
277,CIPROFLOXACINE (CHLORHYDRATE DE)   X
277,"0,3 % Pom. Oph."
277,
277,"02200864  Ciloxan Novartis 3,5 g 10,15"
277,"0,3 %   PPB Sol. Oph."
277,
277,"01945270  Ciloxan Novartis 5 ml 10,15"
277,02387131  Sandoz Ciprofloxacin Sandoz 5 ml
277,"7,05"
277,ÉRYTHROMYCINE   X
277,"0,5 %   PPB Pom. Oph."
277,
277,"02326663  Erythromycin Stéri-Med 3,5 g"
277,"14,70"
277,"02141574  Erythromycine Stulln 3,5 g"
277,"14,70"
277,FUSIDIQUE (ACIDE)   X
277,1 % Sol. Oph.
277,
277,"02243862  Fucithalmic Amdipharm 5 g 10,10"
277,OFLOXACINE   X
277,"0,3 % Sol. Oph."
277,
277,"02143291  Ocuflox AbbVie 5 ml 12,23"
277,TOBRAMYCINE   X
277,"0,3 % Pom. Oph."
277,
277,"00614254  Tobrex Novartis 3,5 g 8,65"
277,"0,3 %   PPB Sol. Oph."
277,
277,02241755  Sandoz Tobramycin Sandoz 5 ml
277,"6,81"
277,"00513962  Tobrex 0.3% Novartis 5 ml 8,72CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
277,FORMATPRIX UNITAIRE
277,2025-08 Page    273
278,52:08.08
278,CORTICOSTÉROÏDES
278,BÉCLOMÉTHASONE (DIPROPIONATE DE)   X
278,"0,05 mg/dose   PPB Aéro ou Vap Nasal"
278,
278,02238796  Apo-Béclométhasone AQ Apotex 200 dose(s)
278,"12,26"
278,02172712  Mylan-Beclo AQ Mylan 200 dose(s)
278,"12,26"
278,BUDÉSONIDE   X
278,64 mcg/dose   PPB Vap. nasal
278,
278,02241003  Mylan-Budesonide AQ Mylan 120 dose(s)
278,"10,12"
278,"02231923  Rhinocort Aqua McNeil Co 120 dose(s) 10,59"
278,100 mcg/dose Vap. nasal
278,
278,"02230648  Mylan-Budesonide AQ Mylan 165 dose(s) 12,74"
278,CICLÉSONIDE   X
278,50 mcg/dose Vap. nasal
278,
278,"02303671  Omnaris Covis 120 dose(s) 21,95"
278,DEXAMÉTHASONE   X
278,"0,1 % Pom. Oph."
278,
278,"00042579  Maxidex Novartis 3,5 g 8,74"
278,"0,1 %   PPB Susp.Oph. ou Sol. Oph."
278,
278,02023865  Dexamethasone Stulln 5 ml
278,"8,06"
278,00042560  Maxidex Novartis 5 ml
278,"8,06"
278,FLUOROMÉTHOLONE   X
278,"0,1 %   PPB Susp. Oph."
278,
278,00247855  FML AbbVie 5 ml
278,"10 ml15,29"
278,"30,58"
278,00432814  Sandoz Fluorometholone Sandoz 5 ml
278,"8,09"
278,FLUOROMÉTHOLONE (ACÉTATE DE)   X
278,"0,1 % Susp. Oph."
278,
278,"00756784  Flarex Novartis 5 ml 9,10"
