category,subcategory,generic_name,formulation,strength,ppb,local_code,brand_name,company_name,fill_size,pack_price,unit_price,page
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02476002,AG-Quetiapine,Angita,100,38.63,38.63,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02516969,AG-Quetiapine Fumarate,Angita,100,38.63,38.63,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02313944,Apo-Quetiapine,Apotex,100,38.63,38.63,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02501678,Apo-Quetiapine Fumarate,Apotex,100,38.63,38.63,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02390256,,Auro-Quetiapine,AuroPharma,100,100,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02390175,Jamp Quetiapine Fumarate,Jamp,100,38.63,38.63,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02330466,Jamp-Quetiapine,Jamp,100,38.63,38.63,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02399857,,Mar-Quetiapine,Marcan,100,100,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02438054,Mint-Quetiapine,Mint,100,38.63,38.63,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02439190,NAT-Quetiapine,Natco,100,38.63,38.63,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02296608,,pms-Quetiapine,Phmscience,100,100,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02317370,Pro-Quetiapine Pro,Doc,100,38.63,38.63,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02387832,Quetiapine,Accord,100,38.63,38.63,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02353202,,Quetiapine,Sanis,100,100,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02317931,Quetiapine,Sivem,100,38.63,38.63,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02316730,,Riva-Quetiapine,Riva,100,100,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02314029,Sandoz Quetiapine,Sandoz,100,38.63,38.63,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02244107,Seroquel AZC,100,"401,45",4.0145,4.0145,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02284286,Teva-Quetiapine,Teva,Can,30,30,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02284286,Teva-Quetiapine,Teva,50 mg PPB Co.,L.A.,,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02450860,ACH-Quetiapine,Fumarate,ACH-Quetiapine,Fumarate,,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02450860,ACH-Quetiapine,Fumarate,XRAccord,60,15.01,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02520532,AG-Quetiapine XR,Angita,100,25.01,25.01,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02457229,Apo-Quetiapine XR,Apotex,60,15.01,15.01,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02522187,Mint-Quetiapine XR,Mint,100,25.01,25.01,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02527928,M-Quetiapine Fumarate XR Mantra,Ph.,100,25.01,25.01,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02510677,NRA-Quetiapine XR,Nora,60,15.01,15.01,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02516616,Quetiapine Fumarate XR,Sanis,100,25.01,25.01,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02519607,Quetiapine XR,Jamp,100,25.01,25.01,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02417782,Quetiapine XR Pro,Doc,100,25.01,25.01,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02417359,Quetiapine,XR,Sivem,60,60,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02407671,Sandoz Quetiapine,XRT,Sandoz,60,60,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02300184,Seroquel XR AZC,60,"58,80",0.9800,0.9800,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02395444,Teva-Quetiapine XR Teva,Can,60,15.01,15.01,229
,divers,FORMATPRIX UNITAIRE,,300 mg    Co.,True,02395444,Teva-Quetiapine XR Teva,Can,"0,2501CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,229
,divers,FORMATPRIX UNITAIRE,,,False,02395444,Teva-Quetiapine XR Teva,Can,150 mg PPB Co.,L.A.,,230
,divers,FORMATPRIX UNITAIRE,,,False,02450879,ACH-Quetiapine,Fumarate,ACH-Quetiapine,Fumarate,,230
,divers,FORMATPRIX UNITAIRE,,,False,02450879,ACH-Quetiapine,Fumarate,XRAccord,60,29.56,230
,divers,FORMATPRIX UNITAIRE,,,False,02520540,AG-Quetiapine XR,Angita,100,49.26,49.26,230
,divers,FORMATPRIX UNITAIRE,,,False,02457237,Apo-Quetiapine XR,Apotex,60,29.56,29.56,230
,divers,FORMATPRIX UNITAIRE,,,False,02522195,Mint-Quetiapine XR,Mint,100,49.26,49.26,230
,divers,FORMATPRIX UNITAIRE,,,False,02527936,M-Quetiapine Fumarate XR Mantra,Ph.,100,49.26,49.26,230
,divers,FORMATPRIX UNITAIRE,,,False,02510685,NRA-Quetiapine XR,Nora,60,29.56,29.56,230
,divers,FORMATPRIX UNITAIRE,,,False,02516624,Quetiapine Fumarate XR,Sanis,100,49.26,49.26,230
,divers,FORMATPRIX UNITAIRE,,,False,02519615,Quetiapine XR,Jamp,100,49.26,49.26,230
,divers,FORMATPRIX UNITAIRE,,,False,02417790,Quetiapine XR Pro,Doc,100,49.26,49.26,230
,divers,FORMATPRIX UNITAIRE,,,False,02417367,Quetiapine,XR,Sivem,60,60,230
,divers,FORMATPRIX UNITAIRE,,,False,02407698,Sandoz Quetiapine,XRT,Sandoz,60,60,230
,divers,FORMATPRIX UNITAIRE,,,False,02321513,Seroquel XR AZC,60,"115,80",1.9300,1.9300,230
,divers,FORMATPRIX UNITAIRE,,,False,02395452,Teva-Quetiapine XR Teva,Can,60,29.56,29.56,230
,divers,FORMATPRIX UNITAIRE,,,False,02395452,Teva-Quetiapine XR Teva,Can,200 mg PPB Co.,L.A.,,230
,divers,FORMATPRIX UNITAIRE,,,False,02450887,ACH-Quetiapine,Fumarate,ACH-Quetiapine,Fumarate,,230
,divers,FORMATPRIX UNITAIRE,,,False,02450887,ACH-Quetiapine,Fumarate,XRAccord,60,39.97,230
,divers,FORMATPRIX UNITAIRE,,,False,02520559,AG-Quetiapine XR,Angita,100,66.61,66.61,230
,divers,FORMATPRIX UNITAIRE,,,False,02457245,Apo-Quetiapine XR,Apotex,60,39.97,39.97,230
,divers,FORMATPRIX UNITAIRE,,,False,02522209,Mint-Quetiapine XR,Mint,100,66.61,66.61,230
,divers,FORMATPRIX UNITAIRE,,,False,02527944,M-Quetiapine Fumarate XR Mantra,Ph.,100,66.61,66.61,230
,divers,FORMATPRIX UNITAIRE,,,False,02510693,NRA-Quetiapine XR,Nora,60,39.97,39.97,230
,divers,FORMATPRIX UNITAIRE,,,False,02516632,Quetiapine Fumarate XR,Sanis,100,66.61,66.61,230
,divers,FORMATPRIX UNITAIRE,,,False,02519623,Quetiapine XR,Jamp,100,66.61,66.61,230
,divers,FORMATPRIX UNITAIRE,,,False,02417804,Quetiapine XR Pro,Doc,100,66.61,66.61,230
,divers,FORMATPRIX UNITAIRE,,,False,02417375,Quetiapine,XR,Sivem,60,60,230
,divers,FORMATPRIX UNITAIRE,,,False,02407701,Sandoz Quetiapine,XRT,Sandoz,60,60,230
,divers,FORMATPRIX UNITAIRE,,,False,02300192,Seroquel XR AZC,60,"157,20",2.6200,2.6200,230
,divers,FORMATPRIX UNITAIRE,,,False,02395460,Teva-Quetiapine XR Teva,Can,60,39.97,39.97,230
,divers,FORMATPRIX UNITAIRE,,,False,02395460,Teva-Quetiapine XR Teva,Can,300 mg PPB Co.,L.A.,,230
,divers,FORMATPRIX UNITAIRE,,,False,02450895,ACH-Quetiapine,Fumarate,ACH-Quetiapine,Fumarate,,230
,divers,FORMATPRIX UNITAIRE,,,False,02450895,ACH-Quetiapine,Fumarate,XRAccord,60,58.66,230
,divers,FORMATPRIX UNITAIRE,,,False,02520567,AG-Quetiapine XR,Angita,100,97.76,97.76,230
,divers,FORMATPRIX UNITAIRE,,,False,02457253,Apo-Quetiapine XR,Apotex,60,58.66,58.66,230
,divers,FORMATPRIX UNITAIRE,,,False,02522217,Mint-Quetiapine XR,Mint,100,97.76,97.76,230
,divers,FORMATPRIX UNITAIRE,,,False,02527952,M-Quetiapine Fumarate XR Mantra,Ph.,100,97.76,97.76,230
,divers,FORMATPRIX UNITAIRE,,,False,02510707,NRA-Quetiapine XR,Nora,60,58.66,58.66,230
,divers,FORMATPRIX UNITAIRE,,,False,02516640,Quetiapine Fumarate XR,Sanis,100,97.76,97.76,230
,divers,FORMATPRIX UNITAIRE,,,False,02519747,Quetiapine XR,Jamp,100,97.76,97.76,230
,divers,FORMATPRIX UNITAIRE,,,False,02417812,Quetiapine XR Pro,Doc,100,97.76,97.76,230
,divers,FORMATPRIX UNITAIRE,,,False,02417383,Quetiapine,XR,Sivem,60,60,230
,divers,FORMATPRIX UNITAIRE,,,False,02407728,Sandoz Quetiapine,XRT,Sandoz,60,60,230
,divers,FORMATPRIX UNITAIRE,,,False,02300206,Seroquel XR AZC,60,"231,60",3.8600,3.8600,230
,divers,FORMATPRIX UNITAIRE,,,False,02395479,Teva-Quetiapine XR Teva,Can,60,58.66,58.66,230
,divers,FORMATPRIX UNITAIRE,,,False,02395479,Teva-Quetiapine XR Teva,Can,"0,9776CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,230
,divers,FORMATPRIX UNITAIRE,,,False,02395479,Teva-Quetiapine XR Teva,Can,400 mg PPB Co.,L.A.,,231
,divers,FORMATPRIX UNITAIRE,,,False,02450909,ACH-Quetiapine,Fumarate,ACH-Quetiapine,Fumarate,,231
,divers,FORMATPRIX UNITAIRE,,,False,02450909,ACH-Quetiapine,Fumarate,XRAccord,60,79.62,231
,divers,FORMATPRIX UNITAIRE,,,False,02520575,AG-Quetiapine XR,Angita,100,132.70,132.70,231
,divers,FORMATPRIX UNITAIRE,,,False,02457261,Apo-Quetiapine XR,Apotex,60,79.62,79.62,231
,divers,FORMATPRIX UNITAIRE,,,False,02522225,Mint-Quetiapine XR,Mint,100,132.70,132.70,231
,divers,FORMATPRIX UNITAIRE,,,False,02527960,M-Quetiapine Fumarate XR Mantra,Ph.,100,132.70,132.70,231
,divers,FORMATPRIX UNITAIRE,,,False,02510715,NRA-Quetiapine XR,Nora,60,79.62,79.62,231
,divers,FORMATPRIX UNITAIRE,,,False,02516659,Quetiapine Fumarate XR,Sanis,100,132.70,132.70,231
,divers,FORMATPRIX UNITAIRE,,,False,02519763,Quetiapine XR,Jamp,100,132.70,132.70,231
,divers,FORMATPRIX UNITAIRE,,,False,02417820,Quetiapine XR Pro,Doc,100,132.70,132.70,231
,divers,FORMATPRIX UNITAIRE,,,False,02417391,Quetiapine,XR,Sivem,60,60,231
,divers,FORMATPRIX UNITAIRE,,,False,02407736,Sandoz Quetiapine,XRT,Sandoz,60,60,231
,divers,FORMATPRIX UNITAIRE,,,False,02300214,Seroquel XR AZC,60,"314,40",5.2400,5.2400,231
,divers,FORMATPRIX UNITAIRE,,,False,02395487,Teva-Quetiapine XR Teva,Can,60,79.62,79.62,231
,divers,RISPÉRIDONE   X,,"0,25 mg    Co.",True,02369079,AG-Risperidone,Angita,100,8.78,8.78,231
,divers,RISPÉRIDONE   X,,"0,25 mg    Co.",True,02282119,,Apo-Risperidone,Apotex,100,100,231
,divers,RISPÉRIDONE   X,,"0,25 mg    Co.",True,02359529,,Jamp-Risperidone,Jamp,100,100,231
,divers,RISPÉRIDONE   X,,"0,25 mg    Co.",True,02371766,Mar-Risperidone,Marcan,100,8.78,8.78,231
,divers,RISPÉRIDONE   X,,"0,25 mg    Co.",True,02359790,Mint-Risperidon,Mint,100,8.78,8.78,231
,divers,RISPÉRIDONE   X,,"0,25 mg    Co.",True,02252007,,pms-Risperidone,Phmscience,100,100,231
,divers,RISPÉRIDONE   X,,"0,25 mg    Co.",True,02312700,Pro-Risperidone Pro,Doc,100,8.78,8.78,231
,divers,RISPÉRIDONE   X,,"0,25 mg    Co.",True,02356880,,Rispéridone,Sanis,100,100,231
,divers,RISPÉRIDONE   X,,"0,25 mg    Co.",True,02533804,Rispéridone,Sivem,100,8.78,8.78,231
,divers,RISPÉRIDONE   X,,"0,25 mg    Co.",True,02283565,Riva-Risperidone,Riva,100,8.78,8.78,231
,divers,RISPÉRIDONE   X,,"0,25 mg    Co.",True,02303655,Sandoz Risperidone,Sandoz,100,8.78,8.78,231
,divers,RISPÉRIDONE   X,,"0,25 mg    Co.",True,02328305,Taro-Risperidone,Sun,Pharma,100,100,231
,divers,RISPÉRIDONE   X,,"0,25 mg    Co.",True,02282690,Teva-Risperidone,Teva,Can,60,60,231
,divers,RISPÉRIDONE   X,,"0,25 mg    Co.",True,02282690,Teva-Risperidone,Teva,"0,0878CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,231
,divers,FORMATPRIX UNITAIRE,,"0,5 mg    Co.",True,02369087,AG-Risperidone,Angita,100,14.70,14.70,232
,divers,FORMATPRIX UNITAIRE,,"0,5 mg    Co.",True,02282127,,Apo-Risperidone,Apotex,100,100,232
,divers,FORMATPRIX UNITAIRE,,"0,5 mg    Co.",True,02359537,,Jamp-Risperidone,Jamp,100,100,232
,divers,FORMATPRIX UNITAIRE,,"0,5 mg    Co.",True,02371774,Mar-Risperidone,Marcan,100,14.70,14.70,232
,divers,FORMATPRIX UNITAIRE,,"0,5 mg    Co.",True,02359804,Mint-Risperidon,Mint,100,14.70,14.70,232
,divers,FORMATPRIX UNITAIRE,,"0,5 mg    Co.",True,02252015,,pms-Risperidone,Phmscience,100,100,232
,divers,FORMATPRIX UNITAIRE,,"0,5 mg    Co.",True,02312719,Pro-Risperidone Pro,Doc,100,14.70,14.70,232
,divers,FORMATPRIX UNITAIRE,,"0,5 mg    Co.",True,02356899,,Rispéridone,Sanis,100,100,232
,divers,FORMATPRIX UNITAIRE,,"0,5 mg    Co.",True,02533928,Rispéridone,Sivem,100,14.70,14.70,232
,divers,FORMATPRIX UNITAIRE,,"0,5 mg    Co.",True,02283573,Riva-Risperidone,Riva,100,14.70,14.70,232
,divers,FORMATPRIX UNITAIRE,,"0,5 mg    Co.",True,02303663,Sandoz Risperidone,Sandoz,100,14.70,14.70,232
,divers,FORMATPRIX UNITAIRE,,"0,5 mg    Co.",True,02328313,Taro-Risperidone,Sun,Pharma,100,100,232
,divers,FORMATPRIX UNITAIRE,,"0,5 mg    Co.",True,02264188,Teva-Risperidone,Teva,Can,60,60,232
,divers,FORMATPRIX UNITAIRE,,1 mg    Co.,True,02369095,AG-Risperidone,Angita,100,20.31,20.31,232
,divers,FORMATPRIX UNITAIRE,,1 mg    Co.,True,02282135,,Apo-Risperidone,Apotex,100,100,232
,divers,FORMATPRIX UNITAIRE,,1 mg    Co.,True,02359545,,Jamp-Risperidone,Jamp,100,100,232
,divers,FORMATPRIX UNITAIRE,,1 mg    Co.,True,02371782,Mar-Risperidone,Marcan,100,20.31,20.31,232
,divers,FORMATPRIX UNITAIRE,,1 mg    Co.,True,02359812,Mint-Risperidon,Mint,100,20.31,20.31,232
,divers,FORMATPRIX UNITAIRE,,1 mg    Co.,True,02252023,,pms-Risperidone,Phmscience,100,100,232
,divers,FORMATPRIX UNITAIRE,,1 mg    Co.,True,02312727,Pro-Risperidone Pro,Doc,100,20.31,20.31,232
,divers,FORMATPRIX UNITAIRE,,1 mg    Co.,True,02356902,,Rispéridone,Sanis,100,100,232
,divers,FORMATPRIX UNITAIRE,,1 mg    Co.,True,02533936,,Rispéridone,Sivem,100,100,232
,divers,FORMATPRIX UNITAIRE,,1 mg    Co.,True,02283581,,Riva-Risperidone,Riva,100,100,232
,divers,FORMATPRIX UNITAIRE,,1 mg    Co.,True,02279800,Sandoz,Risperidone,Sandoz,100,100,232
,divers,FORMATPRIX UNITAIRE,,1 mg    Co.,True,02328321,Taro-Risperidone,Sun,Pharma,60,60,232
,divers,FORMATPRIX UNITAIRE,,1 mg    Co.,True,02264196,Teva-Risperidone,Teva,Can,60,60,232
,divers,FORMATPRIX UNITAIRE,,1 mg    Co.,True,02264196,Teva-Risperidone,Teva,"0,2031CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,232
,divers,FORMATPRIX UNITAIRE,,2 mg    Co.,True,02369117,AG-Risperidone,Angita,100,40.62,40.62,233
,divers,FORMATPRIX UNITAIRE,,2 mg    Co.,True,02282143,,Apo-Risperidone,Apotex,100,100,233
,divers,FORMATPRIX UNITAIRE,,2 mg    Co.,True,02359553,,Jamp-Risperidone,Jamp,100,100,233
,divers,FORMATPRIX UNITAIRE,,2 mg    Co.,True,02371790,Mar-Risperidone,Marcan,100,40.62,40.62,233
,divers,FORMATPRIX UNITAIRE,,2 mg    Co.,True,02359820,Mint-Risperidon,Mint,100,40.62,40.62,233
,divers,FORMATPRIX UNITAIRE,,2 mg    Co.,True,02252031,,pms-Risperidone,Phmscience,100,100,233
,divers,FORMATPRIX UNITAIRE,,2 mg    Co.,True,02312735,Pro-Risperidone Pro,Doc,100,40.62,40.62,233
,divers,FORMATPRIX UNITAIRE,,2 mg    Co.,True,02356910,,Rispéridone,Sanis,100,100,233
,divers,FORMATPRIX UNITAIRE,,2 mg    Co.,True,02533944,,Rispéridone,Sivem,100,100,233
,divers,FORMATPRIX UNITAIRE,,2 mg    Co.,True,02283603,,Riva-Risperidone,Riva,100,100,233
,divers,FORMATPRIX UNITAIRE,,2 mg    Co.,True,02279819,Sandoz,Risperidone,Sandoz,100,100,233
,divers,FORMATPRIX UNITAIRE,,2 mg    Co.,True,02328348,Taro-Risperidone,Sun,Pharma,60,60,233
,divers,FORMATPRIX UNITAIRE,,2 mg    Co.,True,02264218,Teva-Risperidone,Teva,Can,60,60,233
,divers,FORMATPRIX UNITAIRE,,3 mg    Co.,True,02369125,AG-Risperidone,Angita,100,60.83,60.83,233
,divers,FORMATPRIX UNITAIRE,,3 mg    Co.,True,02282151,Apo-Risperidone,Apotex,100,60.83,60.83,233
,divers,FORMATPRIX UNITAIRE,,3 mg    Co.,True,02359561,Jamp-Risperidone,Jamp,100,60.83,60.83,233
,divers,FORMATPRIX UNITAIRE,,3 mg    Co.,True,02371804,Mar-Risperidone,Marcan,100,60.83,60.83,233
,divers,FORMATPRIX UNITAIRE,,3 mg    Co.,True,02359839,Mint-Risperidon,Mint,100,60.83,60.83,233
,divers,FORMATPRIX UNITAIRE,,3 mg    Co.,True,02252058,,pms-Risperidone,Phmscience,100,100,233
,divers,FORMATPRIX UNITAIRE,,3 mg    Co.,True,02312743,Pro-Risperidone Pro,Doc,100,60.83,60.83,233
,divers,FORMATPRIX UNITAIRE,,3 mg    Co.,True,02356929,,Rispéridone,Sanis,100,100,233
,divers,FORMATPRIX UNITAIRE,,3 mg    Co.,True,02533952,,Rispéridone,Sivem,100,100,233
,divers,FORMATPRIX UNITAIRE,,3 mg    Co.,True,02283611,,Riva-Risperidone,Riva,100,100,233
,divers,FORMATPRIX UNITAIRE,,3 mg    Co.,True,02279827,Sandoz,Risperidone,Sandoz,100,100,233
,divers,FORMATPRIX UNITAIRE,,3 mg    Co.,True,02328364,Taro-Risperidone,Sun,Pharma,60,60,233
,divers,FORMATPRIX UNITAIRE,,3 mg    Co.,True,02264226,Teva-Risperidone,Teva,Can,60,60,233
,divers,FORMATPRIX UNITAIRE,,3 mg    Co.,True,02264226,Teva-Risperidone,Teva,"0,6083CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,233
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02369133,AG-Risperidone,Angita,100,81.11,81.11,234
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02282178,Apo-Risperidone,Apotex,100,81.11,81.11,234
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02359588,Jamp-Risperidone,Jamp,100,81.11,81.11,234
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02371812,Mar-Risperidone,Marcan,100,81.11,81.11,234
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02359847,Mint-Risperidon,Mint,100,81.11,81.11,234
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02252066,pms-Risperidone,Phmscience,100,81.11,81.11,234
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02312751,Pro-Risperidone Pro,Doc,100,81.11,81.11,234
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02356937,Rispéridone,Sanis,100,81.11,81.11,234
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02533960,Rispéridone,Sivem,100,81.11,81.11,234
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02283638,,Riva-Risperidone,Riva,60,60,234
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02279835,Sandoz Risperidone,Sandoz,100,81.11,81.11,234
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02328372,Taro-Risperidone Sun,Pharma,100,81.11,81.11,234
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02264234,Teva-Risperidone Teva,Can,100,81.11,81.11,234
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02264234,Teva-Risperidone Teva,Can,"12,5 mg Trousse (Pd. Inj.",I.M.),,234
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02298465,Risperdal Consta Janss.,Inc,1,75.41,75.41,234
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02298465,Risperdal Consta Janss.,Inc,25 mg Trousse (Pd. Inj.,I.M.),,234
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02255707,Risperdal Consta Janss.,Inc,1,156.09,156.09,234
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02255707,Risperdal Consta Janss.,Inc,"37,5 mg Trousse (Pd. Inj.",I.M.),,234
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02255723,Risperdal Consta Janss.,Inc,1,234.16,234.16,234
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02255723,Risperdal Consta Janss.,Inc,50 mg Trousse (Pd. Inj.,I.M.),,234
,divers,FORMATPRIX UNITAIRE,,4 mg    Co.,True,02255758,Risperdal Consta Janss.,Inc,1,312.20,312.20,234
,divers,RISPÉRIDONE (TARTRATE DE)   X,,,False,02255758,Risperdal Consta Janss.,Inc,1 mg/mL PPB Sol.,Orale,,234
,divers,RISPÉRIDONE (TARTRATE DE)   X,,,False,02454319,Jamp-Risperidone Jamp,30,ml,13.99,13.99,234
,divers,RISPÉRIDONE (TARTRATE DE)   X,,,False,02279266,pms-Risperidone Phmscience,30,ml,13.99,13.99,234
,divers,TRIFLUOPÉRAZINE (CHLORHYDRATE DE)   X,,1 mg Co.,False,00345539,Trifluopérazine AA Pharma,100,"13,40",0.1340,0.1340,234
,divers,TRIFLUOPÉRAZINE (CHLORHYDRATE DE)   X,,2 mg Co.,False,00312754,Trifluopérazine AA Pharma,100,"17,93",0.1793,0.1793,234
,divers,TRIFLUOPÉRAZINE (CHLORHYDRATE DE)   X,,5 mg Co.,False,00312746,"Trifluopérazine AA Pharma 100 23,75 0,2375CODE MARQUE DE",COMMERCE,FORMATCOÛT,DU,,234
,divers,FORMATPRIX UNITAIRE,,10 mg Co.,False,00326836,Trifluopérazine AA Pharma,100,"28,46",0.2846,0.2846,235
,divers,FORMATPRIX UNITAIRE,,20 mg Co.,False,00595942,Trifluopérazine AA Pharma,100,"64,45",0.6445,0.6445,235
,divers,ZIPRASIDONE   X,,20 mg    Caps.,True,02449544,,Auro-Ziprasidone,AuroPharma,60,60,235
,divers,ZIPRASIDONE   X,,20 mg    Caps.,True,02298597,Zeldox BGP,Pharma,60,81.89,81.89,235
,divers,ZIPRASIDONE   X,,40 mg    Caps.,True,02449552,,Auro-Ziprasidone,AuroPharma,60,60,235
,divers,ZIPRASIDONE   X,,40 mg    Caps.,True,02298600,Zeldox BGP,Pharma,60,93.80,93.80,235
,divers,ZIPRASIDONE   X,,60 mg    Caps.,True,02449560,,Auro-Ziprasidone,AuroPharma,60,60,235
,divers,ZIPRASIDONE   X,,60 mg    Caps.,True,02298619,Zeldox BGP,Pharma,60,93.80,93.80,235
,divers,ZIPRASIDONE   X,,80 mg    Caps.,True,02449579,,Auro-Ziprasidone,AuroPharma,60,60,235
,divers,ZIPRASIDONE   X,,80 mg    Caps.,True,02298627,Zeldox BGP,Pharma,60,93.80,93.80,235
,divers,ZUCLOPENTHIXOL (ACÉTATE DE)   X,,,False,02298627,Zeldox BGP,Pharma,50 mg/mL Sol. Inj.,I.M.,,235
,divers,ZUCLOPENTHIXOL (ACÉTATE DE)   X,,,False,02230405,Clopixol-acuphase Lundbeck,1,ml,14.91,14.91,235
,divers,ZUCLOPENTHIXOL (DÉCANOATE DE)   X,,,False,02230405,Clopixol-acuphase Lundbeck,1,200 mg/mL Sol. Inj.,I.M.,,235
,divers,ZUCLOPENTHIXOL (DÉCANOATE DE)   X,,,False,02230406,Clopixol dépôt Lundbeck,1,ml,14.91,14.91,235
,divers,ZUCLOPENTHIXOL (DICHLORHYDRATE DE)   X,,10 mg Co.,False,02230402,Clopixol Lundbeck,100,"38,35",0.3835,0.3835,235
,divers,ZUCLOPENTHIXOL (DICHLORHYDRATE DE)   X,,25 mg Co.,False,02230403,"Clopixol Lundbeck 100 95,88 0,9588CODE MARQUE DE",COMMERCE,FORMATCOÛT,DU,,235
,divers,DEXAMPHÉTAMINE (SULFATE DE)   Y,,,False,02230403,"Clopixol Lundbeck 100 95,88 0,9588CODE MARQUE DE",COMMERCE,10 mg PPB Caps.,L.A.,,236
,divers,DEXAMPHÉTAMINE (SULFATE DE)   Y,,,False,02448319,ACT,Dextroamphetamine,ACT,Dextroamphetamine,,236
,divers,DEXAMPHÉTAMINE (SULFATE DE)   Y,,,False,02448319,ACT,Dextroamphetamine,SRTeva Can,100,80.96,236
,divers,DEXAMPHÉTAMINE (SULFATE DE)   Y,,,False,01924559,Dexédrine Paladin,100,"81,71",0.8171,0.8171,236
,divers,DEXAMPHÉTAMINE (SULFATE DE)   Y,,,False,01924559,Dexédrine Paladin,100,15 mg PPB Caps.,L.A.,,236
,divers,DEXAMPHÉTAMINE (SULFATE DE)   Y,,,False,02448327,ACT,Dextroamphetamine,ACT,Dextroamphetamine,,236
,divers,DEXAMPHÉTAMINE (SULFATE DE)   Y,,,False,02448327,ACT,Dextroamphetamine,SRTeva Can,100,98.98,236
,divers,DEXAMPHÉTAMINE (SULFATE DE)   Y,,,False,01924567,Dexédrine Paladin,100,"100,05",1.0005,1.0005,236
,divers,DEXAMPHÉTAMINE (SULFATE DE)   Y,,5 mg    Co.,True,01924516,Dexédrine Paladin,100,"56,89",0.5689,0.5689,236
,divers,DEXAMPHÉTAMINE (SULFATE DE)   Y,,5 mg    Co.,True,02443236,Dextroamphetamine AA,Pharma,100,50.81,50.81,236
,divers,DEXAMPHÉTAMINE (SULFATE DE)   Y,,5 mg    Co.,True,02443236,Dextroamphetamine AA,Pharma,"AGENTS ANOREXIGÈNES ET STIMULANTS,",DIVERS,,236
